geo_label_city,date_label,strata_race_label,strata_sex_label,Cancer | All Cancer Deaths,Cancer | Colorectal Cancer Deaths,Cancer | Lung Cancer Deaths,Cardiovascular Disease | Cardiovascular Disease Deaths,Cardiovascular Disease | Heart Disease Deaths,Crime Incidents | Homicides,Deaths | Deaths from All Causes,Deaths | Gun Deaths (Firearms),Deaths | Injury Deaths,Deaths | Motor Vehicle Deaths,Deaths | Premature Death,Diabetes and Obesity | Diabetes Deaths,Life Expectancy at Birth | Life Expectancy,Mental Health | Suicide,Respiratory Infection | COVID-19 Deaths,Respiratory Infection | Pneumonia or Influenza Deaths,Sexually Transmitted Disease | HIV-Related Deaths,Substance Use | Drug Overdose Deaths,Substance Use | Opioid Overdose Deaths
Las Vegas,2017,White,Female,156.4285712,14.58047878,45.37561599,214.5626503,168.1717617,3.483857802,706.8133232,7.718580977,59.86735208,6.431373281,5823.308216,11.13977026,79.82418799,16.39304707,,17.01627293,,26.93227973,17.75993335
Las Vegas,2017,White,Male,192.9853087,18.72459653,45.2486432,354.8554315,301.5714278,7.748892885,988.3772262,31.06223896,131.808709,17.51789298,9560.803066,21.57295244,75.02366063,43.88191635,,21.54964247,2.992888587,41.15585344,23.80478227
Las Vegas,2018,Asian/PI,Female,103.9659092,12.07756516,18.66334786,151.7896634,103.9586693,2.929398205,443.7010829,4.695328086,30.55601585,3.505148773,3688.72306,16.80075892,86.0629191,7.771579464,,11.90299301,,6.279903529,
Las Vegas,2018,Asian/PI,Male,137.9245125,,30.05405367,248.1765051,189.6521165,5.94947265,642.4709914,14.44451633,59.40325288,8.873022878,5900.730143,25.1310026,82.02524064,19.53532651,,20.21540575,,10.25506774,3.027657242
Las Vegas,2018,Black,Female,156.7732772,17.44104211,27.67901119,302.7369805,224.5968019,9.766483867,803.1677109,7.635072742,53.31439436,8.386926158,8865.457377,26.78702942,77.62872768,7.687676022,,18.97233804,5.271455203,23.12116157,11.8617289
Las Vegas,2018,Black,Male,210.2782697,26.36936949,47.00612549,428.676032,336.2136993,38.93601979,1131.178203,45.69493441,143.0233777,17.65028719,14001.26815,39.93352287,70.75121934,21.80464301,,30.11367407,7.30750631,32.59406325,13.17312753
Las Vegas,2018,Hispanic,Female,87.4332322,7.37257934,13.67684657,124.3545251,90.27343237,2.396516424,386.5316798,2.720594933,19.67572832,4.28385839,2835.920854,16.37799303,87.63182636,3.69649464,,11.72605972,,5.551777365,3.036676075
Las Vegas,2018,Hispanic,Male,118.0393521,13.22201011,20.32739431,170.0745377,130.0427429,8.767428679,526.0172417,14.35521273,59.19767286,12.07434806,5383.717721,21.42795396,82.28398992,13.31557195,,11.96884923,2.188025565,11.77072345,6.479982287
Las Vegas,2018,White,Female,156.3344805,13.84386601,43.92342669,213.1685328,167.0224329,3.664335047,701.8439903,7.837958923,57.97079035,6.199475251,5688.313685,11.84853477,79.99015878,15.11901175,,14.45736166,0.560662512,25.18225334,15.87851558
Las Vegas,2018,White,Male,193.8414942,17.38738355,45.36042254,349.0206928,296.5664894,7.365159252,982.6411074,31.10157052,126.6285596,15.65490773,9318.905932,24.35083029,75.11509761,43.1060399,,19.14986301,2.958999017,38.20000235,21.86709515
Las Vegas,2019,Asian/PI,Female,108.8274653,11.87010869,19.97704599,173.4544116,120.0281658,,524.4098944,2.806211582,26.6945676,3.852217613,3491.515861,18.19451222,88.89243358,7.762765201,,11.04632034,,6.361794958,
Las Vegas,2019,Asian/PI,Male,133.8187382,19.58033695,31.66217946,260.71589,200.9424931,6.270156464,729.783979,15.03606446,60.20040826,8.152848507,6948.014484,31.15756663,82.13900671,18.99866267,,18.68777692,,12.23500737,5.09818339
Las Vegas,2019,Black,Female,147.1333276,14.91389125,28.53446239,293.3566629,219.3937529,8.997828995,823.0341596,8.142871385,56.58762449,9.279487513,9211.328725,29.32401088,78.08843385,6.27319354,,17.1509505,4.153111157,24.45966411,13.36918071
Las Vegas,2019,Black,Male,212.9600681,22.88270248,50.43689786,462.9154106,363.3031046,40.96329155,1279.703079,48.62391093,158.9398966,21.02740481,15244.25649,50.48682586,71.64821894,23.13447118,,27.70964121,10.05724161,43.14082462,18.40027116
Las Vegas,2019,Hispanic,Female,84.55948206,,13.61584385,133.1407062,98.54159954,2.498267219,446.937878,2.999049588,21.27792721,3.961229796,3232.84681,17.57689471,87.79011155,3.500228059,,10.7549507,,6.396232471,3.690619915
Las Vegas,2019,Hispanic,Male,113.4326261,12.87143006,16.21118229,182.6956078,142.2445807,8.332244066,635.3511316,14.75838968,63.4464567,11.64815208,6257.823198,25.18535626,81.52874511,13.90877271,,10.35300887,2.063545053,14.86272944,8.60807952
Las Vegas,2019,White,Female,154.7713375,13.22780313,41.62643699,214.4028819,166.6850856,3.277275304,721.1590506,6.559486863,56.03375832,6.174517634,5684.575616,13.79154145,80.39847315,12.89219633,,12.80194961,0.44922296,24.34358185,15.71776711
Las Vegas,2019,White,Male,189.9835287,16.96712209,42.80169778,339.5143655,288.9121335,6.582649984,1004.460195,31.09981509,125.3114204,13.87303682,9504.705553,26.70148457,75.3657423,41.13547419,,16.8420077,2.773967635,42.24371135,26.13128666
Las Vegas,2020,Asian/PI,Female,112.6325531,13.44749959,22.94068762,184.0548673,124.6567407,,603.5246283,2.470886115,26.13082954,3.541638187,3741.609689,19.56648903,86.52062626,7.092867237,81.2976286,11.76867667,,5.13071477,
Las Vegas,2020,Asian/PI,Male,128.9465522,16.61792046,31.05470571,262.0538892,203.5904946,5.918939329,780.0203892,13.4766034,59.36200434,7.833662275,7420.38136,32.37138836,79.26059304,17.1607517,181.4910144,14.6381154,,12.58743852,6.387954216
Las Vegas,2020,Black,Female,152.5671856,17.06650154,29.18191456,312.5902191,235.1840999,10.54492488,934.422295,9.590692175,67.48879174,9.343527737,10746.28006,34.18749002,75.85870142,6.521735851,100.1180019,18.65527435,3.929971548,29.69820741,18.20397549
Las Vegas,2020,Black,Male,210.2410814,22.40507594,47.10481676,499.8999694,393.1608351,44.51433209,1431.415178,55.2146839,172.2682005,21.06239829,17271.88359,57.2798853,69.51694654,24.86853364,154.5619984,24.16670333,8.273512119,52.07879799,22.02250092
Las Vegas,2020,Hispanic,Female,86.16810327,7.775472701,13.50035409,133.9286732,100.1594421,2.659294236,509.8309616,3.417509523,24.89491792,4.306780861,3876.187886,20.42465588,85.01155837,3.698800215,113.3975457,8.738896899,,8.240225626,5.364508835
Las Vegas,2020,Hispanic,Male,106.1985341,13.45184817,14.87899234,191.9067214,150.0167839,8.309914663,735.5826286,15.29509422,70.69345439,12.65974768,7420.317085,27.31453213,77.96534187,14.55211419,254.0171544,11.71239538,2.439545266,18.95852145,10.76035775
Las Vegas,2020,White,Female,152.5147491,13.45298383,37.65996547,224.7601038,173.7691378,2.908545418,775.2589542,5.468789653,57.24565689,6.135027112,6052.498996,14.75968229,79.78258012,12.04214056,47.26674468,11.89450882,,25.57348284,16.64867827
Las Vegas,2020,White,Male,189.842797,18.32729869,40.2855963,347.7268629,296.0755562,6.913751784,1080.372947,30.84222012,128.8439595,14.07655819,10092.7754,27.70153469,74.5642861,39.0202352,94.38863216,17.10068616,2.858978422,47.15358782,29.99831243
Las Vegas,2021,Asian/PI,Female,107.1479488,11.56965775,21.03315432,175.2087363,120.5175227,,568.5453361,,21.00857812,2.581293535,3386.700743,15.52134108,85.62629768,5.289757153,129.2387153,11.87030833,,4.485203573,
Las Vegas,2021,Asian/PI,Male,129.300809,17.31652123,30.13803719,289.283899,226.8831538,4.445349008,860.8702612,14.02538872,64.23801608,8.071219124,7513.923869,30.15614987,77.53154408,19.04823504,221.5975418,16.62063821,,12.64888043,6.751455268
Las Vegas,2021,Black,Female,160.9897901,17.66511174,28.47786899,323.6961949,238.245432,10.69600155,,11.64781656,78.16520221,10.5112292,11672.00876,37.33249163,73.28155988,9.874837833,156.2807508,20.17390626,3.182532927,32.86577721,20.54264896
Las Vegas,2021,Black,Male,207.0214897,24.4734828,38.25730739,491.374442,389.3882508,50.44979604,1456.709945,60.72900661,190.7388301,27.17988467,17840.78522,54.71404779,66.46754174,26.92187489,251.961938,25.98064238,10.06646607,57.00492714,28.14090741
Las Vegas,2021,Hispanic,Female,85.54806488,9.416606396,12.21496819,140.6398171,105.7925728,3.133810135,544.5736386,3.896760945,30.63365726,5.226556008,4155.008318,17.94642472,82.92458912,4.40784738,124.6721645,10.79670801,,9.140361553,6.353041143
Las Vegas,2021,Hispanic,Male,106.3416961,14.2008942,15.71920134,203.8679599,159.762103,10.22685272,799.3164339,18.53968116,81.78143908,14.09531875,8057.618394,29.07021937,76.19500164,16.2173059,238.7833572,14.68695567,2.435442737,23.16697583,14.0712403
Las Vegas,2021,White,Female,146.7448436,13.89408401,34.63256168,229.1309515,176.7945575,2.383123341,811.3058229,6.367145917,63.04164325,7.086051753,6364.362495,16.25993042,78.5695624,12.483262,100.8906096,12.91574114,,28.69646817,19.41658481
Las Vegas,2021,White,Male,182.9747217,17.47945121,38.05466529,345.931094,291.9720134,7.31438211,1121.454569,31.65840842,139.5086608,15.94424376,10565.56637,28.23205425,72.79074876,39.04716183,176.2870374,19.65410533,2.306907632,53.02317583,33.6500029
Las Vegas,2022,Asian/PI,Female,106.0287804,12.06752403,19.14484728,162.2182869,108.6938576,,539.5346353,,21.07762198,,3423.619679,14.09841671,85.66340754,4.620894251,42.59662621,13.10372713,,4.181624259,
Las Vegas,2022,Asian/PI,Male,130.8882547,18.25192944,27.7723159,297.1327834,233.5014153,,868.4878124,14.10341583,66.68380046,8.686996826,7073.941291,26.93045452,79.67348477,19.11181973,90.15097458,15.38594314,,10.4058741,5.723526463
Las Vegas,2022,Black,Female,167.8413199,18.27917723,25.99854569,,,11.1878362,,12.47568893,80.99229851,8.032180335,12336.91407,38.46235934,73.5092979,11.61793914,89.60621304,21.83329785,,36.15421144,22.34400772
Las Vegas,2022,Black,Male,208.7329969,23.92484763,34.46681295,484.5196424,384.3258504,51.0970427,1442.672253,62.35379374,194.3224954,26.68386571,17910.53668,51.21484494,67.28010857,27.18161484,82.69534696,25.01394631,7.050470158,58.30913267,28.79322437
Las Vegas,2022,Hispanic,Female,85.39595262,11.22790871,10.97604624,138.2407061,103.9956536,3.629160931,530.7121853,4.232829902,34.2186268,6.69492605,4251.914594,17.59157299,83.94198911,4.960364633,46.77793621,10.96477653,,10.00699745,6.91987231
Las Vegas,2022,Hispanic,Male,109.6243437,16.05743904,15.03581018,212.9627643,166.6168126,11.19022227,803.3313261,20.37905888,88.51417498,16.16387242,8139.661377,29.7047127,79.24307864,17.25943278,83.69320664,16.55335187,2.52956101,24.4253623,14.51570411
Las Vegas,2022,White,Female,143.0658296,13.81254129,31.55190936,230.4901574,178.2535153,2.539432548,828.2971273,7.450318371,66.36971417,7.479358865,6617.712482,16.69301807,78.44103293,13.74853263,50.11582525,13.46108051,,29.76917182,19.67364205
Las Vegas,2022,White,Male,180.1731736,16.88108132,37.07325143,347.5014743,290.6400135,7.706341318,1138.923192,31.19629774,144.6856939,16.98960903,10788.73471,27.93670166,72.79602915,40.28348464,84.80368378,20.35924709,2.362507278,54.63875209,32.83490443
Long Beach,2010,Asian/PI,Female,122.6899661,,,200.6133184,138.8206415,,521.9429369,,25.45910897,,5037.130861,27.44196962,,,,18.4774784,,,
Long Beach,2010,Asian/PI,Male,187.355042,,50.38820916,,,,879.8700589,,31.22098049,,6845.92841,33.53466233,,,,,,,
Long Beach,2010,Black,Female,198.1200055,22.08671338,42.73238938,298.1496494,218.4093949,,791.6438549,,26.14376589,,7899.848459,34.38880649,,,,,,,
Long Beach,2010,Black,Male,,22.47181763,98.21680753,599.1635575,458.5482402,34.64746927,1660.19201,35.6105011,83.59033569,,13279.84071,,,,,,20.77591351,,
Long Beach,2010,Hispanic,Female,119.4981034,,16.03092587,,,,558.62746,,14.01923757,,2958.641824,32.8757922,,,,,,,
Long Beach,2010,Hispanic,Male,168.0176575,,32.84295672,249.2231343,173.4706546,8.552203357,770.9928752,10.80481482,38.1348704,7.891474557,5280.650366,45.41811657,,9.178077656,,,,,
Long Beach,2010,White,Female,163.2461628,,40.45120166,236.5962621,183.7285776,,703.9648185,,37.78125921,,4158.651902,15.06052166,,,,,,13.68791786,
Long Beach,2010,White,Male,232.1924805,20.97624839,62.77127278,,,,1071.096007,17.13445621,78.16615506,,8366.736269,27.46230525,,31.06755634,,,9.902392654,27.98587991,13.500932
Long Beach,2011,Asian/PI,Female,115.1761262,12.66468883,15.58583374,196.6971456,137.0872514,,499.9933864,,20.55601194,,4369.909689,23.66774414,84.0629676,,,,,,
Long Beach,2011,Asian/PI,Male,192.1905358,18.80147307,57.75865728,345.7871594,,,843.7068023,,35.68738026,,7794.620557,38.49045646,78.42416108,,,,,,
Long Beach,2011,Black,Female,194.0690389,,42.95737455,,,,864.670246,,29.49889545,,7574.098632,38.72018324,78.23098253,,,,,9.298794233,
Long Beach,2011,Black,Male,,21.73826559,102.2453934,,,36.68186648,1694.453435,35.83991381,84.52143578,14.3945428,12899.46731,,70.04351187,,,,20.72239793,,
Long Beach,2011,Hispanic,Female,122.092766,,16.25970427,,,,560.8960214,,13.6020147,4.270726924,2986.948868,26.81841152,84.06467227,,,,,,
Long Beach,2011,Hispanic,Male,153.1997889,25.59863145,25.1909369,220.5631198,162.8499149,8.276223268,684.3635597,9.924764222,42.3729992,9.976135569,5326.798087,35.65060597,80.07674143,9.417324959,,,5.285935646,6.978022483,3.441487036
Long Beach,2011,White,Female,163.2958139,,38.97901853,243.8566641,185.9990726,,697.9718417,,35.65556832,3.87792518,4197.171988,15.47488829,80.44319354,5.463677919,,,,14.28342709,
Long Beach,2011,White,Male,223.0741854,19.73029262,57.13085771,,,,1023.12166,16.02114096,75.64825748,8.908565925,7907.226289,25.55718302,75.06423314,27.74199693,,,9.518490915,25.51414287,12.00602093
Long Beach,2012,Asian/PI,Female,112.9226378,11.50658513,18.9071152,181.4309006,126.038495,,485.8712455,,16.23615285,,4180.660693,22.77419747,85.97109577,,,,,,
Long Beach,2012,Asian/PI,Male,169.275103,22.25040768,48.8475608,346.633199,,,833.0589546,,49.71551402,13.28709527,7576.695437,43.58132126,79.09035849,,,,,,
Long Beach,2012,Black,Female,193.9580307,23.75894398,37.62574946,,,,858.383963,,28.29944058,,7160.171961,33.73828476,75.6016044,,,18.67309753,,,
Long Beach,2012,Black,Male,325.1809785,20.49496197,76.44698266,493.4391449,403.0557781,39.81174024,1389.77638,41.2866715,84.85977171,13.56105618,12808.42125,64.04943864,69.3459174,17.21945603,,,24.98081531,9.95622212,
Long Beach,2012,Hispanic,Female,116.8339235,,14.92652512,171.6172406,128.9284338,,501.6932966,,14.33525965,5.139472196,2943.003864,27.1605733,85.08651787,,,,,,
Long Beach,2012,Hispanic,Male,120.4649298,12.84247903,18.65081089,177.314548,134.6897419,9.510837216,574.6655572,9.681756216,50.19432798,11.89830395,5530.600383,28.27336261,81.60969795,10.64188319,,,5.731407747,8.740281573,4.372855473
Long Beach,2012,White,Female,159.8880799,,35.74059052,242.1301842,181.3202801,,698.9315011,,37.55026851,,4405.335477,16.53733076,80.96765372,9.327659947,,,,15.7745596,
Long Beach,2012,White,Male,209.0529212,15.62061531,47.8916491,,,,1001.785305,12.4307747,80.01944723,11.18910157,7589.318262,25.94719795,76.45715809,26.45016769,,,8.312477144,28.96110377,12.89598927
Long Beach,2013,Asian/PI,Female,116.9025325,9.146666888,20.58682125,180.4987836,124.4042651,,490.9724156,,9.794703249,,3504.473885,27.61791241,84.81015086,,,,,,
Long Beach,2013,Asian/PI,Male,160.4366206,19.70576062,44.59954426,319.5496363,254.1639522,,792.5014103,,54.24064494,15.08626791,6552.903078,40.39639483,78.42771815,,,,,,
Long Beach,2013,Black,Female,174.9779364,20.72339495,26.68993538,,,,,,30.48702365,,6966.224745,47.14541041,79.28665598,,,19.525591,,,
Long Beach,2013,Black,Male,298.8219616,19.84216734,68.38783949,468.1825986,384.1005726,48.35654767,1383.495396,48.55177419,109.7449834,23.80637942,12901.95851,79.52770498,70.79120899,20.18926803,,,20.75318365,16.03627435,
Long Beach,2013,Hispanic,Female,120.3964846,9.825666113,16.47140593,174.9343921,122.921372,,504.3653572,,13.10544992,5.163159827,3076.746027,27.43661825,84.07969996,,,,,,
Long Beach,2013,Hispanic,Male,134.120176,9.481640214,19.2743018,176.0953244,134.054161,8.683885263,545.4512247,8.90457864,49.15069187,11.16596334,5297.490791,22.89490673,83.11739981,9.50334897,,21.93862537,4.313052016,9.49903443,4.987559599
Long Beach,2013,White,Female,165.2203069,,36.90159246,245.5332986,182.3992629,,701.7514702,,33.9258133,,4700.20775,15.64655075,80.00538423,9.649300933,,,,15.97758371,
Long Beach,2013,White,Male,200.9363309,17.68506591,40.58038743,359.8736548,295.337607,,946.7396696,15.60658687,80.29747936,11.96758012,7194.588026,19.61374151,76.85750853,27.57081391,,26.87602443,9.911904514,25.38123424,11.21072224
Long Beach,2014,Asian/PI,Female,127.9342281,11.76782138,24.08303451,179.3376,120.9172313,,523.2572017,,12.2286068,,4368.929897,,84.12124155,,,,,,
Long Beach,2014,Asian/PI,Male,147.7561488,15.25160326,33.72989723,293.3521279,236.6347561,,755.8969541,,51.64680031,15.06986131,5604.581839,42.37855045,77.08182135,13.67470716,,,,,
Long Beach,2014,Black,Female,182.8695092,13.83947741,34.06836945,,,,910.7215602,,23.9046123,,7301.933807,41.23261563,80.54222809,,,18.53053271,,,
Long Beach,2014,Black,Male,272.3482924,23.92645371,54.92845833,429.9474432,329.2274739,54.13178363,1336.172026,56.21641055,113.4656458,19.31891354,13277.03726,73.08580562,70.92496625,21.30857228,,31.51769981,22.31899519,13.05642772,
Long Beach,2014,Hispanic,Female,112.2498448,,16.93245787,175.7041525,123.4615124,,493.5679288,,15.19346479,5.14597561,3184.041992,30.27694689,81.88351406,,,,,,
Long Beach,2014,Hispanic,Male,125.0585878,9.714019975,22.23513183,190.6353949,145.3355241,10.06986142,573.2987337,9.967122067,49.1322004,13.15225184,5260.644105,22.49021213,82.10384883,8.620946048,,19.02297679,4.243389178,8.476972977,4.584052351
Long Beach,2014,White,Female,165.976635,14.83492937,42.68518095,240.1529634,178.9840687,,709.2375085,,37.68387019,,4702.420954,15.51589904,80.30757353,11.42644523,,,,15.60389569,
Long Beach,2014,White,Male,194.9632484,15.2397244,37.49887881,344.9136721,286.5726469,,942.2373462,14.62119157,87.06192409,10.71249001,7507.267058,18.66545146,76.22881153,27.80305808,,,9.215452128,29.10533527,13.23362648
Long Beach,2015,Asian/PI,Female,147.036589,,22.16273542,203.8508299,133.9059476,,593.2778864,,20.28375595,,4891.962729,,81.17922976,,,,,,
Long Beach,2015,Asian/PI,Male,162.3086124,18.77488657,30.76434514,258.6866467,194.8647985,,734.562695,,47.41986727,11.30289697,5915.15366,45.3524104,77.97155863,12.12869417,,,,,
Long Beach,2015,Black,Female,185.664389,11.78533032,38.87917758,320.3818938,,,838.3547041,,22.76332904,,7668.370958,51.83047429,77.21801769,,,20.01211757,,,
Long Beach,2015,Black,Male,288.0689319,21.85956458,56.82988042,528.2225456,401.2006697,53.66345633,1513.176361,52.48940314,123.2602516,30.70429558,13397.59563,78.64743963,70.97918441,14.09797079,,,23.16426571,11.76097135,
Long Beach,2015,Hispanic,Female,102.2785636,,12.61209594,178.6117773,121.1999455,,496.1756965,,15.51756805,5.015549372,3203.196622,27.56910245,82.14283192,,,,,,
Long Beach,2015,Hispanic,Male,153.0500855,9.85148306,25.12026258,231.2415303,173.5697573,7.867375728,684.2251408,8.693816722,50.51831529,15.57663766,5451.446585,23.63241889,80.88087058,6.582049933,,17.65058268,,8.464327033,3.676782012
Long Beach,2015,White,Female,166.9273092,,39.91455072,,,,725.2734944,,34.63146069,,4533.215165,11.87523527,82.02059741,8.54614453,,,,11.7539028,
Long Beach,2015,White,Male,196.5868865,16.96834037,39.87106955,331.593995,277.9621964,,928.7794636,16.54211444,85.62028436,10.09993623,7987.630429,19.90152152,77.12062756,27.61124781,,,11.55565479,24.48689043,13.02463705
Long Beach,2016,Asian/PI,Female,135.9374764,,22.94618746,204.1007321,140.1622943,,572.9512293,,25.67402183,,4836.586383,,79.68733906,,,,,,
Long Beach,2016,Asian/PI,Male,185.7825929,,45.90311934,276.5835697,206.8192669,9.904677332,764.516624,13.78178983,43.99957294,,6885.342726,43.07073165,78.34291238,14.59620208,,28.87754352,,,
Long Beach,2016,Black,Female,197.362386,21.16794991,44.40751294,292.4518257,225.3466319,,787.5470383,,21.6875233,,7251.330498,49.98591416,77.41493111,,,,,,
Long Beach,2016,Black,Male,261.3591799,30.39064168,49.06360475,520.3523093,404.3441119,46.25128979,1389.764644,45.43913349,112.0076879,18.88577138,13513.32652,64.61982874,69.96564057,16.56347179,,,27.9010503,11.47071577,
Long Beach,2016,Hispanic,Female,87.8257602,,9.593013832,181.3878717,124.4199265,,472.6742663,,16.20490784,5.730739071,2865.505626,23.38439099,84.88070247,,,,,,
Long Beach,2016,Hispanic,Male,128.4844802,8.871626131,17.4043266,223.3044495,167.396697,7.923041091,700.0898896,8.65380329,56.26387594,20.53241576,5812.640371,33.75851344,79.21485576,7.481020805,,18.26220943,,8.554391461,
Long Beach,2016,White,Female,167.6248086,,35.11868283,239.4606475,178.8612402,,717.3493106,,39.26277169,,4155.539583,11.60561126,80.98967063,11.78281455,,,,14.24665682,
Long Beach,2016,White,Male,192.3138394,14.88662495,41.69355057,324.6654152,272.1167079,,911.2457323,13.59614312,84.49433957,14.45291311,7752.646471,19.88941977,75.89649753,24.38572589,,,11.9939409,22.58544688,12.66595487
Long Beach,2017,Asian/PI,Female,133.8551015,,19.68432956,196.277822,135.1982807,,535.6656447,,22.39431888,,3845.106368,,82.23008011,,,,,,
Long Beach,2017,Asian/PI,Male,208.5764201,,47.78273815,285.8954131,217.6679539,14.55314041,859.4234831,17.42037358,54.77535243,,7565.719566,,76.34693301,14.16649435,,,,,
Long Beach,2017,Black,Female,174.7280689,21.22183948,41.44556457,277.9591666,208.8250167,,770.3274205,,24.30968258,,7163.209476,49.96271498,77.54261089,,,,,,
Long Beach,2017,Black,Male,253.6750033,30.0869649,62.85471623,486.000241,394.9858261,44.46103732,1282.826832,38.08258919,108.4878514,20.66180578,12866.76298,60.35875914,68.49428171,13.93407488,,31.79445346,22.28232723,17.26494414,
Long Beach,2017,Hispanic,Female,103.3820239,,9.38977176,169.9049668,115.9649219,3.153940507,488.2938186,,17.05041999,5.509624,2756.13611,26.77569815,85.65387288,,,,,,
Long Beach,2017,Hispanic,Male,150.0954265,12.17484469,20.47598347,217.1196269,157.5661858,7.453221361,707.263103,9.028650249,57.83006463,16.86313666,5892.585448,43.13123235,80.1803432,11.35756673,,19.29685051,5.090521819,8.330317163,
Long Beach,2017,White,Female,159.8403697,,25.97938701,233.2067818,169.6088977,,690.6348155,,36.09934156,,3983.11498,9.200921093,80.2477349,9.040327383,,,,14.13330644,6.376882093
Long Beach,2017,White,Male,196.5755732,17.41396886,37.6348897,321.8518785,258.1731486,,898.4925493,11.24080587,77.85861015,12.54958987,7211.539574,17.92163696,76.14783824,24.52372675,,25.51386396,11.63239182,19.7534901,11.380122
Long Beach,2018,Asian/PI,Female,122.989396,,20.70544303,179.2618427,129.1157535,,487.8461573,,15.00675909,,3506.376398,,83.70177949,,,,,,
Long Beach,2018,Asian/PI,Male,198.5932341,,56.60573675,272.0575823,210.0010137,14.45627327,811.1731844,18.02365217,54.08521818,,7830.426057,44.82836962,74.94380839,12.26647528,,25.70150181,,,
Long Beach,2018,Black,Female,175.1456048,21.46123725,40.28419311,276.0623528,201.0953891,,765.2934238,,29.80905702,,6907.175133,39.79316247,76.90741135,,,,,15.32190389,
Long Beach,2018,Black,Male,261.476849,32.13016856,76.43705598,458.6286536,370.3860111,43.83197969,1222.109421,33.27382214,104.3217503,21.16153787,12661.35167,50.93997301,70.33621615,,,21.79155039,17.69004552,19.57041439,
Long Beach,2018,Hispanic,Female,104.3932949,7.609707581,9.438613308,170.9797273,114.0487729,,494.6869557,,17.26964017,4.583158808,2684.108893,26.93453615,84.68369885,,,,,4.155018776,
Long Beach,2018,Hispanic,Male,127.7577722,13.03216334,17.04258075,183.8466808,139.3781496,7.101533187,619.6091883,8.920088404,53.28429344,15.19752229,5732.948888,48.4276609,80.18127613,11.85299645,,15.6874037,6.877796591,9.150860151,
Long Beach,2018,White,Female,152.0918365,,25.64655093,218.4613574,155.8080573,,642.4264448,,36.57192692,,3729.289951,11.43101057,81.46975031,8.009991659,,15.59076328,,16.96529124,8.09434377
Long Beach,2018,White,Male,191.2448486,19.60724322,31.12292654,316.2219789,253.135249,,867.9154589,10.36531809,78.66370807,12.87343475,6326.390219,17.83746652,77.88970316,21.51609811,,22.99086767,5.610558534,24.2726306,12.42467013
Long Beach,2019,Asian/PI,Female,128.5639839,,20.83307565,173.0711606,126.5630871,,520.0988605,,13.62820242,,4070.907189,33.07722122,83.09475777,,,,,,
Long Beach,2019,Asian/PI,Male,169.2837709,20.26052234,37.38604973,250.573131,194.0774254,18.02370623,807.6635382,20.60056187,60.72266609,,8462.948607,,77.11645085,16.71094583,,24.10071586,,,
Long Beach,2019,Black,Female,177.2315553,12.11034742,39.45525843,261.6133919,182.0005778,,814.1721781,,38.62962576,,8656.978547,45.00767556,77.46372919,,,,,23.18964805,10.02838799
Long Beach,2019,Black,Male,246.6244216,30.92006091,78.88205132,465.9541309,370.111754,49.71424942,1269.975071,37.74926129,125.1859079,37.53554372,13930.19689,54.94871018,70.84535341,,,22.3656332,,28.04960459,14.20998449
Long Beach,2019,Hispanic,Female,116.0790619,7.146984407,8.56298846,177.9116004,111.6844743,3.155409567,583.349839,,22.89261629,5.585974526,3052.699869,31.66751685,83.63608675,,,,,6.089996151,3.04503494
Long Beach,2019,Hispanic,Male,137.5150411,16.06233693,20.89731133,202.5516454,161.1624469,9.306754088,718.7972427,9.448794282,57.01197141,14.54919527,6191.066043,49.1164957,78.84765556,10.4791689,,18.8399243,7.285690306,15.22862616,8.15751929
Long Beach,2019,White,Female,146.5320304,11.551099,25.95150494,216.6544017,154.9534019,,661.8756428,,42.50508936,5.00312548,4338.362881,13.65296101,83.0335486,7.261978296,,13.83951498,,18.7393149,11.45474523
Long Beach,2019,White,Male,188.9362364,19.0348195,26.83030014,316.0865107,250.6671329,,895.5747258,10.21548215,87.59665462,9.755535756,6618.948923,21.21964335,77.46664912,20.84783566,,24.40141723,4.900045914,38.68118104,23.17328487
Long Beach,2020,Asian/PI,Female,110.5520375,,15.56789187,150.4324019,113.8859797,,525.4146546,,18.10711039,,4566.166754,27.58727195,82.74514628,,63.84753872,18.05734379,,,
Long Beach,2020,Asian/PI,Male,136.8143873,20.01029788,37.17229107,235.529215,184.5812339,12.57471812,783.8276615,14.15260008,53.17089294,,7859.77543,40.0688613,77.75431609,15.82448318,119.9079924,18.2649214,,12.37225563,
Long Beach,2020,Black,Female,173.4953391,14.0287141,37.7135968,284.7405404,196.0225984,,881.2111096,,45.74112489,,9398.408646,44.87977593,74.36170838,,80.85154571,21.8194532,,24.25749421,
Long Beach,2020,Black,Male,270.0598663,27.27136696,65.20856946,553.1044688,429.7207334,58.49916376,1545.175231,57.20949921,171.8836475,50.60471588,17445.36606,69.05886857,66.95874151,19.39536938,115.5395038,22.75430237,,43.46236589,24.47460383
Long Beach,2020,Hispanic,Female,96.30385142,6.752265687,9.2406632,170.4392417,112.8558391,3.736519529,582.1893165,,26.50968058,7.301298018,3601.115763,28.45522757,82.19652618,,127.4950144,16.20899912,,8.826962956,5.979995347
Long Beach,2020,Hispanic,Male,125.5242781,17.44108918,13.69514514,201.44586,157.4935022,12.3976733,791.5274169,11.55183048,68.10397791,15.35888005,7662.366069,47.36903947,77.46058045,7.920761658,198.9911175,20.60669063,5.353884642,25.97288547,16.41616873
