,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | All Cancer Deaths,Deaths | Injury Deaths,"Health Insurance | Uninsured, All Ages",Income Inequality | Income Inequality,Lead Poisoning | Housing Lead Risk,"Racial Segregation Indices | Racial Segregation, White and Non-White",Transportation | Longer Driving Commute Time
5783,17,2,1,3,1,0,0,0,2020,170.3981745,103.0862152,6.764457952399999,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5784,17,2,2,3,1,0,0,0,2020,290.8685498,280.913783,6.764457952399999,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5785,17,3,0,3,1,0,0,0,2020,144.7589397,83.96732819,12.47957393,0.48578,21.988567869599997,40.128664738,38.343522352
5786,17,3,1,3,1,0,0,0,2020,128.8811715,49.56074024,12.982884904600002,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5787,17,3,2,3,1,0,0,0,2020,218.072784,143.1652248,12.982884904600002,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5788,17,5,0,3,1,0,0,0,2020,136.9251381,73.44227014999998,11.95896121,0.48578,21.988567869599997,40.128664738,38.343522352
5789,17,1,0,3,1,0,0,0,2020,168.6091181,95.93656884,4.802618655,0.48578,21.988567869599997,40.128664738,38.343522352
5790,17,1,1,3,1,0,0,0,2020,149.0368407,60.21566083,3.5696598514,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5791,17,1,2,3,1,0,0,0,2020,194.9519987,132.8881225,3.5696598514,0.48577999999999993,21.988567869599997,40.128664738,38.36657546
5792,17,0,0,3,1,0,0,0,2021,167.3983608,107.3905618,5.665861074,0.4744,34.92414077,23.08058304,31.25086732
5793,17,0,1,3,1,0,0,0,2021,146.0882998,62.30230913,6.827370069599999,0.48578,21.988567869599997,40.128664738,38.343522352
5794,17,0,2,3,1,0,0,0,2021,197.8212602,153.4519986,6.827370069599999,0.48578,21.988567869599997,40.128664738,38.343522352
5795,17,4,0,3,1,0,0,0,2021,148.3433175,50.63162462,4.759282712,0.48578,21.988567869599997,40.128664738,38.343522352
5796,17,4,1,3,1,0,0,0,2021,127.4218874,30.85061896,4.774545895999999,0.48349999999999993,28.638230914599998,37.874924444,38.36657546
5797,17,4,2,3,1,0,0,0,2021,176.5384005,74.93548716,4.774545895999999,0.48349999999999993,28.638230914599998,37.874924444,38.36657546
5798,17,2,0,3,1,0,0,0,2021,241.4896921,232.8753709,5.566440323,0.48578,21.988567869599997,40.128664738,38.343522352
