,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Walking to Work,Crime Incidents | Violent Crime,Disability | People with Disabilities,Housing | Owner Occupied Housing,Language and Nativity | Primarily Speak Chinese,Population | Single-Parent Families,Substance Use | Adult Smoking
6583,19,2,1,3,1,0,0,0,2018,3.5253754844,761.8093025000001,15.588424906,28.719423212000002,4.3524810365999995,24.80244749,13.94
6584,19,2,2,3,1,0,0,0,2018,3.5253754844,761.8093025000001,15.588424906,28.719423212000002,4.3524810365999995,24.80244749,13.94
6585,19,3,0,3,1,0,0,0,2018,1.984599719,761.8093025000001,8.528422102,36.73887849,4.3160560727999995,32.02791681,13.940000000000001
6586,19,3,1,3,1,0,0,0,2018,4.9640984988,761.8093025000001,8.870845173000001,35.344310332,4.3524810365999995,23.206847258000003,13.94
6587,19,3,2,3,1,0,0,0,2018,4.9640984988,761.8093025000001,8.870845173000001,35.344310332,4.3524810365999995,23.206847258000003,13.94
6588,19,5,0,3,1,0,0,0,2018,1.293204797,761.8093025000001,12.77337179,42.86862194,4.3160560727999995,28.92728003,13.940000000000001
6589,19,1,0,3,1,0,0,0,2018,2.090458686,761.8093025000001,12.25147725,64.68690225,4.3160560727999995,11.71242537,13.940000000000001
6590,19,1,1,3,1,0,0,0,2018,4.688648024,761.8093025000001,12.027894516,58.021900958,4.3524810365999995,8.6365969874,13.94
6591,19,1,2,3,1,0,0,0,2018,4.688648024,761.8093025000001,12.027894516,58.021900958,4.3524810365999995,8.6365969874,13.94
6592,19,0,0,3,1,0,0,0,2019,1.855989946,438.3620126,9.407590398,55.81144064,8.00521749,8.996373622,10.6
6593,19,0,1,3,1,0,0,0,2019,4.126763980200001,715.13436124,11.1712427818,50.08963535,4.3160560728,8.738820018199998,13.34
6594,19,0,2,3,1,0,0,0,2019,4.126763980200001,715.13436124,11.1712427818,50.08963535,4.3160560728,8.738820018199998,13.34
6595,19,4,0,3,1,0,0,0,2019,1.422721806,715.13436124,8.100516167,63.5618787,4.3160560728,13.83471538,13.34
6596,19,4,1,3,1,0,0,0,2019,5.5087413472,715.13436124,9.8632881672,55.101087776,4.3524810365999995,12.707327726599999,13.34
6597,19,4,2,3,1,0,0,0,2019,5.5087413472,715.13436124,9.8632881672,55.101087776,4.3524810365999995,12.707327726599999,13.34
6598,19,2,0,3,1,0,0,0,2019,3.574720211,715.13436124,13.76020863,28.64408406,4.3160560728,22.28193072,13.34
6599,19,2,1,3,1,0,0,0,2019,3.5253754844,715.13436124,15.588424906,28.719423212,4.3524810365999995,24.802447490000002,13.34
6600,19,2,2,3,1,0,0,0,2019,3.5253754844,715.13436124,15.588424906,28.719423212,4.3524810365999995,24.802447490000002,13.34
6601,19,3,0,3,1,0,0,0,2019,1.984599719,715.13436124,8.528422102,36.73887849,4.3160560728,32.02791681,13.34
6602,19,3,1,3,1,0,0,0,2019,4.964098498799999,715.13436124,8.870845173,35.344310332,4.3524810365999995,23.206847258,13.34
6603,19,3,2,3,1,0,0,0,2019,4.964098498799999,715.13436124,8.870845173,35.344310332,4.3524810365999995,23.206847258,13.34
6604,19,5,0,3,1,0,0,0,2019,1.293204797,715.13436124,12.77337179,42.86862194,4.3160560728,28.92728003,13.34
6605,19,1,0,3,1,0,0,0,2019,2.090458686,715.13436124,12.25147725,64.68690225,4.3160560728,11.71242537,13.34
6606,19,1,1,3,1,0,0,0,2019,4.688648024,715.13436124,12.027894516,58.021900958,4.3524810365999995,8.6365969874,13.34
6607,19,1,2,3,1,0,0,0,2019,4.688648024,715.13436124,12.027894516,58.021900958,4.3524810365999995,8.6365969874,13.34
6608,19,0,0,3,1,0,0,0,2020,1.855989946,424.9462382,9.407590398,55.81144064,8.00521749,8.996373622,9.8
6609,19,0,1,3,1,0,0,0,2020,4.126763980200001,745.5441347799999,11.1712427818,50.08963535,4.3160560727999995,8.738820018199998,12.86
6610,19,0,2,3,1,0,0,0,2020,4.126763980200001,745.5441347799999,11.1712427818,50.08963535,4.3160560727999995,8.738820018199998,12.86
6611,19,4,0,3,1,0,0,0,2020,1.422721806,745.5441347799999,8.100516167,63.5618787,4.3160560727999995,13.83471538,12.86
6612,19,4,1,3,1,0,0,0,2020,5.508741347199999,745.5441347799999,9.8632881672,55.101087776,4.3524810365999995,12.707327726599999,12.860000000000001
6613,19,4,2,3,1,0,0,0,2020,5.508741347199999,745.5441347799999,9.8632881672,55.101087776,4.3524810365999995,12.707327726599999,12.860000000000001
