,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Active Transportation | Walking to Work,Birth Control | Teen Birth Control,Births | Low Birthweight,Births | Preterm Births,Births | Teen Births,Cancer | All Cancer Deaths,Cancer | Breast Cancer Deaths,Cancer | Colorectal Cancer Deaths,Cancer | Lung Cancer Deaths,Cardiovascular Disease | Cardiovascular Disease Deaths,Cardiovascular Disease | Heart Disease Deaths,Crime Incidents | Homicides,Crime Incidents | Violent Crime,Deaths | Deaths from All Causes,Deaths | Gun Deaths (Firearms),Deaths | Infant Deaths,Deaths | Injury Deaths,Deaths | Maternal Deaths,Deaths | Motor Vehicle Deaths,Deaths | Premature Death,Deaths | Racial Disparity in Police Killings,Diabetes and Obesity | Diabetes Deaths,Disability | People with Disabilities,Education | College Graduates,Education | Preschool Enrollment,Food Access | Limited Supermarket Access,"Health Insurance | Uninsured, All Ages","Health Insurance | Uninsured, Child",Heat and Disasters | Climate-related  Disasters,Heat and Disasters | Community Social Vulnerability to Climate Disasters,Heat and Disasters | Longer Summers,"Housing | Homeless, Children","Housing | Homeless, Total",Housing | Owner Occupied Housing,Housing | Renters vs. Owners,Housing | Vacant Housing and Homelessness,Income Inequality | Household Income Inequality,Income Inequality | Income Inequality,Income | Households with Higher-Incomes,Income | Per-capita Household Income,Income-related | Service Workers,Income-related | Unemployment,Language and Nativity | Foreign Born Population,Language and Nativity | Primarily Speak Chinese,Language and Nativity | Primarily Speak English,Language and Nativity | Primarily Speak Spanish,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Lead Poisoning | Housing Lead Risk,Life Expectancy at Birth | Life Expectancy,Mental Health | Adult Mental Distress,Mental Health | Suicide,Oral Health | Dental Care,Physical Activity | Teen Computer Time,Physical Activity | Teen Physical Education,Physical Activity | Teen TV Time,Population | Children,Population | Population Density,Population | Single-Parent Families,Race/Ethnicity | Minority Population,"Racial Segregation Indices | Racial Segregation, White and Asian","Racial Segregation Indices | Racial Segregation, White and Black","Racial Segregation Indices | Racial Segregation, White and Hispanic","Racial Segregation Indices | Racial Segregation, White and Non-White",Respiratory Disease | Teen Asthma,Respiratory Infection | COVID-19 Deaths,"Respiratory Infection | COVID-19 Vaccination, Adults","Respiratory Infection | COVID-19 Vaccination, Seniors","Respiratory Infection | Flu Vaccinations, Medicare",Respiratory Infection | New Tuberculosis Cases,Sexually Transmitted Disease | New Chlamydia Cases,Sexually Transmitted Disease | New Gonorrhea Cases,Sexually Transmitted Disease | Syphilis Prevalence,"Sexually Transmitted Disease | Syphilis, Newborns",Substance Use | Adult Smoking,Substance Use | Drug Overdose Deaths,Substance Use | Opioid Overdose Deaths,Transportation | Lack of Car,Transportation | Longer Driving Commute Time,Transportation | Public Transportation Use
4182,2,0,0,0,0,0,1,2011,,,,13.81656599,,75.98276317,252.4816538,38.06111584,21.55747949,75.44074995,319.2514263,244.8254628,30.05395334,,1036.664997,25.10455522,,82.7126341,19.83798975,9.002803671,11722.83909,,39.08473806,16.01850059,11.17240289,,,,,,,,,,32.3775905,2.088555957,,,,,13977.0,50.43956865,20.42686854,,,,,,,73.14910434,,5.032671828,,,,,,,,,,,,,,,,,,,,,,,,21.2987948,13.11821694,,,
4392,2,2,0,1,0,0,0,2011,,,,,,,222.7155966,,20.12454346,46.06498368,205.400386,132.5161578,42.54424541,,868.0706982,34.95589746,,114.4193202,,11.19593628,12194.42113,,45.24865552,,,,,,,,,,,,,,,,,,,,,,,,,,,76.63243909,,14.96087352,,,,,,,,,,,,,,,,,,,,,,,,36.15424212,17.72788548,,,
848,0,0,0,1,1,1,1,2011,1.292197634,6.405217559,17.3,9.620734866,,47.60620613,184.6406365,25.51372904,19.30707656,46.91184676,264.3877855,210.4766113,14.45451513,884.28,776.7997552,14.19311747,,50.05724624,18.90857174,6.129322559,7328.569636,1.439537206,24.82985212,10.6982024,33.60145813,52.90247731,19.27676185,,,6.7,51.91326531,40.88333333,,,46.07446441,1.170399619,,-0.08263565,0.5186,47.9989826,28202.0,39.07682101,12.85315858,21.18120786,,,,8.339399649,54.73118351,77.8182383,12.3,6.679798826,56.2,33.3,39.5,40.8,23.02770316,11870.51169,14.16817788,67.98285717,44.40881192,82.99594083,60.19431202,61.10900031,21.6,,,,45.0,4.6,704.8,208.2,14.8,22.5,19.6,11.95322294,8.482760414,26.79879931,,26.71684099
3772,5,0,2,1,0,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,22.67050913,17.98561151,,,,,,,,,,59.70515971,0.674897119,,,,,18365.0,58.40517241,8.84086444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,1,2,1,0,0,0,2011,,,,,,,138.0355787,,10.86440268,28.97162728,151.265635,104.8747224,1.588941298,,612.0382078,2.637458713,,50.78774535,,4.764971531,3818.693508,,11.25096289,,,,,,,,,,,,,,,,,,,,,,,,,,,82.67058606,,7.956069061,,,,,,,,,,,,,,,,,,,,,,,,15.118546,4.650212014,,,
1900,5,0,0,0,0,0,1,2011,,,,,,,,,,,,,,,,,,,,,,,,25.18703242,9.310344828,,,,,,,,,,54.87528345,0.82231405,,,,,10572.0,68.53252648,23.58381503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,2,2,1,1,0,1,1,2011,,,,,,,258.2877629,,22.36485198,59.49731919,249.0871974,183.1654926,42.47545164,,919.4734572,39.04452893,,98.15509401,,9.215843154,10544.51466,,33.88549134,,,,,,,,,,,,,,,,,,,,,,,,,,,73.52357163,,12.15344068,,,,,,,,,,,,,,,,,,,,,,,,15.85742828,9.173813617,,,
4811,3,2,3,1,0,0,0,2011,,,,,,,113.1651155,,,29.2757211,171.1293423,125.7041614,13.9362164,,585.8773092,15.51121801,,55.11095798,,14.80685134,4575.069546,,27.82035191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.31666967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,3,2,2,1,0,0,0,2011,,,,,,,158.702956,,16.67501583,29.93794774,165.925975,123.0265101,10.16267517,,648.6278142,9.876436824,,56.69661939,,17.19070064,6092.611608,,32.37856888,,,,,,,,,,,,,,,,,,,,,,,,,,,79.76519765,,7.260103233,,,,,,,,,,,,,,,,,,,,,,,,4.759902547,,,,
6062,1,1,3,1,1,0,0,2011,,,,,,,145.7970809,,14.29966955,32.65543247,156.1184322,113.129534,,,544.0932885,1.974363783,,35.15893912,,3.419921276,3438.805017,,10.53509378,,,,,,,,,,,,,,,,,,,,,,,,,,,83.04555611,,8.032310197,,,,,,,,,,,,,,,,,,,,,,,,12.46328573,8.165908636,,,
2728,2,2,0,1,0,0,0,2011,,,,,,,314.2669672,,22.3317913,104.5524852,390.4643435,284.6886058,60.38990871,,1312.623091,65.48902663,,137.5479844,,19.11221095,14852.20602,,45.01043357,,,,,,,,,,,,,,,,,,,,,,,,,,,69.77154132,,15.51833437,,,,,,,,,,,,,,,,,,,,,,,,21.06812958,8.566934744,,,
5225,3,0,1,0,1,1,1,2011,,,,9.259259259,,77.56285529,133.9162171,11.56129841,14.81390975,18.9159201,212.5028769,157.7807656,14.72136249,,672.8400416,13.99546274,,67.14597149,20.85110416,6.220379473,6849.480586,,25.1917475,18.02875052,10.38761112,,,,,,,,,,46.42515478,1.154004666,,,,,12535.0,54.78828122,19.38507888,,,,,,,80.81730417,,8.457745474,,36.2,51.9,38.7,,,,,,,,,30.7,,,,,,,,,,,22.63705227,,,,
3559,2,1,3,1,1,0,1,2011,,,,,,,,,22.19963784,45.52338964,,,7.030646549,,863.3703461,3.842129422,,28.98488934,,5.793211657,8548.036193,,36.96948773,,,,,,,,,,,,,,,,,,,,,,,,,,,76.09671658,,3.234651557,,,,,,,,,,,,,,,,,,,,,,,,10.44400884,1.518644636,,,
644,4,1,2,1,0,0,0,2011,,,,,,,87.91046437,,,,172.1620729,114.0943352,,,448.9420209,,,,,,1250.575654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6673,0,1,3,1,0,0,0,2011,,,14.0,,,,143.816944,,12.24244631,32.61280963,152.3879146,105.5538392,1.95356655,,557.1078346,2.915355257,,35.42225292,,3.344791306,3506.243312,,17.43495786,,,,,,,,,,,,,,,,,,,,,,,,,,,83.01950377,,7.624689439,,23.2,70.0,21.0,,,,,,,,,21.4,,,,,,,,,,,12.26265647,7.850281295,,,
4385,0,1,0,1,0,0,0,2011,,,,,,,141.9517747,,10.75913531,33.29519293,128.6940314,79.69319327,1.735860266,,596.6006188,,,42.15535139,,2.798573379,4457.455214,,16.35204508,,,,,,,,,,,,,,,,,,,,,,,,,,,83.00434383,,4.271607598,,,,,,,,,,,,,,,,,,,,,,,,13.71342683,9.13774749,,,
2940,5,0,0,1,0,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,18.9435337,20.56686047,,,,,,,,,,34.78773585,1.874576271,,,,,20590.0,50.23877746,11.34631668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527,1,2,2,0,1,0,1,2011,,,,,,,213.5381255,,20.00187142,54.21214392,291.5311169,238.2216423,9.2680348,,975.8217049,27.58627812,,112.245669,,17.40462361,9432.848637,,19.05698082,,,,,,,,,,,,,,,,,,,,,,,,,,,74.84299375,,34.86491654,,,,,,,,,,,,,,,,,,,,,,,,23.99319101,13.80467882,,,
2724,4,1,0,1,0,0,0,2011,,,,,,,,,,,,,,,,,,,,,4332.90048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3767,2,1,2,1,0,0,0,2011,,,,,,,199.7345377,,21.52542006,,257.7898681,185.4320747,6.267128679,,831.0878528,4.826937766,,25.9728472,,6.682570581,7673.644367,,42.84694644,,,,,,,,,,,,,,,,,,,,,,,,,,,76.61753691,,4.138896197,,,,,,,,,,,,,,,,,,,,,,,,3.953319079,,,,
6880,0,0,3,0,0,0,0,2011,2.445715904,3.618792231,,7.113063262,,55.08913168,213.506797,25.32948439,17.50842999,53.75543283,285.7709115,215.1792126,9.901884747,652.1586641,995.3603918,21.41042176,,99.81636524,22.38465446,13.84307799,8935.209367,3.740441258,34.32508251,13.65065482,24.20657845,31.91504526,56.87050952,,,5.85,41.80327869,52.14166667,,,51.69145366,0.934555771,,-0.234495418,0.4574,37.2306814,20393.0,41.31820652,11.07789371,15.21751215,,,,0.696810158,9.14615671,74.9395967,13.4,25.12385088,57.0,,,,22.91645502,2300.972836,13.62218132,52.6159921,32.05430753,36.09012962,48.38034919,41.83415642,,,,,47.0,2.8,413.0,39.9,4.6,16.8,19.1,31.87934739,21.58497716,11.86625853,,3.538256625
3147,3,2,3,1,0,0,0,2011,,,,,,,115.870608,,13.64600255,30.19062906,175.4096705,143.2179298,8.061255476,,574.163526,12.45068814,,50.16029479,,8.895628635,5035.965315,,12.8718355,,,,,,,,,,,,,,,,,,,,,,,,,,,81.39584914,,11.19298199,,,,,,,,,,,,,,,,,,,,,,,,9.356982036,6.528725178,,,
7095,2,1,2,1,0,1,1,2011,,,,,,,189.759897,,20.75108325,39.33090333,281.7139422,220.5295441,6.559130016,,833.547763,2.694923826,,38.58644692,,5.353092966,9433.127214,,34.01772216,,,,,,,,,,,,,,,,,,,,,,,,,,,76.59626452,,3.456452404,,,,,,,,,,,,,,,,,,,,,,,,14.11615059,6.844950002,,,
5853,1,0,2,1,1,0,0,2011,,,,7.858253872,,26.1518849,201.057929,23.20480079,18.54724544,54.27269298,265.278794,210.389117,4.507845616,,897.6481447,15.56837782,,85.22750032,32.62589517,10.01938005,8129.727209,,18.95869971,14.85489552,42.04036821,,,,,,,,,,64.15835619,0.558643425,,,,,36793.0,24.28626382,6.036271059,,,,,,,76.19950663,,22.72526811,,,,,,,,,,,,,,,,,,,,,,,,19.72994587,11.89517503,,,
5847,2,1,2,1,1,0,0,2011,,,,,,,185.5701621,,19.0991579,46.21436721,291.8077953,192.1747771,,,866.9515518,,,39.13875488,,,8816.191062,,44.81609371,,,,,,,,,,,,,,,,,,,,,,,,,,,74.75818602,,,,,,,,,,,,,,,,,,,,,,,,,,10.07011476,,,,
7101,1,0,2,1,0,1,1,2011,,,,6.224332649,,0.903582439,126.1455334,25.55672693,9.685854004,23.4864523,156.4227342,126.0971217,,,493.5762716,2.222622617,,36.46762287,,3.422707134,2703.875745,,5.855618519,5.197651701,88.77028456,,,,,,,,,,49.98074368,1.00077055,,,,,77552.0,6.620564643,3.447990739,,,,,,,84.16896939,,7.428135423,,,,,,,,,,,,,,,,,,,,,,,,7.945942761,4.559510904,,,
3775,1,2,2,1,0,0,0,2011,,,,,,,237.0643753,,19.17880548,,284.0259953,229.3407859,5.294509412,,1036.237919,20.77412156,,106.2506179,,15.04803463,9793.877674,,33.86842552,,,,,,,,,,,,,,,,,,,,,,,,,,,74.66048627,,29.01409883,,,,,,,,,,,,,,,,,,,,,,,,31.34280954,14.9682782,,,
4398,1,1,0,1,0,0,0,2011,,,,,,,135.9401964,,11.27130162,33.03226122,,,,,577.9594417,,,35.83651777,,,3646.125329,,11.97963665,,,,,,,,,,,,,,,,,,,,,,,,,,,83.60142424,,4.303866129,,,,,,,,,,,,,,,,,,,,,,,,10.92690787,7.967034124,,,
3357,1,0,3,1,0,0,1,2011,,,,6.430026186,,8.446897173,185.6379034,29.55468413,18.09421634,46.59816526,309.0039097,250.014915,2.983802755,,837.9808951,8.694441405,,55.22114753,,6.467467999,6095.737849,,19.7147882,12.92054968,44.44159495,,,,,,,,,,55.60758251,0.798315904,,,,,46855.0,23.69364506,8.143881599,,,,,,,77.85210167,,16.88874376,,,,,,,,,,,,,,,,,,,,,,,,19.91779861,7.69468856,,,
6259,4,0,3,1,0,1,0,2011,,,,7.262633129,,4.402173913,131.0897587,14.24308759,15.26232861,32.76161081,138.7212269,89.04434347,3.948917918,,445.1709388,3.164225112,,26.57852695,,2.567572332,3212.048935,,10.31018235,10.20820587,40.15363794,,,,,,,,,,45.50546953,1.197538033,,,,,33937.0,33.36816516,8.73417973,,,,,,,85.25432115,,6.788361566,,51.5,43.8,21.6,,,,,,,,,16.5,,,,,,,,,,,3.595829411,0.912606435,,,
5645,1,0,3,1,0,0,0,2011,,,,5.619747899,,18.25442099,219.6188288,27.13877839,19.64812821,58.02515152,236.8717223,168.4450489,2.259020136,,894.9287218,9.335038347,,77.34568114,,6.193776968,6603.407861,,25.38376687,11.9815185,47.58029091,,,,,,,,,,57.46748621,0.740114395,,,,,35768.0,28.11992755,9.233727765,,,,,,,77.17583579,,21.64861163,,,,,,,,,,,,,,,,,,,,,,,,23.65459153,14.98543857,,,
2521,3,0,2,0,1,0,1,2011,,,27.5,7.28559261,,99.00576806,138.4676958,19.82916225,13.56448841,20.90433484,198.1324115,142.6895806,9.44576442,,662.6552572,10.20162233,,49.43676054,17.02065578,13.30107267,5641.009567,,30.11508289,6.774703973,9.963251777,,,,,,,,,,39.27030696,1.54645323,,,,,14451.0,66.48955301,8.424036555,,,,,,,80.12255704,,6.44599929,,33.2,42.7,42.6,,,,,,,,,15.3,,,,,,,,,,,4.204549409,1.809419769,,,
2097,0,1,2,0,0,0,0,2011,,,,,,,124.8695137,,9.60229938,21.12372944,161.736069,110.9920016,1.805490627,,573.3106784,1.524444571,,24.5281089,,7.276045651,3930.830622,,25.14040895,,,,,,,,,,,,,,,,,,,,,,,,,,,81.51502594,,2.570377909,,,,,,,,,,,,,,,,,,,,,,,,5.624757418,1.661088938,,,
443,3,2,1,1,0,1,1,2011,,,,,,,164.9606009,,,41.63779787,125.2553143,86.42863138,17.65413496,,526.4178584,12.04554019,,46.35365256,,,6083.96786,,16.61677025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.11341684,9.913825492,,,
2729,3,0,0,1,0,0,0,2011,,,,6.331738437,,79.77873387,83.02635442,,,,110.8326765,82.51400543,7.619859936,,427.0810074,19.92456581,,44.73068156,,10.89539555,4245.690315,,,6.039003279,9.064813821,,,,,,,,,,32.81130439,2.0477301,,,,,11548.0,74.29570981,11.2630031,,,,,,,,,19.44413431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,0,1,1,0,1,1,1,2011,,,21.8,,,,179.2706156,,15.36000583,47.63939068,231.7875555,174.8968276,4.190255582,,738.9082479,3.243461154,,39.68691059,,3.797026005,6715.648133,,20.39921366,,,,,,,,,,,,,,,,,,,,,,,,,,,78.93123241,,4.259670497,,35.9,52.2,44.4,,,,,,,,,28.4,,,,,,,,,,,16.53449714,,,,
2318,1,1,2,1,0,0,0,2011,,,,,,,157.028012,,,46.52466513,220.762888,160.1511472,2.748208114,,722.4744547,2.803360127,,31.264693,,3.733907776,5409.417179,,11.89237328,,,,,,,,,,,,,,,,,,,,,,,,,,,80.61452531,,5.662256445,,,,,,,,,,,,,,,,,,,,,,,,9.208562743,1.999830155,,,
6060,5,0,3,1,1,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,11.14997202,18.51217656,,,,,,,,,,26.83658171,2.726256983,,,,,25403.0,46.197411,14.64088398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3973,4,2,2,0,0,0,1,2011,,,,,,,,,,,,,,,,,,,,,4067.20723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3347,4,0,3,1,0,0,1,2011,,,,8.876514903,,22.30249725,143.4765249,11.21822011,14.92149338,30.73995458,253.9245992,184.2211494,,,629.0296031,,,27.90673916,,8.62963276,5854.557169,,30.3074745,11.44895533,36.52828858,,,,,,,,,,38.86728378,1.572857948,,,,,24776.0,32.84419508,8.55451406,,,,,,,81.57397477,,6.890634358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,3,0,0,1,0,0,0,2011,,,,6.920311564,,100.3893215,91.77807613,,,,102.2304607,93.89278112,,,457.9191746,,,37.16137117,,13.24805366,3123.718609,,,6.810553795,16.42107202,,,,,,,,,,26.66443627,2.750313676,,,,,13639.0,65.82555946,8.830227262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,4,2,2,1,0,0,0,2011,,,,,,,89.16687292,,,29.5138234,,33.23831973,,,,,,21.12319689,,,4119.900017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5013,4,2,2,1,0,0,0,2011,,,,,,,,,,,218.4350106,124.618867,,,547.1865664,,,56.57471145,,,5190.22076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,1,2,1,0,0,0,2011,,,,,,,135.3534076,,11.44185867,26.77719818,155.2753939,105.2340192,2.204353444,,602.0807624,2.208961446,,42.29106567,,3.928297747,3761.318821,,17.10964739,,,,,,,,,,,,,,,,,,,,,,,,,,,82.45927815,,5.174335824,,,,,,,,,,,,,,,,,,,,,,,,11.30281136,3.29382593,,,
6680,2,2,3,1,0,0,0,2011,,,,,,,,,32.77219116,86.05775721,402.7667298,291.8202097,22.77968769,,1409.476989,30.5704554,,126.0243154,,15.44813142,12514.87603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.417128,,23.4568817,,,,,,,,,,,,,,,,,,,,,,,,33.13706256,20.19478282,,,
4599,2,1,1,1,1,1,1,2011,,,,,,,154.0336452,,16.34134708,28.69476816,237.7539088,189.9145715,3.625204142,,,1.47518537,,16.12039254,,2.140396969,5796.157764,,33.67857269,,,,,,,,,,,,,,,,,,,,,,,,,,,81.84407835,,1.506047583,,,,,,,,,,,,,,,,,,,,,,,,6.023724714,2.773338738,,,
641,0,1,2,1,0,0,0,2011,,,18.7,,,,139.0159898,,10.34139083,34.7380407,152.3699981,104.344754,2.491354615,,589.1910531,2.492518882,,25.20014772,,3.667844384,4090.338385,,14.23568554,,,,,,,,,,,,,,,,,,,,,,,,,,,82.30166255,,5.122304741,,32.0,71.6,37.7,,,,,,,,,23.6,,,,,,,,,,,6.250122256,3.734180802,,,
5427,4,0,3,1,1,0,1,2011,,,,8.629247805,,25.43626146,103.1832814,,14.62890855,24.48183916,142.3398843,102.5997399,,,487.5679861,,,40.41429162,,,3829.51137,,31.02325855,5.916118674,51.46557387,,,,,,,,,,55.76608334,0.793204651,,,,,28765.0,28.38645847,8.785215412,,,,,,,,,7.91147665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,0,0,0,0,0,0,1,2011,0.632422417,4.796154872,19.7,13.5645079,,63.69152742,233.0572256,25.60390069,20.18779476,70.77664349,327.739604,256.8310333,19.31672209,1366.385801,1026.673407,19.38876795,,78.58386907,35.55075225,7.802931478,10946.22744,2.189274675,35.35957821,19.03608059,14.04848106,46.69850308,49.32979145,,,7.35,62.8742515,43.78333333,,,45.34731402,1.205202274,,-0.417026902,0.4917,25.40518976,16812.0,51.18409115,19.50382602,4.599318545,,,,12.45050965,67.29385,73.84423288,17.3,10.60024573,48.8,42.5,,35.5,24.23537334,5121.752377,20.50063711,65.49129084,53.65503383,69.54083694,39.00273014,56.26866804,,,,,48.0,3.0,810.8,274.2,4.1,6.7,27.8,24.51729315,18.05992883,24.84310433,,11.12516494
2525,1,0,2,0,1,0,1,2011,,,,7.81159226,,27.72469534,180.3451159,26.9833238,15.99061105,46.38049197,231.532626,178.6802884,6.546973209,,817.2076589,15.6669147,,81.49219973,29.46375958,12.36855718,7545.922842,,15.07185317,11.61609257,52.84207746,,,,,,,,,,59.79884444,0.672273117,,,,,55224.0,18.62264485,5.4451022,,,,,,,77.6992338,,22.2095072,,33.5,40.1,20.1,,,,,,,,,18.2,,,,,,,,,,,19.95593748,11.64458405,,,
434,0,2,1,1,0,1,1,2011,,,9.8,,,,218.339094,,17.46645101,54.55017171,215.7841304,167.292478,12.87443165,,796.3740579,11.4742605,,66.43482088,,6.142596436,7470.13032,,21.19166899,,,,,,,,,,,,,,,,,,,,,,,,,,,77.08565721,,11.33351282,,37.6,65.7,41.6,,,,,,,,,28.7,,,,,,,,,,,23.35728449,14.99531229,,,
5438,1,1,3,1,1,0,1,2011,,,,,,,131.3314389,,11.98313014,36.54173365,158.0230453,112.9296324,1.978343727,,604.3711802,4.28854464,,56.70658936,,5.953618969,4474.140318,,17.33062203,,,,,,,,,,,,,,,,,,,,,,,,,,,82.78689419,,9.802826168,,,,,,,,,,,,,,,,,,,,,,,,23.59343083,9.661694962,,,
3351,2,1,3,1,0,0,1,2011,,,,,,,194.0690389,,,42.95737455,,,,,864.670246,,,29.49889545,,,7574.098632,,38.72018324,,,,,,,,,,,,,,,,,,,,,,,,,,,78.23098253,,,,,,,,,,,,,,,,,,,,,,,,,,9.298794233,,,,
6476,5,0,3,1,0,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,12.84796574,16.4523747,,,,,,,,,,31.75542406,2.149068323,,,,,22825.0,47.6119403,17.6398279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5435,3,2,3,1,1,0,1,2011,,,,,,,136.0965908,,15.4284175,24.60830207,193.0321732,147.5171766,14.9716216,,687.7302256,19.18957434,,82.76719234,,18.07303969,6494.691568,,46.52694553,,,,,,,,,,,,,,,,,,,,,,,,,,,79.68378345,,12.02100432,,,,,,,,,,,,,,,,,,,,,,,,13.84731529,5.259454004,,,
5846,2,0,2,1,1,0,0,2011,,,,13.72800587,,70.06428771,224.7498503,38.62018064,22.1322012,61.42430787,328.1534915,221.7878596,17.73982605,,1008.163749,16.90927405,,75.84798812,50.4756358,11.89600297,11189.66774,,44.43724893,17.86549876,21.20923547,,,,,,,,,,37.77987404,1.646911948,,,,,20538.0,40.23932244,10.51753308,,,,,,,72.61784539,,6.315522823,,,,,,,,,,,,,,,,,,,,,,,,17.06189704,7.961694753,,,
4606,1,1,1,1,1,1,1,2011,,,,,,,146.6904913,,13.60075518,33.48724071,209.9713491,181.5510727,1.209915154,,532.930119,0.422352025,,20.73159525,,2.56755121,3267.435327,,11.07933853,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8110422,,4.273676325,,,,,,,,,,,,,,,,,,,,,,,,7.556363944,4.802718001,,,
1067,3,2,0,0,0,0,1,2011,,,,,,,199.1280804,,,,231.6583181,192.6987145,,,909.9133774,,,64.42444475,,,8033.598487,,51.40257653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.73525979,21.22573717,,,
4387,4,0,0,1,0,0,0,2011,,,,7.270135424,,36.36363636,147.199747,,,34.02820776,154.5738484,73.74508087,,,581.0582197,,,27.11710433,,,4862.099307,,,8.867531484,45.42605971,,,,,,,,,,34.4403444,1.903571429,,,,,23734.0,30.39949404,12.28735207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4393,3,0,0,1,0,0,0,2011,,,,6.303501946,,65.79934951,,,,,,,,,,,,,,,3450.496819,,,7.087794996,15.3778331,,,,,,,,,,25.50349155,2.921031746,,,,,13348.0,70.57355161,9.246088193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,0,1,3,1,0,0,0,2011,,,,,,,148.3627914,,14.41772072,42.85337574,185.1266314,140.8244655,2.987207803,,665.1379338,4.217567797,,41.3613118,,5.162038673,4830.751904,,9.791278746,,,,,,,,,,,,,,,,,,,,,,,,,,,80.28210152,,8.977105207,,,,,,,,,,,,,,,,,,,,,,,,18.10274116,13.95155771,,,
29,1,0,2,1,0,0,0,2011,,,,6.872830937,,11.99804114,154.7615585,21.78891126,11.91068317,37.39826445,188.4665734,140.321276,2.119379116,,710.1527407,10.45584884,,75.88254205,,8.709523099,5096.044359,,13.29326828,8.726448065,59.29115765,,,,,,,,,,52.15281287,0.917442119,,,,,44166.0,19.66626083,5.62352146,,,,,,,80.69948646,,18.76316311,,,,,,,,,,,,,,,,,,,,,,,,19.57379054,7.017534748,,,
3979,3,2,2,0,0,0,1,2011,,,,,,,,,,,,,19.96470566,,,19.00163344,,,,20.77988798,5618.954303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5011,4,0,2,1,0,0,0,2011,,,,6.956521739,,16.65080875,75.44507992,,,24.34983027,105.3518323,61.78856127,,,349.8069962,,,40.36285356,,,3858.019019,,,7.40773559,38.2201007,,,,,,,,,,65.15694425,0.534755829,,,,,23594.0,41.23166155,3.163459156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3553,0,1,3,1,1,0,1,2011,,,24.5,,,,130.7758125,,11.77531638,24.85797207,189.6813991,140.7971426,2.098230966,,518.4408387,1.480398582,,18.31678488,,4.202441007,3438.158746,,19.88400284,,,,,,,,,,,,,,,,,,,,,,,,,,,83.24393986,,3.540237229,,29.9,36.4,38.0,,,,,,,,,14.3,,,,,,,,,,,5.079131702,1.12844899,,,
2102,2,0,2,0,0,0,0,2011,,,,15.45816733,,33.57400722,165.5211508,,,24.58184135,284.7712947,211.6760244,16.20197615,,815.8553545,,,61.33198015,,,8981.506368,,41.57744962,12.88918821,26.40542458,,,,,,,,,,47.02205882,1.126661454,,,,,22893.0,44.58658766,11.45820913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7098,3,1,2,1,0,1,1,2011,,,,,,,95.1606245,,,,127.5670324,89.78775291,,,336.9419441,,,,,,2245.259828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
