,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Active Transportation | Walking to Work,Births | Low Birthweight,Births | Preterm Births,Cancer | All Cancer Deaths,Cancer | Breast Cancer Deaths,Cancer | Lung Cancer Deaths,Cardiovascular Disease | Cardiovascular Disease Deaths,Crime Incidents | Homicides,Crime Incidents | Violent Crime,Deaths | Deaths from All Causes,Deaths | Injury Deaths,Deaths | Maternal Deaths,Deaths | Premature Death,Deaths | Racial Disparity in Police Killings,Diabetes and Obesity | Diabetes Deaths,Disability | People with Disabilities,Food Access | Limited Supermarket Access,"Health Insurance | Uninsured, All Ages","Health Insurance | Uninsured, Child","Housing | Homeless, Children",Housing | Renters vs. Owners,Income Inequality | Income Inequality,Income-related | Unemployment,Language and Nativity | Foreign Born Population,Language and Nativity | Primarily Speak Chinese,Language and Nativity | Primarily Speak Spanish,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Lead Poisoning | Housing Lead Risk,Life Expectancy at Birth | Life Expectancy,Mental Health | Adult Mental Distress,Population | Children,Population | Single-Parent Families,Race/Ethnicity | Minority Population,"Racial Segregation Indices | Racial Segregation, White and Black","Racial Segregation Indices | Racial Segregation, White and Non-White",Respiratory Infection | COVID-19 Deaths,Respiratory Infection | New Tuberculosis Cases,Sexually Transmitted Disease | New Gonorrhea Cases,"Sexually Transmitted Disease | Syphilis, Newborns",Substance Use | Adult Smoking,Substance Use | Drug Overdose Deaths,Substance Use | Opioid Overdose Deaths,Transportation | Lack of Car
3434,0.6,0.5,1.0,1.0,0.0,0.0,1.0,0.5,,,,,0.15062453170879164,,0.022676794800354737,0.23256062551128534,,,0.17681303322228364,0.016902744470798613,,0.06862018098570397,,0.25140342788147013,,,,,,,,,,,,,,0.683480527829166,,,,,,,,,,,,,,
6752,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5284111151588462,0.4557861769046638,0.1373081702153163,0.12130666083884861,0.2893296306625169,0.2421542569496173,0.2055142405784111,0.19862057640210867,0.013750455902202982,0.2052661571323576,0.24141612022307193,0.10882342547020525,,0.11969310579488442,0.4375707759657773,0.17754545170260974,0.17720798527990164,0.281140214129723,0.14201183212339333,0.039796498077159265,0.3764490339344621,0.14388888150354487,0.44540229885057436,0.16346769642851383,0.3682215321862066,0.20684558046149598,0.0008940290624331358,0.1092782443019536,0.5228631900677703,0.6124851410059977,0.02678571428571435,0.11760625766274847,0.04516919091618415,0.11653992674207717,0.49016609438688796,0.29689486998409065,,0.29007633587786263,0.18698817106460416,0.0,0.1019417475728156,0.06996014145354511,0.05598652348797818,0.36908979268946396
518,0.4,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.5,,0.2869390834633769,0.5186120939694339,0.49788958960566154,0.3857661752544326,0.4587853633663112,0.22544832008904037,0.23312024403577825,0.094140840619592,,0.3150797812391364,0.12871087578045629,,0.2187665662589579,,0.41090257918887674,0.37915910421587495,,0.10853299337190336,0.02252994790444664,,0.38201096244433447,,0.38104691441385935,,,,,,0.5351111101330303,,,0.7034022946017222,,,,,,,,,0.09677145652925313,0.08369853579157002,
4886,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.5,,0.1487327458968021,0.48031791918316713,0.4831972699626395,0.543605972291063,0.6734003646885623,0.4529133133528093,0.5188589333316983,0.24307380096474918,,0.5277963988243073,0.2413278973212345,,0.3715506428836718,,0.504967915071718,0.46978636328118845,,0.2250942436281538,0.07133764820747383,,0.3367570311539086,,0.48850236466233427,,,,,,0.35676278461525424,,,0.5651354209522594,,,,,,,,,0.12943340488378724,0.043430617054845286,
2598,0.4,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.5,,0.07863607944396567,0.6561137133476815,0.7826632702250977,0.5814773775039392,0.7553214525443278,0.46149890904163343,0.6206272338115304,0.19342096774703385,,0.5971391567303913,0.21269009022021854,0.9751888899951187,0.4514845011585117,,0.47828333695061537,0.3215281020525601,,0.45538513012199894,0.1401158253829651,,0.3371187262891972,,0.4064875221283898,,,,,,0.3137351835403166,,,0.564060677153951,,,,,,,,,0.07742324298082587,0.02302831642230055,
7168,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.5,0.7024950069278602,0.5906661130262068,0.4285702688972379,0.4187792724823342,0.3551187327986299,0.45286214341783315,0.22164605819346475,0.3525414603789719,0.08557195275087719,0.4969231541945496,0.32197752407507807,0.1477592734286649,0.349749991148039,0.21981843183662006,0.23458108980610956,0.22439578288176767,0.24077577139258638,0.4080253735964773,0.11165837871615804,0.04408573797210061,0.8357460372413802,0.19274065341959987,0.8898467432950186,0.27824571534953224,0.25938192068320154,0.0361949680776139,0.07911007834090975,0.056826838811981986,0.6951423256413211,0.4971292401954806,0.11607142857142864,0.2604085160112487,0.15234372401930402,0.6025601267336257,0.7076166512525628,0.83207519320804,,0.20610687022900764,,0.0,0.41747572815533984,0.12107001840075038,0.10855029686462245,0.9773749327665724
1970,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,,,,,0.543443070430147,,0.5192630799432214,0.7261565332277592,0.3754869978185105,,0.6014057093339932,0.3874704770273962,,0.538421938252696,,0.38006167039592653,,,,,,,,,,,,,,0.24339808772350655,,,,,,,,,,,,0.20697284488789314,0.18029700150475883,
7176,0.4,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.5,,,,,0.5962432637522268,,0.42636571412537727,0.698970503856134,0.3684175229985832,,0.6337314047056701,0.43404457029605104,,0.5353536004418132,,0.4993458364287957,,,,,,,,,,,,,,0.23636592338065324,,,,,,,,,,,,0.32710545349808,0.3000415754007163,
1971,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.5,,0.8991313424608941,0.47721302563577156,0.14596088627984546,,,,,,,,,,0.09254517783768437,,,0.1330304863960492,,0.2881813221060395,0.06499072158019636,,0.180950656067565,,0.3983220386629898,,,,,,,,,0.05034695737269554,,,,,,,,,,,
4685,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,,0.5670051612418503,0.0894915599196053,0.04174687821510947,0.3305302426746517,0.37952383128689465,0.24479899785973916,0.32224610823351457,0.0035951996746214623,,0.24595111307208653,0.06827539726254264,0.045123175260051204,0.11312338338473872,,0.10518205926928277,0.20585733168173037,,0.1264639396420944,0.03907017330465407,,0.1794543712521682,,0.16866185759849436,,,,,,0.6213032907074714,,,0.12169827129152973,,,,,,,,,0.06764958310291912,0.06127485763098368,
4468,0.8,0.5,0.0,1.0,0.0,0.0,0.0,0.5,,,,,0.18286397188782771,,,0.02062023683843885,,,0.1477413134172446,0.08522535745991339,,0.10954188519613489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,0.6,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.5,,,,,0.2240790730222995,,0.09919904155429339,0.20774511232140436,0.056492594475803314,,0.24583224871385975,0.13471977164881074,,0.17076705022868338,,0.2328045341402225,,,,,,,,,,,,,,0.5741564866688629,,,,,,,,,,,,0.033325062478101485,0.028956836039461385,
5719,0.4,0.5,1.0,1.0,0.0,0.0,0.0,0.5,,,,,0.39925290393852575,,0.40059007350139764,0.3382590943133109,,,0.4176587913624948,0.10233648348939454,,0.27110158626677733,,,,,,,,,,,,,,,,0.39200848203651834,,,,,,,,,,,,0.07599970260280715,,
1344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.09518935341004009,0.12839106357650892,0.4128292368513895,0.4767752854484323,0.38780647592592776,0.38991749430766093,0.40296401011033234,0.3523990198085052,0.05990259431407116,0.15387634719067386,0.3923454067805365,0.16474059725945067,0.3131020751107905,0.23895319804567272,0.2194147553908364,0.2877693897541097,0.2471981598546897,0.8231567869290023,0.25072943261244357,0.1086754466861334,0.40709135440611643,0.15758434318143544,0.0670498084291188,0.21671039328674288,0.1972362563797343,0.05378653091808082,0.005531242515202646,0.04182861867542251,0.2400287117104127,0.44804366467267304,0.43750000000000006,0.5806880091422759,0.20641820866127392,0.25677920538133453,0.4312990453949475,0.4777704037439214,,0.22900763358778625,0.4576888080072793,0.09628610729023385,0.6796116504854368,0.11212892062808115,0.10497899597408952,0.1294636995876133
1775,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.5,,,,,0.4032965319815702,,0.2272823284043409,0.32357554531716615,0.020649094218715247,,0.3846300851827663,0.19613221596310904,,0.20124407555071097,,0.21727964371116085,,,,,,,,,,,,,,0.4928615129324404,,,,,,,,,,,,0.08697339698909458,0.0664927561515288,
3023,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.5,,,,,0.49293042739423615,,0.5267382780272684,0.37367724921764217,0.04794838003461641,,0.421244729848671,0.2275902005584058,,0.2448337222736682,,0.22701202584383315,,,,,,,,,,,,,,0.4401001691375571,,,,,,,,,,,,0.10107375411017287,0.056228937348366724,
5921,0.0,0.5,0.6666666666666666,1.0,1.0,0.0,0.0,0.5,,,,,0.30048001435281574,,0.1447478474712133,0.2873239325584032,0.019178057075773428,,0.29918334059009083,0.06947733192021377,,0.15428701345422896,,0.25021023096176137,,,,,,,,,,,,,,0.5614304352646128,,,,,,,,,,,,0.02876509416175183,0.016232226168193437,
1345,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,,,,,0.32368177268266235,,0.31105668308772455,0.2736515062359129,0.019628427318939552,,0.31802673214503296,0.0954099752038603,,0.17623924339937766,,0.20854017722695503,,,,,,,,,,,,,,0.5133332024226557,,,,,,,,,,,,0.07818951612645592,0.06858218332627142,
6133,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.5,,,,,0.3124991681858351,,0.24925329069101,0.20900169370631116,,,0.20626387141786928,0.07061564834400046,,0.10920208257599286,,0.3174273363526275,,,,,,,,,,,,,,0.6182131854278854,,,,,,,,,,,,0.014597946397573317,,
3845,0.8,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.5,,,,,,,,,,,,0.07000736651964352,,0.1094581297604605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5727,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.5,,,,,0.5396402189042874,,0.38061862809918295,0.4586944666417769,0.023931868672193962,,0.5135034496111136,0.2333124689560245,,0.2388727489809477,,0.39597009386025595,,,,,,,,,,,,,,0.42322992866098696,,,,,,,,,,,,0.119295105610959,0.07910257304923353,
1562,0.6,0.5,0.6666666666666666,1.0,1.0,0.0,1.0,0.5,,,,,0.16645591522977773,,0.014565215568433508,0.15693719564484598,0.009735737874386271,,0.176596141565194,0.0355285166109735,,0.08482200817929118,,0.20840859511393278,,,,,,,,,,,,,,0.6815535468929045,,,,,,,,,,,,0.006965337974118102,0.004322551213892233,
2391,0.4,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.5,,,,,0.4902623888832993,,0.3125894359222373,0.4464488490132706,0.019105262240320404,,0.4194676543174368,0.04503727526441642,,0.2481652639393675,,0.4316265344354415,,,,,,,,,,,,,,0.46078898828347703,,,,,,,,,,,,0.02789813280699433,,
2602,0.6,0.5,0.6666666666666666,0.0,1.0,0.0,1.0,0.5,,,,,0.26835022005741466,,0.06632538672381937,0.21729435838140562,0.016628097069031327,,0.24591733881601685,0.04147893345215006,,0.11531832238822746,,0.2698468127423553,,,,,,,,,,,,,,0.6012679500207283,,,,,,,,,,,,0.007127073691269648,0.004280896885257372,
4259,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.5,,0.298510497186258,0.2955336425956912,0.23035040521831124,,,,,,,,0.05470579331989358,,0.15428994534022733,,0.42334278578779,0.12756227283563046,,0.3031294706125543,0.10999058176632136,,0.1823160615681012,,0.22879952520334315,,,,,,,,,0.38505887279761236,,,,,,,,,,,
3222,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.5,,0.11219173130558999,0.7395836379847748,0.7162740759712114,0.4485793966526484,0.6873512982543684,0.3041550133636017,0.563301853767591,0.14298082490406586,,0.45974996684266867,0.1925696739689989,,0.36740307990098336,,0.30588029321426724,0.3591708126543665,,0.267858445293081,0.11578138718555915,,0.4074987995457925,,0.4766228191582645,,,,,,0.4064289361861651,,,0.55676037828215,,,,,,,,,0.08126418694125528,0.04610182878853181,
4683,0.6,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,,,,,0.3031692754787062,,0.17326747390998062,0.3083133890167478,0.029285280839081915,,0.2656659424102137,0.10501466882700523,,0.15883306674511202,,0.3016072835772618,,,,,,,,,,,,,,0.569400754846732,,,,,,,,,,,,0.09887235458746836,0.08515278116995693,
4673,0.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,,,,,0.24743950114361876,,0.1412196741567462,0.2353978228385059,0.005079417927212686,,0.17928233977920413,0.020449237142770832,,0.08530623193564764,,0.16059291013357413,,,,,,,,,,,,,,0.6713296914066494,,,,,,,,,,,,0.022867067897941924,0.018445614613965697,
6766,0.2,0.5,1.0,1.0,0.0,0.0,0.0,0.5,,,,,0.2363870053874247,,0.16534600981551556,,,,0.18048196483464238,0.04971855948100623,,0.0649388662404997,,0.09784713937517255,,,,,,,,,,,,,,0.6977203727471974,,,,,,,,,,,,0.041608144698668165,0.031991489538686455,
4676,0.8,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,,,,,0.14115521421404198,,0.0833181594057112,0.11645542656418979,0.001621623262414062,,0.08552037964430419,0.0077525479058568065,,0.03785073502161241,,0.10133869910889537,,,,,,,,,,,,,,0.8141828519853883,,,,,,,,,,,,0.00019189818979883043,0.0007889475105601981,
6134,0.4,0.0,1.0,1.0,1.0,0.0,0.0,0.5,,0.20640508821581743,0.3788767480227971,0.434862868750744,0.40317522039012044,0.4590069960571104,0.2633292741470236,0.4019931463296762,0.08036227282958232,,0.3598833051736331,0.13252974327462821,,0.24376639767327304,,0.6660975793773156,0.2687666791361122,,0.22989288674850694,0.08672816953570878,,0.3938693196241916,,0.4683855570238299,,,,,,0.4567999139974754,,,0.48841206836419193,,,,,,,,,0.08357206542124737,0.039316117112160216,
6136,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.5,,,,,0.46051141350359587,,0.24276916875791832,0.46832222500294785,0.12596066567126993,,0.4284923901609715,0.19684351943043435,,0.3112084238709707,,0.7535084121041268,,,,,,,,,,,,,,0.37467804579530506,,,,,,,,,,,,0.0917426387526925,0.03693366482554707,
1565,0.2,0.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.5,,0.0916986387344868,0.12383028257048656,0.16821030237000104,0.3480813742384614,0.3018593238301477,0.2661505649102528,0.3076114903408282,0.019260296181952876,,0.3346649686751295,0.1263404011918537,0.2223549139311742,0.17454008701087637,,0.1341859559856912,0.21071686869201123,,0.23365052959937968,0.17263859625051883,,0.09499543941619436,,0.12744762397216197,,,,,,0.5256678081858308,,,0.09760300358776415,,,,,,,,,0.07574373884622293,0.05143684799089642,
6559,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.5,,,,,0.4071295928218823,,0.29354401748275893,0.3696642607204261,0.01971783866237258,,0.3549375892029745,0.16732326873997314,,0.16174160148574124,,0.3550577444236839,,,,,,,,,,,,,,0.5129603789117052,,,,,,,,,,,,0.08029573454557919,0.04112965884003815,
2815,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.5,,,,,0.6097910132919118,,0.6090661196880968,0.4744611274545025,0.05492169082301662,,0.561670413783561,0.29761385517776906,,0.35104547110307827,,0.35317774640026545,,,,,,,,,,,,,,0.35833269056865846,,,,,,,,,,,,0.20226954787726745,0.12300627691645596,
6546,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,,,,,0.33180557809866784,,0.25084685499448817,0.2870055223731117,0.030335602242953057,,0.27498966386566115,0.11482379831492878,,0.13453027333316864,,0.4012958092485342,,,,,,,,,,,,,,0.5428056407073418,,,,,,,,,,,,0.04647684590757524,0.01848185236959339,
2811,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.5,,,,,0.24592710115312108,,,0.19426820293013103,0.10862816429177762,,0.24769105591409923,0.14462864529454061,,0.16528410833708823,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04244647428050227,,
1761,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,,,,,0.26830771713828117,,0.18648687170267403,0.18367180016119583,0.007641242722831885,,0.24444541596327662,0.08470263047169088,,0.11865033644186343,,0.1493211591491366,,,,,,,,,,,,,,0.6088144437153816,,,,,,,,,,,,0.04783207027769404,0.03826298072434418,
6548,0.8,0.5,1.0,1.0,0.0,0.0,0.0,0.5,,,,,0.152501630749057,,0.09085626850668574,0.11792680116910409,,,0.10084775278536526,0.010585252733635687,,0.044217054519465754,,0.19043703466369763,,,,,,,,,,,,,,0.8049644120805487,,,,,,,,,,,,0.0035105952106828553,,
4470,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.5,,0.26323733927773285,0.4905157302632965,0.4610820818681378,0.5743736317691828,0.43350577296641907,0.4003904807057942,0.33819154361361586,0.15613562664555158,,0.4611742334411687,0.23528399972421932,,0.35090573104598155,,0.548002148182774,0.3999391156659345,,0.26231961533578574,0.07467926328955128,,0.7251059211172508,,0.48003542704999247,,,,,,0.39571768080547376,,,0.5175050375595543,,,,,,,,,0.1553087112218241,0.1119720048230255,
5094,0.4,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.5,,0.11845237443829511,0.7424826703205023,0.7804866483215865,0.48566459263671197,0.8161696389511366,0.37559069235585646,0.5261486374758649,0.19091457728773578,,0.512566708890937,0.2212009789235629,0.7100385803302786,0.41171409977288764,,0.6909980523647516,0.34324907002104194,,0.40927139904704674,0.12708983612412206,,0.27576221516340627,,0.3467259524655073,,,,,,0.3681065929847619,,,0.5415522756529778,,,,,,,,,0.08503888254842935,0.025119874020292046,
5922,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.5,,,,,0.4599981506244179,,0.28470356854318973,0.46730730574534857,0.07920902847465743,,0.46410023094528186,0.19307167566328473,,0.29000027408883355,,0.40862774191619594,,,,,,,,,,,,,,0.39484084907573397,,,,,,,,,,,,0.061294662435082255,0.036255676413825835,
7173,0.8,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.5,,,,,0.522671302275566,,,,,,,,,0.04615545058616285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5511,0.4,0.5,1.0,1.0,1.0,0.0,1.0,0.5,,,,,0.2938310056243811,,0.16205912414370177,0.3270045076062156,0.03793629628208895,,0.31248414047485235,0.1007574748224794,,0.22523687068551715,,0.5129753612614917,,,,,,,,,,,,,,0.5390621585258193,,,,,,,,,,,,0.06584591410569773,,
4477,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.5,,0.297695973497307,0.13995089246751138,0.24429659425521433,0.3333410760618299,0.2551366198566163,0.26449232447328513,0.19732110032106426,0.007502861794846355,,0.3085885978207705,0.13553708203602202,,0.13884984982856916,,0.2089360154496609,0.1916378967916401,,0.10727017036275857,0.038250883590005356,,0.06504822352599712,,0.13855853273383173,,,,,,0.5718195169503666,,,0.08885932985409586,,,,,,,,,0.07657075523087095,0.06018295493273554,
3846,0.4,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.5,,0.11730106706577868,0.6746271820159678,0.6601730363889229,0.48346621890621894,0.4634648354891222,0.4533632540536855,0.404571054846634,0.2410413597871886,,0.5048682196363772,0.21966935340223784,0.4891914492389469,0.3919531195669047,,0.46097831499832176,0.3725249318513665,,0.20717894983670426,0.036701069769547866,,0.277775803042855,,0.46711266488923,,,,,,0.3614622047364006,,,0.6127678120740372,,,,,,,,,0.09107146880440366,0.05763019704516651,
5717,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.5,,,,,0.4290350311952811,,0.43350143727161045,0.277375220747527,,,0.30929252961079795,0.12946103140423623,,0.22864379778805777,,0.35981233051681955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,0.8,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,,0.5707392134203706,0.25069983359254056,0.13390376570876797,0.23110262493283706,0.0,0.1840923586924479,0.13258491861987173,,,0.14870950240604383,0.04081591413709398,,0.08626486413128613,,0.10693126642707565,0.16581981800505685,,0.3413093431053489,0.09930457075178074,,0.0978921741001127,,0.29990092996957796,,,,,,0.6718094516645393,,,0.2641319136172745,,,,,,,,,0.019445326065468775,,
4681,0.6,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,,0.41739580112513996,0.2587618361581111,0.2920172129140846,0.21842249022517354,0.1825821209018773,0.10022309158701045,0.22796392376953187,0.017137210267478727,,0.19247282064784982,0.055905703172796264,0.15530022095307677,0.10987548915472889,,0.22069525829857062,0.25371097595843733,,0.34889536898470713,0.06258337067794702,,0.906662038688679,,0.327731402379639,,,,,,0.6625835364312095,,,0.626641960793984,,,,,,,,,0.05843194615301201,0.05052671398442788,
1552,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.5,0.015331041778492835,0.08349984091366258,0.294106016971505,0.26644214182396714,0.3562254166688266,0.36566706195984156,0.25266748676340084,0.3414643286278347,0.05386465504219235,0.2891642617896728,0.3468048628586213,0.11612549215674581,0.38421775274233044,0.20240965274110906,0.10421812181129773,0.20380715020190898,0.18312353238776682,0.6712529228351629,0.5908522365317777,0.27426448549928045,,0.19453477683513148,1.0,0.20350403867037734,0.5449538555119101,0.019309411104248494,0.5323431483719656,0.15616018445427518,0.14779408983955253,0.5024688292728229,0.3125,0.7618683467242279,0.21900150614224823,0.7171316585388612,0.6330176764973813,0.7739851591839306,,0.47328244274809156,0.22050348801941153,0.07932141219624027,0.46601941747572817,0.0479532428273902,0.02547582927053829,0.13900705547567233
2387,0.8,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.5,,0.11394400618901142,0.3693478241647634,0.2830506550535441,0.17478296110309188,,0.20689026845792283,0.2574993451019968,,,0.23643124851372774,,,0.10798950819623139,,0.19466896641198772,0.1155946792552999,,0.36775532317367443,0.22788480985966345,,0.03346588162215045,,0.16415273382429552,,,,,,,,,0.20060449469733352,,,,,,,,,,,
6135,0.4,0.5,1.0,1.0,1.0,0.0,0.0,0.5,,,,,0.3585700573123384,,0.2699527805794816,0.33950831308691615,,,0.2942630752555257,0.06138239826579629,,0.16921203935933218,,0.5817555925655776,,,,,,,,,,,,,,0.5447105212467926,,,,,,,,,,,,0.07307968904895562,0.04067033745674219,
5298,0.0,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,,,,,0.5766684649386493,,0.5042501615258322,0.5183929623517891,0.18332648836108278,,0.5281394367730813,0.3262783292874588,,0.37861481679348313,,0.3034441794531118,,,,,,,,,,,,,,0.3492090869618644,,,,,,,,,,,,0.2743129510026418,,
5310,0.2,0.5,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,,,,,0.36377040593036064,,0.3949851670559064,0.2817225745319437,0.011723031859753203,,0.3124139781325261,0.14102730619642395,,0.1718485150045162,,0.1476242046601185,,,,,,,,,,,,,,0.5540046262499183,,,,,,,,,,,,0.17330466102301062,,
4058,0.6,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.5,,,,,0.14961163040589068,,,,,,0.06078239551238881,0.021559602721555642,,0.08539048584604511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,0.4,0.5,0.0,0.0,0.0,0.0,1.0,0.5,,,,,0.41779356110015314,,0.3506145811073025,0.49355220403957045,0.05315309840563071,,0.3971686720962713,0.10362417117201317,,0.2972900606564049,,0.29020843648115224,,,,,,,,,,,,,,0.42620595130692385,,,,,,,,,,,,0.08263350788266799,0.0690335840515849,
5516,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,,0.1366006132262792,,,,,,,,,,,,,,,0.2582437808983156,,0.5357262273596535,0.2557940260893271,,0.41549754798356925,,0.44318448812581457,,,,,,,,,0.6997901260226375,,,,,,,,,,,
3017,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.5,,0.06102623963116362,0.17534678786246027,0.1934848651745665,0.2774624461241493,,0.23979532851557103,0.2175851438952673,0.08329655651183306,,0.25263313037276364,0.11899339039279118,,0.13083285508031803,,0.2267024913729774,0.14596336263479068,,0.6730902310009719,0.2388339830508131,,0.09597723717750756,,0.1844570199829839,,,,,,,,,0.42448078457672817,,,,,,,,,0.028387333149220813,,
4050,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.5,,,,,0.6136756879810953,,0.5489952569145239,0.619614484056632,0.2733467469411422,,0.59118757731748,0.30869401515447314,,0.45103827340962105,,0.4572860840978615,,,,,,,,,,,,,,0.30077485637051204,,,,,,,,,,,,0.11656561356897066,0.10213575703672477,
4882,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,,,,,0.4325814251123162,,0.3282562733580212,0.3764860650105425,0.15183282599222092,,0.3798240100191433,0.1923535102337677,,0.236761241757786,,0.3065587770929549,,,,,,,,,,,,,,0.47385336566271485,,,,,,,,,,,,0.06221194194794756,0.02228040660242154,
2180,0.8,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,0.11473018538152138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4061,0.2,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.5,,0.08741396471748386,0.19452710570242182,0.3367392459965062,0.3470001136135593,0.2864865788066948,0.3350389046633234,0.3554514602981774,0.03536238799185907,,0.37926799932187666,0.20817172773301876,,0.2567524485366482,,0.18362791534572828,0.3294948602070913,,0.22940888380399904,0.11513249344100095,,0.0328024432260847,,0.1565372679052057,,,,,,0.5105027550629889,,,0.15629838044037742,,,,,,,,,0.18470405594676448,0.1857537793499918,
1768,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.5,,,,,0.6648904034087566,,0.44627448288635313,0.46860825306676596,0.2609622688795798,,0.5354231988786,0.2692556604534375,,0.41434449385414607,,0.5304755333998807,,,,,,,,,,,,,,0.33588489533611515,,,,,,,,,,,,0.057945722683634696,,
2597,0.8,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.5,,,,,0.4437194486569215,,0.33363253091042067,0.33001742641150406,0.027363927543618764,,0.34243404976896985,0.12121716894056148,,0.19918678263141382,,0.2708145166175662,,,,,,,,,,,,,,0.504637411306663,,,,,,,,,,,,0.017097864309111203,,
5504,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.09383622218254974,0.07377775238489276,0.23165706001033795,0.3532375936235112,0.269068986001991,0.2615141453300205,0.21830712814294684,0.22825709872133074,0.04310198192240967,0.23968872517886694,0.272780991649335,0.14547630370230927,0.22476174912223684,0.17466856632927508,0.7383019669017943,0.29157392478328636,0.20335451042186384,0.6501179020587441,0.38870671936839557,0.19964017295856884,0.618863641596857,0.09017820936029373,0.37068965517241376,0.23703991087251247,0.41230488002384097,0.015121135911761672,0.42326669801163597,0.03289449761188373,0.05237761398035253,0.529982869654917,0.3750000000000001,0.8397319836679835,0.2313791327663631,0.48033798072296563,0.42549261781708575,0.7046332402035532,,0.09923664122137407,0.22687291477100394,0.08482347546996791,0.4805825242718447,0.07452195374781091,0.044562920280213456,0.1026821127716978
3426,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,,,,,0.4412214166335407,,0.31492425855378386,0.47616197270594357,0.06144765438837999,,0.4091057968246063,0.13421351094709938,,0.22444585139950293,,0.3607423337511535,,,,,,,,,,,,,,0.4582846838830413,,,,,,,,,,,,0.043707500681436695,0.023500781852351632,
