date_label,geo_label_city,geo_strata_poverty,geo_strata_Population,geo_strata_PopDensity,geo_strata_Segregation,Active Transportation | Riding Bike to Work,Active Transportation | Walking to Work,Air Pollution | Hazardous Air Quality,Air Pollution | Poor Air Quality,Birth Control | Teen Birth Control,Births | Low Birthweight,Births | Prenatal Care,Births | Preterm Births,Births | Teen Births,Cancer | All Cancer Deaths,Cancer | Breast Cancer Deaths,Cancer | Colorectal Cancer Deaths,Cancer | Lung Cancer Deaths,Cancer | Prostate Cancer Deaths,Cardiovascular Disease | Cardiovascular Disease Deaths,Cardiovascular Disease | Heart Disease Deaths,Cardiovascular Disease | High Blood Pressure,Crime Incidents | Homicides,Crime Incidents | Violent Crime,Deaths | Deaths from All Causes,Deaths | Gun Deaths (Firearms),Deaths | Infant Deaths,Deaths | Injury Deaths,Deaths | Maternal Deaths,Deaths | Motor Vehicle Deaths,Deaths | Police Killings,Deaths | Premature Death,Deaths | Racial Disparity in Police Killings,Diabetes and Obesity | Adult Obesity,Diabetes and Obesity | Diabetes,Diabetes and Obesity | Diabetes Deaths,Diabetes and Obesity | Teen Obesity,Dietary Quality | Teen Breakfast,Dietary Quality | Teen Soda,Disability | People with Disabilities,Education | College Graduates,Education | Preschool Enrollment,Food Access | Limited Supermarket Access,"Health Insurance | Uninsured, All Ages","Health Insurance | Uninsured, Child",Heat and Disasters | Climate-related  Disasters,Heat and Disasters | Community Social Vulnerability to Climate Disasters,Heat and Disasters | Longer Summers,Heat and Disasters | Number of Heat Waves,"Housing | Homeless, Children","Housing | Homeless, Total",Housing | Owner Occupied Housing,Housing | Renters vs. Owners,Housing | Vacant Housing Units,Housing | Vacant Housing and Homelessness,Income Inequality | Household Income Inequality,Income Inequality | Income Inequality,Income | Households with Higher-Incomes,Income | Per-capita Household Income,Income | Poverty and Near Poverty in All Ages,Income | Poverty in All Ages,Income | Poverty in Children,Income-related | Excessive Housing Cost,Income-related | Public Assistance,Income-related | Service Workers,Income-related | Unemployment,Language and Nativity | Foreign Born Population,Language and Nativity | Primarily Speak Chinese,Language and Nativity | Primarily Speak English,Language and Nativity | Primarily Speak Spanish,Lead Poisoning | Child Lead Levels 10+ mcg/dL,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Lead Poisoning | Child Lead Testing,Lead Poisoning | Housing Lead Risk,Life Expectancy at Birth | Life Expectancy,Mental Health | Adult Mental Distress,Mental Health | Electronic Bullying,Mental Health | School Bullying,Mental Health | Suicide,Mental Health | Teen Mental Distress,Mental Health | Teen Suicidal Ideation,Oral Health | Dental Care,Physical Activity | Adult Physical Inactivity,Physical Activity | Teen Computer Time,Physical Activity | Teen Physical Activity,Physical Activity | Teen Physical Education,Physical Activity | Teen Physical Inactivity,Physical Activity | Teen TV Time,Population | Children,Population | Population Density,Population | Seniors,Population | Single-Parent Families,Race/Ethnicity | Minority Population,"Racial Segregation Indices | Racial Segregation, White and Asian","Racial Segregation Indices | Racial Segregation, White and Black","Racial Segregation Indices | Racial Segregation, White and Hispanic","Racial Segregation Indices | Racial Segregation, White and Non-White",Respiratory Disease | Teen Asthma,Respiratory Infection | COVID-19 Deaths,"Respiratory Infection | COVID-19 Vaccination, Adults","Respiratory Infection | COVID-19 Vaccination, Seniors","Respiratory Infection | Flu Vaccinations, Medicare",Respiratory Infection | New Tuberculosis Cases,Respiratory Infection | Pneumonia or Influenza Deaths,School Violence | Fighting in School,School Violence | Weapons in School,Sexually Transmitted Disease | HIV-Related Deaths,Sexually Transmitted Disease | HIV/AIDS Prevalence,Sexually Transmitted Disease | New Chlamydia Cases,Sexually Transmitted Disease | New Gonorrhea Cases,Sexually Transmitted Disease | Syphilis Prevalence,"Sexually Transmitted Disease | Syphilis, Newborns",Substance Use | Adult Binge Drinking,Substance Use | Adult Smoking,Substance Use | Drug Overdose Deaths,Substance Use | Opioid Overdose Deaths,Substance Use | Teen Alcohol,Substance Use | Teen Marijuana,Substance Use | Teen Smoking,Transportation | Drives Alone to Work,Transportation | Lack of Car,Transportation | Longer Driving Commute Time,Transportation | Public Transportation Use
2017,Louisville,1,0,0,0,0.38223236,2.092687922,1.095890411,35.34246575,,9.436834094,80.67007382,10.89082113,23.01986403,169.9843996,21.07512259,12.85273378,48.1412503,18.5269202,224.0797744,174.7862565,39.0,14.52300485,647.0259892,888.4454276,22.11532118,6.190705901,104.7614358,34.74552849,12.70335184,0.529793465,9171.402438,1.212963739,34.5,12.0,21.9195777,,,,14.80093084,28.72752275,42.21298766,64.53458852,7.501947469,2.849947875,9.45,33.55263158,43.81666667,6.076923077,17.31141199,135.2733857,59.74678302,0.673730282,10.21673745,8.83172147,-0.054545602,0.4833,49.51334099,28975.0,35.43100595,16.67966522,24.43397804,23.28572995,15.61978471,40.72198381,6.931160667,7.142416138,0.232677038,91.03619537,3.942293312,,,0.01711684,24.87832443,75.66272025,14.9,,,16.81708264,,,62.8,33.2,,,,,,22.81901221,2334.06145,14.11975733,13.34830329,33.46325945,50.90000498,53.26695342,42.9869639,43.9444214,,,,,53.0,2.1,14.90838034,,,2.7571184,447.4,706.1,361.8,16.7,10.1,18.3,23.2,46.41434044,30.74597235,,,,80.35099617,11.30137125,26.07203751,2.991755974
2017,Philadelphia,0,1,1,1,2.138016608,8.335616881,3.287671233,47.94520548,18.6,10.78864949,65.40772248,10.48806634,25.91242388,181.2898039,24.20311746,16.89016957,44.45287574,28.45845517,267.1987944,209.2168992,33.8,19.1482054,947.5785338,865.4917651,19.4076845,8.287544952,108.9151862,26.53708917,7.238792254,0.348702464,9153.773295,0.150107844,33.0,12.9,21.02163825,16.1,17.7,17.6,15.88315682,27.07576835,48.15800339,22.97037831,10.59547777,4.160487993,8.9,46.66666667,39.73333333,4.461538462,26.94537151,362.6907025,52.2079218,0.915418131,13.03119981,3.833655366,-0.169812948,0.5215,42.01579624,24811.0,47.03081787,25.80431316,35.96447895,32.21113516,25.88485996,39.85054787,11.32875348,13.38356087,2.276183186,77.33789993,10.38305079,0.764662402,2.892972753,31.28902854,54.77719466,76.23863942,16.3,10.3,11.7,9.911552011,31.4,13.0,54.7,29.4,49.7,66.6,56.9,26.6,27.0,22.01684827,11698.31865,12.9332077,15.3676769,65.06803716,45.32458258,71.96062028,59.63274753,61.00309964,28.1,,,,49.0,4.8,13.94674348,31.5,10.1,3.577807038,1289.8,1335.9,461.0,29.0,27.9,20.3,23.8,57.96605151,,20.4,17.9,3.5,50.99819266,30.9146259,52.44044906,25.27518035
2017,Columbus,1,0,0,0,0.737987007,2.87856341,0.821917808,21.36986301,,9.949437286,69.74856464,11.21780051,24.04481132,153.3585362,19.92709674,13.69281102,42.07701674,18.24384176,242.629577,178.2511593,30.2,11.29735453,513.4114113,837.4113572,14.27633399,8.852375494,86.43956793,26.77993124,10.43077034,0.861852335,7845.956439,1.661138867,34.5,10.2,25.51584758,,,,11.922014,35.06656907,40.70777797,60.1187379,10.57106518,5.768554516,10.7,33.16582915,41.875,6.076923077,17.20875222,134.9015203,45.063745,1.219078774,10.51393028,7.830277942,-0.067544789,0.4455,49.58526654,26778.0,40.50025595,20.84435999,31.09845034,26.97128724,17.174078,35.89573724,6.262919693,11.78005126,1.148809184,85.0795461,4.29504603,0.194614166,0.737723467,20.16243099,17.23804587,76.42907167,15.7,,,10.40154765,,,63.8,29.0,,,,,,22.6545044,3898.152807,9.752107625,13.98335274,43.19082221,38.69532852,55.16182538,39.98749631,42.51143616,,,,,53.0,4.1,18.30553312,,,1.873548654,446.2,728.3,344.0,24.8,47.3,20.7,22.9,36.56126271,29.98107137,,,,80.02604119,9.333530274,23.52344267,3.136214734
2017,Milwaukee,0,0,0,1,0.993775295,4.781159192,1.095890411,24.93150685,,12.09294138,71.26400996,12.54230118,33.2339347,193.6012364,21.75005839,17.43714134,49.12422742,23.93763165,264.4842218,208.0884634,31.2,20.15187237,1597.364106,914.6218264,23.14200827,10.1822625,116.4963967,15.45180257,11.58973773,0.581430167,9824.403851,1.01784123,35.0,9.9,28.52425531,,,,13.61450931,23.80768761,48.9419278,43.77886988,10.90015342,3.65732423,8.9,57.41626794,38.03333333,4.538461538,17.44444444,94.08458832,41.85574257,1.389158425,10.60742407,11.04444444,-0.215965253,0.4759,39.33516443,21627.0,51.66208053,27.40694838,39.81103381,34.84550665,29.54357099,47.1359902,9.00054384,9.690261498,0.242897419,80.60579773,13.67545001,1.358721057,3.942160865,40.95492138,48.52255537,75.0667005,15.9,,,11.79275372,,,58.7,29.5,,,,,,26.17387153,6229.512629,9.97386018,19.88475373,64.18661094,54.90611666,71.04758934,57.06685122,57.91040542,,,,,53.0,1.4,13.77409547,,,1.774308459,359.4,1147.8,494.3,8.1,14.6,23.0,22.4,40.37578519,32.36381543,,,,71.77558023,18.16951094,23.58353384,8.112014657
2017,Washington,1,0,1,1,4.583852613,13.24289879,1.095890411,50.95890411,22.0,10.18861334,69.99891927,10.50111826,20.85083504,151.4857104,24.3961543,14.07622505,26.68811115,28.13126845,246.3203404,192.4243244,28.0,16.07844872,948.7414478,720.7489585,13.50550882,7.451440054,81.80961609,29.34641345,4.312257497,1.325538504,7261.814447,1.82816581,25.5,8.4,19.55040196,16.8,18.6,16.6,11.68951648,56.59243726,79.46944177,35.16094146,4.707656325,2.340096044,3.95,33.89830508,22.01666667,5.307692308,30.59012445,1111.406905,41.65512528,1.400664968,9.792283904,1.377492306,0.19479828,0.5314,64.30275015,50832.0,30.52593983,17.39216933,25.49399458,28.73788154,15.17240139,21.59541069,8.04128747,14.04257344,0.828424387,82.49351129,8.987506043,0.210859251,0.757775435,29.03941829,47.21428085,78.25716595,11.4,8.9,11.5,6.361761813,27.2,15.8,74.7,23.7,40.8,74.5,,28.4,27.3,17.55793876,10997.56297,11.86348419,11.10527546,64.02375998,25.4348318,68.68572767,41.08312513,56.92096063,33.4,,,,41.0,5.2,11.14812299,31.0,18.8,9.926333623,2399.5,1312.3,657.5,39.5,0.0,23.5,16.2,39.31826448,29.13473674,20.5,33.0,5.3,34.00684603,35.74581362,47.38906209,35.42595966
2017,Dallas,1,1,0,1,0.232270763,1.872089693,1.917808219,34.52054795,25.0,8.547464975,61.0656324,9.585443337,41.72876304,148.8428379,21.47701101,14.78977287,30.35735676,21.92891336,235.0091907,172.8408435,32.6,10.07661057,774.6436258,752.1255361,14.05311167,6.975322365,63.86918192,31.76021774,12.10331918,1.110562664,6823.255868,0.392477566,34.8,12.0,18.62239453,15.3,,27.0,9.602442073,31.60793149,40.88539807,50.98624251,24.91106624,14.55811487,26.95,45.39249147,32.19166667,5.076923077,,,41.49494998,1.409931812,9.967053306,,-0.047781248,0.5429,47.81902729,31260.0,47.18678397,21.84659232,34.19856288,29.75370864,15.71172496,42.72167835,5.881256695,24.43932185,0.52089766,56.62855207,37.8922588,,2.073289758,13.6423793,11.16297667,78.35858389,14.6,9.3,12.9,10.91823948,32.8,10.7,54.6,33.8,34.5,63.0,48.2,16.0,43.1,25.53760339,3824.349407,9.816155715,14.6530901,70.92657458,47.02237005,65.03460583,58.40392217,54.55844736,19.0,,,,53.0,6.0,12.92885025,37.2,14.4,5.196651404,823.7,703.4,259.7,15.9,64.4,17.8,18.3,15.32716311,6.343020761,35.4,19.5,14.7,76.20759437,9.630804104,39.76098728,4.202550232
2017,Kansas City,1,0,0,0,0.25607819,2.11484541,0.0,28.76712329,,9.53037361,69.16571881,10.71156773,28.60135942,158.9128279,20.34703728,12.70345174,42.69141573,16.29586261,219.5723206,163.1620398,31.3,23.59213539,1724.308586,782.8180302,31.85180974,6.34446199,95.69347483,27.42009783,14.1522244,1.53723783,7933.063369,2.185964491,35.5,11.0,19.47515128,,,,13.03476374,33.47106284,44.82866287,63.2362916,13.3285359,6.89349806,18.8,34.72222222,14.125,2.615384615,,,53.96335486,0.853109397,13.32110428,,-0.051388645,0.4762,50.12290447,29742.0,36.66193379,17.30930598,25.48547972,25.22130344,14.4750798,37.06119554,5.934780248,7.776105197,0.343876475,88.02043428,6.996060969,0.832054285,2.859681719,22.09470434,28.16459557,76.72521117,14.4,,,19.02213558,,,59.2,29.7,,,,,,23.13312675,1514.736939,12.41556144,12.82378666,44.5248588,39.04975393,61.38657663,45.40975421,50.37643838,,,,,49.0,1.3,14.03815027,,,2.30899326,487.9,837.9,450.1,20.9,63.8,19.7,21.6,18.67656987,8.001091503,,,,80.43621306,10.43506673,24.87338474,2.919542831
2017,San Antonio,1,1,0,0,0.224073997,1.66465632,1.657458564,27.62430939,,9.06594205,72.5235334,11.79976162,32.70062257,158.8432083,22.21606488,17.32327147,26.44394019,18.0628157,251.5666099,189.9899435,32.3,9.543182031,707.4975406,815.5073628,15.27568497,6.445038849,68.31874335,40.18758748,11.91317282,1.076016078,7332.735993,4.953594474,34.5,13.1,28.90990111,,,,14.34199355,25.68847996,43.32877515,65.83908842,17.26635893,8.718680079,29.35,49.64028777,28.31666667,9.230769231,18.62923806,144.9785518,54.51867438,0.834233887,8.495449395,7.967553773,-0.052166876,0.4631,49.75781977,24325.0,41.58647592,18.59539487,27.1503805,26.25743536,15.62962813,41.00424568,6.397461943,14.17294337,0.329420847,56.41015253,39.74596585,,2.45481864,13.64736462,11.35281441,77.4311186,13.8,,,14.87673698,,,55.3,34.3,,,,,,25.40750932,3170.706998,11.58424573,14.68660219,74.93450774,39.60842943,44.13362843,45.15514921,41.44889086,,,,,38.0,3.7,10.71880168,,,2.952839448,384.0,663.0,229.6,16.0,64.4,19.0,16.8,13.55249288,6.135364149,,,,79.04049753,8.562497471,30.50369523,3.110463554
2018,Houston,0,1,0,1,0.472179591,1.863290525,7.397260274,51.23287671,23.2,9.272644035,58.85732085,11.65233803,42.58191074,170.7499526,26.38968311,16.84355193,32.3381838,23.96973036,257.4017792,189.5709955,30.8,12.84788394,1026.112959,843.8667019,17.52812637,6.022710883,76.52529997,32.24558236,13.75452037,0.919372173,8046.476457,1.59845289,37.4,13.5,26.50587545,20.4,20.0,18.6,10.41921971,35.15706786,44.59470311,42.00952358,24.2370721,15.52891781,23.5,49.77777778,76.55,9.0,,80.38209318,41.95630132,1.38343221,10.81904467,,0.098918118,0.531,58.07801584,38834.0,41.26637284,19.59525928,30.00213515,31.21068289,15.40673642,42.40774655,6.553044573,28.93823111,1.373389755,51.88880836,38.16108293,,1.240954534,15.2577878,8.20078061,76.47211557,14.1,11.2,13.1,12.54084205,31.5,13.2,55.8,30.1,39.6,68.3,49.8,22.8,23.5,23.94283208,3584.438868,11.58661524,13.75048746,76.40512609,46.1731486,73.93159344,62.56260164,59.54304025,22.4,,,,48.0,5.9,14.75140612,24.7,14.0,6.1363502,677.9,589.2,187.6,12.1,143.6,15.6,17.1,16.35603558,7.362863846,23.7,17.4,6.2,71.78432849,9.469198115,42.72917507,3.378554468
2018,Denver,1,0,0,0,1.892388426,4.240650438,2.739726027,51.50684932,,9.680030976,79.13113201,8.943661972,22.14050264,133.9742011,18.23004891,12.1896565,24.14971034,21.90668366,179.5031709,132.4268985,24.0,6.950898401,730.0779055,680.9219883,13.50437295,4.521937508,79.28411015,11.90183368,8.753742379,1.094228725,5872.91435,0.388738685,22.5,7.0,19.82743665,,,,9.891787928,54.24859125,53.31177312,48.13984142,9.101007404,5.460154757,10.65,20.27972028,31.07142857,3.307692308,,484.665166,49.38104557,1.025068503,6.322079128,2.44383164,0.29803941,0.4871,71.0853222,56381.0,25.58008369,11.69586709,16.00009136,27.80371806,9.324568683,28.37718698,4.650965697,13.93261114,0.627309022,75.58142653,17.45396854,0.199269346,0.913317835,11.5055407,23.12072166,79.64678031,11.6,,,20.09661864,,,67.4,17.5,,,,,,18.70891953,4643.501895,11.99592009,7.79374791,46.14335959,37.16192428,58.1328041,52.55240181,45.92616585,,,,,54.0,2.0,10.44067907,,,2.611242273,903.4,1059.6,383.8,18.7,0.0,24.7,15.5,21.10318447,12.89481129,,,,60.09664715,9.937330476,36.82995244,4.888303642
2018,Long Beach,1,0,0,1,0.591109261,2.537957628,29.5890411,90.4109589,,7.044017281,87.89440204,8.630840536,15.6730838,159.638274,22.33242008,18.35431321,29.79402802,22.99401566,252.0076362,189.0776258,25.1,6.529513361,698.0624728,713.5888501,8.028370437,3.752089232,45.18837607,13.18652337,8.661665165,1.922782497,5267.366921,5.363943768,27.1,10.5,28.42040591,,,,10.93482457,33.65226215,45.22525992,19.33773672,9.050666829,4.111946029,40.4,52.38095238,5.291666667,3.461538462,6.567004805,405.1543069,40.64486937,1.460335131,5.466766658,2.211959423,0.240160071,0.4592,67.95867759,39589.0,32.74422858,15.053059,20.51290213,36.36278162,14.00742769,38.87034408,6.596876568,24.59782,0.642483017,54.81873699,33.77827589,0.174337517,0.819386332,,33.95383718,79.08576568,14.2,,,9.550824793,,,60.7,21.6,,,,,,20.70613226,9123.234182,12.5130599,12.8474385,72.76402628,46.59393182,51.63519839,52.22952869,48.52283116,,,,,44.0,5.5,20.66198008,,,3.363970015,579.8,667.9,268.3,23.1,53.6,17.7,13.7,11.89041428,4.738883666,,,,69.72942182,9.176489946,47.85870938,4.277545297
2018,Detroit,0,0,0,1,0.504455131,3.296752181,2.191780822,54.79452055,27.1,14.41125403,67.59949761,14.71224425,36.38610463,170.6274121,25.34394347,16.96337327,42.36278643,25.91137993,355.5646816,289.699589,46.9,34.6542288,2007.820938,964.9330317,34.46927484,12.99763108,126.583548,39.86300144,9.475891518,0.697948363,12776.91532,0.901590496,43.6,18.5,25.77360395,19.0,21.3,17.1,19.29908747,16.88443945,34.1072113,52.62888756,7.637852887,2.974777089,2.95,77.1331058,25.2172619,3.692307692,18.9937818,277.8008973,48.78766261,1.049698523,22.8377576,2.498586772,-0.225462692,0.5076,37.76721519,22861.0,56.09680159,31.51368647,44.4487633,32.67900512,38.56956212,53.45813003,14.6721001,5.640347557,0.08128532,89.22750277,6.326257688,0.992416749,3.554236729,21.90097265,55.54878652,73.019305,19.1,11.7,15.7,8.64221097,34.0,17.6,52.1,37.6,40.5,68.5,55.4,23.6,27.6,24.61639449,4590.091753,14.41298268,19.65709889,89.92033443,68.45728933,59.31890306,64.01613025,52.84845473,30.0,,,,47.0,2.3,17.77258699,30.1,12.9,3.493496591,462.4,861.9,358.5,17.1,25.9,14.7,28.9,52.74665464,43.48649368,18.1,21.8,3.4,66.41992553,21.43051804,32.55508673,6.305689133
2018,Tucson,0,0,0,0,1.768770115,2.788680189,3.01369863,46.30136986,,7.97648013,63.53903769,9.49772801,26.23906706,200.8643575,22.968601,17.65160149,42.22374704,27.38278917,286.1685691,209.0006627,27.7,10.0249846,736.5200822,1055.983003,20.45205079,5.064520605,120.9180519,22.38465446,17.59695089,1.642947637,9615.48254,3.740441258,30.4,10.1,43.06309684,,,,15.07368397,29.39414595,36.82877849,55.47136849,11.44719443,7.879960955,5.85,54.54545455,52.14166667,6.0,12.97101449,132.3876887,50.93921701,0.963124011,9.427730986,6.699275362,-0.019192006,0.454,51.88726678,29009.0,42.8950771,19.55537544,24.99674413,28.85504758,17.09026177,41.48896014,6.531459598,14.18342319,0.67575228,67.89404548,26.93059514,,0.226406101,11.84641446,8.002084111,73.80718164,15.4,,,24.54694097,,,57.3,24.2,,,,,,20.2139241,2237.469883,15.1833622,13.05119831,57.64953339,36.2999633,34.35938638,46.76480808,40.70591776,,,,,53.0,1.8,19.2922248,,,1.889189903,291.8,653.9,188.2,12.5,43.8,17.7,18.6,41.00347681,25.90658138,,,,70.42340158,10.08791995,26.1035192,2.404130437
2018,Austin,1,0,0,0,0.899629721,2.502984828,2.465753425,34.52054795,,7.478632479,82.37756595,9.031252357,24.28518837,119.6929005,17.08312694,11.50142313,23.56665939,18.05673788,162.7150077,118.5647576,22.5,3.141880239,382.1875925,610.2302608,8.044226719,3.729570163,61.59582091,16.82868955,9.373331331,0.695747522,4510.431676,4.16935343,27.5,7.5,15.60286736,,,,9.2526429,56.4589983,50.70649422,53.41073629,12.80302196,8.687477086,41.25,19.18604651,50.90238095,7.769230769,17.79226828,166.5562498,44.44300001,1.250073127,5.867812358,5.244993014,0.304938321,0.4803,72.11466416,54673.0,26.05840009,12.42690371,16.05530809,28.20277064,7.771598212,25.82047305,4.397460452,18.29885556,1.356455759,69.98253334,20.45223294,,2.17253553,9.853012005,4.442966101,81.52696178,13.0,,,12.76952896,,,62.4,19.4,,,,,,18.67184581,2989.147233,9.767460306,7.84487058,52.34543447,37.78575777,54.13559216,36.17025637,31.47582891,,,,,53.0,3.5,10.2338639,,,1.614637895,469.5,733.0,277.9,19.5,50.0,22.1,13.3,12.7593816,7.630638859,,,,62.6408118,6.329314383,32.03066636,2.423092869
2018,Chicago,1,1,1,1,1.412499556,5.592622825,5.205479452,58.35616438,18.2,9.508190262,73.36401428,10.91217248,21.22662103,150.304835,22.47996689,15.23287295,31.59481472,24.67470428,235.449686,174.9874419,30.3,18.68026576,1006.086091,715.3350935,19.23952483,7.142589229,73.86634413,18.90857174,6.205102262,0.775598021,7252.834769,1.439537206,32.0,10.9,21.84853543,18.2,19.6,17.9,11.36528345,42.43244233,53.271351,24.63796178,9.834071088,4.046540166,6.7,43.05555556,40.88333333,5.307692308,22.25688073,200.2267522,45.59973024,1.192995429,10.23242955,6.543853211,0.162809715,0.5276,62.30339107,45840.0,34.33862986,16.92647775,24.0586757,30.72639542,19.31316532,34.54903926,8.198362335,20.23899359,1.938685028,64.78561587,23.51718211,1.969782547,4.8009037,7.314000083,48.11051685,78.49530429,13.0,12.1,15.2,7.669688803,34.7,14.8,60.7,26.0,40.7,63.5,30.5,18.8,23.0,19.96429718,11951.42988,13.26816351,10.95726378,67.25535781,44.13902177,81.80607104,58.43417866,57.61037628,22.3,,,,51.0,3.8,16.32770821,24.7,11.9,2.670177057,577.4,830.3,309.3,20.9,31.4,21.2,17.4,29.25464617,24.07550675,23.9,24.7,6.0,46.70675551,26.65013435,57.66914092,21.2208391
2018,Los Angeles,1,1,0,1,0.674559955,3.155864566,29.5890411,90.4109589,15.7,7.568434297,85.86442868,9.528962982,15.47553,131.8384455,18.99646648,12.69673794,22.35940755,20.99051079,204.7365848,152.9235974,25.4,6.359270908,747.5914705,582.1022326,7.367291734,4.280402265,42.24948226,6.443959036,7.941582274,0.944763703,4773.624137,1.023499481,27.3,11.0,25.93793568,16.4,12.2,11.9,10.7872666,36.71118615,50.81083012,26.17898332,10.57016388,3.898548862,40.4,48.58870968,5.291666667,3.461538462,9.470523471,502.7328014,36.61773764,1.730916939,7.870350864,1.509958963,0.210310967,0.5266,65.15489745,43527.0,35.66592952,16.64563095,22.3295699,41.59121993,14.87885886,38.85572588,7.746053373,35.9676695,1.643364332,42.583865,40.7513098,0.218274505,1.325137478,17.89651692,28.53602916,81.76642807,14.0,10.8,13.2,8.610519359,30.5,11.4,59.8,22.6,42.2,51.5,36.8,14.2,19.1,19.72274964,8248.449276,13.42461984,10.84553701,71.92644963,44.38526392,64.39434971,61.10559881,53.89124581,20.9,,,,44.0,5.5,18.00517829,15.7,7.8,2.461314101,579.8,667.9,268.3,23.1,53.6,17.6,13.4,11.52883099,5.701169538,22.4,19.1,2.7,63.11078903,11.70380766,51.23328259,7.204849868
2018,Portland,1,0,0,0,4.144774601,4.865930446,1.917808219,15.34246575,9.8,6.817200587,82.39326623,8.013470921,13.91783769,166.3085218,21.16272759,13.49994564,36.95049655,21.98897658,222.567971,152.9578225,25.2,3.784293312,520.0377324,806.1566834,9.944151533,4.306426145,77.4577021,14.30083231,7.825277323,0.687886947,5932.88129,5.520490492,25.5,8.3,25.77006689,8.7,12.1,6.9,12.68870352,52.54643979,52.80355302,35.34732254,5.665861074,2.287930451,8.15,20.14388489,37.53333333,5.461538462,9.280915651,497.3406691,53.28852819,0.876576505,5.708705876,1.936551381,0.289764562,0.4744,70.22959112,52577.0,25.97145931,12.17505462,12.85258516,29.22830896,15.65150619,28.99223078,5.59717202,12.63765263,1.610570187,82.12466328,6.157681349,,,,34.92414077,78.07396314,14.2,16.0,18.3,19.72079453,33.7,15.8,68.0,15.9,41.4,54.8,56.3,14.3,14.9,16.77369328,4840.135287,13.97861944,7.084636627,31.7235231,34.75463524,42.18195234,27.18039874,23.08058304,18.6,,,,49.0,3.3,12.88506925,20.4,10.9,1.62427248,458.9,681.2,306.7,24.1,55.1,21.2,16.1,25.30878195,14.11544199,32.7,26.8,6.5,51.94706533,13.53876067,31.25086732,8.455074015
2018,Cleveland,0,0,0,1,0.64520321,5.212956044,3.01369863,39.45205479,19.8,13.74045802,67.69675554,14.35489009,38.86644127,196.8695594,23.12276681,17.17934755,56.70079768,30.31217664,307.1233846,243.9090149,39.6,26.82995331,1449.569237,1017.83983,28.66817897,13.67581931,151.6107772,35.55075225,11.95948367,2.400034801,12523.67062,2.189274675,42.7,17.3,33.79905535,18.0,20.7,24.2,19.96134551,20.28023917,39.33303887,46.74524586,7.477314472,3.789397851,7.35,69.71428571,43.78333333,6.384615385,16.09513274,143.878022,40.93750186,1.44274798,16.39067404,6.632190265,-0.222017649,0.515,38.51658533,26040.0,54.45127173,31.16790971,45.87492755,30.44706219,32.23340424,46.84111059,11.9080208,5.953586327,0.701711226,85.25548239,9.130541745,3.14382786,9.535673839,25.65607494,60.75125791,72.17450366,19.5,12.2,13.4,14.79825744,35.3,15.8,53.2,36.9,48.7,71.3,,26.0,30.4,21.2066475,4764.42531,14.59128157,16.91900685,65.58395097,54.89666134,67.10958608,36.43248107,50.70399416,,,,,54.0,1.5,12.14903762,39.1,17.4,2.266234093,445.2,883.0,364.6,7.6,20.3,14.9,27.8,75.15976002,63.74621074,26.1,25.4,6.7,66.75936454,21.94912679,24.8155646,7.553360839
2018,Fort Worth,1,0,0,0,0.184993852,1.282906702,5.205479452,39.45205479,21.4,8.915637807,65.98183559,10.59918527,26.22576967,155.4530934,21.49136776,14.60662868,37.07938955,22.97222633,241.3723135,170.9769239,32.7,6.853219503,501.4791509,770.3431117,11.99604409,7.097383411,52.40474774,31.97631384,10.62356858,0.600819494,6241.264387,0.635850848,35.0,12.0,26.06801143,18.2,20.8,20.7,9.764549459,31.18547794,40.76296009,60.91298181,19.16318569,13.0672055,28.05,45.89041096,32.19166667,5.076923077,13.84615385,95.32351809,56.74946732,0.762131078,8.299037085,12.81935484,0.206457716,0.4495,66.38277289,35428.0,32.6347705,13.38114928,19.00149001,27.79658838,13.1422816,41.36653031,5.254897716,16.64509124,0.369587003,67.76135039,25.16563168,,1.824099817,8.473290776,10.35007439,78.22909977,15.5,10.1,13.9,11.52919252,29.1,12.5,56.4,27.0,40.4,59.5,53.0,18.5,23.2,26.79657345,2645.016956,10.13850451,13.18391663,62.29274882,48.60624968,51.85148997,47.85924496,43.1356323,20.5,,,,51.0,3.0,12.07821373,25.8,13.7,2.364019244,338.6,466.1,156.3,13.8,73.1,17.9,17.5,10.0536986,4.458069964,22.8,18.8,5.5,75.45830051,5.360816536,40.48162628,0.573056951
