,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Breast Cancer Deaths,Deaths | Maternal Deaths,"Health Insurance | Uninsured, Child",Income | Households with Higher-Incomes,Life Expectancy at Birth | Life Expectancy,Respiratory Infection | COVID-19 Deaths,Transportation | Public Transportation Use
30,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,21.97862255380756,34.2769852117105,4.204110026238621,49.209914899158484,82.67058606,47.423273570342594,1.696388133618781
31,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,21.97862255380756,34.2769852117105,4.204110026238621,49.209914899158484,78.47511674,79.0214458592573,1.696388133618781
32,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,21.71184809,16.82868955,7.850948186291376,51.89652475,80.36717788,85.64631756478236,4.673878794
33,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,22.52543732115308,26.13700928828643,7.970846312034599,48.96485181186315,82.2135191,73.40518932490505,2.872681020144311
34,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,22.52543732115308,26.13700928828643,7.970846312034599,48.96485181186315,78.32175576,117.97142415771253,2.872681020144311
35,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2012,22.44944925,30.040406142857144,9.256280567288567,48.96485181186315,79.88021583285715,115.18785424873211,3.5597301830583494
36,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2012,19.399569893749998,30.040406142857144,9.429879015823772,48.90169416071513,83.33021172142855,90.60378537971052,3.7332573017403687
37,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2012,19.399569893749998,30.040406142857144,9.429879015823772,48.90169416071513,79.18918323,143.6276513032833,3.7332573017403687
38,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,44.28433098,64.9266329,6.507266222703334,48.96485181186315,75.82067117,121.5524598889366,6.005287973647424
39,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,34.20754773608139,52.22587153429358,6.563432182836397,48.90169416071513,77.83185279,87.94831105789366,6.2124257090407395
40,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,34.20754773608139,52.22587153429358,6.563432182836397,48.90169416071513,73.7513485,196.45011135021912,6.2124257090407395
41,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,13.9976978,20.48891678,12.962948434344145,48.96485181186315,81.02969536,154.31891983108386,2.4593515474297285
42,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,15.85357526477354,20.71822716422637,13.116296223879083,48.90169416071513,82.15248709,129.93347713834274,2.5685784392213535
43,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,15.85357526477354,20.71822716422637,13.116296223879083,48.90169416071513,79.7832335,197.79046841222322,2.5685784392213535
44,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2012,25.882903737142858,39.78767457285714,7.231195124178355,48.96485181186315,77.71956726857141,108.05589613142857,5.045349500440183
45,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,21.27537129,34.49716332333333,4.183297132076822,48.96485181186315,80.36207996,61.620314403368376,1.2875593740037192
46,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,21.615504101080766,34.27698522605263,4.200908090787687,48.90169416071513,82.81363044,47.43576006106631,1.2619561170296767
47,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,21.615504101080766,34.27698522605263,4.200908090787687,48.90169416071513,77.66173632,78.96749647996788,1.2619561170296767
48,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,20.72263379,16.82868955,9.210757003,60.91010001,80.16394266,85.5998583017512,3.926704648
49,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,22.5209212961182,26.096409945716633,7.932984138648376,54.66890117000548,82.37877015,73.30119964011035,2.3798016742728767
50,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,22.5209212961182,26.096409945716633,7.932984138648376,54.66890117000548,77.83498983,117.84090975384937,2.3798016742728767
51,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2013,20.611629898153087,43.34621486571429,4.82813749,54.66890117000548,79.12061704571428,115.26936545761727,6.128737731
52,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2013,20.444589299442217,43.34621486571429,9.37505902162223,54.60961876714265,79.90145581000002,90.66544135066171,2.8593601559846578
53,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2013,20.444589299442217,43.34621486571429,9.37505902162223,54.60961876714265,76.95054322857143,144.1143693149547,2.8593601559846578
54,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,39.91946424,64.9266329,8.637688349,54.66890117000548,75.87652238,121.50502620560927,8.32308792
55,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,33.13327878538792,50.59754269771663,6.54569574777722,54.60961876714265,78.97535044,87.91940975440988,4.750958630998199
56,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,33.13327878538792,50.59754269771663,6.54569574777722,54.60961876714265,72.43956599,196.35796873676065,4.750958630998199
57,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,17.90296933,20.48891678,13.97534761,54.66890117000548,81.94802209,154.3122321131532,4.120970422
58,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,16.792049525992624,21.41003609006011,13.067871108308882,54.60961876714265,84.36341751,129.97496940704966,2.199548545505127
59,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,16.792049525992624,21.41003609006011,13.067871108308882,54.60961876714265,79.43502969,197.83286552270945,2.199548545505127
60,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2013,26.727384587142858,35.73350876571429,4.203539823,54.66890117000548,78.60096145142859,108.05589613142857,6.114961272
61,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,19.75966476,34.49716332333333,4.038115838,54.66890117000548,80.56918453,61.578178205302244,2.964411621
62,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,21.28653093660196,34.27698524038055,4.195346793077026,54.60961876714265,82.98454403,47.45148379445689,1.298134432836947
63,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,21.28653093660196,34.27698524038055,4.195346793077026,54.60961876714265,77.79180137,78.89956020585342,1.298134432836947
64,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,19.95539735,16.82868955,9.210757003,60.91010001,80.34059697,85.53956006247817,3.926704648
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,22.27780909991368,27.982761929870907,7.707554212673039,55.399965303940654,82.85184543,73.16623419970998,2.347449567056906
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,22.27780909991368,27.982761929870907,7.707554212673039,55.399965303940654,77.79285697,117.67151858749706,2.347449567056906
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,21.606564119837188,34.38299137857143,4.82813749,55.399965303940654,78.91792521285716,115.37515668322266,6.128737731
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,21.606564119837188,34.38299137857143,8.300667750940592,55.451443539442934,81.05844796,90.74243394846059,3.1057599985980078
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,21.606564119837188,34.38299137857143,8.300667750940592,55.451443539442934,77.39372466285714,144.75301743828297,3.1057599985980078
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,37.9128978,64.9266329,8.637688349,55.399965303940654,76.02603336,121.44346329220375,8.32308792
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,33.0571411827013,49.34642551466748,6.545670474532836,55.451443539442934,79.36612247,87.88189952288516,5.645537379745045
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,33.0571411827013,49.34642551466748,6.545670474532836,55.451443539442934,72.35721748,196.2383792945038,5.645537379745045
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,18.23977068,20.48891678,13.97534761,55.399965303940654,82.59121931,154.30355230228963,4.120970422
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,15.10205069453489,20.718226372371706,12.85795161931885,55.451443539442934,84.59800943,130.02908982350095,2.3223622181179064
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,15.10205069453489,20.718226372371706,12.85795161931885,55.451443539442934,80.34195727,197.88789160245744,2.3223622181179064
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,23.82297016714286,26.478375482857142,4.203539823,55.399965303940654,76.34265321285716,108.05589613142857,6.114961272
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,19.52634862,34.49716332333333,4.038115838,55.399965303940654,80.31381703,61.52349075683061,2.964411621
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,22.204581470537505,34.27698525469426,4.365795814395082,55.451443539442934,82.99145938,47.471891208961395,1.5210684384949928
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,22.204581470537505,34.27698525469426,4.365795814395082,55.451443539442934,77.59604617,78.81138752629278,1.5210684384949928
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,18.09931628,16.82868955,9.210757003,60.91010001,80.49055702,85.45815732030086,3.926704648
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,21.441303187017954,28.555722098012662,7.932984062330083,54.64316160627949,82.43743201,72.98403058845668,2.6598884480813276
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,21.441303187017954,28.555722098012662,7.932984062330083,54.64316160627949,78.45906312,117.44284017817806,2.6598884480813276
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,17.92951958342185,31.691608059999997,4.82813749,54.64316160627949,79.57661189285714,115.51797504684993,6.128737731
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,18.34452508634223,31.691608059999997,8.989137873443344,54.57997950011121,80.11309830857144,90.84105339140015,3.1057599988666684
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,18.34452508634223,31.691608059999997,8.989137873443344,54.57997950011121,76.50273120857143,145.62820465632902,3.1057599988666684
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,31.84311526,64.9266329,8.637688349,54.64316160627949,75.77809048,121.36035323744832,8.32308792
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,33.90122118017663,52.11899797485623,6.64138602685697,54.57997950011121,78.09193126,87.8312606362007,4.750958769712327
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,33.90122118017663,52.11899797485623,6.64138602685697,54.57997950011121,72.94698678,196.07693331112966,4.750958769712327
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,16.04254697,20.48891678,13.97534761,54.64316160627949,81.89256773,154.29183454047111,4.120970422
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,13.675512812435755,21.186021449151216,12.099969323955321,54.57997950011121,83.24606622,130.10263823342208,2.2089680669274303
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,13.675512812435755,21.186021449151216,12.099969323955321,54.57997950011121,80.34458341,197.96217691885735,2.2089680669274303
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,23.173833331428572,39.65050224,4.203539823,54.64316160627949,79.96210239857143,108.05589613142858,6.114961272
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,18.01360842,34.49716332333333,4.038115838,54.64316160627949,80.201141,61.44966259332294,2.964411621
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,20.894367186560224,34.27698526899379,4.188291590103798,54.57997950011121,82.41862132,47.499441258870704,1.3800128541772019
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,20.894367186560224,34.27698526899379,4.188291590103798,54.57997950011121,78.00274926,78.69235423464292,1.3800128541772019
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,18.04498009,16.82868955,9.210757003,60.91010001,80.59541252,85.34221979335682,3.926704648
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,21.173224395580743,26.394140769745974,6.969418165559949,53.91794261512584,82.89733012,72.72452783063838,2.025421243052525
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,21.173224395580743,26.394140769745974,6.969418165559949,53.91794261512584,78.19645561,117.11714587682152,2.025421243052525
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,13.3647673,38.277120225714285,4.82813749,53.91794261512584,80.25037566857144,115.72138352472501,6.128737731
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,14.900415727364933,38.277120225714285,8.609844325429107,53.744885434917194,82.3717928,90.9712204403624,3.6784596669222296
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,14.900415727364933,38.277120225714285,8.609844325429107,53.744885434917194,78.92592824142857,146.90201676312188,3.6784596669222296
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,28.24820652,64.9266329,8.637688349,53.91794261512584,75.33278385,121.2419840774569,8.32308792
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,31.615958173324213,53.31544519928873,6.338729196081992,53.744885434917194,77.78475346,87.75913840625655,5.269754344980538
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,31.615958173324213,53.31544519928873,6.338729196081992,53.744885434917194,72.41165609,195.84699452102498,5.269754344980538
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,12.03406668,20.48891678,13.97534761,53.91794261512584,81.39835495,154.27514556550278,4.120970422
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,11.548582078283893,20.71822558208502,11.778670892629513,53.744885434917194,82.71937281,130.20836442627106,2.199548538472565
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,11.548582078283893,20.71822558208502,11.778670892629513,53.744885434917194,80.05282338,198.0679774808692,2.199548538472565
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,23.98997632857143,33.853489551428574,4.203539823,53.91794261512584,78.92140551000001,108.05589613142857,6.114961272
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,18.95370832,34.49716332333333,4.038115838,53.91794261512584,81.13518745,61.3445131294725,2.964411621
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,21.136746072093167,34.276985283279174,4.444564864465453,53.744885434917194,83.53824098,47.53867930624157,1.4127283746449117
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,21.136746072093167,34.276985283279174,4.444564864465453,53.744885434917194,78.63830036,78.52282154951746,1.4127283746449117
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,17.03254521,16.82868955,9.210757003,60.91010001,80.68705783,85.16385362304518,3.926704648
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,19.33771419705815,26.38796333100545,7.710176842352049,56.91930245782897,83.32974006,72.32529115277059,2.3796418719911463
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,19.33771419705815,26.38796333100545,7.710176842352049,56.91930245782897,78.13846116,116.61607563014185,2.3796418719911463
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,18.16896391,43.24437376,4.82813749,56.91930245782897,81.16290608785835,116.03432095028353,6.128737731
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,15.70393664802364,43.24437376,8.145866301521734,57.20096949112059,83.23421086,91.14861424539295,2.9153239920492178
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,15.70393664802364,43.24437376,8.145866301521734,57.20096949112059,77.08393330857142,148.92961807020242,2.9153239920492178
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,22.73274873,64.9266329,8.637688349,56.91930245782897,76.48086767,121.05987691761675,8.32308792
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,27.73455045389469,52.11899798000912,5.709986078042552,57.20096949112059,80.14616852,87.64818066644139,5.420802383055156
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,27.73455045389469,52.11899798000912,5.709986078042552,57.20096949112059,72.41757091,195.4932410601905,5.420802383055156
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,9.558243273,20.48891678,13.97534761,56.91930245782897,82.61537003,154.24947011226516,4.120970422
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,11.768140108416464,21.186020788649845,13.551621251702926,57.20096949112059,84.15966874,130.37329819753595,2.0926632701981727
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,11.768140108416464,21.186020788649845,13.551621251702926,57.20096949112059,80.99517806,198.23074825544305,2.0926632701981727
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,20.67566342328571,37.57814818714285,4.203539823,56.91930245782897,77.01844812428573,108.05589613142858,6.114961272
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,18.86623131,34.49716332333333,4.038115838,56.91930245782897,81.82805221,61.18274404855728,2.964411621
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,20.365566150078127,34.27698529755043,4.212776191478348,57.20096949112059,83.88690591,47.59904578484882,1.3850480903991305
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,20.365566150078127,34.27698529755043,4.212776191478348,57.20096949112059,79.70113926,78.26200094564976,1.3850480903991305
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,17.08312694,16.82868955,8.687477086,72.11466416,81.52696178,84.85405744842815,2.423092869
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,19.458603095754032,26.130832074101768,8.719790485209057,66.27849593871707,82.97020145,71.63187493290017,1.6201722799739975
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,19.458603095754032,26.130832074101768,8.719790485209057,66.27849593871707,80.1415945,115.74578926718098,1.6201722799739975
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,17.04328268,40.87322449714286,4.259209101,66.27849593871707,83.47282259743433,116.57784788234216,4.072954889
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,16.599753250752723,40.87322449714286,5.20477828325708,66.3985274124322,81.20827053,91.39343218082175,1.5073407299471366
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,16.599753250752723,40.87322449714286,5.20477828325708,66.3985274124322,79.58285764428572,152.6717976733174,1.5073407299471366
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,19.80083905,64.9266329,7.287110882,66.27849593871707,77.99233251,120.74358318663467,5.064475348
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,26.922217293596304,49.778307647874534,5.217473868550885,66.3985274124322,82.37077589,87.4554631613291,3.6650617799091094
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,26.922217293596304,49.778307647874534,5.217473868550885,66.3985274124322,73.51997876,194.87882259321003,3.6650617799091094
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,8.488903134,20.48891678,14.19729484,66.27849593871707,83.53800672,154.20487557294936,2.579084762
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,12.90377040656487,21.186020458889132,14.899880872906555,66.3985274124322,85.58108961,130.66651668025375,1.375457458540838
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,12.90377040656487,21.186020458889132,14.899880872906555,66.3985274124322,81.30199288,198.51345748900644,1.375457458540838
