,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Respiratory Infection | New Tuberculosis Cases,Sexually Transmitted Disease | New Gonorrhea Cases,Language and Nativity | Foreign Born Population,Substance Use | Opioid Overdose Deaths,"Health Insurance | Uninsured, Child",Deaths | Deaths from All Causes,Language and Nativity | Primarily Speak Chinese
0,20,0,0,2,1,0,0,0,2010,6.5,140.2,19.08120494,5.316296067,7.895750957961539,688.4098865,0.6316950816153847
1,20,0,1,2,1,0,0,0,2010,4.72858840521432,189.29972759017642,13.89250289231419,4.224055566,7.967611616606469,587.9776467,0.6515700039614318
2,20,0,2,2,1,0,0,0,2010,4.72858840521432,189.29972759017642,13.89250289231419,6.417004384,7.967611616606469,829.423526,0.6515700039614318
3,20,4,0,2,1,0,0,0,2010,4.72858840521432,189.29972759017642,13.89250289231419,3.1946665071070894,8.95623831653846,392.403955,0.6515700039614318
4,20,4,1,2,1,0,0,0,2010,4.72857991763003,189.29986378325964,13.892499447813394,4.312953259669643,8.986739464252896,304.9997472,0.65320335625659
5,20,4,2,2,1,0,0,0,2010,4.72857991763003,189.29986378325964,13.892499447813394,4.000385429056894,8.986739464252896,591.412447,0.65320335625659
6,20,2,0,2,1,0,0,0,2010,4.72858840521432,189.29972759017642,13.89250289231419,2.9511035330000004,6.886536071730769,910.4160578,0.6515700039614318
7,20,2,1,2,1,0,0,0,2010,4.72857991763003,189.29986378325964,13.892499447813394,8.873553007259664,6.992407601204912,762.6494237,0.65320335625659
8,20,2,2,2,1,0,0,0,2010,4.72857991763003,189.29986378325964,13.892499447813394,6.809182663,6.992407601204912,1153.246434,0.65320335625659
9,20,3,0,2,1,0,0,0,2010,4.72858840521432,189.29972759017642,13.89250289231419,3.28517431,12.543842613923077,656.1195646,0.6515700039614318
10,20,3,1,2,1,0,0,0,2010,4.72857991763003,189.29986378325964,13.892499447813394,5.906351314588549,12.539735456154837,534.7145243,0.65320335625659
11,20,3,2,2,1,0,0,0,2010,4.72857991763003,189.29986378325964,13.892499447813394,4.272863082,12.539735456154837,871.7253644,0.65320335625659
12,20,5,0,2,1,0,0,0,2010,4.72858840521432,189.29972759017642,13.89250289231419,5.804058989741188,9.191704795769231,766.6813037129124,0.6515700039614318
13,20,1,0,2,1,0,0,0,2010,4.72858840521432,189.29972759017642,13.89250289231419,7.158902615,4.474023996423077,694.3818927,0.6515700039614318
14,20,1,1,2,1,0,0,0,2010,4.72857991763003,189.29986378325964,13.892499447813394,5.966741308,4.541846221736491,599.2314014,0.65320335625659
15,20,1,2,2,1,0,0,0,2010,4.72857991763003,189.29986378325964,13.892499447813394,8.366898792,4.541846221736491,821.344639,0.65320335625659
16,20,0,0,2,1,0,0,0,2011,4.9,142.8,19.08120494,5.043283277,8.116488768052632,699.6835869,0.5871168725789474
17,20,0,1,2,1,0,0,0,2011,3.9714271349434043,190.2004415233047,14.712555109010411,3.29382593,8.315444006124835,602.0807624,0.6057397097007539
18,20,0,2,2,1,0,0,0,2011,3.9714271349434043,190.2004415233047,14.712555109010411,6.809763803,8.315444006124835,829.6485983,0.6057397097007539
19,20,4,0,2,1,0,0,0,2011,3.9714271349434043,190.2004415233047,14.712555109010411,3.4630040917897094,9.065831391789475,428.0523093,0.6057397097007539
20,20,4,1,2,1,0,0,0,2011,3.971427853123613,190.20022078082403,14.712570404533915,4.320703068556163,9.155757758281032,369.4268738,0.606070008009401
21,20,4,2,2,1,0,0,0,2011,3.971427853123613,190.20022078082403,14.712570404533915,4.175393582519254,9.155757758281032,587.0556116,0.606070008009401
22,20,2,0,2,1,0,0,0,2011,3.9714271349434043,190.2004415233047,14.712555109010411,3.67680972225,6.840456273368422,934.5903642,0.6057397097007539
23,20,2,1,2,1,0,0,0,2011,3.971427853123613,190.20022078082403,14.712570404533915,7.88124652,6.609221716981789,781.6096055,0.606070008009401
24,20,2,2,2,1,0,0,0,2011,3.971427853123613,190.20022078082403,14.712570404533915,9.166728217,6.609221716981789,1169.305635,0.606070008009401
25,20,3,0,2,1,0,0,0,2011,3.9714271349434043,190.2004415233047,14.712555109010411,3.159011684,12.755508612315788,633.4655996,0.6057397097007539
26,20,3,1,2,1,0,0,0,2011,3.971427853123613,190.20022078082403,14.712570404533915,4.614272542034526,12.821432784792075,541.4525058,0.606070008009401
27,20,3,2,2,1,0,0,0,2011,3.971427853123613,190.20022078082403,14.712570404533915,4.248625975,12.821432784792075,761.5322893,0.606070008009401
28,20,5,0,2,1,0,0,0,2011,3.9714271349434043,190.2004415233047,14.712555109010411,5.751611693201273,9.578079110052633,768.4999661115089,0.6057397097007539
29,20,1,0,2,1,0,0,0,2011,3.9714271349434043,190.2004415233047,14.712555109010411,7.017534748,4.097192499736843,710.1527407,0.6057397097007539
30,20,1,1,2,1,0,0,0,2011,3.971427853123613,190.20022078082403,14.712570404533915,4.650212014,4.312445883742076,612.0382078,0.606070008009401
31,20,1,2,2,1,0,0,0,2011,3.971427853123613,190.20022078082403,14.712570404533915,9.364077956,4.312445883742076,837.9315666,0.606070008009401
32,20,0,0,2,1,0,0,0,2012,3.4,152.9,19.08120494,4.584204798,7.796707697916667,684.6948663,0.5758592695
33,20,0,1,2,1,0,0,0,2012,3.514276834195587,164.75797849974174,14.712555109010411,2.635376687,7.980023127234229,577.6089002,0.606312282946083
34,20,0,2,2,1,0,0,0,2012,3.514276834195587,164.75797849974174,14.712555109010411,6.523956392,7.980023127234229,831.5252262,0.606312282946083
35,20,4,0,2,1,0,0,0,2012,3.514276834195587,164.75797849974174,14.712555109010411,3.460768163936249,8.747781712,509.6216769,0.606312282946083
36,20,4,1,2,1,0,0,0,2012,3.5142812738550613,164.75756071472733,14.712570404533915,3.3426522083460513,9.57744614058987,463.0506898,0.6063638051623013
37,20,4,2,2,1,0,0,0,2012,3.5142812738550613,164.75756071472733,14.712570404533915,4.152774342323538,9.57744614058987,596.5970299,0.6063638051623013
