,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Deaths | Maternal Deaths,Food Access | Limited Supermarket Access,"Housing | Homeless, Children",Births | Low Birthweight,"Health Insurance | Uninsured, All Ages",Deaths | Premature Death,Mental Health | Adult Mental Distress
1296,27,0,0,0,1,0,0,0,2013,26.77993124,64.31552011,22.7244470769697,9.659853979,10.57106518,7261.817913,14.0
1297,27,0,1,0,1,0,0,0,2013,29.542151959011193,59.152300695777555,22.676257114029745,8.907717814839518,11.655483226853889,5604.440621,12.928563984898426
1298,27,0,2,0,1,0,0,0,2013,29.542151959011193,59.152300695777555,22.676257114029745,8.907717814839518,11.655483226853889,9041.338606,12.928563984898426
1299,27,4,0,0,1,0,0,0,2013,11.96557216,59.152300695777555,22.676257114029745,8.131067961,8.067655547,2613.568681,12.928563984898426
1300,27,4,1,0,1,0,0,0,2013,11.965572159999997,59.1522883739026,22.66328651429691,6.931382711567162,13.769857796196762,2448.36448,12.928567706428721
1301,27,4,2,0,1,0,0,0,2013,11.965572159999997,59.1522883739026,22.66328651429691,6.931382711567162,13.769857796196762,2860.327772,12.928567706428721
1302,27,2,0,0,1,0,0,0,2013,42.62504713,59.152300695777555,22.676257114029745,12.81447599,11.63695544,9848.697438,12.928563984898426
1303,27,2,1,0,1,0,0,0,2013,43.972893991201026,59.1522883739026,22.66328651429691,12.310123313261597,13.513618723979599,7153.867894,12.928567706428721
1304,27,2,2,0,1,0,0,0,2013,43.972893991201026,59.1522883739026,22.66328651429691,12.310123313261597,13.513618723979599,12959.15573,12.928567706428721
1305,27,3,0,0,1,0,0,0,2013,18.35120495930218,59.152300695777555,22.676257114029745,6.867329047,33.12186252,3383.565263,12.928563984898426
1306,27,3,1,0,1,0,0,0,2013,18.350171880364726,59.1522883739026,22.66328651429691,6.660300467126711,30.18319904852958,2328.896702,12.928567706428721
1307,27,3,2,0,1,0,0,0,2013,18.350171880364726,59.1522883739026,22.66328651429691,6.660300467126711,30.18319904852958,4401.21233,12.928567706428721
1308,27,5,0,0,1,0,0,0,2013,29.542151959011196,59.152300695777555,22.676257114029745,8.907717814839518,9.707529558,7636.36009546455,12.928563984898426
1309,27,1,0,0,1,0,0,0,2013,17.30840922,59.152300695777555,22.676257114029745,7.935345249,7.96777156,6985.874323,12.928563984898426
1310,27,1,1,0,1,0,0,0,2013,26.19443490284773,59.1522883739026,22.66328651429691,7.122404777272703,8.0141238799309,5612.2525,12.928567706428721
1311,27,1,2,0,1,0,0,0,2013,26.19443490284773,59.1522883739026,22.66328651429691,7.122404777272703,8.0141238799309,8431.22675,12.928567706428721
1312,27,0,0,0,1,0,0,0,2014,26.77993124,64.31552011,22.685287266206895,9.76654924,10.57106518,7339.036752,14.0
1313,27,0,1,0,1,0,0,0,2014,28.306336370197382,59.185000497195006,22.656788746329987,8.993121020490406,11.655483226853889,5584.065698,12.985704752589212
1314,27,0,2,0,1,0,0,0,2014,28.306336370197382,59.185000497195006,22.656788746329987,8.993121020490406,11.655483226853889,9202.132429,12.985704752589212
1315,27,4,0,0,1,0,0,0,2014,11.96557216,59.185000497195006,22.656788746329987,8.118725447,8.067655547,2823.105204,12.985704752589212
1316,27,4,1,0,1,0,0,0,2014,11.965572159999997,59.184988773133576,22.652113487884098,7.285361504633334,13.769857796196762,2460.297573,12.98570951875959
1317,27,4,2,0,1,0,0,0,2014,11.965572159999997,59.184988773133576,22.652113487884098,7.285361504633334,13.769857796196762,3222.853658,12.98570951875959
1318,27,2,0,0,1,0,0,0,2014,42.62504713,59.185000497195006,22.656788746329987,12.62183578,11.63695544,9837.193937,12.985704752589212
1319,27,2,1,0,1,0,0,0,2014,43.972893991201026,59.184988773133576,22.652113487884098,12.523107854283872,13.513618723979597,7006.853638,12.98570951875959
1320,27,2,2,0,1,0,0,0,2014,43.972893991201026,59.184988773133576,22.652113487884098,12.523107854283872,13.513618723979597,13088.779,12.98570951875959
1321,27,3,0,0,1,0,0,0,2014,18.35120495930218,59.185000497195006,22.656788746329987,7.004608295,33.12186252,4007.048904,12.985704752589212
1322,27,3,1,0,1,0,0,0,2014,18.88425500963528,59.184988773133576,22.652113487884098,6.769077708999533,29.667925890393477,3234.058665,12.98570951875959
1323,27,3,2,0,1,0,0,0,2014,18.88425500963528,59.184988773133576,22.652113487884098,6.769077708999533,29.667925890393477,4704.178317,12.98570951875959
1324,27,5,0,0,1,0,0,0,2014,29.5421519590112,59.185000497195006,22.656788746329987,9.097417938976951,9.707529558,7519.694697740502,12.985704752589212
1325,27,1,0,0,1,0,0,0,2014,17.30840922,59.185000497195006,22.656788746329987,8.218437416,7.96777156,7022.763224,12.985704752589212
1326,27,1,1,0,1,0,0,0,2014,24.77347762697376,59.184988773133576,22.652113487884098,7.242438363774709,8.0141238799309,5552.307643,12.98570951875959
1327,27,1,2,0,1,0,0,0,2014,24.77347762697376,59.184988773133576,22.652113487884098,7.242438363774709,8.0141238799309,8553.929395,12.98570951875959
1328,27,0,0,0,1,0,0,0,2015,26.77993124,64.31552011,13.01568855,10.00110357,10.57106518,7441.048868,13.6
1329,27,0,1,0,1,0,0,0,2015,28.306336370197386,61.650271423110645,22.648717838318728,9.351601267894896,11.655483226853889,5667.634802,13.514265995081795
1330,27,0,2,0,1,0,0,0,2015,28.306336370197386,61.650271423110645,22.648717838318728,9.351601267894896,11.655483226853889,9338.066788,13.514265995081795
1331,27,4,0,0,1,0,0,0,2015,11.96557216,61.650271423110645,22.648717838318728,8.935611038,8.067655547,3053.928151,13.514265995081795
1332,27,4,1,0,1,0,0,0,2015,11.965572159999997,61.650304768811644,22.64796063414632,7.363468167817441,13.769857796196762,2209.795219,13.514275853872576
1333,27,4,2,0,1,0,0,0,2015,11.965572159999997,61.650304768811644,22.64796063414632,7.363468167817441,13.769857796196762,3936.707916,13.514275853872576
1334,27,2,0,0,1,0,0,0,2015,42.62504713,61.650271423110645,22.648717838318728,12.58681786,11.63695544,9860.690208,13.514265995081795
1335,27,2,1,0,1,0,0,0,2015,43.972893991201026,61.650304768811644,22.64796063414632,12.554473472001172,13.513618723979599,7104.932469,13.514275853872576
1336,27,2,2,0,1,0,0,0,2015,43.972893991201026,61.650304768811644,22.64796063414632,12.554473472001172,13.513618723979599,13019.77315,13.514275853872576
1337,27,3,0,0,1,0,0,0,2015,18.35120495930218,61.650271423110645,22.648717838318728,7.25294651,33.12186252,4356.367485,13.514265995081795
1338,27,3,1,0,1,0,0,0,2015,18.350171880364726,61.650304768811644,22.64796063414632,7.031338018426418,30.18319904852958,3495.964122,13.514275853872576
1339,27,3,2,0,1,0,0,0,2015,18.350171880364726,61.650304768811644,22.64796063414632,7.031338018426418,30.18319904852958,5171.069496,13.514275853872576
1340,27,5,0,0,1,0,0,0,2015,28.306336370197386,61.650271423110645,22.648717838318728,9.222830238632714,9.707529558,7912.989298600773,13.514265995081795
1341,27,1,0,0,1,0,0,0,2015,17.30840922,61.650271423110645,22.648717838318728,8.403808623,7.96777156,7016.444433,13.514265995081795
1342,27,1,1,0,1,0,0,0,2015,26.19443490284773,61.650304768811644,22.64796063414632,7.523796908337184,7.9110349327013445,5503.601175,13.514275853872576
1343,27,1,2,0,1,0,0,0,2015,26.19443490284773,61.650304768811644,22.64796063414632,7.523796908337184,7.9110349327013445,8588.074608,13.514275853872576
1344,27,0,0,0,1,0,0,0,2016,26.77993124,60.1187379,16.99535963,10.00420109,10.57106518,7808.318125,14.6
1345,27,0,1,0,1,0,0,0,2016,29.542151959011196,56.67023200124376,20.059443935103296,9.349895180311579,11.555293150479196,5988.451817,13.499996343458877
1346,27,0,2,0,1,0,0,0,2016,29.542151959011196,56.67023200124376,20.059443935103296,9.349895180311579,11.555293150479196,9724.739896,13.499996343458877
1347,27,4,0,0,1,0,0,0,2016,11.96557216,56.67023200124376,20.059443935103296,9.554140127,8.067655547,3076.698673,13.499996343458877
1348,27,4,1,0,1,0,0,0,2016,11.965572159999997,56.670238772207625,20.059376994182074,8.005329544698037,13.76985779619676,2219.515816,13.499998171579023
1349,27,4,2,0,1,0,0,0,2016,11.965572159999997,56.670238772207625,20.059376994182074,8.005329544698037,13.76985779619676,3969.639705,13.499998171579023
1350,27,2,0,0,1,0,0,0,2016,42.62504713,56.67023200124376,20.059443935103296,12.17587373,11.63695544,10537.20871,13.499996343458877
1351,27,2,1,0,1,0,0,0,2016,43.97289399120102,56.670238772207625,20.059376994182074,12.759143617189514,13.117884616117697,7501.905201,13.499998171579023
1352,27,2,2,0,1,0,0,0,2016,43.97289399120102,56.670238772207625,20.059376994182074,12.759143617189514,13.117884616117697,13956.78741,13.499998171579023
1353,27,3,0,0,1,0,0,0,2016,18.35120495930218,56.67023200124376,20.059443935103296,7.467630232,33.12186252,4291.224809,13.499996343458877
1354,27,3,1,0,1,0,0,0,2016,18.350171880364726,56.670238772207625,20.059376994182074,7.361847204044315,30.183199048529584,3441.284327,13.499998171579023
1355,27,3,2,0,1,0,0,0,2016,18.350171880364726,56.670238772207625,20.059376994182074,7.361847204044315,30.183199048529584,5033.968485,13.499998171579023
1356,27,5,0,0,1,0,0,0,2016,29.5421519590112,56.67023200124376,20.059443935103296,9.349895180311579,9.707529558,8009.549385254372,13.499996343458877
1357,27,1,0,0,1,0,0,0,2016,17.30840922,56.67023200124376,20.059443935103296,8.48008836,7.96777156,7278.926714,13.499996343458877
1358,27,1,1,0,1,0,0,0,2016,24.179804475639152,56.670238772207625,20.059376994182074,7.804175754183916,8.0141238799309,5805.371949,13.499998171579023
1359,27,1,2,0,1,0,0,0,2016,24.179804475639152,56.670238772207625,20.059376994182074,7.804175754183916,8.0141238799309,8791.920642,13.499998171579023
1360,27,0,0,0,1,0,0,0,2017,26.77993124,60.1187379,17.20875222,9.949437286,10.57106518,7845.956439,15.7
1361,27,0,1,0,1,0,0,0,2017,28.306336370197386,55.7543340197976,20.547238000401187,9.456134286569078,11.655483226853889,5908.559543,14.171427787884049
1362,27,0,2,0,1,0,0,0,2017,28.306336370197386,55.7543340197976,20.547238000401187,9.456134286569078,11.655483226853889,9889.647712,14.171427787884049
1363,27,4,0,0,1,0,0,0,2017,11.96557216,55.7543340197976,20.547238000401187,9.659318637,8.067655547,2732.316808,14.171427787884049
1364,27,4,1,0,1,0,0,0,2017,11.965572159999997,55.754324046433695,20.54718399939691,8.651903182462727,13.76985779619676,1826.158527,14.171428179624074
1365,27,4,2,0,1,0,0,0,2017,11.965572159999997,55.754324046433695,20.54718399939691,8.651903182462727,13.76985779619676,3692.729748,14.171428179624074
1366,27,2,0,0,1,0,0,0,2017,42.62504713,55.7543340197976,20.547238000401187,12.2257692,11.63695544,10751.76758,14.171427787884049
1367,27,2,1,0,1,0,0,0,2017,43.97289399120102,55.754324046433695,20.54718399939691,12.793212700064668,13.410290965196893,7517.061695,14.171428179624074
1368,27,2,2,0,1,0,0,0,2017,43.97289399120102,55.754324046433695,20.54718399939691,12.793212700064668,13.410290965196893,14392.5899,14.171428179624074
1369,27,3,0,0,1,0,0,0,2017,18.35120495930218,55.7543340197976,20.547238000401187,7.653061224,33.12186252,3766.256537,14.171427787884049
1370,27,3,1,0,1,0,0,0,2017,18.350171880364726,55.754324046433695,20.54718399939691,7.551209736030294,30.183199048529584,2559.571869,14.171428179624074
1371,27,3,2,0,1,0,0,0,2017,18.350171880364726,55.754324046433695,20.54718399939691,7.551209736030294,30.183199048529584,4801.584791,14.171428179624074
1372,27,5,0,0,1,0,0,0,2017,29.450702933004713,55.7543340197976,20.547238000401187,9.502945188989447,9.707529558,8385.467257848675,14.171427787884049
1373,27,1,0,0,1,0,0,0,2017,17.30840922,55.7543340197976,20.547238000401187,8.202842689,7.96777156,7331.937622,14.171427787884049
1374,27,1,1,0,1,0,0,0,2017,26.19443490284773,55.754324046433695,20.54718399939691,7.479317831268103,8.0141238799309,5831.660282,14.171428179624074
1375,27,1,2,0,1,0,0,0,2017,26.19443490284773,55.754324046433695,20.54718399939691,7.479317831268103,8.0141238799309,8875.27576,14.171428179624074
1376,27,0,0,0,1,0,0,0,2018,26.77993124,60.1187379,19.36912009,10.09095921,9.420788452,8085.525231,16.0
1377,27,0,1,0,1,0,0,0,2018,28.306336370197382,59.9005955344963,19.6884137646979,9.617567564330015,10.43804019382631,6057.035257,14.485725777700681
1378,27,0,2,0,1,0,0,0,2018,28.306336370197382,59.9005955344963,19.6884137646979,9.617567564330015,10.43804019382631,10209.4648,14.485725777700681
1379,27,4,0,0,1,0,0,0,2018,11.96557216,59.9005955344963,19.6884137646979,9.840871022,6.08662396,2927.510923,14.485725777700681
1380,27,4,1,0,1,0,0,0,2018,11.965572159999997,59.90066136254612,19.688378787924073,8.818831083597765,8.49842194571555,2423.718245,14.48572003218022
1381,27,4,2,0,1,0,0,0,2018,11.965572159999997,59.90066136254612,19.688378787924073,8.818831083597765,8.49842194571555,3523.640557,14.48572003218022
1382,27,2,0,0,1,0,0,0,2018,42.62504713,59.9005955344963,19.6884137646979,12.34332425,10.91363468,11239.17774,14.485725777700681
1383,27,2,1,0,1,0,0,0,2018,43.15525975629856,59.90066136254612,19.688378787924073,12.972467535717826,11.48680574875431,7855.506632,14.48572003218022
1384,27,2,2,0,1,0,0,0,2018,43.15525975629856,59.90066136254612,19.688378787924073,12.972467535717826,11.48680574875431,15060.15973,14.48572003218022
1385,27,3,0,0,1,0,0,0,2018,18.35120495930218,59.9005955344963,19.6884137646979,7.659814137,26.55666044,3788.421472,14.485725777700681
1386,27,3,1,0,1,0,0,0,2018,18.350171880364726,59.90066136254612,19.688378787924073,7.374661149435515,26.323023725473313,2088.102986,14.48572003218022
1387,27,3,2,0,1,0,0,0,2018,18.350171880364726,59.90066136254612,19.688378787924073,7.374661149435515,26.323023725473313,5308.228165,14.48572003218022
1388,27,5,0,0,1,0,0,0,2018,28.306336370197386,59.9005955344963,19.6884137646979,9.55558754759483,20.94560244,8700.085279057219,14.485725777700681
1389,27,1,0,0,1,0,0,0,2018,17.30840922,59.9005955344963,19.6884137646979,8.355462237,6.726216779,7641.582206,14.485725777700681
1390,27,1,1,0,1,0,0,0,2018,25.60076175151312,59.90066136254612,19.688378787924073,7.652967804373567,7.264861219957132,6057.313556,14.48572003218022
1391,27,1,2,0,1,0,0,0,2018,25.60076175151312,59.90066136254612,19.688378787924073,7.652967804373567,7.264861219957132,9257.515545,14.48572003218022
1392,27,0,0,0,1,0,0,0,2019,26.77993124,60.1187379,18.56318825,9.972211877,9.420788452,8633.886018,17.7
1393,27,0,1,0,1,0,0,0,2019,28.306336370197386,58.82716319928348,18.465157466703907,9.511749638579422,9.256741843351506,6283.127654,16.242856489903374
1394,27,0,2,0,1,0,0,0,2019,28.306336370197386,58.82716319928348,18.465157466703907,9.511749638579422,9.256741843351506,11095.48826,16.242856489903374
1395,27,4,0,0,1,0,0,0,2019,11.96557216,58.82716319928348,18.465157466703907,9.082172033,6.08662396,3354.505466,16.242856489903374
1396,27,4,1,0,1,0,0,0,2019,11.965572159999997,58.82720940298298,18.465132949542856,8.73978796189659,8.071188755529807,2454.283331,16.242856816353395
1397,27,4,2,0,1,0,0,0,2019,11.965572159999997,58.82720940298298,18.465132949542856,8.73978796189659,8.071188755529807,4546.467474,16.242856816353395
1398,27,2,0,0,1,0,0,0,2019,42.62504713,58.82716319928348,18.465157466703907,12.27646892,10.91363468,12161.39676,16.242856489903374
1399,27,2,1,0,1,0,0,0,2019,44.52543039499916,58.82720940298298,18.465132949542856,13.536759157182443,10.300617819504073,8359.29244,16.242856816353395
1400,27,2,2,0,1,0,0,0,2019,44.52543039499916,58.82720940298298,18.465132949542856,13.536759157182443,10.300617819504073,16494.60341,16.242856816353395
1401,27,3,0,0,1,0,0,0,2019,18.35120495930218,58.82716319928348,18.465157466703907,7.506255213,26.55666044,5126.985976,16.242856489903374
1402,27,3,1,0,1,0,0,0,2019,18.350171880364726,58.82720940298298,18.465132949542856,7.247551981637901,23.46272458731204,2609.320776,16.242856816353395
1403,27,3,2,0,1,0,0,0,2019,18.350171880364726,58.82720940298298,18.465132949542856,7.247551981637901,23.46272458731204,7449.454144,16.242856816353395
1404,27,5,0,0,1,0,0,0,2019,28.306336370197386,58.82716319928348,18.465157466703907,9.511749638579422,20.94560244,8592.575232938521,16.242856489903374
1405,27,1,0,0,1,0,0,0,2019,17.30840922,58.82716319928348,18.465157466703907,8.260926804,6.726216779,8037.773038,16.242856489903374
1406,27,1,1,0,1,0,0,0,2019,24.179804475639152,58.82720940298298,18.465132949542856,7.150906464932168,6.44508670701686,6202.812621,16.242856816353395
1407,27,1,2,0,1,0,0,0,2019,24.179804475639152,58.82720940298298,18.465132949542856,7.150906464932168,6.44508670701686,9904.034719,16.242856816353395
1408,27,0,0,0,1,0,0,0,2020,26.77993124,60.1187379,21.16895874,10.23402233,9.420788452,9449.735497,17.3
1409,27,0,1,0,1,0,0,0,2020,28.306336370197382,58.82716319928348,19.531043532084638,9.659549374047101,9.256741843351506,6893.483528,17.142834550656623
1410,27,0,2,0,1,0,0,0,2020,28.306336370197382,58.82716319928348,19.531043532084638,9.659549374047101,9.256741843351506,12084.26398,17.142834550656623
1411,27,4,0,0,1,0,0,0,2020,14.043189440793967,58.82716319928348,19.531043532084638,9.179265659,6.08662396,3815.253903,17.142834550656623
1412,27,4,1,0,1,0,0,0,2020,14.063043719424472,58.82720940298298,19.53102533674196,9.123031592532941,8.071188755529809,2991.082704,17.14284584582752
1413,27,4,2,0,1,0,0,0,2020,14.063043719424472,58.82720940298298,19.53102533674196,9.123031592532941,8.071188755529809,4891.735309,17.14284584582752
1414,27,2,0,0,1,0,0,0,2020,42.62504713,58.82716319928348,19.531043532084638,12.84589426,10.91363468,13652.88069,17.142834550656623
1415,27,2,1,0,1,0,0,0,2020,43.15525975629856,58.82720940298298,19.53102533674196,13.993645938947854,10.300617819504074,9384.94368,17.14284584582752
1416,27,2,2,0,1,0,0,0,2020,43.15525975629856,58.82720940298298,19.53102533674196,13.993645938947854,10.300617819504074,18464.57392,17.14284584582752
1417,27,3,0,0,1,0,0,0,2020,18.35120495930218,58.82716319928348,19.531043532084638,7.470795979,26.55666044,6099.375461,17.142834550656623
1418,27,3,1,0,1,0,0,0,2020,18.350171880364726,58.82720940298298,19.53102533674196,7.56300118270644,24.04536149503201,3784.795546,17.14284584582752
1419,27,3,2,0,1,0,0,0,2020,18.350171880364726,58.82720940298298,19.53102533674196,7.56300118270644,24.04536149503201,8254.503786,17.14284584582752
1420,27,5,0,0,1,0,0,0,2020,28.306336370197382,58.82716319928348,19.531043532084638,9.659549374047101,20.94560244,9333.926216944335,17.142834550656623
1421,27,1,0,0,1,0,0,0,2020,17.30840922,58.82716319928348,19.531043532084638,8.388888889,6.726216779,8558.523212,17.142834550656623
1422,27,1,1,0,1,0,0,0,2020,24.179804475639152,58.82720940298298,19.53102533674196,7.399106726224605,6.44508670701686,6550.98989,17.14284584582752
1423,27,1,2,0,1,0,0,0,2020,24.179804475639152,58.82720940298298,19.53102533674196,7.399106726224605,6.44508670701686,10578.48432,17.14284584582752
1424,27,0,0,0,1,0,0,0,2021,26.77993124,60.1187379,23.66300366,9.950941796,9.420788452,9784.592152,19.7
1425,27,0,1,0,1,0,0,0,2021,28.2148873441909,59.9005955344963,19.98611761836866,9.93111572750861,9.256741843351506,7155.958939,17.814296161546075
1426,27,0,2,0,1,0,0,0,2021,28.2148873441909,59.9005955344963,19.98611761836866,9.93111572750861,9.256741843351506,12473.4625,17.814296161546075
1427,27,4,0,0,1,0,0,0,2021,17.351470753833997,59.9005955344963,19.98611761836866,9.262536873,6.08662396,3443.697079,17.814296161546075
1428,27,4,1,0,1,0,0,0,2021,17.393916164760427,59.90066136254613,19.986092629697584,8.950330959611756,7.525324254162507,2750.749301,17.814290938345653
1429,27,4,2,0,1,0,0,0,2021,17.393916164760427,59.90066136254613,19.986092629697584,8.950330959611756,7.525324254162507,4164.779965,17.814290938345653
1430,27,2,0,0,1,0,0,0,2021,42.62504713,59.9005955344963,19.98611761836866,12.90475813,10.91363468,14658.85005,17.814296161546075
1431,27,2,1,0,1,0,0,0,2021,43.155259756298555,59.90066136254613,19.986092629697584,13.858740795301964,10.300617819504073,10150.63862,17.814290938345653
1432,27,2,2,0,1,0,0,0,2021,43.155259756298555,59.90066136254613,19.986092629697584,13.858740795301964,10.300617819504073,19605.21311,17.814290938345653
1433,27,3,0,0,1,0,0,0,2021,18.883221930697818,59.9005955344963,19.98611761836866,7.663690476,26.55666044,7035.571684,17.814296161546075
1434,27,3,1,0,1,0,0,0,2021,18.350171880364726,59.90066136254613,19.986092629697584,7.526514113045132,24.04536149503201,4425.129176,17.814290938345653
1435,27,3,2,0,1,0,0,0,2021,18.350171880364726,59.90066136254613,19.986092629697584,7.526514113045132,24.04536149503201,9396.914457,17.814290938345653
1436,27,5,0,0,1,0,0,0,2021,28.2148873441909,59.9005955344963,19.98611761836866,9.93111572750861,20.94560244,10444.90505825624,17.814296161546075
1437,27,1,0,0,1,0,0,0,2021,17.30840922,59.9005955344963,19.98611761836866,7.885615251,6.726216779,8704.567609,17.814296161546075
1438,27,1,1,0,1,0,0,0,2021,24.179804475639152,59.90066136254613,19.986092629697584,7.509920990820929,6.454308821651257,6665.32339,17.814290938345653
1439,27,1,2,0,1,0,0,0,2021,24.179804475639152,59.90066136254613,19.986092629697584,7.509920990820929,6.454308821651257,10747.02722,17.814290938345653
1440,27,0,0,0,1,0,0,0,2022,26.77993124,58.59132351,22.38493724,10.19613172,9.420788452,9762.281706,19.7
1441,27,0,1,0,1,0,0,0,2022,28.306336370197386,59.89666683717135,21.671452805450148,9.966300908261333,9.578915622218304,7277.414401,18.299992686917754
1442,27,0,2,0,1,0,0,0,2022,28.306336370197386,59.89666683717135,21.671452805450148,9.966300908261333,9.578915622218304,12313.86946,18.299992686917754
1443,27,4,0,0,1,0,0,0,2022,19.552954160809318,59.89666683717135,21.671452805450148,9.762532982,6.08662396,3197.042355,18.299992686917754
1444,27,4,1,0,1,0,0,0,2022,19.598681863183412,59.89869154251593,21.671381838089278,9.463073526607083,7.8591816499402825,2938.387682,18.299996343158043
1445,27,4,2,0,1,0,0,0,2022,19.598681863183412,59.89869154251593,21.671381838089278,9.463073526607083,7.8591816499402825,3526.593099,18.299996343158043
1446,27,2,0,0,1,0,0,0,2022,42.62504713,59.89666683717135,21.671452805450148,13.57802567,10.91363468,14864.75594,18.299992686917754
1447,27,2,1,0,1,0,0,0,2022,43.15540913618109,59.89869154251593,21.671381838089278,14.334539343086403,10.649689765078092,10468.26643,18.299996343158043
1448,27,2,2,0,1,0,0,0,2022,43.15540913618109,59.89869154251593,21.671381838089278,14.334539343086403,10.649689765078092,19616.33182,18.299996343158043
1449,27,3,0,0,1,0,0,0,2022,18.358970150798392,59.89666683717135,21.671452805450148,7.895664434,26.55666044,7043.691576,18.299992686917754
1450,27,3,1,0,1,0,0,0,2022,18.88212132691485,59.89869154251593,21.671381838089278,7.65208211488585,24.070150535720256,4742.908554,18.299996343158043
1451,27,3,2,0,1,0,0,0,2022,18.88212132691485,59.89869154251593,21.671381838089278,7.65208211488585,24.070150535720256,9096.037903,18.299996343158043
1452,27,5,0,0,1,0,0,0,2022,28.306336370197386,59.89666683717135,21.671452805450148,9.966300908261333,20.94560244,10324.176355562693,18.299992686917754
1453,27,1,0,0,1,0,0,0,2022,17.30840922,59.89666683717135,21.671452805450148,7.872733196,6.726216779,8658.683359,18.299992686917754
1454,27,1,1,0,1,0,0,0,2022,26.19296515079217,59.89869154251593,21.671381838089278,7.352109573473221,6.657295533515823,6728.308704,18.299996343158043
1455,27,1,2,0,1,0,0,0,2022,26.19296515079217,59.89869154251593,21.671381838089278,7.352109573473221,6.657295533515823,10605.86982,18.299996343158043
1456,10,0,0,2,1,1,0,1,2010,31.76021774,53.97034191,20.663195238097156,8.593570872,19.504074534905833,7106.504637,12.2
1457,10,0,1,2,1,1,0,1,2010,28.318815525782632,49.240462097594715,20.677656390717765,8.375514854142057,19.152407258901963,5320.587504,12.089125145391044
1458,10,0,2,2,1,1,0,1,2010,28.318815525782632,49.240462097594715,20.677656390717765,8.375514854142057,19.152407258901963,8867.448871,12.089125145391044
1459,10,4,0,2,1,1,0,1,2010,17.227602639784315,49.240462097594715,20.677656390717765,9.42408377,14.690104429463117,2395.775829,12.089125145391044
1460,10,4,1,2,1,1,0,1,2010,17.450147877988975,49.173299510192635,20.68367237285402,9.226302308539443,14.462579424194896,2225.724283,12.087550762445023
1461,10,4,2,2,1,1,0,1,2010,17.450147877988975,49.173299510192635,20.68367237285402,9.226302308539443,14.462579424194896,2556.269187,12.087550762445023
1462,10,2,0,2,1,1,0,1,2010,73.1608605,49.240462097594715,20.677656390717765,13.58217706,15.883722591567464,11832.12064,12.089125145391044
1463,10,2,1,2,1,1,0,1,2010,62.33541556173863,49.173299510192635,20.68367237285402,13.446753636764985,15.579304688071158,8987.52723,12.087550762445023
1464,10,2,2,2,1,1,0,1,2010,62.33541556173863,49.173299510192635,20.68367237285402,13.446753636764985,15.579304688071158,15352.8664,12.087550762445023
1465,10,3,0,2,1,1,0,1,2010,18.91665757,49.240462097594715,20.677656390717765,6.443811005,29.73114595827407,4576.010847,12.089125145391044
1466,10,3,1,2,1,1,0,1,2010,17.145953924434092,49.173299510192635,20.68367237285402,6.731430636308618,29.19953561914543,3223.995799,12.087550762445023
1467,10,3,2,2,1,1,0,1,2010,17.145953924434092,49.173299510192635,20.68367237285402,6.731430636308618,29.19953561914543,5787.521956,12.087550762445023
1468,10,5,0,2,1,1,0,1,2010,28.318815525782632,49.240462097594715,20.677656390717765,8.375514854142057,22.800808358566353,6680.962403562572,12.089125145391044
1469,10,1,0,2,1,1,0,1,2010,20.4248366,49.240462097594715,20.677656390717765,8.255010758,8.61285704805958,6849.492282,12.089125145391044
1470,10,1,1,2,1,1,0,1,2010,23.368561432816463,49.173299510192635,20.68367237285402,7.764312777271618,8.523447090839777,4881.811211,12.087550762445023
1471,10,1,2,2,1,1,0,1,2010,23.368561432816463,49.173299510192635,20.68367237285402,7.764312777271618,8.523447090839777,8748.572619,12.087550762445023
1472,10,0,0,2,1,1,0,1,2011,31.76021774,53.97034191,20.63175861398938,8.535686876,21.754813308057727,7025.429731,12.2
1473,10,0,1,2,1,1,0,1,2011,28.34637872035274,49.28246046504072,20.66975288971422,8.301266171882334,21.19649723777272,5272.261407,11.952529642526057
1474,10,0,2,2,1,1,0,1,2011,28.34637872035274,49.28246046504072,20.66975288971422,8.301266171882334,21.19649723777272,8746.836447,11.952529642526057
1475,10,4,0,2,1,1,0,1,2011,14.551275544399767,49.28246046504072,20.66975288971422,8.760330579,15.90725218703288,2678.855172,11.952529642526057
1476,10,4,1,2,1,1,0,1,2011,14.687548743720725,49.19815188339003,20.680109029034764,8.970610123620661,15.425621067588724,2315.968165,11.948079044727418
1477,10,4,2,2,1,1,0,1,2011,14.687548743720725,49.19815188339003,20.680109029034764,8.970610123620661,15.425621067588724,3133.327519,11.948079044727418
1478,10,2,0,2,1,1,0,1,2011,73.1608605,49.28246046504072,20.66975288971422,13.60900796,17.74458610898723,11685.44897,11.952529642526057
1479,10,2,1,2,1,1,0,1,2011,65.5409645236059,49.19815188339003,20.680109029034764,13.577475157237402,17.217227933501828,8968.021839,11.948079044727418
1480,10,2,2,2,1,1,0,1,2011,65.5409645236059,49.19815188339003,20.680109029034764,13.577475157237402,17.217227933501828,14977.19684,11.948079044727418
1481,10,3,0,2,1,1,0,1,2011,18.91665757,49.28246046504072,20.66975288971422,6.404041584,32.72540976255377,4690.563395,11.952529642526057
