,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,"Sexually Transmitted Disease | Syphilis, Newborns",Disability | People with Disabilities,Language and Nativity | Primarily Speak Chinese,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Cancer | Breast Cancer Deaths,Lead Poisoning | Housing Lead Risk,"Racial Segregation Indices | Racial Segregation, White and Black"
485,8,4,2,1,1,0,1,1,2014,4.5525804479128675,8.988469439309789,4.435754203850986,2.082050637491611,12.081824689359626,58.48889006648076,71.53729873601303
486,8,2,0,1,1,0,1,1,2014,4.561915958095781,16.6991452,4.430723656357687,2.081955614166583,19.7655069,58.486395254866494,71.53768212960887
487,8,2,1,1,1,0,1,1,2014,4.5525804479128675,16.25458555478671,4.435754203850986,2.082050637491611,21.06576495438836,58.48889006648076,71.53729873601303
488,8,2,2,1,1,0,1,1,2014,4.5525804479128675,16.25458555478671,4.435754203850986,2.082050637491611,21.06576495438836,58.48889006648076,71.53729873601303
489,8,3,0,1,1,0,1,1,2014,4.561915958095781,13.3388831,4.430723656357687,2.081955614166583,13.149031999738382,58.486395254866494,71.53768212960887
490,8,3,1,1,1,0,1,1,2014,4.5525804479128675,13.306838588291148,4.435754203850986,2.082050637491611,13.275599316479557,58.48889006648076,71.53729873601303
491,8,3,2,1,1,0,1,1,2014,4.5525804479128675,13.306838588291148,4.435754203850986,2.082050637491611,13.275599316479557,58.48889006648076,71.53729873601303
492,8,5,0,1,1,0,1,1,2014,4.561915958095781,17.74521775,4.430723656357687,2.081955614166583,17.375443059173072,58.486395254866494,71.53768212960887
493,8,1,0,1,1,0,1,1,2014,4.561915958095781,10.26510564,4.430723656357687,2.081955614166583,18.82510729,58.486395254866494,71.53768212960887
494,8,1,1,1,1,0,1,1,2014,4.5525804479128675,10.00830747483618,4.435754203850986,2.082050637491611,19.49676927391024,58.48889006648076,71.53729873601303
495,8,1,2,1,1,0,1,1,2014,4.5525804479128675,10.00830747483618,4.435754203850986,2.082050637491611,19.49676927391024,58.48889006648076,71.53729873601303
496,8,0,0,1,1,0,1,1,2015,0.0,12.2712211,4.151005865,1.924829572,16.11001241,57.08849681,71.75250609
497,8,0,1,1,1,0,1,1,2015,4.542381786036892,12.134156024245954,4.428619635466411,1.928655714748767,17.02429404562799,57.12869959330444,71.48971662017763
498,8,0,2,1,1,0,1,1,2015,4.542381786036892,12.134156024245954,4.428619635466411,1.928655714748767,17.02429404562799,57.12869959330444,71.48971662017763
499,8,4,0,1,1,0,1,1,2015,4.542381786036892,9.279754271,4.428619635466411,1.928655714748767,12.86129524,57.12869959330444,71.48971662017763
500,8,4,1,1,1,0,1,1,2015,4.54259026119179,9.027581589591081,4.434594991849175,1.9289929237074317,12.92442322367746,57.128899681495675,71.48840872392341
501,8,4,2,1,1,0,1,1,2015,4.54259026119179,9.027581589591081,4.434594991849175,1.9289929237074317,12.92442322367746,57.128899681495675,71.48840872392341
502,8,2,0,1,1,0,1,1,2015,4.542381786036892,16.6991452,4.428619635466411,1.928655714748767,18.90373004,57.12869959330444,71.48971662017763
503,8,2,1,1,1,0,1,1,2015,4.54259026119179,16.58568702966432,4.434594991849175,1.9289929237074317,21.166898424341717,57.128899681495675,71.48840872392341
504,8,2,2,1,1,0,1,1,2015,4.54259026119179,16.58568702966432,4.434594991849175,1.9289929237074317,21.166898424341717,57.128899681495675,71.48840872392341
505,8,3,0,1,1,0,1,1,2015,4.542381786036892,13.3388831,4.428619635466411,1.928655714748767,11.501731381735238,57.12869959330444,71.48971662017763
506,8,3,1,1,1,0,1,1,2015,4.54259026119179,13.3760280129722,4.434594991849175,1.9289929237074317,11.816302059571248,57.128899681495675,71.48840872392341
507,8,3,2,1,1,0,1,1,2015,4.54259026119179,13.3760280129722,4.434594991849175,1.9289929237074317,11.816302059571248,57.128899681495675,71.48840872392341
508,8,5,0,1,1,0,1,1,2015,4.542381786036892,17.74521775,4.428619635466411,1.928655714748767,17.02429404562799,57.12869959330444,71.48971662017763
509,8,1,0,1,1,0,1,1,2015,4.542381786036892,10.26510564,4.428619635466411,1.928655714748767,17.7114489,57.12869959330444,71.48971662017763
510,8,1,1,1,1,0,1,1,2015,4.54259026119179,10.022532631917887,4.434594991849175,1.9289929237074317,18.679588634770695,57.128899681495675,71.48840872392341
511,8,1,2,1,1,0,1,1,2015,4.54259026119179,10.022532631917887,4.434594991849175,1.9289929237074317,18.679588634770695,57.128899681495675,71.48840872392341
