,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Deaths | Racial Disparity in Police Killings,Language and Nativity | Primarily Speak Chinese,Crime Incidents | Homicides,Food Access | Limited Supermarket Access,Active Transportation | Walking to Work,Mental Health | Adult Mental Distress,Substance Use | Opioid Overdose Deaths
530,8,0,2,1,1,0,1,1,2017,-0.7552773110000001,4.153918794690495,10.92349159,16.68008548046627,14.368716223929349,14.471021245008224,44.40685451
531,8,4,0,1,1,0,1,1,2017,-0.7552773110000001,4.153918794690495,0.9309818715203871,16.68008548046627,22.42027856,14.471021245008224,2.0326121327434703
532,8,4,1,1,1,0,1,1,2017,-0.7552773110000002,4.1539199571401015,0.6557751372651044,16.68064083421704,21.67240298492928,14.471221521905852,0.7722530257254139
533,8,4,2,1,1,0,1,1,2017,-0.7552773110000002,4.1539199571401015,1.3303753106629077,16.68064083421704,21.67240298492928,14.471221521905852,3.8278339549837757
534,8,2,0,1,1,0,1,1,2017,-0.7552773110000001,4.153918794690495,19.29939691,16.68008548046627,6.433254181,14.471021245008224,21.83336521
535,8,2,1,1,1,0,1,1,2017,-0.7552773110000002,4.1539199571401015,4.805008040512597,16.68064083421704,6.497151498799516,14.471221521905852,9.48425745
536,8,2,2,1,1,0,1,1,2017,-0.7552773110000002,4.1539199571401015,38.61346977,16.68064083421704,6.497151498799516,14.471221521905852,37.53595927
537,8,3,0,1,1,0,1,1,2017,-0.7552773110000001,4.153918794690495,7.126493386,16.68008548046627,9.86353923,14.471021245008224,36.30851151
538,8,3,1,1,1,0,1,1,2017,-0.7552773110000002,4.1539199571401015,1.3293289250590812,16.68064083421704,10.054005223994588,14.471221521905852,10.36092639
539,8,3,2,1,1,0,1,1,2017,-0.7552773110000002,4.1539199571401015,14.16580188,16.68064083421704,10.054005223994588,14.471221521905852,65.51883515
540,8,5,0,1,1,0,1,1,2017,-0.7552773110000001,4.153918794690495,5.2415172180927065,16.68008548046627,9.240246407,14.471021245008224,25.216725962801906
541,8,1,0,1,1,0,1,1,2017,-0.7552773110000001,4.153918794690495,1.2097154936975743,16.68008548046627,18.25778855,14.471021245008224,34.93051158
542,8,1,1,1,1,0,1,1,2017,-0.7552773110000002,4.1539199571401015,0.5681464651127506,16.68064083421704,17.69473586506407,14.471221521905852,18.10438218
543,8,1,2,1,1,0,1,1,2017,-0.7552773110000002,4.1539199571401015,1.7998448609320663,16.68064083421704,17.69473586506407,14.471221521905852,50.58608865
544,8,0,0,1,1,0,1,1,2018,-0.755277311,4.157808223,5.879866847,16.36890842,14.0252574,14.7,26.25066565
545,8,0,1,1,1,0,1,1,2018,-0.7552773110000001,4.154895293309506,1.5610452482352941,16.523490354924558,14.282485796070649,14.998042273481788,10.71106064
546,8,0,2,1,1,0,1,1,2018,-0.7552773110000001,4.154895293309506,11.30147174,16.523490354924558,14.282485796070649,14.998042273481788,42.93712504
547,8,4,0,1,1,0,1,1,2018,-0.7552773110000001,4.154895293309506,0.9330022389663128,16.523490354924558,20.6738178,14.998042273481788,2.4501224473754744
548,8,4,1,1,1,0,1,1,2018,-0.7552773110000002,4.1548941308598994,0.6293800306538117,16.524259705134043,21.421693375070713,14.998999827664512,0.7773520061873359
549,8,4,2,1,1,0,1,1,2018,-0.7552773110000002,4.1548941308598994,1.3494928068428451,16.524259705134043,21.421693375070713,14.998999827664512,5.205045817620738
550,8,2,0,1,1,0,1,1,2018,-0.7552773110000001,4.154895293309506,18.81226756,16.523490354924558,6.582469053,14.998042273481788,24.59040629
551,8,2,1,1,1,0,1,1,2018,-0.7552773110000002,4.1548941308598994,4.594085129752906,16.524259705134043,6.518571735200485,14.998999827664512,9.36319674
552,8,2,2,1,1,0,1,1,2018,-0.7552773110000002,4.1548941308598994,37.81605267,16.524259705134043,6.518571735200485,14.998999827664512,43.70663273
553,8,3,0,1,1,0,1,1,2018,-0.7552773110000001,4.154895293309506,7.57142612,16.523490354924558,10.30832095,14.998042273481788,32.17866997
