,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Colorectal Cancer Deaths,Heat and Disasters | Number of Heat Waves,Mental Health | School Bullying,Population | Seniors,Sexually Transmitted Disease | HIV/AIDS Prevalence
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,13.60525686,5.2615384616,11.230722322523967,11.893310457200002,804.4
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,8.43337946,5.2615384616,12.08014713167542,11.893310457200002,89.1
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,12.091747923,5.2615384616,16.059546410103522,11.893310457200002,127.16
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,16.945879158335003,5.2615384616,13.15905510834079,11.893310457200002,549.6
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,20.82544949,5.2615384616,12.490276512368569,11.893310457200002,1258.8
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,11.61639627,5.2615384616,13.739957293884531,11.893310457200002,788.1600000000001
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,32.27689509,5.2615384616,11.28000390976323,11.893310457200002,846.64
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,10.99584231,5.2615384616,11.981765054008592,11.893310457200002,537.0
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,6.701082098,5.2615384616,13.259933523467058,11.893310457200002,274.54
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,15.51054465,5.2615384616,10.799980139345754,11.893310457200002,480.34000000000003
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,12.4963053376,5.2615384616,13.420080749033986,11.893310457200002,0.0
141,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,11.05976131,5.2615384616,19.776019160328836,11.893310457200002,336.9
142,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,10.38680052,5.2615384616,16.540096176049985,11.893310457200002,228.35999999999999
143,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,11.51761811,5.2615384616,15.959769850166577,11.893310457200002,516.0199999999999
144,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,11.23356065,7.769230769,13.75,9.767460306,469.8
145,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,9.638432078,5.2615384616,13.6,11.893310457199998,129.0
146,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,12.8329824,5.2615384616,9.0,11.893310457199998,805.2
147,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2019,9.920408455,5.2615384616,12.459999999999999,11.893310457199998,73.8
148,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2019,10.5898860368,5.2615384616,16.059424586055513,11.893310457199998,112.52000000000001
149,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2019,21.68932084171227,5.2615384616,13.158849127866374,11.893310457199998,326.4
150,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,20.79381087,5.2615384616,8.9,11.893310457199998,1098.7
151,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,12.32516852,5.2615384616,13.339829560805473,11.893310457199998,839.6200000000001
152,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,31.05027991,5.2615384616,11.559689781699843,11.893310457199998,797.06
153,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,10.00003578,5.2615384616,10.5,11.893310457199998,662.6
154,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,7.075715811,5.2615384616,12.620003994081609,11.893310457199998,324.2
155,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,13.28041405,5.2615384616,10.839864214975979,11.893310457199998,544.0
156,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2019,15.514783302999998,5.2615384616,12.9,11.893310457199998,0.0
157,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,10.57198666,5.2615384616,17.6,11.893310457199998,298.5
158,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,10.06302089,5.2615384616,17.739646131637674,11.893310457199998,186.2
159,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,15.896675083333333,5.2615384616,15.959506352532044,11.893310457199998,458.28000000000003
160,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,12.03714613,7.769230769,13.75,9.767460306,469.8
161,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,10.67699713,5.2615384616,14.772287714836917,11.893310457200002,125.4
162,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,13.48742092,5.2615384616,10.834268757053074,11.893310457200002,804.5
163,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2020,7.949162988,5.2615384616,13.300022281639931,11.893310457200002,82.7
164,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2020,11.8545490292,5.2615384616,16.059424657567828,11.893310457200002,172.85999999999999
165,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2020,20.939688305876047,5.2615384616,13.158849270912937,11.893310457200002,568.0
166,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,21.80294614,5.2615384616,11.234767669257284,11.893310457200002,1271.2
167,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,12.29093776,5.2615384616,13.739710633655593,11.893310457200002,650.4
168,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,34.15759745,5.2615384616,11.27977308395161,11.893310457200002,983.24
169,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,9.813572758,5.2615384616,11.853303533521489,11.893310457200002,555.2
170,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,8.977932078,5.2615384616,12.620003993575391,11.893310457200002,383.62
171,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,10.95395197,5.2615384616,10.799876126639393,11.893310457200002,713.6
172,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2020,16.994497022,5.2615384616,12.900042087542088,11.893310457200002,0.0
173,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,12.38892247,5.2615384616,19.177070496646422,11.893310457200002,321.4
174,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,11.38004259,5.2615384616,16.540003020337732,11.893310457200002,217.28000000000003
175,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,13.20982648,5.2615384616,15.9595064137647,11.893310457200002,540.8999999999999
176,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2021,11.90112699,7.769230769,13.764994431382254,9.767460306,469.8
177,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2021,9.917549845,5.2615384616,15.126726011201221,11.893310457200002,125.7
178,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2021,14.26218268,5.2615384616,11.425858260086702,11.893310457200002,811.3
179,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2021,9.65107462,5.2615384616,13.30002227888073,11.893310457200002,83.6
180,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2021,10.501084224,5.2615384616,16.0594247290975,11.893310457200002,141.3
181,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2021,18.768636725000352,5.2615384616,13.158849413994197,11.893310457200002,251.43999999999997
182,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2021,17.47984216,5.2615384616,11.834677142350953,11.893310457200002,1277.2
183,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2021,11.71580088,5.2615384616,13.739710669545248,11.893310457200002,850.7
184,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2021,26.82090948,5.2615384616,11.279773112088776,11.893310457200002,1079.34
185,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2021,10.97416852,5.2615384616,12.324592066585437,11.893310457200002,573.1
186,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2021,8.135071536,5.2615384616,12.620003993069066,11.893310457200002,240.56
