,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Teen Births,Deaths | Infant Deaths,Food Access | Limited Supermarket Access,Income Inequality | Household Income Inequality,Lead Poisoning | Child Lead Levels 5+ mcg/dL,"Racial Segregation Indices | Racial Segregation, White and Hispanic",Transportation | Lack of Car
523,8,3,2,1,1,0,1,1,2016,23.38069055683802,5.287004448011374,16.83717676179597,0.1178453684060827,1.7764557815024615,53.8988656399176,34.12028769567786
524,8,5,0,1,1,0,1,1,2016,9.092048953674288,5.0266850986611615,16.836989966621424,0.11775113676130891,1.77637295939559,53.89894905579946,34.12059462535296
525,8,1,0,1,1,0,1,1,2016,1.264685326,3.596181509,16.836989966621424,0.11775113676130891,1.77637295939559,53.89894905579946,34.12059462535296
526,8,1,1,1,1,0,1,1,2016,1.5066349263413488,3.5154047653316898,16.83717676179597,0.1178453684060827,1.7764557815024615,53.8988656399176,34.12028769567786
527,8,1,2,1,1,0,1,1,2016,1.5066349263413488,3.5154047653316898,16.83717676179597,0.1178453684060827,1.7764557815024615,53.8988656399176,34.12028769567786
528,8,0,0,1,1,0,1,1,2017,7.468339291,5.315854666,16.36890842,0.06495105,1.570874145,53.94568883,34.29257415
529,8,0,1,1,1,0,1,1,2017,8.160403860400205,5.089157634587092,16.68008548046627,0.14437446969535253,1.7042685200265373,53.875381507976506,34.03387756817812
530,8,0,2,1,1,0,1,1,2017,8.160403860400205,5.089157634587092,16.68008548046627,0.14437446969535253,1.7042685200265373,53.875381507976506,34.03387756817812
531,8,4,0,1,1,0,1,1,2017,3.615343247420623,2.746498215,16.68008548046627,0.14437446969535253,1.7042685200265373,53.875381507976506,34.03387756817812
532,8,4,1,1,1,0,1,1,2017,4.056980381000105,2.508516161410962,16.68064083421704,0.14440616483832938,1.7043249215853467,53.87535345075317,34.03377433130945
533,8,4,2,1,1,0,1,1,2017,4.056980381000105,2.508516161410962,16.68064083421704,0.14440616483832938,1.7043249215853467,53.87535345075317,34.03377433130945
534,8,2,0,1,1,0,1,1,2017,16.32293502,7.572769583,16.68008548046627,0.14437446969535253,1.7042685200265373,53.875381507976506,34.03387756817812
535,8,2,1,1,1,0,1,1,2017,17.208582281887303,7.4143158774467945,16.68064083421704,0.14440616483832938,1.7043249215853467,53.87535345075317,34.03377433130945
536,8,2,2,1,1,0,1,1,2017,17.208582281887303,7.4143158774467945,16.68064083421704,0.14440616483832938,1.7043249215853467,53.87535345075317,34.03377433130945
537,8,3,0,1,1,0,1,1,2017,20.35510463,5.81641286,16.68008548046627,0.14437446969535253,1.7042685200265373,53.875381507976506,34.03387756817812
538,8,3,1,1,1,0,1,1,2017,21.303014938968126,5.283490332427313,16.68064083421704,0.14440616483832938,1.7043249215853467,53.87535345075317,34.03377433130945
