,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Crime Incidents | Homicides,Diabetes and Obesity | Diabetes Deaths,"Housing | Homeless, Total",Language and Nativity | Foreign Born Population,Population | Population Density,"Sexually Transmitted Disease | Syphilis, Newborns"
4690,0,0,2,1,1,1,1,1,2017,1.3044380990783062,5.858471413,23.89786177,799.860233128866,36.80207875207216,28584.2409747159,14.220645185695725
4691,0,4,0,1,1,1,1,1,2017,1.3044380990783062,1.000537787,14.01410669,799.860233128866,36.80207875207216,28584.2409747159,14.220645185695725
4692,0,4,1,1,1,1,1,1,2017,1.3044863468095502,0.685188517,11.45245304,797.8522739620888,36.80193976302686,28584.274917888368,14.23008404808141
4693,0,4,2,1,1,1,1,1,2017,1.3044863468095502,1.405988727,17.11963239,797.8522739620888,36.80193976302686,28584.274917888368,14.23008404808141
4694,0,2,0,1,1,1,1,1,2017,1.3044380990783062,8.910136658,35.59330462,799.860233128866,36.80207875207216,28584.2409747159,14.220645185695725
4695,0,2,1,1,1,1,1,1,2017,1.3044863468095502,2.530748397,30.57017064,797.8522739620888,36.80193976302686,28584.274917888368,14.23008404808141
4696,0,2,2,1,1,1,1,1,2017,1.3044863468095502,16.19284175,43.26975905,797.8522739620888,36.80193976302686,28584.274917888368,14.23008404808141
4697,0,3,0,1,1,1,1,1,2017,1.3044380990783062,3.189261801,21.04926863,799.860233128866,36.80207875207216,28584.2409747159,14.220645185695725
4698,0,3,1,1,1,1,1,1,2017,1.3044863468095502,1.424514125,17.02165645,797.8522739620888,36.80193976302686,28584.274917888368,14.23008404808141
4699,0,3,2,1,1,1,1,1,2017,1.3044863468095502,4.998509161,27.07905388,797.8522739620888,36.80193976302686,28584.274917888368,14.23008404808141
4700,0,5,0,1,1,1,1,1,2017,1.3044380990783062,3.9104513635392095,19.798108586472644,799.860233128866,36.80207875207216,28584.2409747159,14.220645185695725
4701,0,1,0,1,1,1,1,1,2017,1.3044380990783062,1.097969063,11.8160634,799.860233128866,36.80207875207216,28584.2409747159,14.220645185695725
4702,0,1,1,1,1,1,1,1,2017,1.3044863468095502,0.593133049,8.203397611,797.8522739620888,36.80193976302686,28584.274917888368,14.23008404808141
4703,0,1,2,1,1,1,1,1,2017,1.3044863468095502,1.644250305,16.17898251,797.8522739620888,36.80193976302686,28584.274917888368,14.23008404808141
4704,0,0,0,1,1,1,1,1,2018,1.465869692,3.386837145,19.33654699,912.4534776,36.33703672,28697.81109,17.30891865
4705,0,0,1,1,1,1,1,1,2018,1.3449678929216944,1.225831988,15.56103098,879.2303627980979,36.685323057927846,28612.7544352841,13.823139421780692
4706,0,0,2,1,1,1,1,1,2018,1.3449678929216944,5.686431674,24.22684107,879.2303627980979,36.685323057927846,28612.7544352841,13.823139421780692
4707,0,4,0,1,1,1,1,1,2018,1.3449678929216944,0.948663233,13.50733103,879.2303627980979,36.685323057927846,28612.7544352841,13.823139421780692
