,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cardiovascular Disease | Heart Disease Deaths,Deaths | Racial Disparity in Police Killings,"Housing | Homeless, Children",Income-related | Unemployment,Population | Children,Sexually Transmitted Disease | Syphilis Prevalence
2300,11,5,0,2,1,0,0,0,2010,164.52621660182422,1.752187358927356,18.80132805911153,13.57082273,25.146737340923067,8.871435362085728
2301,11,1,0,2,1,0,0,0,2010,200.4396179,1.752187358927356,18.80132805911153,6.177045063,25.146737340923067,8.871435362085728
2302,11,1,1,2,1,0,0,0,2010,163.0187965,1.752185618543403,18.799924925359402,6.788959060631245,25.14673845893586,8.871431967052011
2303,11,1,2,2,1,0,0,0,2010,251.7892181,1.752185618543403,18.799924925359402,6.788959060631245,25.14673845893586,8.871431967052011
2304,11,0,0,2,1,0,0,0,2011,184.5152844,0.635850848,18.2635724909117,9.213272542,29.32696121,6.7
2305,11,0,1,2,1,0,0,0,2011,153.4282636,1.4098591357862604,18.8033280516929,9.005253000372823,25.696542407336562,8.785715852789016
2306,11,0,2,2,1,0,0,0,2011,225.7956711,1.4098591357862604,18.8033280516929,9.005253000372823,25.696542407336562,8.785715852789016
2307,11,4,0,2,1,0,0,0,2011,78.76290424333332,1.4098591357862604,18.8033280516929,6.222814649,25.696542407336562,8.785715852789016
2308,11,4,1,2,1,0,0,0,2011,73.83012734,1.409849572438002,18.800744403584527,6.2924162810559805,25.696556089622817,8.785715069319695
2309,11,4,2,2,1,0,0,0,2011,94.53116654333333,1.409849572438002,18.800744403584527,6.2924162810559805,25.696556089622817,8.785715069319695
2310,11,2,0,2,1,0,0,0,2011,239.7055984,1.4098591357862604,18.8033280516929,15.79168165,25.696542407336562,8.785715852789016
2311,11,2,1,2,1,0,0,0,2011,193.7380026,1.409849572438002,18.800744403584527,15.102536122457622,25.696556089622817,8.785715069319695
2312,11,2,2,2,1,0,0,0,2011,313.5499815,1.409849572438002,18.800744403584527,15.102536122457622,25.696556089622817,8.785715069319695
2313,11,3,0,2,1,0,0,0,2011,116.0686386,1.4098591357862604,18.8033280516929,10.05477343,25.696542407336562,8.785715852789016
2314,11,3,1,2,1,0,0,0,2011,105.9253253,1.409849572438002,18.800744403584527,10.088446113100515,25.696556089622817,8.785715069319695
2315,11,3,2,2,1,0,0,0,2011,123.0265101,1.409849572438002,18.800744403584527,10.088446113100515,25.696556089622817,8.785715069319695
