,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cardiovascular Disease | Cardiovascular Disease Deaths,Deaths | Premature Death,Heat and Disasters | Longer Summers,Income-related | Service Workers,Mental Health | Suicide,Sexually Transmitted Disease | New Gonorrhea Cases
132,20,4,1,2,1,0,0,0,2018,77.30759665,1917.241938,35.46663991973841,31.70746933627233,6.1922573803748,258.6717318267219
133,20,4,2,2,1,0,0,0,2018,145.3405789,2672.56264,35.46663991973841,31.70746933627233,7.85904451,258.6717318267219
134,20,2,0,2,1,0,0,0,2018,273.6968739,8686.236739,35.46666985427715,37.7320906,8.390678603,258.6720350293485
135,20,2,1,2,1,0,0,0,2018,220.5703057,6358.908676,35.46663991973841,43.31136422584988,3.2216529455,258.6717318267219
136,20,2,2,2,1,0,0,0,2018,348.8301656,11178.23347,35.46663991973841,43.31136422584988,13.67011393,258.6717318267219
137,20,3,0,2,1,0,0,0,2018,132.275011,4234.176859,35.46666985427715,42.95802455,5.745662816,258.6720350293485
138,20,3,1,2,1,0,0,0,2018,109.9886457,2901.411393,35.46663991973841,60.225316735035214,3.2604173770769225,258.6717318267219
139,20,3,2,2,1,0,0,0,2018,166.2478178,5538.641195,35.46663991973841,60.225316735035214,9.085463679,258.6717318267219
140,20,5,0,2,1,0,0,0,2018,208.85330077972785,6451.156166910865,35.46666985427715,47.81934913,12.22817446398312,258.6720350293485
141,20,1,0,2,1,0,0,0,2018,163.4517917,4390.807747,35.46666985427715,15.89501276,18.46227444,258.6720350293485
142,20,1,1,2,1,0,0,0,2018,138.3290569,3130.981135,35.46663991973841,24.485213664088338,10.87025705,258.6717318267219
143,20,1,2,2,1,0,0,0,2018,288.0376003,5605.317342,35.46663991973841,24.485213664088338,26.34157935,258.6717318267219
144,20,0,0,2,1,0,0,0,2019,167.487735,4737.148036,50.90238095,25.82047305,12.12415855,215.0
145,20,0,1,2,1,0,0,0,2019,139.5379739,3212.570274,35.46666985427715,37.658662360572244,6.116291631,260.5291962996194
146,20,0,2,2,1,0,0,0,2019,200.5288582,6228.838176,35.46666985427715,37.658662360572244,18.28420204,260.5291962996194
147,20,4,0,2,1,0,0,0,2019,91.01181254,2539.087261,35.46666985427715,15.30616581,6.62799656,260.5291962996194
148,20,4,1,2,1,0,0,0,2019,67.45841814,2118.590622,35.46663991973841,29.36869581795063,5.6740093476251845,260.4288861767442
149,20,4,2,2,1,0,0,0,2019,128.786312,2998.070196,35.46663991973841,29.36869581795063,8.134516254,260.4288861767442
150,20,2,0,2,1,0,0,0,2019,312.1009772,8908.537369,35.46666985427715,37.7320906,8.64355909,260.5291962996194
151,20,2,1,2,1,0,0,0,2019,255.7244346,6006.385267,35.46663991973841,43.39135452676124,3.0799395795000004,260.4288861767442
152,20,2,2,2,1,0,0,0,2019,386.95151,11966.52054,35.46663991973841,43.39135452676124,16.84444399,260.4288861767442
153,20,3,0,2,1,0,0,0,2019,136.3531538,4865.557721,35.46666985427715,42.95802455,5.951522614,260.5291962996194
154,20,3,1,2,1,0,0,0,2019,110.1020748,3205.625094,35.46663991973841,59.94612992194191,2.976541295,260.4288861767442
155,20,3,2,2,1,0,0,0,2019,176.0902044,6501.795734,35.46663991973841,59.94612992194191,8.713094573,260.4288861767442
156,20,5,0,2,1,0,0,0,2019,212.06355798461027,6548.787455447511,35.46666985427715,47.81934913,11.871868075892806,260.5291962996194
157,20,1,0,2,1,0,0,0,2019,168.0183706,4434.762748,35.46666985427715,15.89501276,16.90800954,260.5291962996194
158,20,1,1,2,1,0,0,0,2019,143.128639,3010.877211,35.46663991973841,24.403766992602545,9.347339841,260.4288861767442
159,20,1,2,2,1,0,0,0,2019,269.57047769999997,5811.305694,35.46663991973841,24.403766992602545,24.49747633,260.4288861767442
160,20,0,0,2,1,0,0,0,2020,181.9580167,5387.360535,50.90238095,25.82047305,13.51078191,215.0
161,20,0,1,2,1,0,0,0,2020,153.9600148,3687.53362,36.697169165793134,36.46729545751795,7.006327997,282.0282136131751
162,20,0,2,2,1,0,0,0,2020,213.8677982,7039.252199,36.697169165793134,36.46729545751795,20.13884282,282.0282136131751
163,20,4,0,2,1,0,0,0,2020,110.5835756,2743.868853,36.697169165793134,15.30616581,6.710632459,282.0282136131751
164,20,4,1,2,1,0,0,0,2020,84.34501927,2228.334241,36.69716735091133,30.788139953094344,5.115792497007762,282.02839250533634
165,20,4,2,2,1,0,0,0,2020,160.409906,3322.578596,36.69716735091133,30.788139953094344,6.89692237,282.02839250533634
166,20,2,0,2,1,0,0,0,2020,343.4509314,10201.47868,36.697169165793134,37.7320906,10.11662958,282.0282136131751
167,20,2,1,2,1,0,0,0,2020,266.0768317,7111.775315,36.69716735091133,44.2066460139201,3.6563946190000003,282.02839250533634
168,20,2,2,2,1,0,0,0,2020,444.6474458,13779.18573,36.69716735091133,44.2066460139201,19.39920016,282.02839250533634
169,20,3,0,2,1,0,0,0,2020,151.5454022,5798.836162,36.697169165793134,42.95802455,8.037901669,282.0282136131751
170,20,3,1,2,1,0,0,0,2020,124.5139767,3785.658552,36.69716735091133,59.94612992194191,4.655951868,282.02839250533634
171,20,3,2,2,1,0,0,0,2020,184.2438399,7751.909467,36.69716735091133,59.94612992194191,11.3658046,282.02839250533634
172,20,5,0,2,1,0,0,0,2020,219.17048691469537,7545.689727539334,36.697169165793134,47.81934913,12.742346390202918,282.0282136131751
173,20,1,0,2,1,0,0,0,2020,183.6024274,5046.29093,36.697169165793134,15.89501276,18.58515392,282.0282136131751
174,20,1,1,2,1,0,0,0,2020,158.4137354,3439.034265,36.69716735091133,25.379116532329675,9.79652168,282.02839250533634
175,20,1,2,2,1,0,0,0,2020,209.9669643,6577.909941,36.69716735091133,25.379116532329675,27.30658977,282.02839250533634
176,20,0,0,2,1,0,0,0,2021,186.5484671,5696.924484,50.90238095,25.82047305,13.85397116,215.0
177,20,0,1,2,1,0,0,0,2021,153.6036349,3880.468697,36.697169165793134,35.275928554463654,6.960599415,261.1720240598254
178,20,0,2,2,1,0,0,0,2021,226.4120881,7447.878591,36.697169165793134,35.275928554463654,20.79953391,261.1720240598254
179,20,4,0,2,1,0,0,0,2021,114.3401166,2494.343726,36.697169165793134,15.30616581,6.999029063,261.1720240598254
180,20,4,1,2,1,0,0,0,2021,86.98697987,1675.354543,36.69716735091133,30.788139953094348,4.7378859261269035,261.1717263414841
181,20,4,2,2,1,0,0,0,2021,158.2260534,3364.8524,36.69716735091133,30.788139953094348,9.326864254,261.1717263414841
182,20,2,0,2,1,0,0,0,2021,312.4588842,10873.02174,36.697169165793134,37.7320906,12.53107517,261.1720240598254
183,20,2,1,2,1,0,0,0,2021,250.382829,7835.522716,36.69716735091133,43.39135452676124,4.39466075,261.1717263414841
184,20,2,2,2,1,0,0,0,2021,400.5940159,14204.92894,36.69716735091133,43.39135452676124,21.0828103,261.1717263414841
185,20,3,0,2,1,0,0,0,2021,151.27661,6424.045341,36.697169165793134,42.95802455,9.183314824,261.1720240598254
186,20,3,1,2,1,0,0,0,2021,120.1395728,4061.804812,36.69716735091133,60.60158475926967,5.455759002,261.1717263414841
187,20,3,2,2,1,0,0,0,2021,188.5078647,8692.513783,36.69716735091133,60.60158475926967,12.70351268,261.1717263414841
188,20,5,0,2,1,0,0,0,2021,222.89115511566058,7651.300321358443,36.697169165793134,47.81934913,13.716035871609726,261.1720240598254
189,20,1,0,2,1,0,0,0,2021,192.6687959,5218.61058,36.697169165793134,15.89501276,18.39062445,261.1720240598254
190,20,1,1,2,1,0,0,0,2021,160.5820868,3646.237477,36.69716735091133,24.403766992602545,9.287349266,261.1717263414841
191,20,1,2,2,1,0,0,0,2021,229.5199705,6689.93702,36.69716735091133,24.403766992602545,27.33118344,261.1717263414841
192,20,0,0,2,1,0,0,0,2022,191.8919718,5992.813578,50.90238095,25.82047305,15.05039707,215.0
193,20,0,1,2,1,0,0,0,2022,155.1720902,4096.559014,36.697169165793134,35.43789854535451,7.681209322,284.4423889792821
194,20,0,2,2,1,0,0,0,2022,241.7813765,7816.728708,36.697169165793134,35.43789854535451,22.49097056,284.4423889792821
195,20,4,0,2,1,0,0,0,2022,120.1819882,2462.842147,36.697169165793134,15.30616581,7.182078133,284.4423889792821
196,20,4,1,2,1,0,0,0,2022,83.2577415,1570.408974,36.69716735091133,32.070408122622545,4.942953236938736,284.4426230407411
197,20,4,2,2,1,0,0,0,2022,200.4643014,3456.759707,36.69716735091133,32.070408122622545,12.036847261826088,284.4426230407411
198,20,2,0,2,1,0,0,0,2022,291.7600797,11823.62534,36.697169165793134,37.7320906,11.03583666,284.4423889792821
199,20,2,1,2,1,0,0,0,2022,218.0248452,8769.693057,36.69716735091133,43.0620069850078,4.849114562,284.4426230407411
200,20,2,2,2,1,0,0,0,2022,428.7119922,15255.77485,36.69716735091133,43.0620069850078,16.83642956,284.4426230407411
201,20,3,0,2,1,0,0,0,2022,155.2360002,6705.408565,36.697169165793134,42.95802455,10.84251802,284.4423889792821
202,20,3,1,2,1,0,0,0,2022,126.8206707,4254.342401,36.69716735091133,60.46056260088618,5.697265508,284.4426230407411
203,20,3,2,2,1,0,0,0,2022,186.7980824,9016.043039,36.69716735091133,60.46056260088618,15.56133571,284.4426230407411
204,20,5,0,2,1,0,0,0,2022,222.41169006127186,7919.097220394245,36.697169165793134,47.81934913,13.73102091563623,284.4423889792821
205,20,1,0,2,1,0,0,0,2022,201.6832832,5542.614158,36.697169165793134,15.89501276,20.23693488,284.4423889792821
206,20,1,1,2,1,0,0,0,2022,164.7780105,3904.941923,36.69716735091133,24.403766992602545,10.87509555,284.4426230407411
207,20,1,2,2,1,0,0,0,2022,252.3075762,7064.474928,36.69716735091133,24.403766992602545,29.56352986,284.4426230407411
208,24,0,0,2,0,0,0,1,2010,320.6322485,11316.21026,36.27619048,38.87906518,9.109147606,509.3
209,24,0,1,2,0,0,0,1,2010,257.9604781,8468.506212,31.711078482541268,40.53249373176944,2.557636701,385.9046767922319
210,24,0,2,2,0,0,0,1,2010,409.2692293,14533.2105,31.711078482541268,40.53249373176944,16.90927413,385.9046767922319
211,24,4,0,2,0,0,0,1,2010,144.6161304,5339.982932,31.711078482541268,22.49429079,8.897122984904444,385.9046767922319
212,24,4,1,2,0,0,0,1,2010,142.1023493,4344.238031,31.71559887293684,25.848236913857413,5.590331989511144,385.8532450251487
213,24,4,2,2,0,0,0,1,2010,241.3552242619604,6626.597748,31.71559887293684,25.848236913857413,12.048524825388226,385.8532450251487
214,24,2,0,2,0,0,0,1,2010,342.9849324,13348.74555,31.711078482541268,47.40275588,5.52205956,385.9046767922319
215,24,2,1,2,0,0,0,1,2010,278.80885,9636.23773,31.71559887293684,48.560708437194094,3.0479367,385.8532450251487
216,24,2,2,2,0,0,0,1,2010,436.7015341,17801.55578,31.71559887293684,48.560708437194094,11.63599572,385.8532450251487
217,24,3,0,2,0,0,0,1,2010,55.10161012,3658.139162,31.711078482541268,65.89023369,5.502458357323547,385.9046767922319
218,24,3,1,2,0,0,0,1,2010,117.64390650235296,1384.517426,31.71559887293684,69.16168452292828,1.94671538112361,385.8532450251487
219,24,3,2,2,0,0,0,1,2010,161.20413432941177,5450.970944,31.71559887293684,69.16168452292828,9.849934987619667,385.8532450251487
220,24,5,0,2,0,0,0,1,2010,309.8546693980017,10688.775172377016,31.711078482541268,71.61749746,9.457697306581677,385.9046767922319
221,24,1,0,2,0,0,0,1,2010,301.4947978,8957.792182,31.711078482541268,23.44278837,17.75728689,385.9046767922319
222,24,1,1,2,0,0,0,1,2010,234.1945643,7033.381583,31.71559887293684,24.31109600017457,6.756980698,385.8532450251487
223,24,1,2,2,0,0,0,1,2010,291.6420421,10826.90481,31.71559887293684,24.31109600017457,28.99206694,385.8532450251487
224,24,0,0,2,0,0,0,1,2011,317.7078304,11303.82291,36.27619048,38.87906518,9.093739674,406.1
225,24,0,1,2,0,0,0,1,2011,257.4755181,8377.073056,31.719025680866668,41.821377094760635,3.048871278,385.8111284933085
226,24,0,2,2,0,0,0,1,2011,402.7611084,14594.98865,31.719025680866668,41.821377094760635,16.21446892,385.8111284933085
227,24,4,0,2,0,0,0,1,2011,193.7123939,4927.802342,31.719025680866668,22.49429079,9.259621399608577,385.8111284933085
228,24,4,1,2,0,0,0,1,2011,184.2165056,4273.118921,31.71967248782532,25.8325566886355,5.928734546146366,385.80558091968646
229,24,4,2,2,0,0,0,1,2011,215.4923986,5700.349547,31.71967248782532,25.8325566886355,12.751940280953182,385.80558091968646
230,24,2,0,2,0,0,0,1,2011,342.9840054,13327.25004,31.719025680866668,47.40275588,6.904271271,385.8111284933085
231,24,2,1,2,0,0,0,1,2011,282.9314091,9504.337251,31.71967248782532,48.55676663365502,2.418385808,385.80558091968646
232,24,2,2,2,0,0,0,1,2011,429.0806166,17913.32377,31.71967248782532,48.55676663365502,13.72625994,385.80558091968646
233,24,3,0,2,0,0,0,1,2011,93.15315532,4014.173991,31.719025680866668,65.89023369,5.50228649013754,385.8111284933085
234,24,3,1,2,0,0,0,1,2011,95.11767126,1771.768585,31.71967248782532,69.13917816174622,1.9429114680157036,385.80558091968646
235,24,3,2,2,0,0,0,1,2011,114.2758072,5869.785726,31.71967248782532,69.13917816174622,9.851545235323663,385.80558091968646
236,24,5,0,2,0,0,0,1,2011,309.8362696074586,10513.209606976314,31.719025680866668,71.61749746,9.457903496244617,385.8111284933085
237,24,1,0,2,0,0,0,1,2011,295.1389623,8816.157297,31.719025680866668,23.44278837,15.54907865,385.8111284933085
238,24,1,1,2,0,0,0,1,2011,227.1340281,6865.814505,31.71967248782532,24.302280573518672,7.275477077,385.80558091968646
239,24,1,2,2,0,0,0,1,2011,375.8950516,10706.30712,31.71967248782532,24.302280573518672,24.09669575,385.80558091968646
240,24,0,0,2,0,0,0,1,2012,331.5720182,11285.604,36.27619048,38.87906518,8.797326634,311.8
241,24,0,1,2,0,0,0,1,2012,269.7176473,8334.53736,31.719025680866668,40.32385769267891,3.056996562,351.1933745759295
242,24,0,2,2,0,0,0,1,2012,419.4091391,14621.57973,31.719025680866668,40.32385769267891,15.63800317,351.1933745759295
243,24,4,0,2,0,0,0,1,2012,233.661953,4386.016414,31.719025680866668,22.49429079,9.777696704761592,351.1933745759295
244,24,4,1,2,0,0,0,1,2012,161.29220635847824,4241.084824,31.71967248782532,25.11761143292116,6.491292421875581,351.19667739433464
