,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Low Birthweight,Deaths | Deaths from All Causes,Education | College Graduates,Housing | Renters vs. Owners,Language and Nativity | Primarily Speak English,Race/Ethnicity | Minority Population,Substance Use | Drug Overdose Deaths
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,13.35436383,962.2565658,24.7065265,2.305767138,76.89004116800001,49.646408706,18.22681633
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,13.644557971999998,793.9568269,21.651138322,1.7982737686,76.89004116800001,49.646408706,14.52177974
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,13.644557971999998,1304.292087,21.651138322,1.7982737686,76.89004116800001,49.646408706,22.22791588
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,7.016150384,584.3544348,23.76047276,1.866105631,76.89004116800001,49.646408706,6.793025847
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,6.8566964664,527.7562919,16.9570023598,1.4434909418,76.89004116800001,49.646408706,4.589673057
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,6.8566964664,646.4998728,16.9570023598,1.4434909418,76.89004116800001,49.646408706,9.00649633
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,8.099117629,747.19307068,30.239622,1.403755869,76.89004116800001,49.646408706,14.522220617599999
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,6.456156826,694.4761056,62.56493564,0.91266175,76.89004116800001,49.646408706,16.65857565
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,7.1203951784,601.0888106,45.922930044000005,0.57841047,76.89004116800001,49.646408706,14.04493152
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,7.1203951784,809.9094367,45.922930044000005,0.57841047,76.89004116800001,49.646408706,19.08419888
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,7.738308815,652.6990275,48.9679299,1.209712147,67.57910636,51.43787913,12.10463835
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,8.9044614092,560.7802708,35.700259654,0.8434393523999999,76.890041168,49.646408706,9.819062198
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,8.9044614092,776.8150109,35.700259654,0.8434393523999999,76.890041168,49.646408706,14.3055465
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,8.892875448,365.0207249,73.45327199,1.260172745,76.890041168,49.646408706,20.8860283224
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,9.1306993362,336.3162391,51.573985352,0.8126012697999998,76.890041168,49.646408706,17.0117496914
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,9.1306993362,410.1407932,51.573985352,0.8126012697999998,76.890041168,49.646408706,19.0522143864
