,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Crime Incidents | Homicides,Diabetes and Obesity | Diabetes Deaths,"Housing | Homeless, Total",Language and Nativity | Foreign Born Population,Population | Population Density,"Sexually Transmitted Disease | Syphilis, Newborns"
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,0.4621030866000001,4.571498866,22.2969813,168.266681096,14.1780809816,2270.033691,22.619999999999997
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,0.4621030866000001,12.020744253461348,14.80031707,168.266681096,14.1780809816,2270.033691,22.619999999999997
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,0.4621030866000001,4.236527348,28.651462562859425,168.266681096,14.1780809816,2270.033691,22.619999999999997
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,0.4621030866000001,25.418753889199998,41.88896381781216,168.266681096,14.1780809816,2270.033691,22.619999999999997
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,0.4621030866000001,8.500074276,31.93022254,168.266681096,14.1780809816,2270.033691,22.619999999999997
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,0.4621030866000001,6.01346589475,23.87192639,168.266681096,14.1780809816,2270.033691,22.619999999999997
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,0.4621030866000001,13.52142777,52.49401425,168.266681096,14.1780809816,2270.033691,22.619999999999997
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,0.4621030866000001,3.112928615,28.05077739,168.266681096,14.1780809816,2270.033691,22.619999999999997
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,0.4621030866000001,2.251930615,21.31383296,168.266681096,14.1780809816,2270.033691,22.619999999999997
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,0.4621030866000001,4.972998605,37.09295724,168.266681096,14.1780809816,2270.033691,22.619999999999997
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,0.4621030866000001,5.3086685752,27.899926135999998,168.266681096,14.1780809816,2270.033691,22.619999999999997
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,0.4621030866000001,2.034608206,11.60267593,168.266681096,14.1780809816,2270.033691,22.619999999999997
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,0.4621030866000001,2.9473010862500004,8.144162393,168.266681096,14.1780809816,2270.033691,22.619999999999997
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,0.4621030866000001,2.827462536,16.0099036,168.266681096,14.1780809816,2270.033691,22.619999999999997
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,1.326729725,3.077550974,15.25675457,173.0433186,18.40232259,2858.310525,12.5
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,0.4621030866,1.595880421,11.01483816,153.25880798600002,14.1780809816,2270.0336909999996,25.46
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,0.4621030866,4.537603717,20.62129129,153.25880798600002,14.1780809816,2270.0336909999996,25.46
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,0.4621030866,13.637279755019057,16.26549226,153.25880798600002,14.1780809816,2270.0336909999996,25.46
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,0.4621030866,3.8170669952,28.706584464792233,153.25880798600002,14.1780809816,2270.0336909999996,25.46
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,0.4621030866,29.0951673418,45.93628162,153.25880798600002,14.1780809816,2270.0336909999996,25.46
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,0.4621030866,9.610898642,27.04517649,153.25880798600002,14.1780809816,2270.0336909999996,25.46
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,0.4621030866,6.8164908650000005,33.746072989999995,153.25880798600002,14.1780809816,2270.0336909999996,25.46
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,0.4621030866,14.77947049,36.92663028,153.25880798600002,14.1780809816,2270.0336909999996,25.46
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,0.4621030866,4.12238359,25.30218879,153.25880798600002,14.1780809816,2270.0336909999996,25.46
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,0.4621030866,2.104326032,17.42521264,153.25880798600002,14.1780809816,2270.0336909999996,25.46
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,0.4621030866,6.001757149,36.0536352,153.25880798600002,14.1780809816,2270.0336909999996,25.46
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,0.4621030866,13.845273819400001,32.867086774,153.25880798600002,14.1780809816,2270.0336909999996,25.46
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,0.4621030866,1.78189592,10.89626412,153.25880798600002,14.1780809816,2270.0336909999996,25.46
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,0.4621030866,2.744200577333334,7.471841506,153.25880798600002,14.1780809816,2270.0336909999996,25.46
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,0.4621030866,2.497427123,14.83481726,153.25880798600002,14.1780809816,2270.0336909999996,25.46
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,0.899629721,3.141880239,15.60286736,166.5562498,18.29885556,2989.147233,50.0
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,0.3331442168,1.362341117,10.19097085,140.78995317800002,14.601088064599997,2394.1232191999998,40.599999999999994
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,0.3331442168,4.910931823,22.20097296,140.78995317800002,14.601088064599997,2394.1232191999998,40.599999999999994
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,0.3331442168,11.084441137221397,11.95857965,140.78995317800002,14.601088064599997,2394.1232191999998,40.599999999999994
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,0.3331442168,2.6348427873999998,28.807997709027166,140.78995317800002,14.601088064599997,2394.1232191999998,40.599999999999994
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,0.3331442168,9.2725914478,32.65678924,140.78995317800002,14.601088064599997,2394.1232191999998,40.599999999999994
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,0.3331442168,8.564493993,28.86522623,140.78995317800002,14.601088064599997,2394.1232191999998,40.599999999999994
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,0.3331442168,7.3584022135,37.68121832,140.78995317800002,14.601088064599997,2394.1232191999998,40.599999999999994
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,0.3331442168,13.76920502,44.81215796,140.78995317800002,14.601088064599997,2394.1232191999998,40.599999999999994
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,0.3331442168,4.085394913,25.45486938,140.78995317800002,14.601088064599997,2394.1232191999998,40.599999999999994
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,0.3331442168,2.498139359788715,18.20149668,140.78995317800002,14.601088064599997,2394.1232191999998,40.599999999999994
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,0.3331442168,6.086980483,35.58162048,140.78995317800002,14.601088064599997,2394.1232191999998,40.599999999999994
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,0.3331442168,11.3064599074,22.289100192,140.78995317800002,14.601088064599997,2394.1232191999998,40.599999999999994
141,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,0.3331442168,2.064368288,11.68054769,140.78995317800002,14.601088064599997,2394.1232191999998,40.599999999999994
142,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,0.3331442168,1.9958941066666667,13.9589965735,140.78995317800002,14.601088064599997,2394.1232191999998,40.599999999999994
