,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Breast Cancer Deaths,Deaths | Injury Deaths,"Health Insurance | Uninsured, All Ages",Income Inequality | Household Income Inequality,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Population | Population Density,"Respiratory Infection | COVID-19 Vaccination, Seniors",Transportation | Lack of Car
5308,3,5,0,1,0,1,1,1,2016,24.607486646861176,99.0778740174458,13.55809317,-0.1143153051319686,3.2891930151613065,11743.795599076226,84.78620217073642,30.127816903803236
5309,3,1,0,1,0,1,1,1,2016,20.9174467,115.5700539,7.142357751,-0.1143153051319686,3.2891930151613065,11743.795599076226,84.78620217073642,30.127816903803236
5310,3,1,1,1,0,1,1,1,2016,21.790105893358785,72.45867899,6.475178820516423,-0.11421625919304496,3.2898259476948613,11743.87676121011,84.7809982115744,30.12641269577286
5311,3,1,2,1,0,1,1,1,2016,21.790105893358785,160.8991247,6.475178820516423,-0.11421625919304496,3.2898259476948613,11743.87676121011,84.7809982115744,30.12641269577286
5312,3,0,0,1,0,1,1,1,2017,24.20311746,108.9151862,10.59547777,-0.169812948,2.892972753,11698.31865,86.06105879186705,30.9146259
5313,3,0,1,1,0,1,1,1,2017,24.03574429385924,54.41118067,9.20428363931454,-0.0863317862826593,3.082183823259688,11766.726393897723,86.05117390411729,29.73108502046479
5314,3,0,2,1,0,1,1,1,2017,24.03574429385924,171.1529086,9.20428363931454,-0.0863317862826593,3.082183823259688,11766.726393897723,86.05117390411729,29.73108502046479
5315,3,4,0,1,0,1,1,1,2017,8.849199699,29.95354067,14.39002703,-0.0863317862826593,3.082183823259688,11766.726393897723,86.05117390411729,29.73108502046479
5316,3,4,1,1,0,1,1,1,2017,10.362924759528845,15.82949189,11.967032357097962,-0.08629847183502343,3.082250811036958,11766.753693065048,86.05190220613659,29.73061271018729
5317,3,4,2,1,0,1,1,1,2017,10.362924759528845,46.17092129,11.967032357097962,-0.08629847183502343,3.082250811036958,11766.753693065048,86.05190220613659,29.73061271018729
5318,3,2,0,1,0,1,1,1,2017,30.42672474,113.5812154,10.68890733,-0.0863317862826593,3.082183823259688,11766.726393897723,86.05117390411729,29.73108502046479
5319,3,2,1,1,0,1,1,1,2017,30.23411068192613,48.29411137,8.860053586401719,-0.08629847183502343,3.082250811036958,11766.753693065048,86.05190220613659,29.73061271018729
5320,3,2,2,1,0,1,1,1,2017,30.23411068192613,194.6710541,8.860053586401719,-0.08629847183502343,3.082250811036958,11766.753693065048,86.05190220613659,29.73061271018729
5321,3,3,0,1,0,1,1,1,2017,17.20972302,105.2797495,17.41065151,-0.0863317862826593,3.082183823259688,11766.726393897723,86.05117390411729,29.73108502046479
5322,3,3,1,1,0,1,1,1,2017,14.799755806494453,38.1955999,16.102580216008406,-0.08629847183502343,3.082250811036958,11766.753693065048,86.05190220613659,29.73061271018729
5323,3,3,2,1,0,1,1,1,2017,14.799755806494453,176.8724566,16.102580216008406,-0.08629847183502343,3.082250811036958,11766.753693065048,86.05190220613659,29.73061271018729
5324,3,5,0,1,0,1,1,1,2017,24.03574429385924,106.7307406644015,13.55809317,-0.0863317862826593,3.082183823259688,11766.726393897723,86.05117390411729,29.73108502046479
5325,3,1,0,1,0,1,1,1,2017,21.14475854,127.3703188,7.142357751,-0.0863317862826593,3.082183823259688,11766.726393897723,86.05117390411729,29.73108502046479
5326,3,1,1,1,0,1,1,1,2017,21.347561732638642,79.59924333,6.138767881020399,-0.08629847183502343,3.082250811036958,11766.753693065048,86.05190220613659,29.73061271018729
5327,3,1,2,1,0,1,1,1,2017,21.347561732638642,177.0216048,6.138767881020399,-0.08629847183502343,3.082250811036958,11766.753693065048,86.05190220613659,29.73061271018729
5328,3,0,0,1,0,1,1,1,2018,23.35200766,116.3052544,7.346720838,0.025134685,2.892972753,11858.0664,87.11421370974209,28.15078687
5329,3,0,1,1,0,1,1,1,2018,23.5720412041145,56.4510068,8.737914968685462,-0.05834647671734069,3.0795469031351552,11789.65865610228,87.00119788481987,29.334327749535216
5330,3,0,2,1,0,1,1,1,2018,23.5720412041145,184.7135459,8.737914968685462,-0.05834647671734069,3.0795469031351552,11789.65865610228,87.00119788481987,29.334327749535216
5331,3,4,0,1,0,1,1,1,2018,10.57866211,35.51637251,8.73177951,-0.05834647671734069,3.0795469031351552,11789.65865610228,87.00119788481987,29.334327749535216
5332,3,4,1,1,0,1,1,1,2018,10.3090260791172,19.60181913,11.15477418290204,-0.05837979116497658,3.0808587376002623,11789.631356934955,86.98537485561711,29.33480005981271
5333,3,4,2,1,0,1,1,1,2018,10.3090260791172,53.41218105,11.15477418290204,-0.05837979116497658,3.0808587376002623,11789.631356934955,86.98537485561711,29.33480005981271
5334,3,2,0,1,0,1,1,1,2018,29.92322953,125.2626359,6.418114961,-0.05834647671734069,3.0795469031351552,11789.65865610228,87.00119788481987,29.334327749535216
5335,3,2,1,1,0,1,1,1,2018,29.456940120423653,53.95639833,8.24696870459828,-0.05837979116497658,3.0808587376002623,11789.631356934955,86.98537485561711,29.33480005981271
5336,3,2,2,1,0,1,1,1,2018,29.456940120423653,214.0840258,8.24696870459828,-0.05837979116497658,3.0808587376002623,11789.631356934955,86.98537485561711,29.33480005981271
5337,3,3,0,1,0,1,1,1,2018,17.6281158,117.9108334,14.35600544,-0.05834647671734069,3.0795469031351552,11789.65865610228,87.00119788481987,29.334327749535216
5338,3,3,1,1,0,1,1,1,2018,15.025360806672053,43.5088923,15.6640767339916,-0.05837979116497658,3.0808587376002623,11789.631356934955,86.98537485561711,29.33480005981271
5339,3,3,2,1,0,1,1,1,2018,15.025360806672053,197.6069098,15.6640767339916,-0.05837979116497658,3.0808587376002623,11789.631356934955,86.98537485561711,29.33480005981271
