,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Birth Control | Teen Birth Control,Crime Incidents | Homicides,Diabetes and Obesity | Diabetes Deaths,"Housing | Homeless, Children",Income-related | Unemployment,Oral Health | Dental Care,"Racial Segregation Indices | Racial Segregation, White and Hispanic",Sexually Transmitted Disease | Syphilis Prevalence
31,20,1,2,2,1,0,0,0,2011,9.479479736392502,2.626464997,15.62922347,17.86768153533404,6.5832543670709445,58.857147950578025,51.95631411041525,9.042852049421981
32,20,0,0,2,1,0,0,0,2012,18.25,3.026070084,17.29958833,18.834011479230774,7.334555582,62.4,49.97393478,12.5
33,20,0,1,2,1,0,0,0,2012,17.00981715118044,2.026344483,16.07575197,18.79984941552445,8.513014450969623,58.857153043128605,51.57688334226137,9.271425306689556
34,20,0,2,2,1,0,0,0,2012,11.017057415426157,3.986555067,18.4084847,18.79984941552445,8.513014450969623,58.857153043128605,51.57688334226137,9.271425306689556
35,20,4,0,2,1,0,0,0,2012,18.441851432168843,3.7360206510379697,23.6615856,18.79984941552445,6.419018225,58.857153043128605,51.57688334226137,9.271425306689556
36,20,4,1,2,1,0,0,0,2012,16.925811444683944,2.8936072346649544,14.54684835792933,18.797041923540807,6.081167547476503,58.85714795057802,51.5768832754222,9.271426938917301
37,20,4,2,2,1,0,0,0,2012,12.093566433843085,4.104052970398369,24.64654857732767,18.797041923540807,6.081167547476503,58.85714795057802,51.5768832754222,9.271426938917301
38,20,2,0,2,1,0,0,0,2012,16.393112802615956,7.928505934,30.74574324,18.79984941552445,12.96263762,58.857153043128605,51.57688334226137,9.271425306689556
39,20,2,1,2,1,0,0,0,2012,17.08011124964461,7.19236432325,28.68442129,18.797041923540807,14.43136622058373,58.85714795057802,51.5768832754222,9.271426938917301
40,20,2,2,2,1,0,0,0,2012,13.224946967639056,9.976137266,34.35218382,18.797041923540807,14.43136622058373,58.85714795057802,51.5768832754222,9.271426938917301
41,20,3,0,2,1,0,0,0,2012,21.57348642748874,3.94585833,30.5696974,18.79984941552445,9.00269075,58.857153043128605,51.57688334226137,9.271425306689556
42,20,3,1,2,1,0,0,0,2012,18.14755078842479,3.05755132,29.62574205,18.797041923540807,9.406591483037403,58.85714795057802,51.5768832754222,9.271426938917301
43,20,3,2,2,1,0,0,0,2012,14.717314652900265,4.796393041,30.72602482,18.797041923540807,9.406591483037403,58.85714795057802,51.5768832754222,9.271426938917301
44,20,5,0,2,1,0,0,0,2012,18.441851432168843,6.831364705130108,23.011236565989684,18.79984941552445,7.829457364,58.857153043128605,51.57688334226137,9.271425306689556
45,20,1,0,2,1,0,0,0,2012,7.987505040655952,2.026941896,12.49803707,18.79984941552445,5.62352146,58.857153043128605,51.57688334226137,9.271425306689556
46,20,1,1,2,1,0,0,0,2012,13.51115747820865,2.5028787563333332,11.19251351,18.797041923540807,6.335025888492037,58.85714795057802,51.5768832754222,9.271426938917301
