,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Preterm Births,Deaths | Deaths from All Causes,Education | College Graduates,Housing | Owner Occupied Housing,Language and Nativity | Primarily Speak Chinese,Physical Activity | Teen Physical Education,Respiratory Disease | Teen Asthma,Substance Use | Adult Smoking
1692,22,5,0,3,1,0,0,0,2011,8.824984223549052,699.8232205900848,17.75064569,34.16761471,4.118122042772917,58.057051703962976,23.15711151536179,16.828536953242555
1693,22,1,0,3,1,0,0,0,2011,7.888435993069096,730.6612515,58.2756255,55.89825503,4.118122042772917,74.2,18.6,16.828536953242555
1694,22,1,1,3,1,0,0,0,2011,7.890671750786988,600.5381666,51.15972281852405,58.27514948150388,4.121109316168563,64.25656618124482,21.53858048418659,16.41427983727201
1695,22,1,2,3,1,0,0,0,2011,7.890671750786988,890.7181343,51.15972281852405,58.27514948150388,4.121109316168563,59.648179969366794,22.721760665646485,16.41427983727201
1696,22,0,0,3,1,0,0,0,2012,8.54797734345173,733.1293373,42.24469366,50.41361768,3.8684311741538457,54.73333333333333,22.3,17.7
1697,22,0,1,3,1,0,0,0,2012,8.545160808347838,608.0416114,42.09139509330502,50.48872771121474,4.123303912005596,65.71612157257022,21.67011536885725,16.828536953242555
1698,22,0,2,3,1,0,0,0,2012,8.545160808347838,883.1874284,42.09139509330502,50.48872771121474,4.123303912005596,58.27001531675499,23.53761200149213,16.828536953242555
1699,22,4,0,3,1,0,0,0,2012,8.691797937632574,490.1067372,47.69880366,43.93844614,4.123303912005596,57.7883714962115,20.327267448966715,16.828536953242555
1700,22,4,1,3,1,0,0,0,2012,8.683838841698831,422.5334818,41.78751110598258,52.98713902106044,4.123770988901788,59.90390135089018,21.179582102205185,16.828554189331225
1701,22,4,2,3,1,0,0,0,2012,8.683838841698831,579.2872303,41.78751110598258,52.98713902106044,4.123770988901788,56.41692032972313,21.41689778622456,16.828554189331225
1702,22,2,0,3,1,0,0,0,2012,10.558154653353057,902.8000885,22.0174563,39.88963343,4.123303912005596,55.30746006131148,29.553669529930687,16.828536953242555
1703,22,2,1,3,1,0,0,0,2012,10.589187004755933,764.5635676,20.810079875311967,33.21203612882393,4.123770988901788,56.32510268228201,25.72197485481064,16.828554189331225
1704,22,2,2,3,1,0,0,0,2012,10.589187004755933,1065.293396,20.810079875311967,33.21203612882393,4.123770988901788,52.89342199396292,25.95929053883001,16.828554189331225
1705,22,3,0,3,1,0,0,0,2012,8.858054249730376,743.9064954,11.13751828,41.18382146,4.123303912005596,58.91579121245254,21.94004919281223,16.828536953242555
1706,22,3,1,3,1,0,0,0,2012,8.857989918361167,654.5265433,16.079946844814458,36.64025567479496,4.123770988901788,58.07141455819208,21.95633027797575,16.828554189331225
1707,22,3,2,3,1,0,0,0,2012,8.857989918361167,867.9014325,16.079946844814458,36.64025567479496,4.123770988901788,55.45541377938035,22.521581411361264,16.828554189331225
1708,22,5,0,3,1,0,0,0,2012,8.756441763954333,717.4495413942608,17.75064569,34.16761471,4.123303912005596,55.25712849202855,23.371389394202232,16.828536953242555
1709,22,1,0,3,1,0,0,0,2012,7.881750455211642,721.5737808,58.2756255,55.89825503,4.123303912005596,67.31652401125903,20.75258067035577,16.828536953242555
1710,22,1,1,3,1,0,0,0,2012,7.889497512714673,595.2747692,48.566562280840046,58.957530187124306,4.123770988901788,61.24992755226129,20.820368903260434,16.828554189331225
1711,22,1,2,3,1,0,0,0,2012,7.889497512714673,878.7002506,48.566562280840046,58.957530187124306,4.123770988901788,58.09474852818199,21.904851164808996,16.828554189331225
1712,22,0,0,3,1,0,0,0,2013,8.489548098518519,733.6041314,46.4940968,50.08459177,0.599261793,57.0,22.3,17.7
1713,22,0,1,3,1,0,0,0,2013,8.467578775223755,606.3000838,40.375581326920674,50.5630303972597,4.1242104581789745,73.7,23.2,16.828536953242555
1714,22,0,2,3,1,0,0,0,2013,8.467578775223755,890.2877331,40.375581326920674,50.5630303972597,4.1242104581789745,69.8,27.5,16.828536953242555
1715,22,4,0,3,1,0,0,0,2013,8.77057468137037,467.3966223,49.69524352,46.94830335,4.1242104581789745,71.2,26.2,16.828536953242555
1716,22,4,1,3,1,0,0,0,2013,8.767130859012081,395.5415952,44.30322053277848,52.931285846534806,4.124225656414312,61.671239805180335,20.794788256641418,16.828554189331225
1717,22,4,2,3,1,0,0,0,2013,8.767130859012081,867.9279257,44.30322053277848,52.931285846534806,4.124225656414312,56.967898620495646,21.411614786957944,16.828554189331225
1718,22,2,0,3,1,0,0,0,2013,10.192130732370371,922.340973,22.99955245,37.10598263,4.1242104581789745,62.9,30.5,16.828536953242555
1719,22,2,1,3,1,0,0,0,2013,10.191402823003342,773.4089779,23.885554818987757,30.072678532396317,4.124225656414312,62.13165529247208,24.8246085166042,16.828554189331225
1720,22,2,2,3,1,0,0,0,2013,10.191402823003342,1094.733732,23.885554818987757,30.072678532396317,4.124225656414312,57.4283141077874,25.959052593892395,16.828554189331225
1721,22,3,0,3,1,0,0,0,2013,8.839141359333334,749.7654119,13.53287112,41.13618116,4.1242104581789745,63.8,21.3,16.828536953242555
1722,22,3,1,3,1,0,0,0,2013,8.834413214026002,615.2905781,21.536348293640884,35.83033201799957,4.124225656414312,61.69142710893939,21.94825725769572,16.828554189331225
1723,22,3,2,3,1,0,0,0,2013,8.834413214026002,906.7153992,21.536348293640884,35.83033201799957,4.124225656414312,56.988085924254705,22.510597730436274,16.828554189331225
1724,22,5,0,3,1,0,0,0,2013,8.494430632884606,706.3434159489265,18.912265,37.27128083,4.1242104581789745,56.22859258446705,23.37138939420224,16.828536953242555
1725,22,1,0,3,1,0,0,0,2013,7.647284755481484,716.1691782,62.82110894,55.44804625,4.1242104581789745,79.4,26.1,16.828536953242555
1726,22,1,1,3,1,0,0,0,2013,7.612699995720572,594.5650472,55.95789600040229,57.392891412809355,4.124225656414312,65.67020426983997,20.679967089105055,16.828554189331225
1727,22,1,2,3,1,0,0,0,2013,7.612699995720572,866.0152288,55.95789600040229,57.392891412809355,4.124225656414312,60.96686308515526,21.814411166393246,16.828554189331225
1728,22,0,0,3,1,0,0,0,2014,8.580135019799998,726.9388933,46.4940968,50.08459177,0.599261793,57.0,22.3,17.7
1729,22,0,1,3,1,0,0,0,2014,8.579809596645026,601.5256578,46.14859615777863,49.378917573136,4.124210458178974,61.9226068178494,22.56361446243561,16.82853695324255
1730,22,0,2,3,1,0,0,0,2014,8.579809596645026,882.5619868,46.14859615777863,49.378917573136,4.124210458178974,55.31638198195174,23.702606244715987,16.82853695324255
1731,22,4,0,3,1,0,0,0,2014,8.847065032699998,463.3290575,49.69524352,46.94830335,4.124210458178974,54.817564438902494,20.092672614909183,16.82853695324255
1732,22,4,1,3,1,0,0,0,2014,8.68422634539458,350.1976765,44.562958608970334,52.771606523536654,4.124225656414312,57.091175046814904,22.5686924192537,16.828554189331225
1733,22,4,2,3,1,0,0,0,2014,8.68422634539458,618.24573174,44.562958608970334,52.771606523536654,4.124225656414312,53.826122975538894,22.57656645717917,16.828554189331225
1734,22,2,0,3,1,0,0,0,2014,10.0518191245,933.837474,22.99955245,37.10598263,4.124210458178974,53.350192983553264,29.93671691250991,16.82853695324255
1735,22,2,1,3,1,0,0,0,2014,9.992648669686409,770.3230318,23.22699526677415,30.28704077174409,4.124225656414312,57.31709437198029,27.93057485976105,16.828554189331225
1736,22,2,2,3,1,0,0,0,2014,9.992648669686409,1122.63403,23.22699526677415,30.28704077174409,4.124225656414312,53.14634248136267,27.93844889768652,16.828554189331225
1737,22,3,0,3,1,0,0,0,2014,8.84649157355,712.0217121,13.53287112,41.13618116,4.124210458178974,55.95036968354006,21.77081615358157,16.82853695324255
1738,22,3,1,3,1,0,0,0,2014,8.966600377406387,594.5319361,18.958448227489566,36.613514396064495,4.124225656414312,58.291908282557095,23.367202736402934,16.828554189331225
1739,22,3,2,3,1,0,0,0,2014,8.966600377406387,849.531694,18.958448227489566,36.613514396064495,4.124225656414312,54.8210153432489,23.375076774328406,16.828554189331225
1740,22,5,0,3,1,0,0,0,2014,8.609241331649905,699.329007509753,18.912265,37.27128083,4.124210458178974,57.19999451513818,23.15711151536179,16.82853695324255
1741,22,1,0,3,1,0,0,0,2014,7.830377715699998,713.439497,62.82110894,55.44804625,4.124210458178974,64.2072350602249,18.9660493063177,16.82853695324255
1742,22,1,1,3,1,0,0,0,2014,7.705002062021274,591.4309216,52.48963558491091,58.07302363175956,4.124225656414312,62.70371508422128,22.510759118149213,16.828554189331225
1743,22,1,2,3,1,0,0,0,2014,7.705002062021274,862.9483622,52.48963558491091,58.07302363175956,4.124225656414312,58.779972235242276,22.518633156074678,16.828554189331225
1744,22,0,0,3,1,0,0,0,2015,8.736918176461538,728.2537475,46.4940968,50.08459177,0.599261793,57.0,22.3,17.7
1745,22,0,1,3,1,0,0,0,2015,8.870138292906928,597.5189974,40.64713380080565,50.12455000224879,4.068415938229513,57.15218339515088,23.8,14.82860825449091
1746,22,0,2,3,1,0,0,0,2015,8.870138292906928,896.0694351,40.64713380080565,50.12455000224879,4.068415938229513,50.43970034468828,23.2,14.82860825449091
1747,22,4,0,3,1,0,0,0,2015,8.832718862846153,517.0975631,49.69524352,46.94830335,4.068415938229513,51.62143422768269,15.8,14.82860825449091
1748,22,4,1,3,1,0,0,0,2015,8.87355779034802,409.1399366,44.562958608970334,52.771606523536654,4.124225656414312,54.392519171357186,22.07476886735259,14.828589843214372
1749,22,4,2,3,1,0,0,0,2015,8.87355779034802,605.9558182600001,44.562958608970334,52.771606523536654,4.124225656414312,50.67105605847225,22.427221941173183,14.828589843214372
1750,22,2,0,3,1,0,0,0,2015,10.084897388307693,922.9274086,22.99955245,37.10598263,4.068415938229513,50.678990541845394,28.5,14.82860825449091
1751,22,2,1,3,1,0,0,0,2015,9.990734219232449,750.6274269,23.22699526677415,30.287040771744092,4.124225656414312,54.93575150103202,28.55034766118832,14.828589843214372
1752,22,2,2,3,1,0,0,0,2015,9.990734219232449,1169.840465,23.22699526677415,30.287040771744092,4.124225656414312,53.05520051400301,28.521398331977156,14.828589843214372
1753,22,3,0,3,1,0,0,0,2015,8.849333538846153,723.5751336,13.53287112,41.13618116,4.068415938229513,51.86944086447132,23.2,14.82860825449091
1754,22,3,1,3,1,0,0,0,2015,8.841243378484547,600.5864652,20.13187299499733,34.992783271936595,4.124225656414312,54.91538417634603,23.182265077521468,14.828589843214372
1755,22,3,2,3,1,0,0,0,2015,8.841243378484547,874.2006004,20.13187299499733,34.992783271936595,4.124225656414312,51.00014083968679,23.235044834674255,14.828589843214372
1756,22,5,0,3,1,0,0,0,2015,8.609509039317729,696.0655072449532,18.912265,37.27128083,4.068415938229513,57.19999451513818,23.37138939420224,14.82860825449091
1757,22,1,0,3,1,0,0,0,2015,7.821320639307691,712.4410328,62.82110894,55.44804625,4.068415938229513,58.953343100790526,15.3,14.82860825449091
1758,22,1,1,3,1,0,0,0,2015,7.847103220298476,586.6323196,52.48963558491091,58.07302363175955,4.124225656414312,58.33839002102167,22.017075616067288,14.828589843214372
1759,22,1,2,3,1,0,0,0,2015,7.847103220298476,867.5659894,52.48963558491091,58.07302363175955,4.124225656414312,56.41631470032674,21.23894299518661,14.828589843214372
1760,22,0,0,3,1,0,0,0,2016,8.803291959,710.6088254,46.4940968,50.08459177,0.599261793,57.0,22.299999999999997,17.3
1761,22,0,1,3,1,0,0,0,2016,8.870612137963088,590.5081916,40.64713380080564,50.12455000224879,4.068415938229513,53.32220419221172,23.952524632842337,15.971387174916249
1762,22,0,2,3,1,0,0,0,2016,8.870612137963088,857.8016531,40.64713380080564,50.12455000224879,4.068415938229513,46.03454405701492,23.645332775616062,15.971387174916249
1763,22,4,0,3,1,0,0,0,2016,10.32298923,512.3518423,49.69524352,46.94830335,4.068415938229513,46.27296112688171,18.714288901283012,15.971387174916249
1764,22,4,1,3,1,0,0,0,2016,8.873703048619907,406.5162165,44.562958608970334,52.771606523536654,3.2993830450781236,55.95913478037509,23.018113246925253,15.971407871280295
1765,22,4,2,3,1,0,0,0,2016,8.873703048619907,933.0363568,44.562958608970334,52.771606523536654,3.2993830450781236,52.67522401006678,23.490116370074343,15.971407871280295
1766,22,2,0,3,1,0,0,0,2016,10.38550058,910.6931451,22.99955245,37.10598263,4.068415938229513,48.28785778778258,32.1405958356663,15.971387174916249
1767,22,2,1,3,1,0,0,0,2016,9.990399294197633,753.9773202,23.22699526677415,30.28704077174409,3.2993830450781236,55.5971293959349,28.41468401667182,15.971407871280295
1768,22,2,2,3,1,0,0,0,2016,9.990399294197633,1097.470285,23.22699526677415,30.28704077174409,3.2993830450781236,51.668250572459094,28.886687139820907,15.971407871280295
1769,22,3,0,3,1,0,0,0,2016,8.704175652,703.0688155,13.53287112,41.13618116,4.068415938229513,48.09703399137397,22.469117865779662,15.971387174916249
1770,22,3,1,3,1,0,0,0,2016,8.84121460293178,581.1494395,18.958448227489566,36.61351439606448,3.2993830450781236,55.80035420243313,23.833648510940364,15.971407871280295
1771,22,3,2,3,1,0,0,0,2016,8.84121460293178,845.574879,18.958448227489566,36.61351439606448,3.2993830450781236,51.81658448081541,24.305651634089454,15.971407871280295
1772,22,5,0,3,1,0,0,0,2016,8.870612137963086,686.4467095211635,18.912265,37.27128083,4.068415938229513,57.19999451513818,23.55709688919729,15.971387174916249
1773,22,1,0,3,1,0,0,0,2016,8.225229647,696.4008501,62.82110894,55.44804625,4.068415938229513,53.572251775241625,18.182921812658524,15.971387174916249
1774,22,1,1,3,1,0,0,0,2016,7.847194925281652,581.0181513,52.489635584910914,58.07302363175955,3.2993830450781236,58.216830863027084,22.96081838132823,15.971407871280295
1775,22,1,2,3,1,0,0,0,2016,7.847194925281652,834.7478468,52.489635584910914,58.07302363175955,3.2993830450781236,54.93292009271878,23.43282150447732,15.971407871280295
1776,22,0,0,3,1,0,0,0,2017,8.781362007,702.7444229,46.4940968,50.08459177,0.599261793,57.0,23.0,15.7
1777,22,0,1,3,1,0,0,0,2017,9.004867418674142,580.4890184,40.64713380080564,50.12455000224879,4.068415938229513,48.5,28.6,15.585678504501743
1778,22,0,2,3,1,0,0,0,2017,9.004867418674142,851.8336318,40.64713380080564,50.12455000224879,4.068415938229513,38.4,24.7,15.585678504501743
1779,22,4,0,3,1,0,0,0,2017,9.406565657,620.9078796,49.69524352,46.94830335,4.068415938229513,35.7,19.0,15.585678504501743
1780,22,4,1,3,1,0,0,0,2017,8.857831929418913,452.6925391,44.562958608970334,52.771606523536654,3.2993830450781245,53.740190238107,21.401397811169414,15.58569639347256
1781,22,4,2,3,1,0,0,0,2017,8.857831929418913,625.44911272,44.562958608970334,52.771606523536654,3.2993830450781245,49.97986189609957,21.271765543764058,15.58569639347256
1782,22,2,0,3,1,0,0,0,2017,10.42857143,901.3674414,22.99955245,37.10598263,4.068415938229513,48.0,39.6,15.585678504501743
1783,22,2,1,3,1,0,0,0,2017,10.183293723441642,751.9142381,23.443775753480757,30.274703758430782,3.2993830450781245,55.03018980630597,29.431292168169037,15.58569639347256
1784,22,2,2,3,1,0,0,0,2017,10.183293723441642,1076.94625,23.443775753480757,30.274703758430782,3.2993830450781245,48.710720373386586,29.301659900763678,15.58569639347256
1785,22,3,0,3,1,0,0,0,2017,8.735654927,678.9800591,13.53287112,41.13618116,4.068415938229513,42.7,22.1,15.585678504501743
1786,22,3,1,3,1,0,0,0,2017,9.100332821456002,556.0025627,18.958448227489566,36.61351439606448,3.2993830450781245,52.46029817830899,24.443385482197968,15.58569639347256
1787,22,3,2,3,1,0,0,0,2017,9.100332821456002,818.8685134,18.958448227489566,36.61351439606448,3.2993830450781245,47.67631339993678,24.31375321479261,15.58569639347256
1788,22,5,0,3,1,0,0,0,2017,9.00486741867414,684.2920757228134,18.912265,37.27128083,4.068415938229513,57.19999451513818,23.957107858820667,15.585678504501743
1789,22,1,0,3,1,0,0,0,2017,8.183603695,691.8445139,62.82110894,55.44804625,4.068415938229513,49.0,19.2,15.585678504501743
1790,22,1,1,3,1,0,0,0,2017,7.89381506879121,574.8699956,52.489635584910914,58.07302363175956,3.2993830450781245,53.35510497745456,20.77325071813156,15.58569639347256
1791,22,1,2,3,1,0,0,0,2017,7.89381506879121,834.1502927,52.489635584910914,58.07302363175956,3.2993830450781245,50.7290986325,20.672173238688462,15.58569639347256
1792,22,0,0,3,1,0,0,0,2018,8.943661972,680.9219883,54.24859125,49.38104557,0.627309022,57.0,23.0,15.5
1793,22,0,1,3,1,0,0,0,2018,9.10702311306213,570.0362303,45.79103515019031,50.665071182425216,4.206959339383177,52.43841791018645,22.942998510077782,14.985676676264607
1794,22,0,2,3,1,0,0,0,2018,9.10702311306213,811.1825429,45.79103515019031,50.665071182425216,4.206959339383177,45.12534839806722,23.089899529125333,14.985676676264607
1795,22,4,0,3,1,0,0,0,2018,10.32095658,539.1227431,57.53552054,50.98264788,4.206959339383177,47.29103061996133,18.487785736483385,14.985676676264607
1796,22,4,1,3,1,0,0,0,2018,8.764501339340557,475.2782864,51.77098757307073,55.86617455397914,4.114462133546977,49.54235960578201,20.62448766219082,14.985695479270424
1797,22,4,2,3,1,0,0,0,2018,8.764501339340557,664.6744008,51.77098757307073,55.86617455397914,4.114462133546977,46.34848757150981,20.610171675062656,14.985695479270424
1798,22,2,0,3,1,0,0,0,2018,10.90379009,949.8079608,30.98260684,36.84588627,4.206959339383177,46.84554925028241,31.54921081358477,14.985676676264607
1799,22,2,1,3,1,0,0,0,2018,10.828180386383464,838.2328283,30.421638662877726,28.809396408827205,4.114462133546977,48.58774406854441,28.643159871281632,14.985695479270424
1800,22,2,2,3,1,0,0,0,2018,10.828180386383464,1101.674859,30.421638662877726,28.809396408827205,4.114462133546977,45.58742319924006,28.62884388415346,14.985695479270424
1801,22,3,0,3,1,0,0,0,2018,9.225832331,662.9971472,21.74502639,43.30424532,4.206959339383177,48.502290026868344,23.15721183341959,14.985676676264607
1802,22,3,1,3,1,0,0,0,2018,9.46594818462351,538.8275307,29.04279696620676,35.30798961800189,4.114462133546977,50.18246526419727,23.65811158810121,14.985695479270424
1803,22,3,2,3,1,0,0,0,2018,9.46594818462351,818.7979828,29.04279696620676,35.30798961800189,4.114462133546977,46.76739189853325,23.643795600973046,14.985695479270424
1804,22,5,0,3,1,0,0,0,2018,9.105778065638846,678.5789923696789,23.59807156,46.58101948,4.206959339383177,57.19999451513818,24.34280804073347,14.985676676264607
1805,22,1,0,3,1,0,0,0,2018,8.045717723,662.6753967,69.71295395,53.88600782,4.206959339383177,51.411135190198735,16.747548167961977,14.985676676264607
1806,22,1,1,3,1,0,0,0,2018,7.987464775537774,559.3961815,56.84877348998019,58.56154384433786,4.114462133546977,49.8744824721741,20.776616220629332,14.985695479270424
1807,22,1,2,3,1,0,0,0,2018,7.987464775537774,782.9581336,56.84877348998019,58.56154384433786,4.114462133546977,47.302739182441414,20.677465660264538,14.985695479270424
1808,22,0,0,3,1,0,0,0,2019,9.121754348,727.8555373,54.24859125,49.38104557,0.627309022,57.0,22.974999999999998,14.3
1809,22,0,1,3,1,0,0,0,2019,9.155821153843364,600.499277,45.79103515019031,50.665071182425216,4.342099614351113,60.9,21.450000000000003,14.528527812056867
1810,22,0,2,3,1,0,0,0,2019,9.155821153843364,878.5684356,45.79103515019031,50.665071182425216,4.342099614351113,52.1,23.35,14.528527812056867
1811,22,4,0,3,1,0,0,0,2019,10.30183727,575.6660389,57.53552054,50.98264788,4.342099614351113,63.3,19.0,14.528527812056867
1812,22,4,1,3,1,0,0,0,2019,9.258411039425775,491.4138077,52.18057981688598,53.000534954662186,4.114462133546977,50.34914420120492,21.18156991777997,14.528549618320566
1813,22,4,2,3,1,0,0,0,2019,9.258411039425775,726.9507594,52.18057981688598,53.000534954662186,4.114462133546977,46.990365915205146,21.318054910477695,14.528549618320566
1814,22,2,0,3,1,0,0,0,2019,11.94386384,1075.364366,30.98260684,36.84588627,4.342099614351113,49.2,30.45,14.528527812056867
1815,22,2,1,3,1,0,0,0,2019,10.699316433289802,923.1556517,28.412274479606456,29.835350573687027,4.114462133546977,50.247957090993545,28.640790627472878,14.528549618320566
1816,22,2,2,3,1,0,0,0,2019,10.699316433289802,1246.579676,28.412274479606456,29.835350573687027,4.114462133546977,46.889178804993755,28.627526846028037,14.528549618320566
1817,22,3,0,3,1,0,0,0,2019,9.730765352,753.4343568,21.74502639,43.30424532,4.342099614351113,55.1,24.4,14.528527812056867
1818,22,3,1,3,1,0,0,0,2019,9.411842351386655,608.0296839,24.718942225883183,37.861603534822905,4.114462133546977,49.96388023938012,23.074398066581217,14.528549618320566
1819,22,3,2,3,1,0,0,0,2019,9.411842351386655,961.3270139,24.718942225883183,37.861603534822905,4.114462133546977,47.6149251946591,23.537607657408174,14.528549618320566
1820,22,5,0,3,1,0,0,0,2019,9.19939584662327,685.5382138491,23.59807156,46.58101948,4.342099614351113,60.971319657743734,24.328521934675493,14.528527812056867
1821,22,1,0,3,1,0,0,0,2019,7.737542556,688.9356284,69.71295395,53.88600782,4.342099614351113,56.9,15.6,14.528527812056867
1822,22,1,1,3,1,0,0,0,2019,7.754027305649405,575.4720236,56.848773489980175,58.56154384433786,4.114462133546977,50.74668048298375,20.500958211281386,14.528549618320566
1823,22,1,2,3,1,0,0,0,2019,7.754027305649405,823.7598925,56.848773489980175,58.56154384433786,4.114462133546977,48.39772543826273,20.40525338737172,14.528549618320566
1824,22,0,0,3,1,0,0,0,2020,9.344315362,759.1008121,54.24859125,49.38104557,0.627309022,57.0,22.975,14.2
1825,22,0,1,3,1,0,0,0,2020,9.374322054040476,629.5340545,45.79103515019031,50.665071182425216,3.4286286750583104,53.51561741733125,21.714838296294257,13.885674848027467
1826,22,0,2,3,1,0,0,0,2020,9.374322054040476,906.6841382,45.79103515019031,50.665071182425216,3.4286286750583104,46.78566279616155,22.996913474675296,13.885674848027467
1827,22,4,0,3,1,0,0,0,2020,11.11869031,570.6625504,57.53552054,50.98264788,3.4286286750583104,51.89416935510887,18.413579275194728,13.885674848027467
1828,22,4,1,3,1,0,0,0,2020,9.291482124574344,545.5850883,51.77098757307073,55.86617455397914,4.114462133546977,50.380079696127964,20.912283027168716,13.885694565068293
1829,22,4,2,3,1,0,0,0,2020,9.291482124574344,635.1540158,51.77098757307073,55.86617455397914,4.114462133546977,47.02765975158767,20.906170359724506,13.885694565068293
1830,22,2,0,3,1,0,0,0,2020,12.19434741,1152.562669,30.98260684,36.84588627,3.4286286750583104,50.467287943342804,30.30327413848974,13.885674848027467
1831,22,2,1,3,1,0,0,0,2020,11.623882708122508,977.3439212,28.412274479606456,29.835350573687027,4.114462133546977,50.255440644073666,27.527514911100532,13.885694565068293
1832,22,2,2,3,1,0,0,0,2020,11.623882708122508,1359.369034,28.412274479606456,29.835350573687027,4.114462133546977,46.90302069953337,27.521402243656322,13.885694565068293
1833,22,3,0,3,1,0,0,0,2020,10.22222222,799.2712502,21.74502639,43.30424532,3.4286286750583104,49.000100812851706,23.0778395117964,13.885674848027467
1834,22,3,1,3,1,0,0,0,2020,9.611246149949904,626.4426445,26.481582901969052,36.03638516255991,4.114462133546977,49.98023698158203,23.612545849564523,13.885694565068293
1835,22,3,2,3,1,0,0,0,2020,9.611246149949904,1035.083265,26.481582901969052,36.03638516255991,4.114462133546977,47.64143862552798,23.606433182120302,13.885694565068293
1836,22,5,0,3,1,0,0,0,2020,9.440576887097624,731.4810804673544,23.59807156,46.58101948,3.4286286750583104,59.082131347931984,23.185706580859776,13.885674848027467
1837,22,1,0,3,1,0,0,0,2020,7.692900046,707.6034873,69.71295395,53.88600782,3.4286286750583104,52.10262050276526,18.291794818228876,13.885674848027467
1838,22,1,1,3,1,0,0,0,2020,7.991696438192507,596.5953746,56.848773489980175,58.56154384433786,4.114462133546977,51.58725732120648,19.75829147472457,13.885694565068293
1839,22,1,2,3,1,0,0,0,2020,7.991696438192507,833.8311179,56.848773489980175,58.56154384433786,4.114462133546977,48.234837376666185,19.75212971588832,13.885694565068293
1840,22,0,0,3,1,0,0,0,2021,9.748346329,799.0697812,54.24859125,49.38104557,0.627309022,56.04137931034482,23.10909090909091,13.1
1841,22,0,1,3,1,0,0,0,2021,9.28289928572163,660.504136,45.79103515019031,50.665071182425216,3.428628675058311,51.86725023036095,21.204186264175515,13.214240138945648
1842,22,0,2,3,1,0,0,0,2021,9.28289928572163,954.1549663,45.79103515019031,50.665071182425216,3.428628675058311,45.79873618045263,22.586746498907655,13.214240138945648
1843,22,4,0,3,1,0,0,0,2021,10.33236994,562.1618778,57.53552054,50.98264788,3.428628675058311,49.39255403338406,18.14430038779652,13.214240138945648
1844,22,4,1,3,1,0,0,0,2021,9.160244731434986,614.3418273,55.465266240004766,52.65156932404121,4.114462133546977,50.474010109583155,20.87966276790234,11.885727933446109
1845,22,4,2,3,1,0,0,0,2021,9.160244731434986,600.4537808,55.465266240004766,52.65156932404121,4.114462133546977,47.14134538238977,20.895368598338088,11.885727933446109
1846,22,2,0,3,1,0,0,0,2021,13.80449141,1191.478092,30.98260684,36.84588627,3.428628675058311,46.24044364076059,30.782597873877613,13.214240138945648
1847,22,2,1,3,1,0,0,0,2021,12.220418461262666,937.032775,28.412274479606456,29.835350573687027,4.114462133546977,50.27790855306709,27.453274495472453,11.885727933446109
1848,22,2,2,3,1,0,0,0,2021,12.220418461262666,1499.825861,28.412274479606456,29.835350573687027,4.114462133546977,46.94524382587371,27.4689803259082,11.885727933446109
1849,22,3,0,3,1,0,0,0,2021,10.52014496,863.0468963,21.74502639,43.30424532,3.428628675058311,47.73287162309599,22.432260569345964,13.214240138945648
1850,22,3,1,3,1,0,0,0,2021,9.545618875429753,679.7692995,24.718942225883186,37.861603534822905,4.114462133546977,50.22633068430751,23.67593575829147,11.885727933446109
1851,22,3,2,3,1,0,0,0,2021,9.545618875429753,1073.61959,24.718942225883186,37.861603534822905,4.114462133546977,46.89366595711414,23.691641588727215,11.885727933446109
1852,22,5,0,3,1,0,0,0,2021,9.615937146982716,738.8920177473847,23.59807156,46.58101948,3.428628675058311,55.03787176774043,23.185476682275603,13.214240138945648
1853,22,1,0,3,1,0,0,0,2021,8.034788159,743.5822891,69.71295395,53.88600782,3.428628675058311,51.05087405838755,18.599379456512047,13.214240138945648
1854,22,1,1,3,1,0,0,0,2021,8.198240077816584,628.1101424,56.84877348998019,58.56154384433786,4.114462133546977,51.89991971060387,19.766640275762622,11.885727933446109
1855,22,1,2,3,1,0,0,0,2021,8.198240077816584,872.811254,56.84877348998019,58.56154384433786,4.114462133546977,48.567254983410486,20.270178381069968,11.885727933446109
1856,22,0,0,3,1,0,0,0,2022,10.06155568,795.2731504,54.24859125,49.38104557,0.627309022,56.93636363636364,23.138888888888893,13.1
1857,22,0,1,3,1,0,0,0,2022,9.419128184281199,663.8088227,48.94610901543091,48.84241892655328,3.3141869027749666,48.99030232289401,19.602939335444947,12.485708670414507
1858,22,0,2,3,1,0,0,0,2022,9.419128184281199,942.0354135,48.94610901543091,48.84241892655328,3.3141869027749666,43.56750715127651,22.275089072740293,12.485708670414507
1859,22,4,0,3,1,0,0,0,2022,10.35242291,603.2476591,57.53552054,50.98264788,3.3141869027749666,52.02933962427757,19.919431564120316,12.485708670414507
1860,22,4,1,3,1,0,0,0,2022,9.232132729749468,439.55541804000006,52.136533681393345,55.324038407356056,3.3141754557197154,49.13951031695396,19.632739810708383,12.357143575444532
1861,22,4,2,3,1,0,0,0,2022,9.232132729749468,520.3175765,52.136533681393345,55.324038407356056,3.3141754557197154,48.686843314134954,20.825185502231268,12.357143575444532
