,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Colorectal Cancer Deaths,Deaths | Maternal Deaths,"Health Insurance | Uninsured, Child",Income Inequality | Income Inequality,Lead Poisoning | Housing Lead Risk,Population | Single-Parent Families,"Respiratory Infection | Flu Vaccinations, Medicare",Transportation | Longer Driving Commute Time
6810,12,3,1,3,1,0,0,0,2019,9.934012501333333,19.25714247024342,5.717930995791996,0.4841571353476253,20.93477455574454,23.444905164067062,32.285762603410056,38.59667702207676
6811,12,3,2,3,1,0,0,0,2019,14.698679623333332,19.25714247024342,5.717930995791996,0.4841571353476253,20.93477455574454,23.444905164067062,32.285762603410056,38.59667702207676
6812,12,5,0,3,1,0,0,0,2019,12.698395844251227,11.90865346000945,4.912280702,0.4841571278394806,20.93486257211003,16.63884252,49.857150692444876,38.867154435855056
6813,12,1,0,3,1,0,0,0,2019,10.07820175,31.445932412740603,1.157618037,0.4841571278394806,20.93486257211003,6.599446351,58.0,38.867154435855056
6814,12,1,1,3,1,0,0,0,2019,9.491485923,31.446125843953165,2.2058923274578808,0.4841571353476253,20.93477455574454,9.522798142136352,54.28567119155319,38.59667702207676
6815,12,1,2,3,1,0,0,0,2019,15.485118545999999,31.446125843953165,2.2058923274578808,0.4841571353476253,20.93477455574454,9.522798142136352,54.28567119155319,38.59667702207676
6816,12,0,0,3,1,0,0,0,2020,11.40530676,11.907137985666665,1.835839486,0.4884,30.90812918,4.722719452,60.0,38.7152474
6817,12,0,1,3,1,0,0,0,2020,9.566066333,11.90865346000945,4.597876571465974,0.4841571278394806,20.93486257211003,8.827657002155638,51.142977284154746,37.13058189850001
6818,12,0,2,3,1,0,0,0,2020,13.44981948,11.90865346000945,4.597876571465974,0.4841571278394806,20.93486257211003,8.827657002155638,51.142977284154746,37.13058189850001
6819,12,4,0,3,1,0,0,0,2020,11.21257439,11.90865346000945,3.225806452,0.4841571278394806,20.93486257211003,8.274175063,55.0,37.13058189850001
6820,12,4,1,3,1,0,0,0,2020,6.693952301,11.908653480788828,2.906658600678256,0.4841571353476253,20.93477455574454,13.988064350778604,48.42867589926499,38.59667702207676
6821,12,4,2,3,1,0,0,0,2020,17.65429757,11.908653480788828,2.906658600678256,0.4841571353476253,20.93477455574454,13.988064350778604,48.42867589926499,38.59667702207676
6822,12,2,0,3,1,0,0,0,2020,22.94184226,50.192494624285715,1.621770203,0.4841571278394806,20.93486257211003,19.15110852,40.0,37.13058189850001
6823,12,2,1,3,1,0,0,0,2020,18.72035103,50.192494624285715,3.0494709192726397,0.4841571353476253,20.93477455574454,25.26552492427066,34.57141551259188,38.59667702207676
6824,12,2,2,3,1,0,0,0,2020,32.62763977,50.192494624285715,3.0494709192726397,0.4841571353476253,20.93477455574454,25.26552492427066,34.57141551259188,38.59667702207676
6825,12,3,0,3,1,0,0,0,2020,44.12008365,19.25719623054286,3.311612961,0.4841571278394806,20.93486257211003,15.22945033,42.0,37.13058189850001
6826,12,3,1,3,1,0,0,0,2020,9.189566967333334,19.25714247024342,5.918260914385709,0.4841571353476253,20.93477455574454,25.47910321662614,34.28580830933849,38.59667702207676
6827,12,3,2,3,1,0,0,0,2020,12.964702233333334,19.25714247024342,5.918260914385709,0.4841571353476253,20.93477455574454,25.47910321662614,34.28580830933849,38.59667702207676
6828,12,5,0,3,1,0,0,0,2020,12.372430928118513,11.90865346000945,4.912280702,0.4841571278394806,20.93486257211003,16.63884252,50.85727866904449,37.13058189850001
6829,12,1,0,3,1,0,0,0,2020,9.789520977,29.963133890761192,1.157618037,0.4841571278394806,20.93486257211003,6.599446351,62.0,37.13058189850001
6830,12,1,1,3,1,0,0,0,2020,9.179898779,29.963140450676278,2.2058923274578808,0.4841571353476253,20.93477455574454,9.522798142136352,55.285835732895556,38.59667702207676
6831,12,1,2,3,1,0,0,0,2020,16.1696495375,29.963140450676278,2.2058923274578808,0.4841571353476253,20.93477455574454,9.522798142136352,55.285835732895556,38.59667702207676
6832,12,0,0,3,1,0,0,0,2021,11.03760202,11.907137985666665,1.835839486,0.4884,30.90812918,4.722719452,54.0,38.7152474
6833,12,0,1,3,1,0,0,0,2021,9.073128715,11.90865346000945,4.597876571465974,0.4841571278394806,20.934862572110028,9.153164746587413,47.857095845330754,37.13058189850001
6834,12,0,2,3,1,0,0,0,2021,13.47755846,11.90865346000945,4.597876571465974,0.4841571278394806,20.934862572110028,9.153164746587413,47.857095845330754,37.13058189850001
6835,12,4,0,3,1,0,0,0,2021,12.86519995,11.90865346000945,3.225806452,0.4841571278394806,20.934862572110028,8.274175063,51.0,37.13058189850001
6836,12,4,1,3,1,0,0,0,2021,8.823495928,11.908653480788828,2.906658600678256,0.48028581295424433,21.824213062420984,13.9654789338772,48.85707756295939,38.59667702207676
6837,12,4,2,3,1,0,0,0,2021,18.91331805,11.908653480788828,2.906658600678256,0.48028581295424433,21.824213062420984,13.9654789338772,48.85707756295939,38.59667702207676
6838,12,2,0,3,1,0,0,0,2021,23.29906619,50.192494624285715,1.621770203,0.4841571278394806,20.934862572110028,19.15110852,33.0,37.13058189850001
6839,12,2,1,3,1,0,0,0,2021,22.35806775,50.192494624285715,3.0494709192726397,0.48028581295424433,21.824213062420984,25.225229044504605,28.714237396589947,38.59667702207676
6840,12,2,2,3,1,0,0,0,2021,26.7714811,50.192494624285715,3.0494709192726397,0.48028581295424433,21.824213062420984,25.225229044504605,28.714237396589947,38.59667702207676
6841,12,3,0,3,1,0,0,0,2021,18.09594035,19.25719623054286,3.311612961,0.4841571278394806,20.934862572110028,15.22945033,35.0,37.13058189850001
6842,12,3,1,3,1,0,0,0,2021,8.418632975000001,19.25714247024342,5.918260914385709,0.48028581295424433,21.824213062420984,23.444905164067062,31.14281274281238,38.59667702207676
6843,12,3,2,3,1,0,0,0,2021,17.06806121,19.25714247024342,5.918260914385709,0.48028581295424433,21.824213062420984,23.444905164067062,31.14281274281238,38.59667702207676
6844,12,5,0,3,1,0,0,0,2021,12.084101021121574,11.90865346000945,4.912280702,0.4841571278394806,20.934862572110028,16.63884252,45.42865761689362,37.13058189850001
6845,12,1,0,3,1,0,0,0,2021,9.245583451,29.963133890761192,1.157618037,0.4841571278394806,20.934862572110028,6.599446351,56.0,37.13058189850001
6846,12,1,1,3,1,0,0,0,2021,11.221285321600002,29.963140450676278,2.188869233605235,0.48028581295424433,21.824213062420984,9.804468900175058,49.42865761689362,38.59667702207676
6847,12,1,2,3,1,0,0,0,2021,15.2435942675,29.963140450676278,2.188869233605235,0.48028581295424433,21.824213062420984,9.804468900175058,49.42865761689362,38.59667702207676
6848,12,0,0,3,1,0,0,0,2022,10.92178773,11.907137985666665,1.835839486,0.4884,30.90812918,4.722719452,55.0,38.7152474
6849,12,0,1,3,1,0,0,0,2022,9.672822078,12.248506889095522,4.597876571465974,0.48434283193930233,23.998251132729386,9.153164746587413,47.85715983363056,37.94401594725708
6850,12,0,2,3,1,0,0,0,2022,12.76884966,12.248506889095522,4.597876571465974,0.48434283193930233,23.998251132729386,9.153164746587413,47.85715983363056,37.94401594725708
6851,12,4,0,3,1,0,0,0,2022,12.40068621,12.248506889095522,3.225806452,0.48434283193930233,23.998251132729386,8.274175063,51.0,37.94401594725708
