,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Cardiovascular Disease | Cardiovascular Disease Deaths,Deaths | Premature Death,Heat and Disasters | Community Social Vulnerability to Climate Disasters,Income | Per-capita Household Income,Mental Health | Adult Mental Distress,"Racial Segregation Indices | Racial Segregation, White and Asian",Sexually Transmitted Disease | New Chlamydia Cases
724,14,4,1,2,1,0,0,0,2016,0.38946775141570206,191.9721962,2240.945525,32.600261603036614,32382.449467064183,12.914288130402394,39.605844481911994,645.4430915714754
725,14,4,2,2,1,0,0,0,2016,0.38946775141570206,109.8395225,4191.210523,32.600261603036614,32382.449467064183,12.914288130402394,39.605844481911994,645.4430915714754
726,14,2,0,2,1,0,0,0,2016,0.3894694112573723,236.2124198,8292.657367,32.60023584626153,22502.0,12.91429054609946,39.605859521211656,645.4433259593801
727,14,2,1,2,1,0,0,0,2016,0.38946775141570206,199.272932,6392.61339,32.600261603036614,21516.281459677833,12.914288130402394,39.605844481911994,645.4430915714754
728,14,2,2,2,1,0,0,0,2016,0.38946775141570206,299.1651462,10674.04756,32.600261603036614,21516.281459677833,12.914288130402394,39.605844481911994,645.4430915714754
729,14,3,0,2,1,0,0,0,2016,0.3894694112573723,101.4027587,2869.90563,32.60023584626153,15990.0,12.91429054609946,39.605859521211656,645.4433259593801
730,14,3,1,2,1,0,0,0,2016,0.38946775141570206,92.8991727,2016.171489,32.600261603036614,16873.30186299079,12.914288130402394,39.605844481911994,645.4430915714754
731,14,3,2,2,1,0,0,0,2016,0.38946775141570206,125.7623828,3682.65732,32.600261603036614,16873.30186299079,12.914288130402394,39.605844481911994,645.4430915714754
732,14,5,0,2,1,0,0,0,2016,0.3894694112573723,213.77850810924528,6409.868428274649,32.60023584626153,19101.0,12.91429054609946,39.605859521211656,645.4433259593801
733,14,1,0,2,1,0,0,0,2016,0.3894694112573723,163.6295835,4660.846232,32.60023584626153,52022.0,12.91429054609946,39.605859521211656,645.4433259593801
734,14,1,1,2,1,0,0,0,2016,0.38946775141570206,139.1577825,3505.945343,32.600261603036614,41970.611331517604,12.914288130402394,39.605844481911994,645.4430915714754
735,14,1,2,2,1,0,0,0,2016,0.38946775141570206,196.938722,5837.117467,32.600261603036614,41970.611331517604,12.914288130402394,39.605844481911994,645.4430915714754
736,14,0,0,2,1,0,0,0,2017,0.2274587,182.6075923,5512.3705,26.31578947,34687.0,12.9,40.49111303,819.8
737,14,0,1,2,1,0,0,0,2017,0.3889987679126003,158.3001776,4143.209974,32.94839748494051,34181.1595608524,13.942861582902207,41.48811746757446,673.7574053421599
738,14,0,2,2,1,0,0,0,2017,0.3889987679126003,214.2498781,7005.394241,32.94839748494051,34181.1595608524,13.942861582902207,41.48811746757446,673.7574053421599
739,14,4,0,2,1,0,0,0,2017,0.3889987679126003,125.6868522,3185.318097,32.94839748494051,32598.0,13.942861582902207,41.48811746757446,673.7574053421599
740,14,4,1,2,1,0,0,0,2017,0.38899709731567883,169.8517824,2479.386628,32.94843594127313,32382.449467064183,13.942859363072468,41.488145442071904,673.7572741110489
741,14,4,2,2,1,0,0,0,2017,0.38899709731567883,99.83909806,3848.065177,32.94843594127313,32382.449467064183,13.942859363072468,41.488145442071904,673.7572741110489
742,14,2,0,2,1,0,0,0,2017,0.3889987679126003,221.8972616,8263.405238,32.94839748494051,22502.0,13.942861582902207,41.48811746757446,673.7574053421599
743,14,2,1,2,1,0,0,0,2017,0.38899709731567883,193.5611082,6227.781296,32.94843594127313,21516.281459677833,13.942859363072468,41.488145442071904,673.7572741110489
744,14,2,2,2,1,0,0,0,2017,0.38899709731567883,258.638097,10806.66812,32.94843594127313,21516.281459677833,13.942859363072468,41.488145442071904,673.7572741110489
745,14,3,0,2,1,0,0,0,2017,0.3889987679126003,82.67033194,2924.50275,32.94839748494051,15990.0,13.942861582902207,41.48811746757446,673.7574053421599
746,14,3,1,2,1,0,0,0,2017,0.38899709731567883,134.14912846666667,2048.075025,32.94843594127313,17912.682925937184,13.942859363072468,41.488145442071904,673.7572741110489
747,14,3,2,2,1,0,0,0,2017,0.38899709731567883,118.1526865,3790.108084,32.94843594127313,17912.682925937184,13.942859363072468,41.488145442071904,673.7572741110489
748,14,5,0,2,1,0,0,0,2017,0.3889987679126003,210.5609561904532,6473.8470423537365,32.94839748494051,19101.0,13.942861582902207,41.48811746757446,673.7574053421599
749,14,1,0,2,1,0,0,0,2017,0.3889987679126003,170.1281544,4604.912166,32.94839748494051,52022.0,13.942861582902207,41.48811746757446,673.7574053421599
750,14,1,1,2,1,0,0,0,2017,0.38899709731567883,145.980293,3366.650791,32.94843594127313,43548.11065506309,13.942859363072468,41.488145442071904,673.7572741110489
751,14,1,2,2,1,0,0,0,2017,0.38899709731567883,201.6151204,5856.384385,32.94843594127313,43548.11065506309,13.942859363072468,41.488145442071904,673.7572741110489
752,14,0,0,2,1,0,0,0,2018,0.135184352,177.2817234,5392.62124,26.31578947,47476.0,12.7,45.32332186,852.7
753,14,0,1,2,1,0,0,0,2018,0.28976828778870667,150.4211507,3896.963407,29.776228131267082,42003.295793188016,14.214297859114861,43.291714032302295,663.543656873327
754,14,0,2,2,1,0,0,0,2018,0.28976828778870667,212.3656479,7021.849417,29.776228131267082,42003.295793188016,14.214297859114861,43.291714032302295,663.543656873327
755,14,4,0,2,1,0,0,0,2018,0.28976828778870667,166.9544929,2562.162315,29.776228131267082,52272.0,14.214297859114861,43.291714032302295,663.543656873327
756,14,4,1,2,1,0,0,0,2018,0.28976729655187183,209.7933624,2094.980798,29.77619409644664,45288.76645885558,14.214291787227634,43.29171051788494,663.5432570428177
757,14,4,2,2,1,0,0,0,2018,0.28976729655187183,150.5133312,3073.140492,29.77619409644664,45288.76645885558,14.214291787227634,43.29171051788494,663.5432570428177
758,14,2,0,2,1,0,0,0,2018,0.28976828778870667,217.6515991,8106.961226,29.776228131267082,30505.0,14.214297859114861,43.291714032302295,663.543656873327
759,14,2,1,2,1,0,0,0,2018,0.28976729655187183,251.93520834999998,5903.448798,29.77619409644664,28772.27848876532,14.214291787227634,43.29171051788494,663.5432570428177
760,14,2,2,2,1,0,0,0,2018,0.28976729655187183,261.7402952,10830.33551,29.77619409644664,28772.27848876532,14.214291787227634,43.29171051788494,663.5432570428177
761,14,3,0,2,1,0,0,0,2018,0.28976828778870667,92.38470644,3210.259628,29.776228131267082,22926.0,14.214297859114861,43.291714032302295,663.543656873327
762,14,3,1,2,1,0,0,0,2018,0.28976729655187183,125.84560936666666,2123.112899,29.77619409644664,22955.49251330107,14.214291787227634,43.29171051788494,663.5432570428177
763,14,3,2,2,1,0,0,0,2018,0.28976729655187183,174.339129,4301.162784,29.77619409644664,22955.49251330107,14.214291787227634,43.29171051788494,663.5432570428177
764,14,5,0,2,1,0,0,0,2018,0.28976828778870667,208.85330077972785,6326.14927720878,29.776228131267082,26763.0,14.214297859114861,43.291714032302295,663.543656873327
765,14,1,0,2,1,0,0,0,2018,0.28976828778870667,162.4132896,4487.885526,29.776228131267082,72248.0,14.214297859114861,43.291714032302295,663.543656873327
766,14,1,1,2,1,0,0,0,2018,0.28976729655187183,136.5052199,3161.258624,29.77619409644664,56816.01458946573,14.214291787227634,43.29171051788494,663.5432570428177
