,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Low Birthweight,Crime Incidents | Violent Crime,Disability | People with Disabilities,"Housing | Homeless, Total",Language and Nativity | Foreign Born Population,Physical Activity | Teen Computer Time,"Racial Segregation Indices | Racial Segregation, White and Non-White","Sexually Transmitted Disease | Syphilis, Newborns"
834,5,0,2,0,1,1,1,1,2010,9.280998740334393,806.2147738867315,10.576028336435574,585.5042202334653,25.39954099859045,39.83032257721395,61.52240669832133,25.192872495363265
835,5,4,0,0,1,1,1,1,2010,9.644364075,806.2147738867315,6.476359915,585.5042202334653,25.39954099859045,48.930510340924386,61.52240669832133,25.192872495363265
836,5,4,1,0,1,1,1,1,2010,8.980739690713984,805.1057400813496,6.657691978275661,586.018470629126,25.46076947202253,41.57622426404913,61.53086178383826,25.116677119148857
837,5,4,2,0,1,1,1,1,2010,8.980739690713984,805.1057400813496,6.657691978275661,586.018470629126,25.46076947202253,42.87766626989119,61.53086178383826,25.116677119148857
838,5,2,0,0,1,1,1,1,2010,14.3410281,806.2147738867315,15.64903394,585.5042202334653,25.39954099859045,39.621623257017745,61.52240669832133,25.192872495363265
839,5,2,1,0,1,1,1,1,2010,13.490225736518301,805.1057400813496,14.635082270539472,586.018470629126,25.46076947202253,41.28481134287754,61.53086178383826,25.116677119148857
840,5,2,2,0,1,1,1,1,2010,13.490225736518301,805.1057400813496,14.635082270539472,586.018470629126,25.46076947202253,42.39349417816421,61.53086178383826,25.116677119148857
841,5,3,0,0,1,1,1,1,2010,7.218222,806.2147738867315,7.089940731,585.5042202334653,25.39954099859045,35.22170412710293,61.52240669832133,25.192872495363265
842,5,3,1,0,1,1,1,1,2010,7.460516616832528,805.1057400813496,8.357008582351535,586.018470629126,25.46076947202253,39.773839847227556,61.53086178383826,25.116677119148857
843,5,3,2,0,1,1,1,1,2010,7.460516616832528,805.1057400813496,8.357008582351535,586.018470629126,25.46076947202253,41.006274867464995,61.53086178383826,25.116677119148857
