,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | All Cancer Deaths,Deaths | Infant Deaths,Food Access | Limited Supermarket Access,Housing | Vacant Housing and Homelessness,Language and Nativity | Primarily Speak Spanish,Population | Children,"Respiratory Infection | COVID-19 Vaccination, Adults",Substance Use | Opioid Overdose Deaths
3741,2,1,0,3,1,1,0,1,2022,129.0558516,2.734808991,39.55629512197249,3.384202405286515,34.86491395389378,22.444491948586933,77.01649773225871,24.58935434
3742,2,1,1,3,1,1,0,1,2022,111.4956835,3.3553524819661935,39.58929980763386,3.3818818319338644,34.86052685880067,22.446520446608282,77.06844847668279,11.81331066
3743,2,1,2,3,1,1,0,1,2022,152.2382031,3.3553524819661935,39.58929980763386,3.3818818319338644,34.86052685880067,22.446520446608282,77.06844847668279,36.20035902
3744,33,0,0,2,1,0,0,0,2010,191.881263,5.928088068600677,57.26507781,7.5668876782881975,16.76636938223077,23.57931856,74.1829935199997,8.123892604
3745,33,0,1,2,1,0,0,0,2010,165.0607439,5.875059280355942,63.149721369696316,7.122649144560544,16.846528280232487,25.75628131676448,74.18304513384433,5.354747475
3746,33,0,2,2,1,0,0,0,2010,232.6576884,5.875059280355942,63.149721369696316,7.122649144560544,16.846528280232487,25.75628131676448,74.18304513384433,11.07950605
3747,33,4,0,2,1,0,0,0,2010,104.11378607,3.6905214861023494,63.149721369696316,7.122649144560544,16.846528280232487,25.75628131676448,74.18304513384433,3.1946665071070894
3748,33,4,1,2,1,0,0,0,2010,74.46026904666667,3.67644080217419,63.149728205683004,7.115999144688789,16.85311586421137,25.756296364218212,74.18309482587641,4.644963042358705
3749,33,4,2,2,1,0,0,0,2010,124.038104385,3.67644080217419,63.149728205683004,7.115999144688789,16.85311586421137,25.756296364218212,74.18309482587641,4.000385429056894
3750,33,2,0,2,1,0,0,0,2010,237.433018,10.550721783824653,63.149721369696316,7.122649144560544,16.846528280232487,25.75628131676448,74.18304513384433,4.028813364
3751,33,2,1,2,1,0,0,0,2010,204.6552761,10.477238900841453,63.149728205683004,7.115999144688789,16.85311586421137,25.756296364218212,74.18309482587641,8.873553007259664
3752,33,2,2,2,1,0,0,0,2010,302.5969748,10.477238900841453,63.149728205683004,7.115999144688789,16.85311586421137,25.756296364218212,74.18309482587641,6.809182663
