,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Teen Births,Deaths | Gun Deaths (Firearms),Education | Preschool Enrollment,Housing | Renters vs. Owners,Language and Nativity | Primarily Speak English,Physical Activity | Teen TV Time,Respiratory Infection | COVID-19 Deaths,Substance Use | Drug Overdose Deaths
6662,12,2,0,3,1,0,0,0,2010,50.28571429,18.39948588,52.72463087841293,2.705061407,65.94060857678804,40.86402456147428,93.68384450482534,32.46585954
6663,12,2,1,3,1,0,0,0,2010,51.94203930162416,6.71380758755319,52.724662632017754,2.0543054686551487,65.92339157991874,30.434587827767412,68.83378317931195,25.26831141
6664,12,2,2,3,1,0,0,0,2010,51.94203930162416,25.48976639,52.724662632017754,2.0543054686551487,65.92339157991874,31.622478640567234,96.47883925337916,38.37523343
6665,12,3,0,3,1,0,0,0,2010,34.09427809,7.84191035875,52.72463087841293,3.084269663,65.94060857678804,32.51778268648237,171.243991285882,12.88574908675
6666,12,3,1,3,1,0,0,0,2010,54.82811373729606,2.665440678,52.724662632017754,1.9425037397433698,65.92339157991874,27.112183110615856,85.64298022752779,9.487988432333333
6667,12,3,2,3,1,0,0,0,2010,54.82811373729606,14.158950149,52.724662632017754,1.9425037397433698,65.92339157991874,28.82153745576387,189.89025966364522,15.890033154333333
6668,12,5,0,3,1,0,0,0,2010,33.54406662247786,10.810757382968955,52.72463087841293,3.03826087,65.94060857678804,24.78570475258922,68.24494075963868,16.312436315103703
6669,12,1,0,3,1,0,0,0,2010,4.457831325,6.169347139,52.72463087841293,0.921291437,65.94060857678804,16.828378613733395,41.5968226810706,17.81139837
6670,12,1,1,3,1,0,0,0,2010,16.254874629587192,2.074079062,52.724662632017754,0.7545466967925296,65.92339157991874,19.805064993966496,31.804269726232473,12.01538247
6671,12,1,2,3,1,0,0,0,2010,16.254874629587192,10.344665,52.724662632017754,0.7545466967925296,65.92339157991874,20.498937723489092,53.63646766312245,23.36330199
6672,12,0,0,3,1,0,0,0,2011,11.30576277,7.241988164,59.93978423,1.112196277,66.2271794935,22.7,55.62347947754316,16.69397792
6673,12,0,1,3,1,0,0,0,2011,32.26868611942532,2.915355257,48.84979332229895,0.9635784573384629,65.91443670876852,21.0,39.52037411981555,12.26265647
6674,12,0,2,3,1,0,0,0,2011,32.26868611942532,11.83667154,48.84979332229895,0.9635784573384629,65.91443670876852,24.3,76.07953907225799,21.01013081
6675,12,4,0,3,1,0,0,0,2011,5.686866892,5.296100038,48.84979332229895,1.239930532,65.91443670876852,24.8,65.99212323971882,5.453133382
6676,12,4,1,3,1,0,0,0,2011,14.778500179057092,4.850685077379227,51.39177700025552,0.9385183133306749,65.90860339893133,24.59334523797778,49.79480807404767,3.536226389
6677,12,4,2,3,1,0,0,0,2011,14.778500179057092,7.687077366,51.39177700025552,0.9385183133306749,65.90860339893133,24.263258389180688,107.55175686306458,8.458444458
6678,12,2,0,3,1,0,0,0,2011,54.09192825,19.66032393,48.84979332229895,2.705061407,65.91443670876852,38.1,93.67043983346797,29.13781732
