,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Respiratory Infection | New Tuberculosis Cases,Income Inequality | Income Inequality,Transportation | Lack of Car,Race/Ethnicity | Minority Population,Cardiovascular Disease | Cardiovascular Disease Deaths,Population | Single-Parent Families,Crime Incidents | Homicides
6074,4,3,1,3,1,1,0,0,2012,6.698843205977135,0.46720677507479574,7.322900156903234,55.57817023229382,146.3632351,26.44401321627685,2.3998521371758437
6075,4,3,2,3,1,1,0,0,2012,6.698843205977135,0.46720677507479574,7.322900156903234,55.57817023229382,208.8918559,26.44401321627685,4.075470767
6076,4,5,0,3,1,1,0,0,2012,6.709976357602403,0.4672604626514537,7.315074817570242,55.58803903528804,190.16782869543934,29.568290876065944,3.2912241424131468
6077,4,1,0,3,1,1,0,0,2012,6.709976357602403,0.4672604626514537,7.315074817570242,55.58803903528804,197.2017909,10.136723010458512,1.736417646
6078,4,1,1,3,1,1,0,0,2012,6.698843205977135,0.46720677507479574,7.322900156903234,55.57817023229382,158.4724967,10.752607064700076,1.428894887090909
6079,4,1,2,3,1,1,0,0,2012,6.698843205977135,0.46720677507479574,7.322900156903234,55.57817023229382,241.5376344,10.752607064700076,2.52626444
6080,4,0,0,3,1,1,0,0,2013,6.4,0.4729,6.704693788,56.89089453,185.6305565,9.472253006,2.965251349
6081,4,0,1,3,1,1,0,0,2013,7.298887104114228,0.4703306588769711,6.906743873128866,56.20167426357303,148.0876591,9.61172307966181,1.268520657
6082,4,0,2,3,1,1,0,0,2013,7.298887104114228,0.4703306588769711,6.906743873128866,56.20167426357303,232.8286919,9.61172307966181,4.52386875
6083,4,4,0,3,1,1,0,0,2013,7.298887104114228,0.4703306588769711,6.906743873128866,56.20167426357303,139.9303907,14.06204976,1.742398624
6084,4,4,1,3,1,1,0,0,2013,7.299434913349966,0.4703296335416914,6.906824504337659,56.20139921957506,109.1720536,14.614067785773614,2.688202317588677
6085,4,4,2,3,1,1,0,0,2013,7.299434913349966,0.4703296335416914,6.906824504337659,56.20139921957506,186.5028726,14.614067785773614,3.302435105318226
6086,4,2,0,3,1,1,0,0,2013,7.298887104114228,0.4703306588769711,6.906743873128866,56.20167426357303,310.1425953,28.99228211,15.28880826
6087,4,2,1,3,1,1,0,0,2013,7.299434913349966,0.4703296335416914,6.906824504337659,56.20139921957506,274.4699424,29.54308276590433,8.504998195830447
6088,4,2,2,3,1,1,0,0,2013,7.299434913349966,0.4703296335416914,6.906824504337659,56.20139921957506,347.6868623,29.54308276590433,26.67511233
6089,4,3,0,3,1,1,0,0,2013,7.298887104114228,0.4703306588769711,6.906743873128866,56.20167426357303,170.9113729,27.39994733,2.388362445
6090,4,3,1,3,1,1,0,0,2013,7.299434913349966,0.4703296335416914,6.906824504337659,56.20139921957506,141.233903,26.45171381466804,2.0489884824913287
6091,4,3,2,3,1,1,0,0,2013,7.299434913349966,0.4703296335416914,6.906824504337659,56.20139921957506,213.6462524,26.45171381466804,4.467591994
6092,4,5,0,3,1,1,0,0,2013,7.298887104114228,0.4703306588769711,6.906743873128866,56.20167426357303,183.65435752734896,29.23884514,2.7362827114235646
6093,4,1,0,3,1,1,0,0,2013,7.298887104114228,0.4703306588769711,6.906743873128866,56.20167426357303,194.4571856,10.07060877,2.015893011
6094,4,1,1,3,1,1,0,0,2013,7.299434913349966,0.4703296335416914,6.906824504337659,56.20139921957506,153.0871619,10.747113176684607,1.228803202
6095,4,1,2,3,1,1,0,0,2013,7.299434913349966,0.4703296335416914,6.906824504337659,56.20139921957506,242.6481383,10.747113176684607,2.648180218
6096,4,0,0,3,1,1,0,0,2014,6.8,0.4729,6.704693788,56.89089453,185.4096299,9.472253006,2.742832095
6097,4,0,1,3,1,1,0,0,2014,7.283558915612863,0.4711919215171585,6.839015151470052,56.43270612657212,152.1726267,9.564971652693835,1.094564478
6098,4,0,2,3,1,1,0,0,2014,7.283558915612863,0.4711919215171585,6.839015151470052,56.43270612657212,226.1323934,9.564971652693835,4.267715462
6099,4,4,0,3,1,1,0,0,2014,7.283558915612863,0.4711919215171585,6.839015151470052,56.43270612657212,145.9055109,14.06204976,1.470920661
6100,4,4,1,3,1,1,0,0,2014,7.284616687632468,0.4711888731311668,6.8392548731028056,56.431888403543255,115.7245289,13.815291068156236,2.722131824917194
6101,4,4,2,3,1,1,0,0,2014,7.284616687632468,0.4711888731311668,6.8392548731028056,56.431888403543255,193.070997,13.815291068156236,3.6212989465570513
6102,4,2,0,3,1,1,0,0,2014,7.283558915612863,0.4711919215171585,6.839015151470052,56.43270612657212,303.8990295,28.99228211,11.80579523
6103,4,2,1,3,1,1,0,0,2014,7.284616687632468,0.4711888731311668,6.8392548731028056,56.431888403543255,266.2939496,29.53867124272192,7.348645148613586
6104,4,2,2,3,1,1,0,0,2014,7.284616687632468,0.4711888731311668,6.8392548731028056,56.431888403543255,341.712197,29.53867124272192,21.70583719
6105,4,3,0,3,1,1,0,0,2014,7.283558915612863,0.4711919215171585,6.839015151470052,56.43270612657212,169.2237221,27.39994733,2.081238376
6106,4,3,1,3,1,1,0,0,2014,7.284616687632468,0.4711888731311668,6.8392548731028056,56.431888403543255,139.5679832,27.53610609536333,1.995505626890165
6107,4,3,2,3,1,1,0,0,2014,7.284616687632468,0.4711888731311668,6.8392548731028056,56.431888403543255,211.666675,27.53610609536333,3.655970206
6108,4,5,0,3,1,1,0,0,2014,7.283558915612863,0.4711919215171585,6.839015151470052,56.43270612657212,182.49633966596573,29.23884514,2.7528069331290257
6109,4,1,0,3,1,1,0,0,2014,7.283558915612863,0.4711919215171585,6.839015151470052,56.43270612657212,192.2414975,10.07060877,2.291571335
6110,4,1,1,3,1,1,0,0,2014,7.284616687632468,0.4711888731311668,6.8392548731028056,56.431888403543255,157.0795914,9.688185253727612,1.087342507
6111,4,1,2,3,1,1,0,0,2014,7.284616687632468,0.4711888731311668,6.8392548731028056,56.431888403543255,231.2796881,9.688185253727612,3.254495207
6112,4,0,0,3,1,1,0,0,2015,7.1,0.4729,6.704693788,56.89089453,177.3710214,9.472253006,2.705265904
6113,4,0,1,3,1,1,0,0,2015,7.057134980572431,0.47089185031715436,6.706097402322458,56.88815933679544,145.5989408,9.30898304495537,1.311492304
6114,4,0,2,3,1,1,0,0,2015,7.057134980572431,0.47089185031715436,6.706097402322458,56.88815933679544,216.5443277,9.30898304495537,3.993749567
6115,4,4,0,3,1,1,0,0,2015,7.057134980572431,0.47089185031715436,6.706097402322458,56.88815933679544,140.2129241,14.06204976,1.612748976
6116,4,4,1,3,1,1,0,0,2015,7.057137152504756,0.47088185580919373,6.706104388073886,56.88814572381105,113.4573053,14.208004382844702,2.8240982957649603
6117,4,4,2,3,1,1,0,0,2015,7.057137152504756,0.47088185580919373,6.706104388073886,56.88814572381105,181.3920467,14.208004382844702,3.230018762343112
6118,4,2,0,3,1,1,0,0,2015,7.057134980572431,0.47089185031715436,6.706097402322458,56.88815933679544,288.987337,28.99228211,13.1539849
6119,4,2,1,3,1,1,0,0,2015,7.057137152504756,0.47088185580919373,6.706104388073886,56.88814572381105,248.4389609,28.485624167154867,7.737175311032147
6120,4,2,2,3,1,1,0,0,2015,7.057137152504756,0.47088185580919373,6.706104388073886,56.88814572381105,332.2944457,28.485624167154867,20.26622846
6121,4,3,0,3,1,1,0,0,2015,7.057134980572431,0.47089185031715436,6.706097402322458,56.88815933679544,149.7455909,27.39994733,2.189071553
6122,4,3,1,3,1,1,0,0,2015,7.057137152504756,0.47088185580919373,6.706104388073886,56.88814572381105,120.6585987,27.091070503771874,2.0872609026463285
6123,4,3,2,3,1,1,0,0,2015,7.057137152504756,0.47088185580919373,6.706104388073886,56.88814572381105,197.5349023,27.091070503771874,3.303368476
6124,4,5,0,3,1,1,0,0,2015,7.057134980572431,0.47089185031715436,6.706097402322458,56.88815933679544,182.24516905178274,29.23884514,2.7166301234736068
6125,4,1,0,3,1,1,0,0,2015,7.057134980572431,0.47089185031715436,6.706097402322458,56.88815933679544,187.6366823,10.07060877,1.824854623
6126,4,1,1,3,1,1,0,0,2015,7.057137152504756,0.47088185580919373,6.706104388073886,56.88814572381105,155.4494596,10.083642606920668,1.4887751848571433
