,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Substance Use | Adult Smoking,Population | Children,Language and Nativity | Primarily Speak Spanish,Deaths | Injury Deaths,Respiratory Infection | COVID-19 Deaths,Deaths | Premature Death
3451,18,3,2,3,1,0,0,1,2017,13.971699347129636,22.407008502215827,34.11707634354412,57.83006463,248.53153570388386,5892.585448
3452,18,5,0,3,1,0,0,1,2017,13.971959737296691,22.407517002146324,34.11717763251671,48.39539172279708,85.82571487171552,5733.029406510563
3453,18,1,0,3,1,0,0,1,2017,13.971959737296691,22.407517002146324,34.11717763251671,56.81143279,49.5102742449858,5623.645669
3454,18,1,1,3,1,0,0,1,2017,13.971699347129636,22.407008502215827,34.11707634354412,36.09934156,38.69931658358305,3983.11498
3455,18,1,2,3,1,0,0,1,2017,13.971699347129636,22.407008502215827,34.11707634354412,77.85861015,66.47740720605863,7211.539574
3456,18,0,0,3,1,0,0,1,2018,13.7,20.70613226,33.77827589,45.18837607,82.00496213017873,5267.366921
3457,18,0,1,3,1,0,0,1,2018,13.399435861015794,21.980359147853676,34.032091327483286,24.3445749,58.1631986166974,3666.838362
3458,18,0,2,3,1,0,0,1,2018,13.399435861015794,21.980359147853676,34.032091327483286,67.47074809,120.50920677112863,6935.292692
3459,18,4,0,3,1,0,0,1,2018,13.399435861015794,21.980359147853676,34.032091327483286,33.36136692,87.5031041482509,5523.065816
3460,18,4,1,3,1,0,0,1,2018,13.399709484644573,21.980867647784176,34.03219261645588,15.00675909,61.174580615883265,3506.376398
3461,18,4,2,3,1,0,0,1,2018,13.399709484644573,21.980867647784176,34.03219261645588,54.08521818,128.07512917354427,7830.426057
3462,18,2,0,3,1,0,0,1,2018,13.399435861015794,21.980359147853676,34.032091327483286,64.09740609,99.96509935031636,9465.024112
3463,18,2,1,3,1,0,0,1,2018,13.399709484644573,21.980867647784176,34.03219261645588,29.80905702,83.20908560116659,6907.175133
3464,18,2,2,3,1,0,0,1,2018,13.399709484644573,21.980867647784176,34.03219261645588,104.3217503,139.47277207658342,12661.35167
3465,18,3,0,3,1,0,0,1,2018,13.399435861015794,21.980359147853676,34.032091327483286,34.68122778,145.42626707680182,4148.879038
3466,18,3,1,3,1,0,0,1,2018,13.399709484644573,21.980867647784176,34.03219261645588,17.26964017,105.87721331100289,2684.108893
3467,18,3,2,3,1,0,0,1,2018,13.399709484644573,21.980867647784176,34.03219261645588,53.28429344,223.84001183506876,5732.948888
3468,18,5,0,3,1,0,0,1,2018,13.399435861015794,21.980359147853676,34.032091327483286,51.357051923098105,87.70077112910307,5926.83929435506
3469,18,1,0,3,1,0,0,1,2018,13.399435861015794,21.980359147853676,34.032091327483286,58.13535708,48.249013940150455,5110.593683
3470,18,1,1,3,1,0,0,1,2018,13.399709484644573,21.980867647784176,34.03219261645588,36.57192692,36.134781036447094,3729.289951
3471,18,1,2,3,1,0,0,1,2018,13.399709484644573,21.980867647784176,34.03219261645588,78.66370807,65.48040958491944,6326.390219
3472,18,0,0,3,1,0,0,1,2019,12.8,20.70613226,33.77827589,50.95999447,84.94708687679612,5747.334735
3473,18,0,1,3,1,0,0,1,2019,12.970538766527868,21.553228626416008,33.947010466928084,27.66452961,64.83752718699904,4224.045484
3474,18,0,2,3,1,0,0,1,2019,12.970538766527868,21.553228626416008,33.947010466928084,75.1996378,115.12725564739284,7289.628561
3475,18,4,0,3,1,0,0,1,2019,12.970538766527868,21.553228626416008,33.947010466928084,34.566813,91.42843099511988,6048.075241
3476,18,4,1,3,1,0,0,1,2019,12.97097598667014,21.55474042855092,33.947311605386176,13.62820242,64.38165667201555,4070.907189
3477,18,4,2,3,1,0,0,1,2019,12.97097598667014,21.55474042855092,33.947311605386176,60.72266609,132.14544981112556,8462.948607
3478,18,2,0,3,1,0,0,1,2019,12.970538766527868,21.553228626416008,33.947010466928084,79.47000473,108.42094752410173,11028.74904
3479,18,2,1,3,1,0,0,1,2019,12.97097598667014,21.55474042855092,33.947311605386176,38.62962576,88.99621066175416,8656.978547
3480,18,2,2,3,1,0,0,1,2019,12.97097598667014,21.55474042855092,33.947311605386176,125.1859079,138.30567459250884,13930.19689
3481,18,3,0,3,1,0,0,1,2019,12.970538766527868,21.553228626416008,33.947010466928084,39.40434332,151.8511998233809,4555.13864
3482,18,3,1,3,1,0,0,1,2019,12.97097598667014,21.55474042855092,33.947311605386176,22.89261629,108.33715232656694,3052.699869
3483,18,3,2,3,1,0,0,1,2019,12.97097598667014,21.55474042855092,33.947311605386176,57.01197141,218.1347302011103,6191.066043
3484,18,5,0,3,1,0,0,1,2019,12.970538766527868,21.553228626416008,33.947010466928084,54.73756842996422,79.09213126372252,6127.475260856388
3485,18,1,0,3,1,0,0,1,2019,12.970538766527868,21.553228626416008,33.947010466928084,65.89579789,50.12218445199078,5562.347656
3486,18,1,1,3,1,0,0,1,2019,12.97097598667014,21.55474042855092,33.947311605386176,42.50508936,36.97661218010121,4338.362881
3487,18,1,2,3,1,0,0,1,2019,12.97097598667014,21.55474042855092,33.947311605386176,87.59665462,67.64273763990894,6618.948923
3488,18,0,0,3,1,0,0,1,2020,11.6,20.70613226,33.77827589,58.99233602,89.97956057,6511.224738
