,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Diabetes and Obesity | Diabetes Deaths,Deaths | Premature Death,Lead Poisoning | Housing Lead Risk,Language and Nativity | Foreign Born Population,Respiratory Infection | New Tuberculosis Cases,Substance Use | Drug Overdose Deaths,"Health Insurance | Uninsured, Child"
2946,29,0,2,0,1,0,0,0,2012,28.39462876,10422.87899,28.832776360124413,9.674037417648849,3.642868373662027,17.79788734,6.072818436509182
2947,29,4,0,0,1,0,0,0,2012,21.181424573454546,6324.31102,28.832776360124413,9.674037417648849,3.642868373662027,5.35285629560709,11.075982717272726
2948,29,4,1,0,1,0,0,0,2012,16.4322424567329,5097.861886,28.832715282230527,9.674026117325637,3.6428627587215794,3.463408016528271,11.249241555072711
2949,29,4,2,0,1,0,0,0,2012,24.65180562706575,8255.115602,28.832715282230527,9.674026117325637,3.6428627587215794,7.312941361759788,11.249241555072711
2950,29,2,0,0,1,0,0,0,2012,39.13224067,11752.79192,28.832776360124413,9.674037417648849,3.642868373662027,11.86441745,5.181366021363637
2951,29,2,1,0,1,0,0,0,2012,37.18015133,7710.258023,28.832715282230527,9.674026117325637,3.6428627587215794,9.282322455,5.239155228374407
2952,29,2,2,0,1,0,0,0,2012,42.16823082,16618.06125,28.832715282230527,9.674026117325637,3.6428627587215794,15.14939186,5.239155228374407
2953,29,3,0,0,1,0,0,0,2012,29.2063892,4472.472704,28.832776360124413,9.674037417648849,3.642868373662027,9.484434495358974,13.72742164818182
2954,29,3,1,0,1,0,0,0,2012,27.783675638295495,2475.307953,28.832715282230527,9.674026117325637,3.6428627587215794,7.148955973553387,13.736229714732946
2955,29,3,2,0,1,0,0,0,2012,50.94554009,6597.421299,28.832715282230527,9.674026117325637,3.6428627587215794,17.01425173756,13.736229714732946
2956,29,5,0,0,1,0,0,0,2012,24.144558619635177,7718.884566196591,28.832776360124413,9.674037417648849,3.642868373662027,19.962663562175877,9.762049537545455
2957,29,1,0,0,1,0,0,0,2012,18.1808446,6633.946779,28.832776360124413,9.674037417648849,3.642868373662027,19.56819912,3.989936285454545
2958,29,1,1,0,1,0,0,0,2012,13.43857114,4512.366995,28.832715282230527,9.674026117325637,3.6428627587215794,16.84024965,4.0829591991113015
2959,29,1,2,0,1,0,0,0,2012,23.84515759,8770.298494,28.832715282230527,9.674026117325637,3.6428627587215794,22.22902049,4.0829591991113015
2960,29,0,0,0,1,0,0,0,2013,23.8658035,7670.44441,28.16459557,7.776105197,3.5,15.56915929,6.89349806
2961,29,0,1,0,1,0,0,0,2013,20.37828882,5264.471368,28.409913692120096,10.090946443839925,3.3285941513627053,10.71460577,6.072978597899357
2962,29,0,2,0,1,0,0,0,2013,28.60742067,10194.44314,28.409913692120096,10.090946443839925,3.3285941513627053,20.51182534,6.072978597899357
2963,29,4,0,0,1,0,0,0,2013,20.424776165720004,6352.978676,28.409913692120096,10.090946443839925,3.3285941513627053,5.480214647789255,23.16551497
2964,29,4,1,0,1,0,0,0,2013,16.24018424522528,5542.23139,28.40987858751986,10.090926572554961,3.3285827909018,3.463444037645307,11.249763012928602
2965,29,4,2,0,1,0,0,0,2013,27.114943720851635,8389.642465,28.40987858751986,10.090926572554961,3.3285827909018,6.987556660714633,11.249763012928602
2966,29,2,0,0,1,0,0,0,2013,40.90327206,11462.71698,28.409913692120096,10.090946443839925,3.3285941513627053,12.75648713,6.989411525
2967,29,2,1,0,1,0,0,0,2013,36.72184043,7590.215176,28.40987858751986,10.090926572554961,3.3285827909018,5.896694736,5.239329156794821
2968,29,2,2,0,1,0,0,0,2013,47.98418471,16148.40934,28.40987858751986,10.090926572554961,3.3285827909018,21.31668101,5.239329156794821
2969,29,3,0,0,1,0,0,0,2013,29.03661458,4754.057898,28.409913692120096,10.090946443839925,3.3285941513627053,8.472326541,12.67744365
2970,29,3,1,0,1,0,0,0,2013,29.684249206740706,2737.343759,28.40987858751986,10.090926572554961,3.3285827909018,6.519378282960323,13.736256224408043
2971,29,3,2,0,1,0,0,0,2013,38.310752047741936,6739.551711,28.40987858751986,10.090926572554961,3.3285827909018,19.11766332305714,13.736256224408043
2972,29,5,0,0,1,0,0,0,2013,25.5081950996129,7636.36009546455,28.409913692120096,10.090946443839925,3.3285941513627053,19.777813557608667,7.77027027
2973,29,1,0,0,1,0,0,0,2013,18.56942655,6414.457691,28.409913692120096,10.090946443839925,3.3285941513627053,19.3921595,4.270513316
2974,29,1,1,0,1,0,0,0,2013,15.05113967,4478.216937,28.40987858751986,10.090926572554961,3.3285827909018,15.09975415,4.08323917056742
2975,29,1,2,0,1,0,0,0,2013,22.99360233,8318.506569,28.40987858751986,10.090926572554961,3.3285827909018,23.49823312,4.08323917056742
2976,29,0,0,0,1,0,0,0,2014,22.76009449,7694.665398,28.16459557,7.776105197,1.8,16.50829125,6.89349806
2977,29,0,1,0,1,0,0,0,2014,19.14543593,5465.272824,27.841182134498116,10.292004547655985,3.5000118837586567,11.85479589,6.072978597899357
