,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Crime Incidents | Violent Crime,Births | Low Birthweight,Cancer | All Cancer Deaths,Deaths | Deaths from All Causes,Respiratory Infection | COVID-19 Deaths,Population | Children,"Health Insurance | Uninsured, All Ages"
6121,4,3,0,3,1,1,0,0,2015,386.06159417859686,5.811028376,124.1275002,506.5825137,152.56185514127642,20.374392798692256,18.94394016
6122,4,3,1,3,1,1,0,0,2015,386.07437480080023,6.121075916434774,111.0009353,424.2484883,98.75457878015402,20.37397912961142,18.114575599237284
6123,4,3,2,3,1,1,0,0,2015,386.07437480080023,6.121075916434774,150.2829879,636.0559987,232.69895977357845,20.37397912961142,18.114575599237284
6124,4,5,0,3,1,1,0,0,2015,386.06159417859686,6.781368846164117,143.12282114298299,582.4968531774553,77.49027846751919,20.374392798692256,14.81417756
6125,4,1,0,3,1,1,0,0,2015,386.06159417859686,5.922147651,154.8110555,623.9336098,46.28306798989969,20.374392798692256,5.837174109
6126,4,1,1,3,1,1,0,0,2015,386.07437480080023,5.730575620228514,137.2874784,532.7063351,34.63357353311333,20.37397912961142,5.701060884325251
6127,4,1,2,3,1,1,0,0,2015,386.07437480080023,5.730575620228514,176.4006969,720.8290919,60.290092594456674,20.37397912961142,5.701060884325251
6128,4,0,0,3,1,1,0,0,2016,377.2426196,6.703725519,140.9607224,576.485593,76.93581817663653,20.45750939,10.36578438
6129,4,0,1,3,1,1,0,0,2016,378.75673169810545,6.8156191650523565,124.5297588,493.2937358,55.13751761183152,20.033730182060197,9.37188931073611
6130,4,0,2,3,1,1,0,0,2016,378.75673169810545,6.8156191650523565,162.7098807,673.4436555,103.94183850900654,20.033730182060197,9.37188931073611
6131,4,4,0,3,1,1,0,0,2016,378.75673169810545,8.333333333,114.0241305,425.3762985,60.167307565003384,20.033730182060197,7.45991189
