,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Life Expectancy at Birth | Life Expectancy,Births | Preterm Births,"Housing | Homeless, Children",Diabetes and Obesity | Diabetes Deaths,Housing | Renters vs. Owners,Deaths | Racial Disparity in Police Killings
5722,17,3,1,3,1,0,0,0,2016,84.67640146333333,8.84121460293178,10.87338197127636,21.203098155,1.8043366935304994,3.5542649194468083
5723,17,3,2,3,1,0,0,0,2016,80.3210442125,8.84121460293178,10.87338197127636,31.92682693,1.8043366935304994,3.5542649194468083
5724,17,5,0,3,1,0,0,0,2016,80.0829641206799,8.870612137963088,10.873393784643577,20.255775836558595,1.52173913,3.554254188427157
5725,17,1,0,3,1,0,0,0,2016,78.12148106,7.1332846,10.873393784643577,24.55732446,0.73963791,3.554254188427157
5726,17,1,1,3,1,0,0,0,2016,80.8854364,7.847194925281652,10.87338197127636,16.97712552,0.7882288030991507,3.5542649194468083
5727,17,1,2,3,1,0,0,0,2016,75.42470795,7.847194925281652,10.87338197127636,34.86754404,0.7882288030991507,3.5542649194468083
5728,17,0,0,3,1,0,0,0,2017,77.86366119,7.953371088,9.217141489,25.60724456,0.870910616,5.520490492
5729,17,0,1,3,1,0,0,0,2017,80.57837221,8.682565775958722,10.428350343991054,18.10823233,1.0036901014536814,3.554254188427157
5730,17,0,2,3,1,0,0,0,2017,75.27800075,8.682565775958722,10.428350343991054,35.53369114,1.0036901014536814,3.554254188427157
5731,17,4,0,3,1,0,0,0,2017,80.96589977,8.072328059,10.428350343991054,25.93833617,0.748761043,3.554254188427157
5732,17,4,1,3,1,0,0,0,2017,87.2208087425,8.857541566773913,10.428331215799686,18.1077282,0.9180360884672795,3.5542649194468083
5733,17,4,2,3,1,0,0,0,2017,76.05333064,8.857541566773913,10.428331215799686,36.59221398,0.9180360884672795,3.5542649194468083
5734,17,2,0,3,1,0,0,0,2017,71.87328417,10.16791045,10.428350343991054,68.95793588,2.520144628,3.554254188427157
5735,17,2,1,3,1,0,0,0,2017,74.63769291,10.232635624603748,10.428331215799686,32.287838312000005,2.3536387550405204,3.5542649194468083
5736,17,2,2,3,1,0,0,0,2017,69.49594299,10.232635624603748,10.428331215799686,52.757029716,2.3536387550405204,3.5542649194468083
5737,17,3,0,3,1,0,0,0,2017,82.3758090875,9.621785174,10.428350343991054,19.04362335,1.815598456,3.554254188427157
5738,17,3,1,3,1,0,0,0,2017,85.44660567666666,9.174851116832658,10.428331215799686,23.106433742500002,1.7733166934098774,3.5542649194468083
5739,17,3,2,3,1,0,0,0,2017,79.1403639275,9.174851116832658,10.428331215799686,25.3530853,1.7733166934098774,3.5542649194468083
5740,17,5,0,3,1,0,0,0,2017,79.99042481644034,8.975739734902591,10.428350343991054,20.049806196379205,1.52173913,3.554254188427157
5741,17,1,0,3,1,0,0,0,2017,78.25733103,7.181501997,10.428350343991054,23.21447154,0.73963791,3.554254188427157
5742,17,1,1,3,1,0,0,0,2017,80.97306612,7.8681719147499205,10.428331215799686,16.34203186,0.7247324874512703,3.5542649194468083
5743,17,1,2,3,1,0,0,0,2017,75.72091688,7.8681719147499205,10.428331215799686,32.46682963,0.7247324874512703,3.5542649194468083
5744,17,0,0,3,1,0,0,0,2018,78.07396314,8.013470921,9.280915651,25.77006689,0.876576505,5.520490492
5745,17,0,1,3,1,0,0,0,2018,80.5867658,8.865494709638929,9.900291301932675,19.94517588,1.0417573022861477,3.554254188427157
5746,17,0,2,3,1,0,0,0,2018,75.67139788,8.865494709638929,9.900291301932675,33.66462368,1.0417573022861477,3.554254188427157
5747,17,4,0,3,1,0,0,0,2018,80.99648035,8.120349401,9.900291301932675,28.57528842,0.645263672,3.554254188427157
5748,17,4,1,3,1,0,0,0,2018,88.1896091175,8.874528953455302,9.900270765249967,25.7463031,0.8429197213923252,3.554264919446808
5749,17,4,2,3,1,0,0,0,2018,78.78323325,8.874528953455302,9.900270765249967,38.13344231,0.8429197213923252,3.554264919446808
5750,17,2,0,3,1,0,0,0,2018,71.6986908,10.60037523,9.900291301932675,67.76178772,2.141843972,3.554254188427157
5751,17,2,1,3,1,0,0,0,2018,75.88701029,10.747073526533235,9.900270765249967,36.50259412,2.439250709913858,3.554264919446808
5752,17,2,2,3,1,0,0,0,2018,67.88823591,10.747073526533235,9.900270765249967,49.35125585499999,2.439250709913858,3.554264919446808
5753,17,3,0,3,1,0,0,0,2018,83.0677101875,10.02422774,9.900291301932675,20.12100809,1.791438648,3.554254188427157
5754,17,3,1,3,1,0,0,0,2018,85.78798116333333,9.35551689950731,9.900270765249967,24.1304718,1.8905354523362867,3.554264919446808
5755,17,3,2,3,1,0,0,0,2018,79.4575885925,9.35551689950731,9.900270765249967,35.290441115,1.8905354523362867,3.554264919446808
5756,17,5,0,3,1,0,0,0,2018,80.27752322780755,9.10702311306213,9.900291301932675,21.780713409947058,1.512926577,3.554254188427157
5757,17,1,0,3,1,0,0,0,2018,78.87027107,7.084337349,9.900291301932675,23.04154307,0.745822098,3.554254188427157
5758,17,1,1,3,1,0,0,0,2018,81.11668341,7.987464775537774,9.900270765249967,17.46525384,0.7409925754857818,3.554264919446808
5759,17,1,2,3,1,0,0,0,2018,76.62436727,7.987464775537774,9.900270765249967,30.46827994,0.7409925754857818,3.554264919446808
5760,17,0,0,3,1,0,0,0,2019,78.60233221,8.092173365,4.856787049,26.9621578,0.876576505,5.520490492
5761,17,0,1,3,1,0,0,0,2019,80.75273693,9.155821153843364,7.272876105976736,20.73678464,0.9954161135345986,3.554254188427157
5762,17,0,2,3,1,0,0,0,2019,76.48890891,9.155821153843364,7.272876105976736,35.07863619,0.9954161135345986,3.554254188427157
