,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Diabetes and Obesity | Diabetes,Income-related | Excessive Housing Cost,Physical Activity | Teen Computer Time,"Respiratory Infection | Flu Vaccinations, Medicare",Substance Use | Teen Smoking
31,20,1,2,2,1,0,0,0,2011,10.14,25.191746849999998,34.877890747492145,53.60000000000001,13.02251333558312
32,20,0,0,2,1,0,0,0,2012,7.7,25.191746850000005,38.2,50.0,11.6
33,20,0,1,2,1,0,0,0,2012,10.14,25.191746849999998,35.81488035092273,50.4,9.200041337500855
34,20,0,2,2,1,0,0,0,2012,10.14,25.191746849999998,37.83530911262286,50.4,12.285443459500634
35,20,4,0,2,1,0,0,0,2012,10.14,25.191746849999998,47.586066508818114,46.0,6.264657547671849
36,20,4,1,2,1,0,0,0,2012,10.139999999999999,25.191746850000005,39.333133573923796,44.2,8.131290138913371
37,20,4,2,2,1,0,0,0,2012,10.139999999999999,25.191746850000005,41.1380622269692,44.2,10.767201772576101
38,20,2,0,2,1,0,0,0,2012,10.14,25.191746849999998,39.81493546759052,32.0,7.6501274572943005
39,20,2,1,2,1,0,0,0,2012,10.139999999999999,25.191746850000005,39.79897767163786,33.0,8.334905662200278
40,20,2,2,2,1,0,0,0,2012,10.139999999999999,25.191746850000005,39.45156731461179,33.0,9.839359545327852
41,20,3,0,2,1,0,0,0,2012,10.14,25.191746849999998,39.73851391697879,38.0,13.3177337865214
42,20,3,1,2,1,0,0,0,2012,10.139999999999999,25.191746850000005,39.48812297832647,36.8,11.745166504427985
43,20,3,2,2,1,0,0,0,2012,10.139999999999999,25.191746850000005,39.81263624656241,36.8,13.24962038755556
44,20,5,0,2,1,0,0,0,2012,10.14,25.191746849999998,39.13997593969546,50.4,11.080013309955698
45,20,1,0,2,1,0,0,0,2012,10.14,25.191746849999998,29.88827622634889,53.0,13.311909792404961
46,20,1,1,2,1,0,0,0,2012,10.139999999999999,25.191746850000005,34.61369239699314,53.6,12.474595955138545
47,20,1,2,2,1,0,0,0,2012,10.139999999999999,25.191746850000005,33.831507929503424,53.6,13.97904983826612
48,20,0,0,2,1,0,0,0,2013,7.7,28.81079121,41.2,51.0,9.35
49,20,0,1,2,1,0,0,0,2013,10.14,25.191746849999998,39.6,51.4,8.2
50,20,0,2,2,1,0,0,0,2013,10.14,25.191746849999998,39.4,51.4,11.0
51,20,4,0,2,1,0,0,0,2013,10.14,25.191746849999998,47.147623053411024,47.0,4.475976469510531
52,20,4,1,2,1,0,0,0,2013,10.14,25.191746849999994,39.347067584470885,45.0,8.185219247141704
53,20,4,2,2,1,0,0,0,2013,10.14,25.191746849999994,41.14363399531302,45.0,10.513885683871324
54,20,2,0,2,1,0,0,0,2013,10.14,25.191746849999998,44.5,33.0,7.6
55,20,2,1,2,1,0,0,0,2013,10.14,25.191746849999994,41.30061139994967,33.8,7.540293471975842
56,20,2,2,2,1,0,0,0,2013,10.14,25.191746849999994,41.62026901597786,33.8,9.799592400033555
57,20,3,0,2,1,0,0,0,2013,10.14,25.191746849999998,42.0,40.0,11.3
58,20,3,1,2,1,0,0,0,2013,10.14,25.191746849999994,40.04061955194901,37.6,10.859095128074488
59,20,3,2,2,1,0,0,0,2013,10.14,25.191746849999994,40.36027716797719,37.6,11.879404904048988
60,20,5,0,2,1,0,0,0,2013,10.14,25.191746849999998,40.34002201261904,51.4,10.179978755263017
61,20,1,0,2,1,0,0,0,2013,10.14,25.191746849999998,31.1,55.0,11.4
