,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Diabetes and Obesity | Adult Obesity,Income | Poverty in Children,Physical Activity | Adult Physical Inactivity,"Respiratory Infection | COVID-19 Vaccination, Seniors",Substance Use | Teen Marijuana
1038,5,1,1,0,1,1,1,1,2022,32.26408361554264,6.587252922,27.811622397435755,86.77773175494568,20.924986571808926
1039,5,1,2,0,1,1,1,1,2022,32.26408361554264,6.587252922,27.811622397435755,86.77773175494568,18.879267479947984
1040,23,0,0,0,0,0,0,1,2010,41.9,50.81189872,34.3,83.30119141275212,24.2
1041,23,0,1,0,0,0,0,1,2010,42.21997107681258,49.61527029947574,33.73996007064392,83.301168808038,16.39830415307268
1042,23,0,2,0,0,0,0,1,2010,42.21997107681258,49.61527029947574,33.73996007064392,83.301168808038,20.458724003379444
1043,23,4,0,0,0,0,0,1,2010,42.21997107681258,41.13402062,33.73996007064392,83.301168808038,8.486782196751655
1044,23,4,1,0,0,0,0,1,2010,42.219985537203264,54.11950536899607,33.739980033661155,83.30114704511509,18.095730164298732
1045,23,4,2,0,0,0,0,1,2010,42.219985537203264,54.11950536899607,33.739980033661155,83.30114704511509,21.798850409537156
1046,23,2,0,0,0,0,0,1,2010,42.21997107681258,58.88244688,33.73996007064392,83.301168808038,18.422657043853953
1047,23,2,1,0,0,0,0,1,2010,42.219985537203264,55.06580892454725,33.739980033661155,83.30114704511509,17.316742492892057
1048,23,2,2,0,0,0,0,1,2010,42.219985537203264,55.06580892454725,33.739980033661155,83.30114704511509,19.0533533371097
1049,23,3,0,0,0,0,0,1,2010,42.21997107681258,52.29242278,33.73996007064392,83.301168808038,19.63363007650347
1050,23,3,1,0,0,0,0,1,2010,42.219985537203264,49.2136539139338,33.739980033661155,83.30114704511509,17.248768319858073
1051,23,3,2,0,0,0,0,1,2010,42.219985537203264,49.2136539139338,33.739980033661155,83.30114704511509,18.985379164075717
1052,23,5,0,0,0,0,0,1,2010,42.21997107681258,59.30599369,33.73996007064392,83.301168808038,19.461266770842165
1053,23,1,0,0,0,0,0,1,2010,42.21997107681258,28.86445013,33.73996007064392,83.301168808038,24.479322797603935
1054,23,1,1,0,0,0,0,1,2010,42.219985537203264,37.96424739643111,33.739980033661155,83.30114704511509,18.141505569575212
1055,23,1,2,0,0,0,0,1,2010,42.219985537203264,37.96424739643111,33.739980033661155,83.30114704511509,21.245230227715098
1056,23,0,0,0,0,0,0,1,2011,41.9,50.81189872,34.3,83.3019149393131,24.2
1057,23,0,1,0,0,0,0,1,2011,42.79994880851784,49.61527029947574,34.13994471319927,83.3018572080208,13.6
1058,23,0,2,0,0,0,0,1,2011,42.79994880851784,49.61527029947574,34.13994471319927,83.3018572080208,18.8
1059,23,4,0,0,0,0,0,1,2011,42.79994880851784,41.13402062,34.13994471319927,83.3018572080208,8.480939758332166
1060,23,4,1,0,0,0,0,1,2011,42.799974402129685,46.352818875589925,34.139972354300056,83.30180285582958,19.36976083290811
1061,23,4,2,0,0,0,0,1,2011,42.799974402129685,46.352818875589925,34.139972354300056,83.30180285582958,22.01907294485414
1062,23,2,0,0,0,0,0,1,2011,42.79994880851784,58.88244688,34.13994471319927,83.3018572080208,16.1
1063,23,2,1,0,0,0,0,1,2011,42.799974402129685,55.06580892454725,34.139972354300056,83.30180285582958,17.270914804892406
1064,23,2,2,0,0,0,0,1,2011,42.799974402129685,55.06580892454725,34.139972354300056,83.30180285582958,19.02129796972509
1065,23,3,0,0,0,0,0,1,2011,42.79994880851784,52.29242278,34.13994471319927,83.3018572080208,20.2
1066,23,3,1,0,0,0,0,1,2011,42.799974402129685,49.433176493345535,34.139972354300056,83.30180285582958,17.191810471795428
1067,23,3,2,0,0,0,0,1,2011,42.799974402129685,49.433176493345535,34.139972354300056,83.30180285582958,18.942193636628115
1068,23,5,0,0,0,0,0,1,2011,42.79994880851784,59.30599369,34.13994471319927,83.3018572080208,19.460020220894236
1069,23,1,0,0,0,0,0,1,2011,42.79994880851784,28.86445013,34.13994471319927,83.3018572080208,22.04477955980688
1070,23,1,1,0,0,0,0,1,2011,42.799974402129685,31.97183243771726,34.139972354300056,83.30180285582958,19.859357380064264
1071,23,1,2,0,0,0,0,1,2011,42.799974402129685,31.97183243771726,34.139972354300056,83.30180285582958,21.62937265123993
1072,23,0,0,0,0,0,0,1,2012,41.9,50.81189872,34.3,83.30323114751188,24.2
1073,23,0,1,0,0,0,0,1,2012,42.21997107681258,50.343082553061855,33.73996007064392,83.30307011505803,17.577068855891117
1074,23,0,2,0,0,0,0,1,2012,42.21997107681258,50.343082553061855,33.73996007064392,83.30307011505803,19.951319003683746
1075,23,4,0,0,0,0,0,1,2012,42.21997107681258,41.13402062,33.73996007064392,83.30307011505803,7.491866360624742
1076,23,4,1,0,0,0,0,1,2012,42.219985537203264,43.7762318838684,33.739980033661155,83.30292437185999,19.415327724700514
1077,23,4,2,0,0,0,0,1,2012,42.219985537203264,43.7762318838684,33.739980033661155,83.30292437185999,22.057172826216718
1078,23,2,0,0,0,0,0,1,2012,42.21997107681258,58.88244688,33.73996007064392,83.30307011505803,19.262781229428356
1079,23,2,1,0,0,0,0,1,2012,42.219985537203264,54.21389915969572,33.739980033661155,83.30292437185999,17.306994661267485
1080,23,2,2,0,0,0,0,1,2012,42.219985537203264,54.21389915969572,33.739980033661155,83.30292437185999,19.07862136098765
1081,23,3,0,0,0,0,0,1,2012,42.21997107681258,52.29242278,33.73996007064392,83.30307011505803,17.546500385804944
1082,23,3,1,0,0,0,0,1,2012,42.219985537203264,49.2136539139338,33.739980033661155,83.30292437185999,17.226757120834016
1083,23,3,2,0,0,0,0,1,2012,42.219985537203264,49.2136539139338,33.739980033661155,83.30292437185999,18.99838382055418
1084,23,5,0,0,0,0,0,1,2012,42.21997107681258,59.30599369,33.73996007064392,83.30307011505803,19.62001612552325
1085,23,1,0,0,0,0,0,1,2012,42.21997107681258,28.86445013,33.73996007064392,83.30307011505803,20.45186630337854
1086,23,1,1,0,0,0,0,1,2012,42.219985537203264,32.83497805516727,33.739980033661155,83.30292437185999,19.933356016080793
1087,23,1,2,0,0,0,0,1,2012,42.219985537203264,32.83497805516727,33.739980033661155,83.30292437185999,21.69568587117687
1088,23,0,0,0,0,0,0,1,2013,41.9,51.56230263,34.3,83.30578149545704,24.2
1089,23,0,1,0,0,0,0,1,2013,41.63999334510732,49.863243954382746,33.339975428088565,83.30528542601382,17.4
1090,23,0,2,0,0,0,0,1,2013,41.63999334510732,49.863243954382746,33.339975428088565,83.30528542601382,16.5
1091,23,4,0,0,0,0,0,1,2013,41.63999334510732,28.25059102,33.339975428088565,83.30528542601382,7.782390234016806
1092,23,4,1,0,0,0,0,1,2013,41.63999667227685,38.84379319567621,33.33998771302224,83.304867762168,19.431855013532996
1093,23,4,2,0,0,0,0,1,2013,41.63999667227685,38.84379319567621,33.33998771302224,83.304867762168,22.07061431373635
1094,23,2,0,0,0,0,0,1,2013,41.63999334510732,60.48659697,33.339975428088565,83.30528542601382,17.8
1095,23,2,1,0,0,0,0,1,2013,41.63999667227685,54.05306713318617,33.33998771302224,83.304867762168,17.320228255981213
1096,23,2,2,0,0,0,0,1,2013,41.63999667227685,54.05306713318617,33.33998771302224,83.304867762168,19.098410360130856
1097,23,3,0,0,0,0,0,1,2013,41.63999334510732,44.82929243,33.339975428088565,83.30528542601382,13.3
1098,23,3,1,0,0,0,0,1,2013,41.63999667227685,46.50291533168948,33.33998771302224,83.304867762168,17.23845927212683
1099,23,3,2,0,0,0,0,1,2013,41.63999667227685,46.50291533168948,33.33998771302224,83.304867762168,19.016641376276475
1100,23,5,0,0,0,0,0,1,2013,41.63999334510732,36.75213675,33.339975428088565,83.30528542601382,21.19998592216224
1101,23,1,0,0,0,0,0,1,2013,41.63999334510732,33.18034392,33.339975428088565,83.30528542601382,23.01075350489388
1102,23,1,1,0,0,0,0,1,2013,41.63999667227685,33.84789750092754,33.33998771302224,83.304867762168,19.958956118599872
1103,23,1,2,0,0,0,0,1,2013,41.63999667227685,33.84789750092754,33.33998771302224,83.304867762168,21.71787146058255
1104,23,0,0,0,0,0,0,1,2014,41.9,51.56230263,34.3,83.31110562735947,24.2
1105,23,0,1,0,0,0,0,1,2014,41.220009470424195,50.94523738115235,33.81995699915499,83.30940901569876,20.654545454545453
1106,23,0,2,0,0,0,0,1,2014,41.220009470424195,50.94523738115235,33.81995699915499,83.30940901569876,21.56363636363636
1107,23,4,0,0,0,0,0,1,2014,41.220009470424195,28.25059102,33.81995699915499,83.30940901569876,6.970229027076907
1108,23,4,1,0,0,0,0,1,2014,41.220004735606004,36.267206203954686,33.81997849778893,83.30816215762819,20.758272703071576
1109,23,4,2,0,0,0,0,1,2014,41.220004735606004,36.267206203954686,33.81997849778893,83.30816215762819,21.32399065152429
1110,23,2,0,0,0,0,0,1,2014,41.220009470424195,60.48659697,33.81995699915499,83.30940901569876,21.990909090909085
1111,23,2,1,0,0,0,0,1,2014,41.220004735606004,54.55082906757402,33.81997849778893,83.30816215762819,21.020000000000003
1112,23,2,2,0,0,0,0,1,2014,41.220004735606004,54.55082906757402,33.81997849778893,83.30816215762819,21.740000000000006
1113,23,3,0,0,0,0,0,1,2014,41.220009470424195,44.82929243,33.81995699915499,83.30940901569876,16.96363636363636
1114,23,3,1,0,0,0,0,1,2014,41.220004735606004,45.16282152870595,33.81997849778893,83.30816215762819,18.900000000000002
1115,23,3,2,0,0,0,0,1,2014,41.220004735606004,45.16282152870595,33.81997849778893,83.30816215762819,19.620000000000005
1116,23,5,0,0,0,0,0,1,2014,41.220009470424195,36.75213675,33.81995699915499,83.30940901569876,21.359981826791255
1117,23,1,0,0,0,0,0,1,2014,41.220009470424195,33.18034392,33.81995699915499,83.30940901569876,23.545931132772687
1118,23,1,1,0,0,0,0,1,2014,41.220004735606004,39.827037559332325,33.81997849778893,83.30816215762819,19.978884464460908
1119,23,1,2,0,0,0,0,1,2014,41.220004735606004,39.827037559332325,33.81997849778893,83.30816215762819,21.728670225821674
1120,23,0,0,0,0,0,0,1,2015,39.8,51.56230263,36.7,83.32319883317682,24.2
1121,23,0,1,0,0,0,0,1,2015,41.659956743197576,50.94523738115235,34.159970820855165,83.31684840507211,21.7
1122,23,0,2,0,0,0,0,1,2015,41.659956743197576,50.94523738115235,34.159970820855165,83.31684840507211,26.3
1123,23,4,0,0,0,0,0,1,2015,41.659956743197576,28.25059102,34.159970820855165,83.31684840507211,6.759284023083841
1124,23,4,1,0,0,0,0,1,2015,41.65997836979959,41.49219301013825,34.159985409213924,83.31322860324063,22.619616856031538
1125,23,4,2,0,0,0,0,1,2015,41.65997836979959,41.49219301013825,34.159985409213924,83.31322860324063,21.62226625581345
1126,23,2,0,0,0,0,0,1,2015,41.659956743197576,60.48659697,34.159970820855165,83.31684840507211,25.6
1127,23,2,1,0,0,0,0,1,2015,41.65997836979959,54.55082906757402,34.159985409213924,83.31322860324063,22.141930450138133
1128,23,2,2,0,0,0,0,1,2015,41.65997836979959,54.55082906757402,34.159985409213924,83.31322860324063,22.862590224235984
1129,23,3,0,0,0,0,0,1,2015,41.659956743197576,44.82929243,34.159970820855165,83.31684840507211,19.5
1130,23,3,1,0,0,0,0,1,2015,41.65997836979959,46.50291533168948,34.159985409213924,83.31322860324063,19.560879698797127
1131,23,3,2,0,0,0,0,1,2015,41.65997836979959,46.50291533168948,34.159985409213924,83.31322860324063,20.28153947289497
1132,23,5,0,0,0,0,0,1,2015,41.659956743197576,36.75213675,34.159970820855165,83.31684840507211,22.140032251046502
1133,23,1,0,0,0,0,0,1,2015,41.659956743197576,33.18034392,34.159970820855165,83.31684840507211,24.5
1134,23,1,1,0,0,0,0,1,2015,41.65997836979959,34.71104311837755,34.159985409213924,83.31322860324063,22.93999185132207
1135,23,1,2,0,0,0,0,1,2015,41.65997836979959,34.71104311837755,34.159985409213924,83.31322860324063,22.462412008666718
1136,23,0,0,0,0,0,0,1,2016,39.2,51.56230263,36.2,83.35297095667379,24.2
1137,23,0,1,0,0,0,0,1,2016,41.579982850853476,50.36750014742297,34.45995162404937,83.32843580759545,23.423076923076923
1138,23,0,2,0,0,0,0,1,2016,41.579982850853476,50.36750014742297,34.45995162404937,83.32843580759545,23.007692307692306
1139,23,4,0,0,0,0,0,1,2016,41.579982850853476,28.25059102,34.45995162404937,83.32843580759545,6.522509904081396
1140,23,4,1,0,0,0,0,1,2016,41.57999142471344,41.49219301013825,34.45997581001255,83.31944764159587,25.204619256932784
1141,23,4,2,0,0,0,0,1,2016,41.57999142471344,41.49219301013825,34.45997581001255,83.31944764159587,23.176674433931414
1142,23,2,0,0,0,0,0,1,2016,41.579982850853476,60.48659697,34.45995162404937,83.32843580759545,24.330769230769228
1143,23,2,1,0,0,0,0,1,2016,41.57999142471344,55.72355653260245,34.45997581001255,83.31944764159587,24.440000000000005
1144,23,2,2,0,0,0,0,1,2016,41.57999142471344,55.72355653260245,34.45997581001255,83.31944764159587,22.820000000000004
1145,23,3,0,0,0,0,0,1,2016,41.579982850853476,44.82929243,34.45995162404937,83.32843580759545,19.515384615384612
1146,23,3,1,0,0,0,0,1,2016,41.57999142471344,46.50291533168948,34.45997581001255,83.31944764159587,21.860000000000003
1147,23,3,2,0,0,0,0,1,2016,41.57999142471344,46.50291533168948,34.45997581001255,83.31944764159587,20.020000000000003
1148,23,5,0,0,0,0,0,1,2016,41.579982850853476,36.75213675,34.45995162404937,83.32843580759545,23.639993856943523
1149,23,1,0,0,0,0,0,1,2016,41.579982850853476,33.18034392,34.45995162404937,83.32843580759545,24.91406426989038
1150,23,1,1,0,0,0,0,1,2016,41.57999142471344,39.827037559332325,34.45997581001255,83.31944764159587,24.920000000000005
1151,23,1,2,0,0,0,0,1,2016,41.57999142471344,39.827037559332325,34.45997581001255,83.31944764159587,23.360000000000007
1152,23,0,0,0,0,0,0,1,2017,41.0,51.56230263,38.7,83.42832722531391,25.4
1153,23,0,1,0,0,0,0,1,2017,41.3399549514957,50.36750014742297,35.79999616063884,83.34128124836549,28.5
1154,23,0,2,0,0,0,0,1,2017,41.3399549514957,50.36750014742297,35.79999616063884,83.34128124836549,22.5
1155,23,4,0,0,0,0,0,1,2017,41.3399549514957,28.25059102,35.79999616063884,83.34128124836549,5.858066401358203
1156,23,4,1,0,0,0,0,1,2017,41.33997747387412,41.49219301013825,35.79999808015972,83.32469465928015,25.220391295967794
1157,23,4,2,0,0,0,0,1,2017,41.33997747387412,41.49219301013825,35.79999808015972,83.32469465928015,23.178548944119445
1158,23,2,0,0,0,0,0,1,2017,41.3399549514957,60.48659697,35.79999616063884,83.34128124836549,25.4
1159,23,2,1,0,0,0,0,1,2017,41.33997747387412,53.80773531272246,35.79999808015972,83.32469465928015,24.4404235586801
1160,23,2,2,0,0,0,0,1,2017,41.33997747387412,53.80773531272246,35.79999808015972,83.32469465928015,22.540016290718466
1161,23,3,0,0,0,0,0,1,2017,41.3399549514957,44.82929243,35.79999616063884,83.34128124836549,23.1
1162,23,3,1,0,0,0,0,1,2017,41.33997747387412,46.50291533168948,35.79999808015972,83.32469465928015,21.862142229478184
1163,23,3,2,0,0,0,0,1,2017,41.33997747387412,46.50291533168948,35.79999808015972,83.32469465928015,20.14144172858418
1164,23,5,0,0,0,0,0,1,2017,41.3399549514957,36.75213675,35.79999616063884,83.34128124836549,23.87999283310078
1165,23,1,0,0,0,0,0,1,2017,41.3399549514957,33.18034392,35.79999616063884,83.34128124836549,27.0
1166,23,1,1,0,0,0,0,1,2017,41.33997747387412,39.827037559332325,35.79999808015972,83.32469465928015,28.077620586045
1167,23,1,2,0,0,0,0,1,2017,41.33997747387412,39.827037559332325,35.79999808015972,83.32469465928015,23.319934810576573
1168,23,0,0,0,0,0,0,1,2018,42.7,45.87492755,36.9,86.2111111111111,25.4
1169,23,0,1,0,0,0,0,1,2018,42.139984386597945,43.943929580912275,36.19993345107319,86.43979856655795,26.336363636363636
1170,23,0,2,0,0,0,0,1,2018,42.139984386597945,43.943929580912275,36.19993345107319,86.43979856655795,22.73636363636363
1171,23,4,0,0,0,0,0,1,2018,42.139984386597945,37.07865169,36.19993345107319,86.43979856655795,4.933274153399769
1172,23,4,1,0,0,0,0,1,2018,42.13999219264955,35.414001572622986,36.19996672276859,86.4580613680415,25.238285522656085
1173,23,4,2,0,0,0,0,1,2018,42.13999219264955,35.414001572622986,36.19996672276859,86.4580613680415,23.172733440508004
1174,23,2,0,0,0,0,0,1,2018,42.139984386597945,50.18349284,36.19993345107319,86.43979856655795,24.77272727272727
1175,23,2,1,0,0,0,0,1,2018,42.13999219264955,47.13387690377468,36.19996672276859,86.4580613680415,25.840000000000003
1176,23,2,2,0,0,0,0,1,2018,42.13999219264955,47.13387690377468,36.19996672276859,86.4580613680415,22.900000000000002
1177,23,3,0,0,0,0,0,1,2018,42.139984386597945,44.08863474,36.19993345107319,86.43979856655795,20.409090909090907
1178,23,3,1,0,0,0,0,1,2018,42.13999219264955,41.13367916824081,36.19996672276859,86.4580613680415,24.62
1179,23,3,2,0,0,0,0,1,2018,42.13999219264955,41.13367916824081,36.19996672276859,86.4580613680415,21.680000000000003
1180,23,5,0,0,0,0,0,1,2018,42.139984386597945,64.28571429,36.19993345107319,86.43979856655795,24.35998054698782
1181,23,1,0,0,0,0,0,1,2018,42.139984386597945,33.95416419,36.19993345107319,86.43979856655795,27.417430737678455
1182,23,1,1,0,0,0,0,1,2018,42.13999219264955,31.06209156415072,36.19996672276859,86.4580613680415,28.080000000000002
1183,23,1,2,0,0,0,0,1,2018,42.13999219264955,31.06209156415072,36.19996672276859,86.4580613680415,25.140000000000004
1184,23,0,0,0,0,0,0,1,2019,43.9,45.87492755,38.3,86.10769230769232,27.4
1185,23,0,1,0,0,0,0,1,2019,43.70002815531519,42.80649823668627,35.22000051191482,86.46749104305425,30.4
1186,23,0,2,0,0,0,0,1,2019,43.70002815531519,42.80649823668627,35.22000051191482,86.46749104305425,24.3
1187,23,4,0,0,0,0,0,1,2019,43.70002815531519,37.07865169,35.22000051191482,86.46749104305425,7.833994486368903
1188,23,4,1,0,0,0,0,1,2019,43.70001407882867,37.17954591839645,35.2200002559787,86.4736084239908,25.288858056993895
1189,23,4,2,0,0,0,0,1,2019,43.70001407882867,37.17954591839645,35.2200002559787,86.4736084239908,23.15396045654418
1190,23,2,0,0,0,0,0,1,2019,43.70002815531519,50.18349284,35.22000051191482,86.46749104305425,27.1
1191,23,2,1,0,0,0,0,1,2019,43.70001407882867,46.24606265747879,35.2200002559787,86.4736084239908,26.86154072787317
1192,23,2,2,0,0,0,0,1,2019,43.70001407882867,46.24606265747879,35.2200002559787,86.4736084239908,24.261173887903368
1193,23,3,0,0,0,0,0,1,2019,43.70002815531519,44.08863474,35.22000051191482,86.46749104305425,21.5
1194,23,3,1,0,0,0,0,1,2019,43.70001407882867,41.09199437073218,35.2200002559787,86.4736084239908,24.30134507988928
1195,23,3,2,0,0,0,0,1,2019,43.70001407882867,41.09199437073218,35.2200002559787,86.4736084239908,21.36125540789666
1196,23,5,0,0,0,0,0,1,2019,43.70002815531519,64.28571429,35.22000051191482,86.46749104305425,24.75999590462901
1197,23,1,0,0,0,0,0,1,2019,43.70002815531519,33.95416419,35.22000051191482,86.46749104305425,31.6
1198,23,1,1,0,0,0,0,1,2019,43.70001407882867,31.21684967619974,35.2200002559787,86.4736084239908,28.082380383804054
1199,23,1,2,0,0,0,0,1,2019,43.70001407882867,31.21684967619974,35.2200002559787,86.4736084239908,25.142290711811437
1200,23,0,0,0,0,0,0,1,2020,41.6,45.87492755,32.8,85.875,27.4
1201,23,0,1,0,0,0,0,1,2020,43.180007166807506,42.52127633780553,33.359917069798904,86.47808993713032,27.645109861512026
1202,23,0,2,0,0,0,0,1,2020,43.180007166807506,42.52127633780553,33.359917069798904,86.47808993713032,22.873887309230444
1203,23,4,0,0,0,0,0,1,2020,43.180007166807506,37.07865169,33.359917069798904,86.47808993713032,9.582960657614214
1204,23,4,1,0,0,0,0,1,2020,43.18000358370183,37.17954591839645,33.35995853145008,86.47904236527326,26.18961329133541
1205,23,4,2,0,0,0,0,1,2020,43.18000358370183,37.17954591839645,33.35995853145008,86.47904236527326,22.18301305417758
1206,23,2,0,0,0,0,0,1,2020,43.180007166807506,50.18349284,33.359917069798904,86.47808993713032,25.442154671625463
1207,23,2,1,0,0,0,0,1,2020,43.18000358370183,46.24606265747879,33.35995853145008,86.47904236527326,26.871290836234817
1208,23,2,2,0,0,0,0,1,2020,43.18000358370183,46.24606265747879,33.35995853145008,86.47904236527326,24.2686025418932
1209,23,3,0,0,0,0,0,1,2020,43.180007166807506,44.08863474,33.359917069798904,86.47808993713032,20.563853595913
1210,23,3,1,0,0,0,0,1,2020,43.18000358370183,41.09199437073218,33.35995853145008,86.47904236527326,24.30985707925262
1211,23,3,2,0,0,0,0,1,2020,43.18000358370183,41.09199437073218,33.35995853145008,86.47904236527326,21.36919994063578
1212,23,5,0,0,0,0,0,1,2020,43.180007166807506,64.28571429,33.359917069798904,86.47808993713032,24.04089796414128
1213,23,1,0,0,0,0,0,1,2020,43.180007166807506,33.95416419,33.359917069798904,86.47808993713032,27.532122993906615
1214,23,1,1,0,0,0,0,1,2020,43.18000358370183,32.46946995773663,33.35995853145008,86.47904236527326,28.097444043283428
1215,23,1,2,0,0,0,0,1,2020,43.18000358370183,32.46946995773663,33.35995853145008,86.47904236527326,25.15678690466659
1216,23,0,0,0,0,0,0,1,2021,41.9,45.87492755,34.9,86.6,24.679999999999996
1217,23,0,1,0,0,0,0,1,2021,42.260013053827954,43.09172013556701,33.15998233893865,86.4799380583066,26.906516680287332
1218,23,0,2,0,0,0,0,1,2021,42.260013053827954,43.09172013556701,33.15998233893865,86.4799380583066,22.528867271292004
1219,23,4,0,0,0,0,0,1,2021,42.260013053827954,37.07865169,33.15998233893865,86.4799380583066,10.920000000000002
1220,23,4,1,0,0,0,0,1,2021,42.26000652745692,36.00553772654163,33.15999116873474,86.47996902657694,26.182932385507478
1221,23,4,2,0,0,0,0,1,2021,42.26000652745692,36.00553772654163,33.15999116873474,86.47996902657694,22.18206843525862
1222,23,2,0,0,0,0,0,1,2021,42.260013053827954,50.18349284,33.15998233893865,86.4799380583066,25.072315165720465
1223,23,2,1,0,0,0,0,1,2021,42.26000652745692,46.24606265747879,33.15999116873474,86.47996902657694,26.725486653968552
1224,23,2,2,0,0,0,0,1,2021,42.26000652745692,46.24606265747879,33.15999116873474,86.47996902657694,23.959114127567158
1225,23,3,0,0,0,0,0,1,2021,42.260013053827954,44.08863474,33.15998233893865,86.4799380583066,20.2724311593739
1226,23,3,1,0,0,0,0,1,2021,42.26000652745692,41.09199437073218,33.15999116873474,86.47996902657694,25.294722733410108
1227,23,3,2,0,0,0,0,1,2021,42.26000652745692,41.09199437073218,33.15999116873474,86.47996902657694,22.352305568223375
1228,23,5,0,0,0,0,0,1,2021,42.260013053827954,64.28571429,33.15998233893865,86.4799380583066,24.758224832601815
1229,23,1,0,0,0,0,0,1,2021,42.260013053827954,33.95416419,33.15998233893865,86.4799380583066,27.681443131423023
1230,23,1,1,0,0,0,0,1,2021,42.26000652745692,32.46946995773663,33.15999116873474,86.47996902657694,28.14416474859332
1231,23,1,2,0,0,0,0,1,2021,42.26000652745692,32.46946995773663,33.15999116873474,86.47996902657694,25.201747583406583
1232,23,0,0,0,0,0,0,1,2022,41.9,45.87492755,34.9,89.7,24.234782608695653
1233,23,0,1,0,0,0,0,1,2022,43.039983106810894,42.80649823668627,34.079947016815964,87.10007934679734,25.026617603324897
1234,23,0,2,0,0,0,0,1,2022,43.039983106810894,42.80649823668627,34.079947016815964,87.10007934679734,21.08234452945486
1235,23,4,0,0,0,0,0,1,2022,43.039983106810894,37.07865169,34.079947016815964,87.10007934679734,10.92
1236,23,4,1,0,0,0,0,1,2022,43.03999155270279,36.59254182246904,34.079973506204226,87.10003967669896,24.547661501690005
1237,23,4,2,0,0,0,0,1,2022,43.03999155270279,36.59254182246904,34.079973506204226,87.10003967669896,20.78912469727114
1238,23,2,0,0,0,0,0,1,2022,43.039983106810894,50.18349284,34.079947016815964,87.10007934679734,25.36480203418884
1239,23,2,1,0,0,0,0,1,2022,43.03999155270279,46.24606265747879,34.079973506204226,87.10003967669896,24.76635461387314
1240,23,2,2,0,0,0,0,1,2022,43.03999155270279,46.24606265747879,34.079973506204226,87.10003967669896,22.526421112569444
1241,23,3,0,0,0,0,0,1,2022,43.039983106810894,44.08863474,34.079947016815964,87.10007934679734,21.22954513732128
1242,23,3,1,0,0,0,0,1,2022,43.03999155270279,41.13367916824081,34.079973506204226,87.10003967669896,22.75142966490912
1243,23,3,2,0,0,0,0,1,2022,43.03999155270279,41.13367916824081,34.079973506204226,87.10003967669896,21.291274757167205
1244,23,5,0,0,0,0,0,1,2022,43.039983106810894,64.28571429,34.079947016815964,87.10007934679734,24.061281861609807
1245,23,1,0,0,0,0,0,1,2022,43.039983106810894,33.95416419,34.079947016815964,87.10007934679734,26.368393896405916
1246,23,1,1,0,0,0,0,1,2022,43.03999155270279,32.46946995773663,34.079973506204226,87.10003967669896,25.71423889175239
1247,23,1,2,0,0,0,0,1,2022,43.03999155270279,32.46946995773663,34.079973506204226,87.10003967669896,24.254083984010478
1248,27,0,0,0,1,0,0,0,2010,33.9,31.20062232,25.7,87.87895587732817,21.74
1249,27,0,1,0,1,0,0,0,2010,32.679975428403026,29.88698426088114,25.03997235695341,87.87897568257745,21.238467626580345
1250,27,0,2,0,1,0,0,0,2010,32.679975428403026,29.88698426088114,25.03997235695341,87.87897568257745,25.169966413539978
1251,27,4,0,0,1,0,0,0,2010,32.679975428403026,14.25146111,25.03997235695341,87.87897568257745,10.818445437307767
1252,27,4,1,0,1,0,0,0,2010,32.67998771310088,29.45082075590523,25.03998617723849,87.87899475046646,15.853315046676627
1253,27,4,2,0,1,0,0,0,2010,32.67998771310088,29.45082075590523,25.03998617723849,87.87899475046646,18.084275051083917
1254,27,2,0,0,1,0,0,0,2010,32.679975428403026,47.55372378,25.03997235695341,87.87897568257745,25.106889694076262
1255,27,2,1,0,1,0,0,0,2010,32.67998771310088,46.43203547314569,25.03998617723849,87.87899475046646,23.513041209669055
1256,27,2,2,0,1,0,0,0,2010,32.67998771310088,46.43203547314569,25.03998617723849,87.87899475046646,24.747998090185565
1257,27,3,0,0,1,0,0,0,2010,32.679975428403026,40.57614264,25.03997235695341,87.87897568257745,27.604949620309966
1258,27,3,1,0,1,0,0,0,2010,32.67998771310088,42.59867001169076,25.03998617723849,87.87899475046646,25.858328082842572
1259,27,3,2,0,1,0,0,0,2010,32.67998771310088,42.59867001169076,25.03998617723849,87.87899475046646,29.194125696473883
1260,27,5,0,0,1,0,0,0,2010,32.679975428403026,7.868852459,25.03997235695341,87.87897568257745,21.580000000000002
1261,27,1,0,0,1,0,0,0,2010,32.679975428403026,17.86804792,25.03997235695341,87.87897568257745,22.496436434645197
1262,27,1,1,0,1,0,0,0,2010,32.67998771310088,14.117966749872854,25.03998617723849,87.87899475046646,23.177243596037744
1263,27,1,2,0,1,0,0,0,2010,32.67998771310088,14.117966749872854,25.03998617723849,87.87899475046646,25.482440095310853
1264,27,0,0,0,1,0,0,0,2011,33.9,31.20062232,25.7,87.87832205599808,21.74
1265,27,0,1,0,1,0,0,0,2011,32.53998259511881,29.50930375364842,24.739987714201515,87.87837262241125,21.239778308320922
1266,27,0,2,0,1,0,0,0,2011,32.53998259511881,29.50930375364842,24.739987714201515,87.87837262241125,25.144335303946566
1267,27,4,0,0,1,0,0,0,2011,32.53998259511881,14.25146111,24.739987714201515,87.87837262241125,10.813746259547823
