,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Prenatal Care,Heat and Disasters | Climate-related  Disasters,Mental Health | Electronic Bullying,Physical Activity | Teen TV Time,Sexually Transmitted Disease | HIV-Related Deaths
5585,13,0,1,3,1,1,0,1,2021,80.63520894279063,26.55991143760245,12.475421102550314,20.050158716326912,0.518712584
5586,13,0,2,3,1,1,0,1,2021,80.63520894279063,26.55991143760245,8.186270018268013,18.21986667198498,3.49194736
5587,13,4,0,3,1,1,0,1,2021,79.38368056,26.55991143760245,10.582461504344668,12.5921790874109,0.628757083
5588,13,4,1,3,1,1,0,1,2021,85.08821402830776,19.64004428459903,11.997412181500701,17.9094938899604,0.6294250969025592
5589,13,4,2,3,1,1,0,1,2021,85.08821402830776,19.64004428459903,8.624612406847072,16.69880337252054,1.398451333
5590,13,2,0,3,1,1,0,1,2021,66.13889888,26.55991143760245,11.68,26.58,6.16989076
5591,13,2,1,3,1,1,0,1,2021,74.85400705192983,19.64004428459903,11.941278585740122,19.94610405766019,3.427954418
5592,13,2,2,3,1,1,0,1,2021,74.85400705192983,19.64004428459903,8.120915411384983,19.51727662008414,10.99494495
5593,13,3,0,3,1,1,0,1,2021,69.9838549,26.55991143760245,9.782119262870392,18.50570520320038,2.041200805
5594,13,3,1,3,1,1,0,1,2021,78.02397721787662,19.64004428459903,11.88269716005885,19.287087943339984,0.500940578
5595,13,3,2,3,1,1,0,1,2021,78.02397721787662,19.64004428459903,9.094996918393518,18.832448405594707,3.189288176
5596,13,5,0,3,1,1,0,1,2021,80.63520894279063,26.55991143760245,10.16336900332732,19.01193144978288,2.201980286056179
5597,13,1,0,3,1,1,0,1,2021,82.36578474,26.55991143760245,13.055807866439803,12.760776986683142,1.541690962
5598,13,1,1,3,1,1,0,1,2021,88.73030243633274,19.64004428459903,12.314596508016272,16.704045905139917,0.925967585286866
5599,13,1,2,3,1,1,0,1,2021,88.73030243633274,19.64004428459903,8.941796733362649,15.493355387700058,2.80560314
5600,13,0,0,3,1,1,0,1,2022,74.06658542,5.8,9.736137119097831,22.88007006470922,2.388150298
5601,13,0,1,3,1,1,0,1,2022,80.9703826739539,19.64554813558719,13.27920645115406,19.392577578230302,0.692083117
5602,13,0,2,3,1,1,0,1,2022,80.9703826739539,19.64554813558719,9.358429528079446,17.32843826188286,4.053049575
5603,13,4,0,3,1,1,0,1,2022,79.2015454,19.64554813558719,10.721322732086461,12.93075878796841,0.7421752889203123
5604,13,4,1,3,1,1,0,1,2022,83.11385051128262,19.642782077068762,12.061668005531512,19.785977429991096,0.6213452496087208
5605,13,4,2,3,1,1,0,1,2022,83.11385051128262,19.642782077068762,9.07432692855194,18.036676493324144,1.591026866173652
5606,13,2,0,3,1,1,0,1,2022,67.64143209,19.64554813558719,11.680000000000001,26.58,6.570253695
5607,13,2,1,3,1,1,0,1,2022,71.73118780191227,19.642782077068762,11.752918211409327,21.182927034177126,3.285910928
5608,13,2,2,3,1,1,0,1,2022,71.73118780191227,19.642782077068762,9.120714672758348,19.42396537642257,10.30705682
5609,13,3,0,3,1,1,0,1,2022,70.90993596,19.64554813558719,11.35167267958706,19.447137009734394,2.734715815
5610,13,3,1,3,1,1,0,1,2022,74.93134473445066,19.642782077068762,11.294443063891142,19.63719624131226,0.533988968934837
5611,13,3,2,3,1,1,0,1,2022,74.93134473445066,19.642782077068762,9.006008720378324,18.12664211709459,4.291268824
5612,13,5,0,3,1,1,0,1,2022,78.17976770055449,19.64554813558719,9.866688071861718,23.71265243555201,2.3791131236235032
5613,13,1,0,3,1,1,0,1,2022,82.63291634,19.64554813558719,12.625594158519448,12.14787002738398,1.727538935
5614,13,1,1,3,1,1,0,1,2022,88.72869972422266,19.642782077068762,12.557542584888472,18.645888336232524,0.8833058960773
5615,13,1,2,3,1,1,0,1,2022,88.72869972422266,19.642782077068762,9.978700530608668,16.89658739956557,3.12927624
5616,17,0,0,3,1,0,0,0,2010,74.10527539,8.15,16.0,14.9,2.463405185
5617,17,0,1,3,1,0,0,0,2010,76.897304248,7.63,12.807780363233462,24.234348909824128,1.14090049
5618,17,0,2,3,1,0,0,0,2010,76.897304248,7.63,9.183914544056707,25.79214967864734,4.959464894
5619,17,4,0,3,1,0,0,0,2010,71.1692472,7.63,9.039603275569284,24.400018019101626,1.4390968102680524
5620,17,4,1,3,1,0,0,0,2010,76.40078671799999,7.629999999999999,10.569133768839164,25.186259828920587,1.1424658102278902
5621,17,4,2,3,1,0,0,0,2010,76.40078671799999,7.629999999999999,9.161271203993726,26.15038188024441,4.9417565363899625
5622,17,2,0,3,1,0,0,0,2010,63.6176066,7.63,9.323847078838314,39.3574223676892,9.874940961
5623,17,2,1,3,1,0,0,0,2010,64.69898881400002,7.629999999999999,10.091486376181948,32.58177933835122,5.150713015892857
5624,17,2,2,3,1,0,0,0,2010,64.69898881400002,7.629999999999999,8.683623811336512,33.426618268166145,16.687365496666665
5625,17,3,0,3,1,0,0,0,2010,68.17102138,7.63,12.067885309128737,32.04592167695991,2.7439485095
5626,17,3,1,3,1,0,0,0,2010,72.693833724,7.629999999999999,10.852767908736174,26.437371445532637,1.0389784800102524
5627,17,3,2,3,1,0,0,0,2010,72.693833724,7.629999999999999,9.444905343890737,27.401493496856457,3.436310107
5628,17,5,0,3,1,0,0,0,2010,76.897304248,7.63,12.659983618725711,25.77993575551209,2.8071911891999997
5629,17,1,0,3,1,0,0,0,2010,77.4170595,7.63,13.403740258909197,16.06126193763284,2.184943003
5630,17,1,1,3,1,0,0,0,2010,83.53762145,7.629999999999999,11.174603194615617,21.171922259098594,0.958606746
5631,17,1,2,3,1,0,0,0,2010,83.53762145,7.629999999999999,9.76674062977018,22.13604431042242,4.373427593
5632,17,0,0,3,1,0,0,0,2011,74.84171684,8.15,16.0,14.9,2.830609543
5633,17,0,1,3,1,0,0,0,2011,77.68411763399999,7.63,10.8,21.0,1.052954244
5634,17,0,2,3,1,0,0,0,2011,77.68411763399999,7.63,9.2,24.3,5.304686076
5635,17,4,0,3,1,0,0,0,2011,71.31755563,7.63,7.5,24.8,1.163547780573037
5636,17,4,1,3,1,0,0,0,2011,78.383878596,8.59,10.569801824538567,25.19812504015434,1.1425348894289584
5637,17,4,2,3,1,0,0,0,2011,78.383878596,8.59,9.155257378892099,26.158687528108043,4.374187765239862
5638,17,2,0,3,1,0,0,0,2011,64.49953227,7.63,8.9,38.1,8.84022093475
5639,17,2,1,3,1,0,0,0,2011,65.603063936,8.59,10.084543725410727,32.597513640204674,4.752901144
5640,17,2,2,3,1,0,0,0,2011,65.603063936,8.59,8.66999927976426,33.438173952150315,15.17446132
5641,17,3,0,3,1,0,0,0,2011,69.56162117,7.63,11.2,31.0,2.3162629253333336
5642,17,3,1,3,1,0,0,0,2011,71.99770644600001,8.59,10.855600333395232,26.43964131202953,1.0389134288051247
5643,17,3,2,3,1,0,0,0,2011,71.99770644600001,8.59,9.441055887748764,27.400203799983224,4.499236922
5644,17,5,0,3,1,0,0,0,2011,77.68411763399999,7.63,11.580025083826257,25.77993575551209,2.8375436144000004
5645,17,1,0,3,1,0,0,0,2011,77.96690029,7.63,12.0,12.0,2.757615632
5646,17,1,1,3,1,0,0,0,2011,84.37883672199999,8.59,11.974587527833192,21.196168560315396,0.705943161
5647,17,1,2,3,1,0,0,0,2011,84.37883672199999,8.59,9.106606942283,22.15673104826909,5.107383318
5648,17,0,0,3,1,0,0,0,2012,76.68869024,8.15,16.0,14.9,2.926848839
5649,17,0,1,3,1,0,0,0,2012,79.05694584599999,7.63,11.83228343743729,24.199950972822496,1.232938467
5650,17,0,2,3,1,0,0,0,2012,79.05694584599999,7.63,8.50286721476563,26.269651271519976,5.309007773
5651,17,4,0,3,1,0,0,0,2012,73.39385475,7.63,9.88522988241289,24.288343335479862,1.1619695150542215
5652,17,4,1,3,1,0,0,0,2012,79.689167712,7.63,10.335071036005486,23.7,1.0748833020944057
5653,17,4,2,3,1,0,0,0,2012,79.689167712,7.63,8.436852589256516,24.660000000000004,2.615347852023715
5654,17,2,0,3,1,0,0,0,2012,66.54205607,7.63,7.861672101775048,37.92786377708649,10.549262795
5655,17,2,1,3,1,0,0,0,2012,67.13298333600001,7.63,9.833586408296297,28.759999999999998,5.670936621
5656,17,2,2,3,1,0,0,0,2012,67.13298333600001,7.63,7.935367961547325,29.72,17.190533170000002
5657,17,3,0,3,1,0,0,0,2012,71.4953271,7.63,11.311730663234592,30.532457804846043,2.418437426666667
5658,17,3,1,3,1,0,0,0,2012,73.84580311199998,7.63,11.358099676532236,27.960000000000004,0.9205647395604154
5659,17,3,2,3,1,0,0,0,2012,73.84580311199998,7.63,9.459881229783264,28.260000000000005,4.138302162
5660,17,5,0,3,1,0,0,0,2012,79.05694584599999,7.63,11.580025083826257,25.77993575551209,2.8961645072
5661,17,1,0,3,1,0,0,0,2012,79.71166754,7.63,12.476325096443073,15.162801085861899,3.176171245
5662,17,1,1,3,1,0,0,0,2012,85.320360518,7.63,11.177565210556928,19.28,0.75896515155486
5663,17,1,2,3,1,0,0,0,2012,85.320360518,7.63,9.279346763807958,19.580000000000002,5.82772139
5664,17,0,0,3,1,0,0,0,2013,78.49350046,8.15,16.0,14.9,2.690896791
5665,17,0,1,3,1,0,0,0,2013,80.47997226999999,7.4799999999999995,11.8,24.65,0.80261086
5666,17,0,2,3,1,0,0,0,2013,80.47997226999999,7.4799999999999995,6.4,25.4,4.902634268
5667,17,4,0,3,1,0,0,0,2013,74.46068198,7.4799999999999995,9.6,24.1,1.2426152716465977
5668,17,4,1,3,1,0,0,0,2013,81.377476254,7.4799999999999995,11.85905436807784,23.960676064816308,1.0320384365093975
5669,17,4,2,3,1,0,0,0,2013,81.377476254,7.4799999999999995,9.958402208131526,24.260798245204796,2.0137220946781107
5670,17,2,0,3,1,0,0,0,2013,68.95085066,7.4799999999999995,5.7,36.75,9.1996869215
5671,17,2,1,3,1,0,0,0,2013,68.757059142,7.4799999999999995,9.119698376024829,30.2407493730494,4.487291798
5672,17,2,2,3,1,0,0,0,2013,68.757059142,7.4799999999999995,7.5987364401040125,31.0600244360777,14.793241425000001
5673,17,3,0,3,1,0,0,0,2013,73.77777778,7.4799999999999995,11.0,29.75,2.224428455
5674,17,3,1,3,1,0,0,0,2013,75.57960831,7.4799999999999995,11.419983696001344,27.439609022756834,0.9001825930942562
