,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cardiovascular Disease | High Blood Pressure,Income | Poverty and Near Poverty in All Ages,Mental Health | Teen Suicidal Ideation,Respiratory Disease | Teen Asthma,Substance Use | Adult Binge Drinking
3334,18,2,0,3,1,0,0,1,2010,26.7,42.089904941786514,11.463987732911294,30.0597208490195,15.94660641749579
3335,18,2,1,3,1,0,0,1,2010,26.699999999999996,42.09581941951281,15.489357020513582,21.462536199366976,15.943576505798383
3336,18,2,2,3,1,0,0,1,2010,26.699999999999996,42.09581941951281,11.082853224287849,23.934519997796357,15.943576505798383
3337,18,3,0,3,1,0,0,1,2010,26.7,42.089904941786514,11.78800239452488,20.871352738909646,15.94660641749579
3338,18,3,1,3,1,0,0,1,2010,26.699999999999996,42.09581941951281,14.054487192075488,18.57950294354779,15.943576505798383
3339,18,3,2,3,1,0,0,1,2010,26.699999999999996,42.09581941951281,10.886732855579938,19.36126523460563,15.943576505798383
3340,18,5,0,3,1,0,0,1,2010,26.7,42.089904941786514,14.020000000000003,21.120000000000005,15.94660641749579
3341,18,1,0,3,1,0,0,1,2010,26.7,42.089904941786514,11.540500878318223,19.721789046558968,15.94660641749579
3342,18,1,1,3,1,0,0,1,2010,26.699999999999996,42.09581941951281,13.557876213340558,18.770013684005598,15.943576505798383
3343,18,1,2,3,1,0,0,1,2010,26.699999999999996,42.09581941951281,10.786506920828934,20.126534288840126,15.943576505798383
3344,18,0,0,3,1,0,0,1,2011,26.7,42.15924793,14.02,21.12,16.1
3345,18,0,1,3,1,0,0,1,2011,26.700000000000003,41.403412309294715,15.33830036379368,19.986596399739646,16.1
3346,18,0,2,3,1,0,0,1,2011,26.700000000000003,41.403412309294715,10.201970592702983,21.567474532752062,16.1
3347,18,4,0,3,1,0,0,1,2011,26.700000000000003,41.403412309294715,15.056403668317056,19.825794477663095,16.1
3348,18,4,1,3,1,0,0,1,2011,26.699999999999992,41.401525197880204,14.599416352730646,16.91954536949545,16.1
3349,18,4,2,3,1,0,0,1,2011,26.699999999999992,41.401525197880204,11.421081283362167,17.699784972058655,16.1
3350,18,2,0,3,1,0,0,1,2011,26.700000000000003,41.403412309294715,11.779869180679693,30.063029089866887,16.1
3351,18,2,1,3,1,0,0,1,2011,26.699999999999992,41.401525197880204,15.498555797331104,21.460344150423225,16.1
3352,18,2,2,3,1,0,0,1,2011,26.699999999999992,41.401525197880204,10.680755901822442,23.939256389264102,16.1
3353,18,3,0,3,1,0,0,1,2011,26.700000000000003,41.403412309294715,11.781157723213001,19.249129298184926,16.1
3354,18,3,1,3,1,0,0,1,2011,26.699999999999992,41.401525197880204,14.05925047403304,18.579932419789863,16.1
3355,18,3,2,3,1,0,0,1,2011,26.699999999999992,41.401525197880204,10.880915404664561,19.360172022353073,16.1
3356,18,5,0,3,1,0,0,1,2011,26.700000000000003,41.403412309294715,14.02,21.119999999999997,16.1
3357,18,1,0,3,1,0,0,1,2011,26.700000000000003,41.403412309294715,11.541377099381771,19.768763618821932,16.1
3358,18,1,1,3,1,0,0,1,2011,26.699999999999992,41.401525197880204,13.559711248193059,17.859772684747725,16.1
3359,18,1,2,3,1,0,0,1,2011,26.699999999999992,41.401525197880204,10.780884686387228,18.879717391848523,16.1
3360,18,0,0,3,1,0,0,1,2012,26.7,42.15924793,14.02,21.12,16.1
3361,18,0,1,3,1,0,0,1,2012,26.700000000000003,41.39972650298196,15.340000000000002,19.61179674963535,16.1
3362,18,0,2,3,1,0,0,1,2012,26.700000000000003,41.39972650298196,10.200000000000001,21.14025700600251,16.1
3363,18,4,0,3,1,0,0,1,2012,26.700000000000003,41.39972650298196,15.060000000000002,19.475725075451535,16.1
3364,18,4,1,3,1,0,0,1,2012,26.699999999999992,41.39964689170385,17.299999999999997,17.959999999999997,16.1
3365,18,4,2,3,1,0,0,1,2012,26.699999999999992,41.39964689170385,14.28,19.54,16.1
3366,18,2,0,3,1,0,0,1,2012,26.700000000000003,41.39972650298196,12.357793384430794,30.923561005192298,16.1
3367,18,2,1,3,1,0,0,1,2012,26.699999999999992,41.39964689170385,15.199999999999998,21.599999999999998,16.1
3368,18,2,2,3,1,0,0,1,2012,26.699999999999992,41.39964689170385,10.78,23.479999999999997,16.1
3369,18,3,0,3,1,0,0,1,2012,26.700000000000003,41.39972650298196,11.78,19.272221168910608,16.1
3370,18,3,1,3,1,0,0,1,2012,26.699999999999992,41.39964689170385,14.539999999999997,18.059999999999995,16.1
3371,18,3,2,3,1,0,0,1,2012,26.699999999999992,41.39964689170385,11.519999999999998,19.900000000000002,16.1
3372,18,5,0,3,1,0,0,1,2012,26.700000000000003,41.39972650298196,14.020000000000003,21.119999999999997,16.1
3373,18,1,0,3,1,0,0,1,2012,26.700000000000003,41.39972650298196,11.626026877818928,18.25486860023997,16.1
3374,18,1,1,3,1,0,0,1,2012,26.699999999999992,41.39964689170385,15.94,19.72,16.1
3375,18,1,2,3,1,0,0,1,2012,26.699999999999992,41.39964689170385,11.68,21.56,16.1
3376,18,0,0,3,1,0,0,1,2013,26.7,40.26004529,13.32,21.72,16.1
3377,18,0,1,3,1,0,0,1,2013,26.66004786865607,41.019566717018044,15.680442837949903,20.101970592702983,16.379664919407535
3378,18,0,2,3,1,0,0,1,2013,26.66004786865607,41.019566717018044,10.198031831333775,21.44544376234199,16.379664919407535
3379,18,4,0,3,1,0,0,1,2013,26.66004786865607,41.019566717018044,16.279089721991873,19.626601485554993,16.379664919407535
3380,18,4,1,3,1,0,0,1,2013,26.66002399894102,41.01964632829615,16.9,21.759803403025057,16.37983200741283
3381,18,4,2,3,1,0,0,1,2013,26.66002399894102,41.01964632829615,13.219999999999999,22.860141304075736,16.37983200741283
3382,18,2,0,3,1,0,0,1,2013,26.66004786865607,41.019566717018044,12.393718735759244,31.101547739482438,16.379664919407535
3383,18,2,1,3,1,0,0,1,2013,26.66002399894102,41.01964632829615,13.42,24.25985250696148,16.37983200741283
3384,18,2,2,3,1,0,0,1,2013,26.66002399894102,41.01964632829615,9.74,26.099846361418205,16.37983200741283
3385,18,3,0,3,1,0,0,1,2013,26.66004786865607,41.019566717018044,12.017958025008792,19.301847430659045,16.379664919407535
3386,18,3,1,3,1,0,0,1,2013,26.66002399894102,41.01964632829615,14.639999999999999,19.940657371134954,16.37983200741283
3387,18,3,2,3,1,0,0,1,2013,26.66002399894102,41.01964632829615,10.96,21.040995272185633,16.37983200741283
3388,18,5,0,3,1,0,0,1,2013,26.66004786865607,41.019566717018044,13.32,21.720000000000002,16.379664919407535
3389,18,1,0,3,1,0,0,1,2013,26.66004786865607,41.019566717018044,11.400492648175748,18.209741799670567,16.379664919407535
3390,18,1,1,3,1,0,0,1,2013,26.66002399894102,41.01964632829615,14.12,20.981524094731427,16.37983200741283
3391,18,1,2,3,1,0,0,1,2013,26.66002399894102,41.01964632829615,10.44,21.702550400457834,16.37983200741283
3392,18,0,0,3,1,0,0,1,2014,26.7,40.26004529,13.22,21.72,16.1
3393,18,0,1,3,1,0,0,1,2014,26.62001681010532,40.63943125661013,15.560000000000002,21.44368309200046,16.56000200090297
3394,18,0,2,3,1,0,0,1,2014,26.62001681010532,40.63943125661013,9.940000000000001,22.02937514327389,16.56000200090297
3395,18,4,0,3,1,0,0,1,2014,26.62001681010532,40.63943125661013,15.220000000000002,19.65616126691357,16.56000200090297
3396,18,4,1,3,1,0,0,1,2014,26.620008426452465,40.63965792373925,17.379999999999995,20.639999999999997,16.560001012185293
3397,18,4,2,3,1,0,0,1,2014,26.620008426452465,40.63965792373925,13.919999999999998,21.099999999999998,16.560001012185293
3398,18,2,0,3,1,0,0,1,2014,26.62001681010532,40.63943125661013,12.399162933636262,32.58488409584643,16.56000200090297
3399,18,2,1,3,1,0,0,1,2014,26.620008426452465,40.63965792373925,15.239999999999998,25.52,16.560001012185293
3400,18,2,2,3,1,0,0,1,2014,26.620008426452465,40.63965792373925,11.779999999999998,26.239999999999995,16.560001012185293
3401,18,3,0,3,1,0,0,1,2014,26.62001681010532,40.63943125661013,11.86,20.06719877072817,16.56000200090297
3402,18,3,1,3,1,0,0,1,2014,26.620008426452465,40.63965792373925,15.119999999999996,19.799999999999997,16.560001012185293
3403,18,3,2,3,1,0,0,1,2014,26.620008426452465,40.63965792373925,11.659999999999998,20.52,16.560001012185293
3404,18,5,0,3,1,0,0,1,2014,26.62001681010532,40.63943125661013,13.219999999999999,21.720000000000002,16.56000200090297
3405,18,1,0,3,1,0,0,1,2014,26.62001681010532,40.63943125661013,11.38995520363512,18.95257163565982,16.56000200090297
3406,18,1,1,3,1,0,0,1,2014,26.620008426452465,40.63965792373925,14.92,20.619999999999994,16.560001012185293
3407,18,1,2,3,1,0,0,1,2014,26.620008426452465,40.63965792373925,11.459999999999999,21.34,16.560001012185293
3408,18,0,0,3,1,0,0,1,2015,26.5,40.26004529,13.38,21.78,17.5
3409,18,0,1,3,1,0,0,1,2015,26.300318270487153,40.26004529000001,15.938177201749744,21.441872063067837,17.019824615408016
3410,18,0,2,3,1,0,0,1,2015,26.300318270487153,40.26004529000001,10.080665075037258,22.017364332259763,17.019824615408016
3411,18,4,0,3,1,0,0,1,2015,26.300318270487153,40.26004529000001,15.336699257222506,19.79827573138489,17.019824615408016
3412,18,4,1,3,1,0,0,1,2015,26.300159566134703,40.26004529000001,15.359066164369036,20.200552928992018,17.019912058711263
3413,18,4,2,3,1,0,0,1,2015,26.300159566134703,40.26004529000001,11.321050565084832,19.700399337605344,17.019912058711263
3414,18,2,0,3,1,0,0,1,2015,26.300318270487153,40.26004529000001,12.36625663183197,31.87235394262956,17.019824615408016
3415,18,2,1,3,1,0,0,1,2015,26.300159566134703,40.26004529000001,14.24099527218563,25.242039693615,17.019912058711263
3416,18,2,2,3,1,0,0,1,2015,26.300159566134703,40.26004529000001,11.681161150883234,24.981591206765916,17.019912058711263
3417,18,3,0,3,1,0,0,1,2015,26.300318270487153,40.26004529000001,12.30036948613181,20.061083825986646,17.019824615408016
3418,18,3,1,3,1,0,0,1,2015,26.300159566134703,40.26004529000001,13.180792531555225,20.800675802101356,17.019912058711263
3419,18,3,2,3,1,0,0,1,2015,26.300159566134703,40.26004529000001,10.70086011176536,20.540227315252274,17.019912058711263
3420,18,5,0,3,1,0,0,1,2015,26.300318270487153,40.26004529000001,13.379999999999999,21.78,17.019824615408016
3421,18,1,0,3,1,0,0,1,2015,26.300318270487153,40.26004529000001,12.435467636783141,19.508742989184217,17.019824615408016
3422,18,1,1,3,1,0,0,1,2015,26.300159566134703,40.26004529000001,13.21960680605012,19.059404065419713,17.019912058711263
3423,18,1,2,3,1,0,0,1,2015,26.300159566134703,40.26004529000001,9.960632796513085,18.539275048654908,17.019912058711263
3424,18,0,0,3,1,0,0,1,2016,26.5,40.26004529,13.02,21.78,17.0
3425,18,0,1,3,1,0,0,1,2016,25.980069802081132,38.75868080822576,15.428693717996119,22.552813001458613,17.340342924888215
3426,18,0,2,3,1,0,0,1,2016,25.980069802081132,38.75868080822576,10.640412647088482,21.473895301638084,17.340342924888215
3427,18,4,0,3,1,0,0,1,2016,25.980069802081132,38.75868080822576,14.003503906540933,18.359665173454502,17.340342924888215
3428,18,4,1,3,1,0,0,1,2016,25.98003498622624,38.75778380620987,14.14,20.8,17.340171937582326
3429,18,4,2,3,1,0,0,1,2016,25.98003498622624,38.75778380620987,12.02,20.279999999999998,17.340171937582326
3430,18,2,0,3,1,0,0,1,2016,25.980069802081132,38.75868080822576,13.39654499330313,33.63637616684086,17.340342924888215
3431,18,2,1,3,1,0,0,1,2016,25.98003498622624,38.75778380620987,13.9,25.72,17.340171937582326
3432,18,2,2,3,1,0,0,1,2016,25.98003498622624,38.75778380620987,11.78,25.2,17.340171937582326
3433,18,3,0,3,1,0,0,1,2016,25.980069802081132,38.75868080822576,11.527701010546409,20.23188634236511,17.340342924888215
3434,18,3,1,3,1,0,0,1,2016,25.98003498622624,38.75778380620987,12.959999999999999,20.479999999999997,17.340171937582326
3435,18,3,2,3,1,0,0,1,2016,25.98003498622624,38.75778380620987,10.84,19.959999999999997,17.340171937582326
3436,18,5,0,3,1,0,0,1,2016,25.980069802081132,38.75868080822576,13.02,21.78,17.340342924888215
3437,18,1,0,3,1,0,0,1,2016,25.980069802081132,38.75868080822576,12.422756432906954,19.464921033265902,17.340342924888215
3438,18,1,1,3,1,0,0,1,2016,25.98003498622624,38.75778380620987,12.94,20.479999999999997,17.340171937582326
3439,18,1,2,3,1,0,0,1,2016,25.98003498622624,38.75778380620987,10.82,19.959999999999997,17.340171937582326
3440,18,0,0,3,1,0,0,1,2017,25.1,40.26004529,12.72,22.58,18.4
3441,18,0,1,3,1,0,0,1,2017,25.79971478896657,37.25435031435209,13.421059193577854,22.425862513291378,17.640080768793663
3442,18,0,2,3,1,0,0,1,2017,25.79971478896657,37.25435031435209,9.420936031533916,21.263793390953243,17.640080768793663
3443,18,4,0,3,1,0,0,1,2017,25.79971478896657,37.25435031435209,13.974876458972247,18.81699484612795,17.640080768793663
3444,18,4,1,3,1,0,0,1,2017,25.79985701853915,37.25403526436128,13.119698960882122,21.080147447731203,17.64004047986885
3445,18,4,2,3,1,0,0,1,2017,25.79985701853915,37.25403526436128,10.999815690335994,19.90036861932801,17.64004047986885
3446,18,2,0,3,1,0,0,1,2017,25.79971478896657,37.25435031435209,12.479778034944216,32.74845933490381,17.640080768793663
3447,18,2,1,3,1,0,0,1,2017,25.79985701853915,37.25403526436128,13.57977261489894,25.583828673458385,17.64004047986885
3448,18,2,2,3,1,0,0,1,2017,25.79985701853915,37.25403526436128,10.040546953351198,24.543558269554424,17.64004047986885
3449,18,3,0,3,1,0,0,1,2017,25.79971478896657,37.25435031435209,10.880418750949385,20.20110845839543,17.640080768793663
3450,18,3,1,3,1,0,0,1,2017,25.79985701853915,37.25403526436128,12.000552928992017,22.300522210714686,17.64004047986885
3451,18,3,2,3,1,0,0,1,2017,25.79985701853915,37.25403526436128,10.3800552928992,21.12074338231149,17.64004047986885
3452,18,5,0,3,1,0,0,1,2017,25.79971478896657,37.25435031435209,12.72,22.58,17.640080768793663
3453,18,1,0,3,1,0,0,1,2017,25.79971478896657,37.25435031435209,11.364655525260797,17.428325754170103,17.640080768793663
3454,18,1,1,3,1,0,0,1,2017,25.79985701853915,37.25403526436128,12.900798675210693,21.162015118993132,17.64004047986885
3455,18,1,2,3,1,0,0,1,2017,25.79985701853915,37.25403526436128,11.539981569033598,20.361769372774457,17.64004047986885
3456,18,0,0,3,1,0,0,1,2018,25.1,32.74422858,12.72,22.58,17.7
3457,18,0,1,3,1,0,0,1,2018,25.659606084038934,35.74992355564791,13.54,22.12,17.680260715948492
3458,18,0,2,3,1,0,0,1,2018,25.659606084038934,35.74992355564791,9.4,22.220000000000002,17.680260715948492
3459,18,4,0,3,1,0,0,1,2018,25.659606084038934,35.74992355564791,14.26,19.09254422326933,17.680260715948492
3460,18,4,1,3,1,0,0,1,2018,25.659802514829195,35.75023860563873,15.34,20.58,17.680130713759258
3461,18,4,2,3,1,0,0,1,2018,25.659802514829195,35.75023860563873,11.62,19.919999999999998,17.680130713759258
3462,18,2,0,3,1,0,0,1,2018,25.659606084038934,35.74992355564791,12.637064381633524,32.759246216699566,17.680260715948492
3463,18,2,1,3,1,0,0,1,2018,25.659802514829195,35.75023860563873,15.16,28.42,17.680130713759258
3464,18,2,2,3,1,0,0,1,2018,25.659802514829195,35.75023860563873,10.78,26.439999999999994,17.680130713759258
3465,18,3,0,3,1,0,0,1,2018,25.659606084038934,35.74992355564791,12.040000000000003,21.76,17.680260715948492
3466,18,3,1,3,1,0,0,1,2018,25.659802514829195,35.75023860563873,13.48,21.12,17.680130713759258
3467,18,3,2,3,1,0,0,1,2018,25.659802514829195,35.75023860563873,9.76,20.459999999999997,17.680130713759258
3468,18,5,0,3,1,0,0,1,2018,25.659606084038934,35.74992355564791,12.72,22.580000000000002,17.680260715948492
3469,18,1,0,3,1,0,0,1,2018,25.659606084038934,35.74992355564791,12.054564954729077,17.461700136182376,17.680260715948492
3470,18,1,1,3,1,0,0,1,2018,25.659802514829195,35.75023860563873,14.659999999999998,21.86,17.680130713759258
3471,18,1,2,3,1,0,0,1,2018,25.659802514829195,35.75023860563873,10.94,21.199999999999996,17.680130713759258
3472,18,0,0,3,1,0,0,1,2019,25.8,32.74422858,12.82,22.0,17.6
3473,18,0,1,3,1,0,0,1,2019,25.579987032384498,34.24559306177424,14.620638868940379,22.11340663496815,17.400318270487155
3474,18,0,2,3,1,0,0,1,2019,25.579987032384498,34.24559306177424,10.09913998411872,22.218573077716986,17.400318270487155
3475,18,4,0,3,1,0,0,1,2019,25.579987032384498,34.24559306177424,14.265806097565365,17.76499759408772,17.400318270487155
3476,18,4,1,3,1,0,0,1,2019,25.579993494172097,34.246490063790134,16.06,19.8,17.400159566134704
3477,18,4,2,3,1,0,0,1,2019,25.579993494172097,34.246490063790134,11.8,20.7,17.400159566134704
3478,18,2,0,3,1,0,0,1,2019,25.579987032384498,34.24559306177424,12.016185870999,30.778044133710114,17.400318270487155
3479,18,2,1,3,1,0,0,1,2019,25.579993494172097,34.246490063790134,13.680000000000001,24.38,17.400159566134704
3480,18,2,2,3,1,0,0,1,2019,25.579993494172097,34.246490063790134,11.460000000000003,25.28,17.400159566134704
3481,18,3,0,3,1,0,0,1,2019,25.579987032384498,34.24559306177424,13.42321891658422,21.76273083402439,17.400318270487155
3482,18,3,1,3,1,0,0,1,2019,25.579993494172097,34.246490063790134,14.22,20.860000000000003,17.400159566134704
3483,18,3,2,3,1,0,0,1,2019,25.579993494172097,34.246490063790134,11.46,21.759999999999998,17.400159566134704
3484,18,5,0,3,1,0,0,1,2019,25.579987032384498,34.24559306177424,12.820000000000002,22.0,17.400318270487155
3485,18,1,0,3,1,0,0,1,2019,25.579987032384498,34.24559306177424,13.477163739895639,17.848105152080223,17.400318270487155
3486,18,1,1,3,1,0,0,1,2019,25.579993494172097,34.246490063790134,13.54,19.79920132478931,17.400159566134704
3487,18,1,2,3,1,0,0,1,2019,25.579993494172097,34.246490063790134,10.32,20.699477789285314,17.400159566134704
3488,18,0,0,3,1,0,0,1,2020,25.8,32.74422858,12.82,22.0,17.7
3489,18,0,1,3,1,0,0,1,2020,25.780142325138264,32.74422858,14.52770101054641,22.074754508109816,16.840160976830425
3490,18,0,2,3,1,0,0,1,2020,25.780142325138264,32.74422858,9.707533597273661,22.210208065187945,16.840160976830425
3491,18,4,0,3,1,0,0,1,2020,25.780142325138264,32.74422858,14.299843045097331,17.767383941862896,16.840160976830425
3492,18,4,1,3,1,0,0,1,2020,25.780071356614886,32.74422858,16.06,19.8,16.84008069150662
3493,18,4,2,3,1,0,0,1,2020,25.780071356614886,32.74422858,11.799999999999999,20.699999999999996,16.84008069150662
3494,18,2,0,3,1,0,0,1,2020,25.780142325138264,32.74422858,11.325137206126442,30.71249914899829,16.840160976830425
3495,18,2,1,3,1,0,0,1,2020,25.780071356614886,32.74422858,13.679999999999998,24.38,16.84008069150662
3496,18,2,2,3,1,0,0,1,2020,25.780071356614886,32.74422858,11.46,25.279999999999998,16.84008069150662
3497,18,3,0,3,1,0,0,1,2020,25.780142325138264,32.74422858,13.538582873275029,21.77873973731273,16.840160976830425
3498,18,3,1,3,1,0,0,1,2020,25.780071356614886,32.74422858,14.220000000000002,20.86,16.84008069150662
3499,18,3,2,3,1,0,0,1,2020,25.780071356614886,32.74422858,11.459999999999999,21.76,16.84008069150662
3500,18,5,0,3,1,0,0,1,2020,25.780142325138264,32.74422858,12.820000000000002,22.0,16.840160976830425
3501,18,1,0,3,1,0,0,1,2020,25.780142325138264,32.74422858,13.480559096516888,17.803885566788882,16.840160976830425
3502,18,1,1,3,1,0,0,1,2020,25.780071356614886,32.74422858,13.54,21.022919332824053,16.84008069150662
3503,18,1,2,3,1,0,0,1,2020,25.780071356614886,32.74422858,10.32,21.152001909814437,16.84008069150662
3504,18,0,0,3,1,0,0,1,2021,26.1,32.74422858,12.82,22.000000000000004,15.6
3505,18,0,1,3,1,0,0,1,2021,25.78201606278184,32.74422857999999,14.629760031313246,19.943719111733976,16.837128844015226
3506,18,0,2,3,1,0,0,1,2021,25.78201606278184,32.74422857999999,10.752805938266514,21.745355928456057,16.837128844015226
3507,18,4,0,3,1,0,0,1,2021,25.78201606278184,32.74422857999999,15.80191283159145,17.548406715470772,16.837128844015226
3508,18,4,1,3,1,0,0,1,2021,25.78102907615223,32.74422858,16.06,19.8,16.838537585820994
3509,18,4,2,3,1,0,0,1,2021,25.78102907615223,32.74422858,11.8,20.7,16.838537585820994
3510,18,2,0,3,1,0,0,1,2021,25.78201606278184,32.74422857999999,12.312837791401412,30.55215645998035,16.837128844015226
3511,18,2,1,3,1,0,0,1,2021,25.78102907615223,32.74422858,13.680000000000003,24.380000000000003,16.838537585820994
3512,18,2,2,3,1,0,0,1,2021,25.78102907615223,32.74422858,11.46,25.28,16.838537585820994
3513,18,3,0,3,1,0,0,1,2021,25.78201606278184,32.74422857999999,14.005630787296102,22.763932214631822,16.837128844015226
3514,18,3,1,3,1,0,0,1,2021,25.78102907615223,32.74422858,14.22,20.860000000000003,16.838537585820994
3515,18,3,2,3,1,0,0,1,2021,25.78102907615223,32.74422858,11.46,21.760000000000005,16.838537585820994
3516,18,5,0,3,1,0,0,1,2021,25.78201606278184,32.74422857999999,12.819999999999999,21.999999999999996,16.837128844015226
3517,18,1,0,3,1,0,0,1,2021,25.78201606278184,32.74422857999999,15.659308927260536,19.08592937843373,16.837128844015226
3518,18,1,1,3,1,0,0,1,2021,25.78102907615223,32.74422858,13.54,19.101155841396377,16.838537585820994
3519,18,1,2,3,1,0,0,1,2021,25.78102907615223,32.74422858,10.32,20.37757273306762,16.838537585820994
3520,18,0,0,3,1,0,0,1,2022,26.1,32.74422858,12.820000000000002,22.000000000000004,15.6
3521,18,0,1,3,1,0,0,1,2022,26.07514478002636,33.064684796704114,14.62846221861517,19.94051295420331,16.846924955333286
3522,18,0,2,3,1,0,0,1,2022,26.07514478002636,33.064684796704114,10.724344639107933,21.74463195740075,16.846924955333286
3523,18,4,0,3,1,0,0,1,2022,26.07514478002636,33.064684796704114,15.801654270500267,18.046013272961417,16.846924955333286
3524,18,4,1,3,1,0,0,1,2022,26.077353745159694,33.07101461848444,16.060000000000002,19.8,16.85303898885095
3525,18,4,2,3,1,0,0,1,2022,26.077353745159694,33.07101461848444,11.8,20.700000000000003,16.85303898885095
3526,18,2,0,3,1,0,0,1,2022,26.07514478002636,33.064684796704114,13.266881243888212,28.48719950883239,16.846924955333286
3527,18,2,1,3,1,0,0,1,2022,26.077353745159694,33.07101461848444,13.680000000000001,24.380000000000003,16.85303898885095
3528,18,2,2,3,1,0,0,1,2022,26.077353745159694,33.07101461848444,11.46,25.28,16.85303898885095
3529,18,3,0,3,1,0,0,1,2022,26.07514478002636,33.064684796704114,14.004882049201058,21.587642990407687,16.846924955333286
3530,18,3,1,3,1,0,0,1,2022,26.077353745159694,33.07101461848444,14.220000000000002,20.86,16.85303898885095
3531,18,3,2,3,1,0,0,1,2022,26.077353745159694,33.07101461848444,11.46,21.76,16.85303898885095
3532,18,5,0,3,1,0,0,1,2022,26.07514478002636,33.064684796704114,12.82,22.000000000000004,16.846924955333286
3533,18,1,0,3,1,0,0,1,2022,26.07514478002636,33.064684796704114,15.68139521266925,17.784892296922102,16.846924955333286
3534,18,1,1,3,1,0,0,1,2022,26.077353745159694,33.07101461848444,13.540000000000001,19.022871535776687,16.85303898885095
3535,18,1,2,3,1,0,0,1,2022,26.077353745159694,33.07101461848444,10.320000000000002,20.37768068264191,16.85303898885095
3536,2,0,0,3,1,1,0,1,2010,27.1,44.96113778,13.6,16.4,15.9
3537,2,0,1,3,1,1,0,1,2010,26.86006414029581,44.251260960170285,16.174456726930728,16.634504834992534,15.540096210443707
3538,2,0,2,3,1,1,0,1,2010,26.86006414029581,44.251260960170285,9.359867417614172,19.20645887230092,15.540096210443707
3539,2,4,0,3,1,1,0,1,2010,26.86006414029581,44.251260960170285,15.038267230854013,17.4531117224565,15.540096210443707
3540,2,4,1,3,1,1,0,1,2010,26.860032162740676,44.251166351031124,16.59134914619688,18.147921899859753,15.540048244111018
3541,2,4,2,3,1,1,0,1,2010,26.860032162740676,44.251166351031124,12.699362762063679,18.449140312597006,15.540048244111018
3542,2,2,0,3,1,1,0,1,2010,26.86006414029581,44.251260960170285,12.342086219671062,28.453460859289464,15.540096210443707
3543,2,2,1,3,1,1,0,1,2010,26.860032162740676,44.251166351031124,14.132464817844298,23.255854555263372,15.540048244111018
3544,2,2,2,3,1,1,0,1,2010,26.860032162740676,44.251166351031124,9.614537402748924,23.91590966238685,15.540048244111018
3545,2,3,0,3,1,1,0,1,2010,26.86006414029581,44.251260960170285,12.241784388518212,16.23771446147689,15.540096210443707
3546,2,3,1,3,1,1,0,1,2010,26.860032162740676,44.251166351031124,14.519341128090387,17.902412990939382,15.540048244111018
3547,2,3,2,3,1,1,0,1,2010,26.860032162740676,44.251166351031124,10.665802243908615,18.549658903239504,15.540048244111018
3548,2,5,0,3,1,1,0,1,2010,26.86006414029581,44.251260960170285,12.897478948556126,18.035132476644062,15.540096210443707
3549,2,1,0,3,1,1,0,1,2010,26.86006414029581,44.251260960170285,12.866092274630702,17.695231409617698,15.540096210443707
3550,2,1,1,3,1,1,0,1,2010,26.860032162740676,44.251166351031124,14.328354661019114,18.623453384271436,15.540048244111018
3551,2,1,2,3,1,1,0,1,2010,26.860032162740676,44.251166351031124,9.861486637608103,19.27604887348797,15.540048244111018
3552,2,0,0,3,1,1,0,1,2011,27.1,44.96113778,13.6,16.4,15.9
3553,2,0,1,3,1,1,0,1,2011,26.939998976157252,44.48775702684782,16.9,14.3,15.65999846423588
3554,2,0,2,3,1,1,0,1,2011,26.939998976157252,44.48775702684782,10.4,18.0,15.65999846423588
3555,2,4,0,3,1,1,0,1,2011,26.939998976157252,44.48775702684782,16.0,15.3,15.65999846423588
3556,2,4,1,3,1,1,0,1,2011,26.939999488039312,44.487758541307606,16.59579106648082,18.149722219121838,15.659999232058977
3557,2,4,2,3,1,1,0,1,2011,26.939999488039312,44.487758541307606,12.166221172868955,18.45249648489412,15.659999232058977
3558,2,2,0,3,1,1,0,1,2011,26.939998976157252,44.48775702684782,12.947865554780062,29.498320925229937,15.65999846423588
3559,2,2,1,3,1,1,0,1,2011,26.939999488039312,44.487758541307606,14.979483907210183,24.123362948475073,15.659999232058977
3560,2,2,2,3,1,1,0,1,2011,26.939999488039312,44.487758541307606,9.96194597650928,24.784856148978818,15.659999232058977
3561,2,3,0,3,1,1,0,1,2011,26.939998976157252,44.48775702684782,13.5,15.4,15.65999846423588
3562,2,3,1,3,1,1,0,1,2011,26.939999488039312,44.487758541307606,14.51432992246113,17.90652034745036,15.659999232058977
3563,2,3,2,3,1,1,0,1,2011,26.939999488039312,44.487758541307606,10.084760028849258,18.553529488463,15.659999232058977
3564,2,5,0,3,1,1,0,1,2011,26.939998976157252,44.48775702684782,13.003037144547184,17.59392571090563,15.65999846423588
3565,2,1,0,3,1,1,0,1,2011,26.939998976157252,44.48775702684782,12.6,16.4,15.65999846423588
3566,2,1,1,3,1,1,0,1,2011,26.939999488039312,44.487758541307606,14.334036646414983,18.217402626530074,15.659999232058977
3567,2,1,2,3,1,1,0,1,2011,26.939999488039312,44.487758541307606,9.856367568433235,18.85210559605495,15.659999232058977
3568,2,0,0,3,1,1,0,1,2012,27.1,44.96113778,13.6,16.4,15.9
3569,2,0,1,3,1,1,0,1,2012,26.939998976157252,43.949303473494716,16.23530911262286,17.45875665992509,15.65999846423588
