,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Diabetes and Obesity | Diabetes,Income-related | Excessive Housing Cost,Physical Activity | Teen Computer Time,"Respiratory Infection | Flu Vaccinations, Medicare",Substance Use | Teen Smoking
37,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2012,10.528554190142408,24.5953982368476,38.33613741810551,44.00001774465442,9.934413077175199
38,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,10.528536953242837,24.59542467378078,41.58572125704143,32.0,7.752819308252384
39,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,10.528554190142408,24.5953982368476,40.74240957711191,33.428533404311956,7.51470588629384
40,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,10.528554190142408,24.5953982368476,40.399829792966216,33.428533404311956,9.47182140668518
41,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,10.528536953242837,24.59542467378078,41.280576556538215,38.0,12.623818473713804
42,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,10.528554190142408,24.5953982368476,40.071211831339,37.57136012776151,10.114758980660845
43,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,10.528554190142408,24.5953982368476,40.11420969589306,37.57136012776151,11.72913881331907
44,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2012,10.528536953242837,24.59542467378078,39.48566865417377,43.142857142857146,10.314331345826236
45,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,10.528536953242837,24.59542467378078,31.7914693183305,53.0,13.36516181561648
46,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,10.528554190142408,24.5953982368476,35.89931252110518,54.571342383107094,11.300162964292612
47,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,10.528554190142408,24.5953982368476,35.728100580826045,54.571342383107094,12.914542796950837
48,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,7.7,28.81079121,41.2,51.0,9.35
49,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,10.371408048525266,24.595424680355606,39.6,51.99994679247292,8.2
50,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,10.371408048525266,24.595424680355606,39.4,51.99994679247292,11.0
51,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2013,10.371408048525266,24.595424680355606,41.07142857142857,47.0,8.77141210272418
52,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2013,10.371418309521907,24.595398238493182,39.12708412136247,44.28577762800845,6.408674096661866
53,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2013,10.371418309521907,24.595398238493182,38.709106250082726,44.28577762800845,9.492324752680949
54,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,10.371408048525266,24.595424680355606,44.5,33.0,7.6
55,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,10.371418309521907,24.595398238493182,40.74288456453496,33.285759892166084,7.600130798748508
56,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,10.371418309521907,24.595398238493182,40.40017402423191,33.285759892166084,9.128768426860116
57,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,10.371408048525266,24.595424680355606,42.0,40.0,11.3
58,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,10.371418309521907,24.595398238493182,40.071486592179724,37.999964528315274,10.114440666518698
59,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,10.371418309521907,24.595398238493182,40.30004271988102,37.999964528315274,11.728768294830957
60,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2013,10.371408048525266,24.595424680355606,40.34282673855596,46.57142857142857,9.67143997304152
61,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,10.371408048525266,24.595424680355606,31.1,55.0,11.4
62,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,10.371418309521907,24.595398238493182,36.07114667433485,54.142897681925405,11.299953598143803
63,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,10.371418309521907,24.595398238493182,36.12832280163484,54.142897681925405,12.914281226456067
64,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,7.7,28.81079121,41.2,51.0,9.35
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,10.47139919519243,24.847034793471668,40.488809607211316,50.85722642746982,7.406062031702783
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,10.47139919519243,24.847034793471668,39.838104488562486,50.85722642746982,10.505412621079003
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,10.47139919519243,24.847034793471668,41.371422493263374,48.0,8.657167423060558
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,10.471413882659528,24.847019515984385,40.4276094885373,44.00010636223431,7.275335680287289
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,10.471413882659528,24.847019515984385,39.06387573221981,44.00010636223431,9.558680682437885
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,10.47139919519243,24.847034793471668,44.25639308680744,33.0,5.666447406398282
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,10.471413882659528,24.847019515984385,42.48587621962698,33.42862207725444,6.585708813140674
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,10.471413882659528,24.847019515984385,41.55738676532895,33.42862207725444,8.457105795581311
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,10.47139919519243,24.847034793471668,41.82077940819931,39.0,10.29111519678585
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,10.471413882659528,24.847019515984385,41.58578017609979,36.00007090815621,9.114290083278364
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,10.471413882659528,24.847019515984385,40.81441124214195,36.00007090815621,10.100098678346969
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,10.47139919519243,24.847034793471668,41.642841440930376,41.57142857142857,9.285716565026238
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,10.47139919519243,24.847034793471668,34.76133322557928,55.0,12.39171265455973
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,10.471413882659528,24.847019515984385,37.41433059924578,54.00010636223431,9.514389792158584
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,10.471413882659528,24.847019515984385,37.78565635867121,54.00010636223431,11.38578677459922
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,7.5,28.81079121,41.2,48.0,9.35
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,10.299971650808835,24.847034778312334,43.5,49.42853346090469,7.1
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,10.299971650808835,24.847034778312334,42.3,49.42853346090469,10.9
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,10.299971650808835,24.847034778312334,44.0,48.0,8.657124379872428
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,10.299985824776519,24.84701950840405,39.77330941135151,44.14277361399032,7.3751046807361025
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,10.299985824776519,24.84701950840405,39.42771101430922,44.14277361399032,9.108239183491898
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,10.299971650808835,24.847034778312334,46.9,31.0,3.3
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,10.299985824776519,24.84701950840405,43.542976187797024,32.857102358298334,5.371500140084291
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,10.299985824776519,24.84701950840405,42.77153242565787,32.857102358298334,6.657282203989011
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,10.299971650808835,24.847034778312334,43.1,37.0,10.0
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,10.299985824776519,24.84701950840405,41.54303274863161,36.28561810095855,7.014536354308582
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,10.299985824776519,24.84701950840405,40.77158898649245,36.28561810095855,8.243191735373498
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,10.299971650808835,24.847034778312334,41.64287283615939,45.142857142857146,9.28571200765428
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,10.299971650808835,24.847034778312334,36.7,51.0,14.3
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,10.299985824776519,24.84701950840405,40.01410866148898,52.14284448696823,8.557427526904311
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,10.299985824776519,24.84701950840405,39.242664899349826,52.14284448696823,9.757519566549327
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,7.9,28.81079121,41.2,49.0,9.35
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,10.628529937839797,24.847034763168043,41.72464485415998,50.42853347973152,6.150301944905871
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,10.628529937839797,24.847034763168043,39.882003919319374,50.42853347973152,8.826276128183832
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,10.628529937839797,24.847034763168043,43.89990436384244,48.0,7.08579448852366
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,10.6285506822871,24.84701950083123,39.928040179395374,46.142791364867975,7.274831418675288
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,10.6285506822871,24.84701950083123,39.354981205198946,46.142791364867975,9.557965650518858
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,10.628529937839797,24.847034763168043,44.53035368217054,33.0,4.383136939368772
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,10.6285506822871,24.84701950083123,43.542964519760815,34.142879912161085,4.471460664533266
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,10.6285506822871,24.84701950083123,42.7714610223668,34.142879912161085,5.3572477971577035
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,10.628529937839797,24.847034763168043,41.31823262735327,39.0,8.151632578903655
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,10.6285506822871,24.84701950083123,41.54296086080151,37.99992916216551,6.3000491060801975
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,10.6285506822871,24.84701950083123,40.77145736340749,37.99992916216551,7.142985181647398
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,10.628529937839797,24.847034763168043,41.114288750354206,43.57142857142857,7.4857803202040225
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,10.628529937839797,24.847034763168043,38.002855066445186,52.0,11.405337243909193
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,10.6285506822871,24.84701950083123,40.0144330506631,53.428551189190145,7.814435519250997
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,10.6285506822871,24.84701950083123,39.24292955326908,53.428551189190145,8.700222651875434
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,7.7,28.81079121,39.95,51.0,7.6
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,10.171448800778832,25.635766542123196,42.6,52.57136029737145,4.5
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,10.171448800778832,25.635766542123196,38.6,52.57136029737145,6.3
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,10.171448800778832,25.635766542123196,43.81428571428571,51.0,5.985722883035967
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,10.171438686551312,25.635786191620568,39.70997323760776,47.5713956987344,6.365986859300509
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,10.171438686551312,25.635786191620568,40.673536518976874,47.5713956987344,8.69899891039609
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,10.171448800778832,25.635766542123196,44.2,33.0,3.9
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,10.171438686551312,25.635786191620568,43.5429528570913,35.14284449951323,4.471298297343466
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,10.171438686551312,25.635786191620568,42.77138965195589,35.14284449951323,5.3570449502611694
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,10.171448800778832,25.635766542123196,39.9,41.0,5.0
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,10.171438686551312,25.635786191620568,41.542889006070304,37.85722630321268,6.299712707845013
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,10.171438686551312,25.635786191620568,40.7713258009349,37.85722630321268,7.142614372718842
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,10.171448800778832,25.635766542123196,40.7571714311001,45.0,6.985692539162757
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,10.171448800778832,25.635766542123196,41.4,54.0,9.6
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,10.171438686551312,25.635786191620568,40.014757290442674,55.71420479688468,7.357090973643168
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,10.171438686551312,25.635786191620568,39.24319408530727,55.71420479688468,8.642724181637028
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,7.5,28.20277064,39.95,53.0,7.6
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,10.499989384852185,25.35269976890098,41.51864046210813,53.999964616173955,4.912516293237709
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,10.499989384852185,25.35269976890098,39.124928803296974,53.999964616173955,6.741946863320239
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,10.499989384852185,25.35269976890098,47.41402158527954,50.0,4.400113234253362
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,10.49999469219133,25.35269752597827,40.08282937394567,48.571484174583794,6.982680315583987
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,10.49999469219133,25.35269752597827,39.30046637834259,48.571484174583794,9.265561270956011
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,10.499989384852185,25.35269976890098,43.86472048829444,32.0,3.732634010226596
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,10.49999469219133,25.35269752597827,43.54295132471341,35.71432868036021,4.556839133245644
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,10.49999469219133,25.35269752597827,42.771415448749124,35.71432868036021,5.8424025756728
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,10.499989384852185,25.35269976890098,40.55654723583789,41.0,6.096987580981139
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,10.49999469219133,25.35269752597827,41.54283792548282,37.57143109884472,6.299486227220548
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,10.49999469219133,25.35269752597827,40.77130204951854,37.57143109884472,7.185191409529519
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,10.499989384852185,25.35269976890098,41.428519108280256,47.714285714285715,5.44293347487615
141,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,10.499989384852185,25.35269976890098,40.69889510241589,56.0,8.91930980169432
142,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,10.49999469219133,25.35269752597827,40.014940783542876,57.571360331192615,7.813827111988157
143,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,10.49999469219133,25.35269752597827,39.24340490757859,57.571360331192615,8.69953229429713
144,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,7.4,28.20277064,40.65,53.0,6.5
145,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,10.228547682622766,25.352699766679812,41.065275075081324,54.4285158529469,3.0
146,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,10.228547682622766,25.352699766679812,39.185001448268984,54.4285158529469,3.6
147,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2019,10.228547682622766,25.352699766679812,48.27142857142858,51.0,3.814285714285714
148,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2019,10.228559555072197,25.35269752486759,42.420336344259454,50.42844512033386,6.190534890431447
149,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2019,10.228559555072197,25.35269752486759,40.28278396953408,50.42844512033386,8.715065804314403
150,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,10.228547682622766,25.352699766679812,43.5,32.0,1.9
151,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,10.228559555072197,25.35269752486759,43.54294979281798,36.71420487701367,4.556690051145732
152,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,10.228559555072197,25.35269752486759,42.771441237324304,36.71420487701367,5.8421837551783335
153,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,10.228547682622766,25.352699766679812,40.1,39.0,3.2
154,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,10.228559555072197,25.35269752486759,41.542786861170825,39.28560060830048,5.856590932601495
155,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,10.228559555072197,25.35269752486759,40.771278305677136,39.28560060830048,7.142084636634096
156,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2019,10.228547682622766,25.352699766679812,41.628606037028526,49.42857142857143,5.128522926208201
157,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,10.228547682622766,25.352699766679812,45.2,57.0,4.8
158,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,10.228559555072197,25.35269752486759,40.015124218141985,58.14279146257361,7.813550152434887
159,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,10.228559555072197,25.35269752486759,39.2436156626483,58.14279146257361,8.699213880282088
160,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,7.2,28.20277064,40.65,58.0,6.5
161,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,9.685733222573745,25.412418912207528,40.790137899141975,54.42874564767846,4.6813364947256355
162,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,9.685733222573745,25.412418912207528,39.178335234237906,54.42874564767846,6.292942954171543
163,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2020,9.685733222573745,25.412418912207528,47.61403940015563,57.0,3.814380703119475
164,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2020,9.685723754562407,25.412419310371888,40.21028966085859,53.71431096343166,6.799113536682274
165,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2020,9.685723754562407,25.412419310371888,39.27327374767437,53.71431096343166,9.08183087543585
166,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,9.685733222573745,25.412418912207528,43.6309022065228,38.0,3.4499520512391895
167,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,9.685723754562407,25.412419310371888,43.54294978129409,36.714434684246804,4.471012250794562
168,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,9.685723754562407,25.412419310371888,42.771441235745634,36.714434684246804,5.356675984905342
169,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,9.685733222573745,25.412418912207528,40.568559799582985,43.0,5.8430709641659995
170,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,9.685723754562407,25.412419310371888,41.54278686987844,38.571554817158315,5.856591001104761
