,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Teen Births,Deaths | Infant Deaths,Food Access | Limited Supermarket Access,Income Inequality | Household Income Inequality,Lead Poisoning | Child Lead Levels 5+ mcg/dL,"Racial Segregation Indices | Racial Segregation, White and Hispanic",Transportation | Lack of Car
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,7.425557687761633,3.0535117694117835,60.222041387999994,0.19501437180000003,1.5373517682694964,46.204842518,6.804274219400001
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,40.66244783,10.10430248,60.222041387999994,0.19501437180000003,1.4715549254751694,46.20484251800001,6.804274219400001
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,27.200189526000006,10.127415556400003,60.222041387999994,0.19501437180000003,1.5373517682694964,46.204842518,6.804274219400001
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,27.200189526000006,10.127415556400003,60.222041387999994,0.19501437180000003,1.5373517682694964,46.204842518,6.804274219400001
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,47.07595911,3.81508079,60.222041387999994,0.19501437180000003,1.4715549254751694,46.20484251800001,6.804274219400001
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,38.17204494200001,4.913139064399999,60.222041387999994,0.19501437180000003,1.5373517682694964,46.204842518,6.804274219400001
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,38.17204494200001,4.913139064399999,60.222041387999994,0.19501437180000003,1.5373517682694964,46.204842518,6.804274219400001
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,14.033217084200002,5.8331159962,60.222041387999994,0.19501437180000003,1.4715549254751694,46.20484251800001,6.804274219400001
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,7.562930353,3.495879856,60.222041387999994,0.19501437180000003,1.4715549254751694,46.20484251800001,6.804274219400001
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,7.904436341400001,4.1676486796,60.222041387999994,0.19501437180000003,1.5373517682694964,46.204842518,6.804274219400001
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,7.904436341400001,4.1676486796,60.222041387999994,0.19501437180000003,1.5373517682694964,46.204842518,6.804274219400001
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,25.588896,3.906027257,53.41073629,0.127441129,2.168292886,46.46431386,6.314894936
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,20.138076641999998,5.7404352556000005,60.222041387999994,0.19501437179999997,1.53735176138633,46.204842518,6.804274219399999
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,20.138076641999998,5.7404352556000005,60.222041387999994,0.19501437179999997,1.53735176138633,46.204842518,6.804274219399999
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,3.570821289,2.208898706,60.222041387999994,0.19501437179999997,1.53735176138633,46.204842518,6.804274219399999
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,7.42555820949166,3.445154607249834,60.22204138800001,0.1950143718,1.471555062453225,46.20484251799999,6.8042742194
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,7.42555820949166,3.445154607249834,60.22204138800001,0.1950143718,1.471555062453225,46.20484251799999,6.8042742194
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,30.28687213,9.562398703,60.222041387999994,0.19501437179999997,1.53735176138633,46.204842518,6.804274219399999
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,27.200189526,10.127415556399999,60.22204138800001,0.1950143718,1.471555062453225,46.20484251799999,6.8042742194
