,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Walking to Work,Crime Incidents | Violent Crime,Disability | People with Disabilities,Housing | Owner Occupied Housing,Language and Nativity | Primarily Speak Chinese,Population | Single-Parent Families,Substance Use | Adult Smoking
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,0.0,575.21590032,12.78931043,41.6015625,0.5330803778000001,26.10677083,19.36
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,2.068912277,575.21590032,8.98473753,52.28315984,0.5330803778000001,8.398955172,19.36
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,1.7134505608000001,575.21590032,12.27475544,64.009299598,0.5330803778000001,11.7291212854,19.36
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,1.7134505608000001,575.21590032,12.27475544,64.009299598,0.5330803778000001,11.7291212854,19.36
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,2.281222817,372.5253748,8.664632288,45.25476323,1.397125786,8.936020617,14.7
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,1.8205765244,594.5805558999999,11.2426536396,54.810098488,0.5330803778,12.527006717399999,19.52
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,1.8205765244,594.5805558999999,11.2426536396,54.810098488,0.5330803778,12.527006717399999,19.52
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,3.224149738,594.5805558999999,3.617902054,44.24440576,0.5330803778,9.073924674,19.52
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,2.5753551518,594.5805558999999,5.273260931,56.690432314,0.5330803778,13.2114936368,19.52
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,2.5753551518,594.5805558999999,5.273260931,56.690432314,0.5330803778,13.2114936368,19.52
